"uid","namedLocation","domainID","siteID","plotID","nrcsDescriptionID","collectDate","horizonID","horizonName","bulkDensProcessedDate","bulkDensMethodPub","bulkDensMethod","bulkDensIDnrcs","bulkDensSampleType","bulkDensCenterDepth","bulkDensTopDepth","bulkDensBottomDepth","bulkDensThirdBar","bulkDensOvenDry","bulkDensFieldMoist","waterRetentionThirdBar","fieldWaterContent","laboratoryName","remarks","dataQF","publicationDate","release"
"e0227a54-8d2f-46be-90bb-79e390ae1343","HARV_022.basePlot.all","D01","HARV","HARV_022","S2017MA027022",2017-05-09,"17N03396","Bw1",2018-08-21,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2017MA027022-4","clod",37.5,29,46,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory","Sample could not be analyzed.",NA,"20201217T212753Z","RELEASE-2021"
"b65deaf8-4e1b-4792-81fc-8fec94d47f04","HARV_022.basePlot.all","D01","HARV","HARV_022","S2017MA027022",2017-05-09,"17N03397","Bw2",2018-08-21,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2017MA027022-5","clod",53.5,46,61,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory","Sample could not be analyzed.",NA,"20201217T212753Z","RELEASE-2021"
"a696779c-1a72-46df-bb96-af5b9123d916","HARV_022.basePlot.all","D01","HARV","HARV_022","S2017MA027022",2017-05-09,"17N03394","Ap1",2018-08-21,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2017MA027022-2","clod",13,7,19,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory","Sample could not be analyzed.",NA,"20201217T212753Z","RELEASE-2021"
"e112347b-996c-487d-8d80-b01e7d721653","HARV_022.basePlot.all","D01","HARV","HARV_022","S2017MA027022",2017-05-09,"17N03393","Oe",2018-08-21,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2017MA027022-1","clod",3.5,0,7,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory","Sample could not be analyzed.",NA,"20201217T212753Z","RELEASE-2021"
"e4cb69a3-7db7-410d-b9a1-271d438c877b","HARV_022.basePlot.all","D01","HARV","HARV_022","S2017MA027022",2017-05-09,"17N03399","C2",2017-08-25,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Field Core (3B7)","S2017MA027022-7","field core",94.5,90,99,NA,NA,1.48,NA,3.6,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T212753Z","RELEASE-2021"
"9ee334db-8b75-4b27-aee7-fb7b314ccc84","HARV_022.basePlot.all","D01","HARV","HARV_022","S2017MA027022",2017-05-09,"17N03395","Ap2",2018-08-21,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2017MA027022-3","clod",24,19,29,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory","Sample could not be analyzed.",NA,"20201217T212753Z","RELEASE-2021"
"3caba879-70ed-4f31-87fa-2be1d6093c9a","HARV_022.basePlot.all","D01","HARV","HARV_022","S2017MA027022",2017-05-09,"17N03398","C1",2018-08-21,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2017MA027022-6","clod",75.5,61,90,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory","Sample could not be analyzed.",NA,"20201217T212753Z","RELEASE-2021"
"cdcd1806-9327-405c-a2cf-8bb8b2274b4a","HARV_022.basePlot.all","D01","HARV","HARV_022","S2017MA027022",2017-05-09,"17N03400","C3",2017-08-25,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Field Core (3B7)","S2017MA027022-8","field core",127,99,155,NA,NA,1.48,NA,3,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T212753Z","RELEASE-2021"
"d0e7d5db-8e11-4357-9740-b0447123a975","HARV_030.basePlot.all","D01","HARV","HARV_030","S2017MA027030",2017-05-16,"17N03405","Bw1",2018-08-21,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2017MA027030-4","clod",25.5,20,31,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory","Sample could not be analyzed.",NA,"20201217T212753Z","RELEASE-2021"
"284cba43-9de7-49df-a508-8d8858867ae9","HARV_017.basePlot.all","D01","HARV","HARV_017","S2017MA027017",2017-05-23,"17N03387","Oe",2018-02-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2017MA027017-1","clod",4,0,8,0.37,0.49,NA,68.1,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T212753Z","RELEASE-2021"
"1a955d57-4fef-4b9d-828c-bf5c7c296f03","HARV_017.basePlot.all","D01","HARV","HARV_017","S2017MA027017",2017-05-23,"17N03388","A",2018-02-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2017MA027017-2","clod",11.5,8,15,1,1.03,NA,23.2,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T212753Z","RELEASE-2021"
"8e1dbb80-482b-4354-a968-68509e78ff3d","HARV_017.basePlot.all","D01","HARV","HARV_017","S2017MA027017",2017-05-23,"17N03392","2Cd",2018-02-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2017MA027017-6","clod",107.5,83,132,1.82,1.85,NA,5,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T212753Z","RELEASE-2021"
"448a4460-f0d9-4418-ab84-320d6fe78849","HARV_017.basePlot.all","D01","HARV","HARV_017","S2017MA027017",2017-05-23,"17N03389","Bw1",2018-08-21,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2017MA027017-3","clod",24,15,33,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory","Sample could not be analyzed.",NA,"20201217T212753Z","RELEASE-2021"
"ba605d47-9787-413d-a23f-598503a2fc1a","HARV_017.basePlot.all","D01","HARV","HARV_017","S2017MA027017",2017-05-23,"17N03391","2BC",2018-02-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2017MA027017-5","clod",69,55,83,1.34,1.38,NA,7.1,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T212753Z","RELEASE-2021"
"9136352c-c0f8-48b3-8680-f93063b3548b","HARV_017.basePlot.all","D01","HARV","HARV_017","S2017MA027017",2017-05-23,"17N03390","Bw2",2018-02-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2017MA027017-4","clod",44,33,55,1.29,1.32,NA,8.7,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T212753Z","RELEASE-2021"
"2de31416-2c0e-48d0-b4ee-0021e154b78b","HARV_005.basePlot.all","D01","HARV","HARV_005","S2017MA027005",2017-05-30,"17N03375","Oe",2018-08-21,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2017MA027005-1","clod",3,0,6,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory","Sample could not be analyzed.",NA,"20201217T212753Z","RELEASE-2021"
"3e5e65cc-54e7-4ad3-abf3-5e2bb35667cc","HARV_005.basePlot.all","D01","HARV","HARV_005","S2017MA027005",2017-05-30,"17N03376","A",2018-02-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2017MA027005-2","clod",13,6,20,0.71,0.94,NA,43.7,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T212753Z","RELEASE-2021"
"2acf0872-b111-4b5d-be32-c8d1f8465475","HARV_005.basePlot.all","D01","HARV","HARV_005","S2017MA027005",2017-05-30,"17N03378","BC",2018-02-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2017MA027005-4","clod",54.5,46,63,1.26,1.28,NA,20.5,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T212753Z","RELEASE-2021"
"ecba83a6-7ea4-494d-a480-c2925c80aa89","HARV_005.basePlot.all","D01","HARV","HARV_005","S2017MA027005",2017-05-30,"17N03377","Bw",2018-02-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2017MA027005-3","clod",33,20,46,1.19,1.22,NA,25.3,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T212753Z","RELEASE-2021"
"41d1b129-05ba-44de-8d7e-4db70a88cc14","HARV_005.basePlot.all","D01","HARV","HARV_005","S2017MA027005",2017-05-30,"17N03379","2Cd1",2018-08-21,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2017MA027005-5","clod",73,63,83,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory","Sample could not be analyzed.",NA,"20201217T212753Z","RELEASE-2021"
"eec84052-23fe-4c0c-99f7-0d483958ab3e","HARV_031.basePlot.all","D01","HARV","HARV_031","S2017MA027031",2017-06-14,"17N03412","Ap",2017-08-25,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Field Core (3B7)","S2017MA027031-3","field core",17.5,11,24,NA,NA,0.91,NA,17.7,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T212720Z","RELEASE-2021"
"ee8adf6a-b69d-4deb-b741-5cd39b038393","HARV_031.basePlot.all","D01","HARV","HARV_031","S2017MA027031",2017-06-14,"17N03411","A",2018-02-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2017MA027031-2","clod",7.5,4,11,0.99,1.06,NA,24.4,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T212720Z","RELEASE-2021"
"7d541e83-25f9-4ea6-8527-8d1b52443b18","HARV_031.basePlot.all","D01","HARV","HARV_031","S2017MA027031",2017-06-14,"17N03413","Bw",2018-02-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2017MA027031-4","clod",39,24,54,1.19,1.22,NA,16.3,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T212720Z","RELEASE-2021"
"2c33529c-78db-4f07-b4c2-c20fe693e449","HARV_031.basePlot.all","D01","HARV","HARV_031","S2017MA027031",2017-06-14,"17N03410","Oe",2018-08-21,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2017MA027031-1","clod",2,0,4,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory","Sample could not be analyzed.",NA,"20201217T212720Z","RELEASE-2021"
"99231e35-7687-46e5-9725-6e5cb841c49e","HARV_058.basePlot.all","D01","HARV","HARV_058","S2017MA027058",2017-06-21,"17N03419","Bw2",2018-08-21,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2017MA027058-4","clod",54.5,43,66,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory","Sample could not be analyzed.",NA,"20201217T212720Z","RELEASE-2021"
"7e76779c-5edf-4712-9ce2-3cc3a84c324b","HARV_058.basePlot.all","D01","HARV","HARV_058","S2017MA027058",2017-06-21,"17N03417","A",2018-02-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2017MA027058-2","clod",8.5,5,12,0.89,0.97,NA,33.9,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T212720Z","RELEASE-2021"
"558d6c47-d168-4ce4-a1ec-cc2e4086dad3","HARV_058.basePlot.all","D01","HARV","HARV_058","S2017MA027058",2017-06-21,"17N03418","Bw1",2018-02-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2017MA027058-3","clod",27.5,12,43,1.24,1.28,NA,19.3,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T212720Z","RELEASE-2021"
"920fd3f2-d46b-4188-b643-5cbcde61fcb0","HARV_058.basePlot.all","D01","HARV","HARV_058","S2017MA027058",2017-06-21,"17N03416","Oe",2018-08-21,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2017MA027058-1","clod",2.5,0,5,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory","Sample could not be analyzed.",NA,"20201217T212720Z","RELEASE-2021"
"42057629-c75d-4c9f-9f4d-77ab74e69067","HARV_058.basePlot.all","D01","HARV","HARV_058","S2017MA027058",2017-06-21,"17N03420","2BC",2018-08-21,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2017MA027058-5","clod",77.5,66,89,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory","Sample could not be analyzed.",NA,"20201217T212720Z","RELEASE-2021"
"83d14ffc-b6d5-4384-b053-99217984723c","HARV_058.basePlot.all","D01","HARV","HARV_058","S2017MA027058",2017-06-21,"17N03421","2Cd",2018-02-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2017MA027058-6","clod",104.5,89,120,1.77,1.77,NA,6.4,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T212720Z","RELEASE-2021"
"867c8922-4d60-461b-8341-03f6b7506179","HARV_006.basePlot.all","D01","HARV","HARV_006","S2017MA027006",2017-06-27,"17N03382","A",2018-02-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2017MA027006-2","clod",8.5,6,11,0.76,0.83,NA,31.8,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T212720Z","RELEASE-2021"
"d6ee6c4c-ed61-46ca-9004-7513bf7ee780","HARV_006.basePlot.all","D01","HARV","HARV_006","S2017MA027006",2017-06-27,"17N03384","Bw2",2018-02-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2017MA027006-4","clod",42.5,32,53,1.24,1.26,NA,13.9,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T212720Z","RELEASE-2021"
"586cd365-806d-42ad-aee4-7a5733bcb9b7","HARV_006.basePlot.all","D01","HARV","HARV_006","S2017MA027006",2017-06-27,"17N03386","2C",2017-08-25,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Field Core (3B7)","S2017MA027006-6","field core",107.5,80,135,NA,NA,1.57,NA,8,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T212720Z","RELEASE-2021"
"1fd736c6-2737-4032-8ec1-610a6bcf38fe","HARV_006.basePlot.all","D01","HARV","HARV_006","S2017MA027006",2017-06-27,"17N03383","Bw1",2018-02-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2017MA027006-3","clod",21.5,11,32,1.21,1.22,NA,15,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T212720Z","RELEASE-2021"
"7214a7ad-b563-489e-bacf-85dc515e3ce8","HARV_006.basePlot.all","D01","HARV","HARV_006","S2017MA027006",2017-06-27,"17N03385","BC",2018-02-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2017MA027006-5","clod",66.5,53,80,1.32,1.34,NA,11.1,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T212720Z","RELEASE-2021"
"ccc3e2f8-17f6-43d6-957c-0441d0a51fbe","HARV_006.basePlot.all","D01","HARV","HARV_006","S2017MA027006",2017-06-27,"17N03381","Oe",2017-08-09,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Field Core (3B7)","S2017MA027006-1","field core",3,0,6,NA,NA,0.1,NA,193.9,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T212720Z","RELEASE-2021"
"9069b6ba-5ab5-4f41-98b8-6225420ab69d","HARV_001.basePlot.all","D01","HARV","HARV_001","S2017MA027001",2017-08-09,"17N04243","A",2018-02-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2017MA027001-2","clod",9,4,14,0.86,0.92,NA,35.1,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T212702Z","RELEASE-2021"
"6a7ff704-61db-4d9c-8797-e0ac225081c3","HARV_001.basePlot.all","D01","HARV","HARV_001","S2017MA027001",2017-08-09,"17N04242","Oi",2017-11-27,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Field Core (3B7)","S2017MA027001-1","field core",2,0,4,NA,NA,0.1,NA,31.3,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T212702Z","RELEASE-2021"
"107bac78-8f20-4787-a011-961301c0f124","HARV_001.basePlot.all","D01","HARV","HARV_001","S2017MA027001",2017-08-09,"17N04244","Bw1",2018-02-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2017MA027001-3","clod",26.5,14,39,1.24,1.25,NA,18.9,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T212702Z","RELEASE-2021"
"bad4ba38-db92-4c68-9b36-55c126522b53","HARV_013.basePlot.all","D01","HARV","HARV_013","S2017MA027013",2017-08-11,"17N04293","Bw2",2018-02-24,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2017MA027013-4","clod",38.5,27,50,0.85,0.87,NA,29.7,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T212702Z","RELEASE-2021"
"a646cb80-c884-421d-9fdd-d4d52d3d78d7","HARV_013.basePlot.all","D01","HARV","HARV_013","S2017MA027013",2017-08-11,"17N04291","A",2018-02-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2017MA027013-2","clod",7.5,4,11,0.83,0.98,NA,22.6,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T212702Z","RELEASE-2021"
"f782afc7-a147-4e87-bd4a-8b338537a802","HARV_013.basePlot.all","D01","HARV","HARV_013","S2017MA027013",2017-08-11,"17N04290","Oe",2017-11-27,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Field Core (3B7)","S2017MA027013-1","field core",2,0,4,NA,NA,0.11,NA,32.3,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T212702Z","RELEASE-2021"
"6fa1f917-8a73-4ea7-adcd-fc0b0ac74d5c","HARV_013.basePlot.all","D01","HARV","HARV_013","S2017MA027013",2017-08-11,"17N04292","Bw1",2018-08-21,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2017MA027013-3","clod",19,11,27,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory","Sample could not be analyzed.",NA,"20201217T212702Z","RELEASE-2021"
"81c6c08f-c3a8-45a7-92ed-34a0772ab2cc","HARV_013.basePlot.all","D01","HARV","HARV_013","S2017MA027013",2017-08-11,"17N04294","BC",2018-02-24,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2017MA027013-5","clod",62.5,50,75,1.28,1.3,NA,9.9,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T212702Z","RELEASE-2021"
"0d9e90a7-616e-4789-828e-da803aa5a688","HARV_018.basePlot.all","D01","HARV","HARV_018","S2017MA027018",2017-08-14,"17N04256","Bw2",2018-02-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2017MA027018-4","clod",38,29,47,1.32,1.34,NA,14.7,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T212702Z","RELEASE-2021"
"28300f51-6a5a-4aab-9856-834b4f1cbe88","HARV_018.basePlot.all","D01","HARV","HARV_018","S2017MA027018",2017-08-14,"17N04258","2Cd",2018-02-24,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2017MA027018-6","clod",84,68,100,1.67,1.71,NA,6.1,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T212702Z","RELEASE-2021"
"96859353-5b03-419c-89b4-b378381f9710","HARV_018.basePlot.all","D01","HARV","HARV_018","S2017MA027018",2017-08-14,"17N04255","Bw1",2018-02-24,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2017MA027018-3","clod",21.5,14,29,1.26,1.27,NA,22.5,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T212702Z","RELEASE-2021"
"1f1c7511-e820-42ff-ad2c-ad15add3ae74","HARV_018.basePlot.all","D01","HARV","HARV_018","S2017MA027018",2017-08-14,"17N04254","Ap",2018-02-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2017MA027018-2","clod",9.5,5,14,1.02,1.04,NA,38.4,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T212702Z","RELEASE-2021"
"94d3480d-19f6-4cba-ac87-871ba07b6a4e","HARV_018.basePlot.all","D01","HARV","HARV_018","S2017MA027018",2017-08-14,"17N04257","BC",2018-02-07,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Bulk Density, Clods (3B1)","S2017MA027018-5","clod",57.5,47,68,1.59,1.6,NA,8.3,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,NA,"20201217T212702Z","RELEASE-2021"
