"uid","namedLocation","domainID","siteID","plotID","sampleID","dilutionSampleID","dilutionSubsampleID","collectDate","samplingImpractical","dilutionSubsampleVolume","sampleVolume","ovenStartDate","ovenEndDate","dryMass","somDryMass","remarks","measuredBy","recordedBy","publicationDate","release"
"7e013da5-cc72-4717-8149-e0c7c1075c38","ORNL_058.basePlot.bbc","D07","ORNL","ORNL_058","BBC.ORNL058651.20170809.NORTH","BBC.ORNL058651.20170809.NORTH.DIL","BBC.ORNL058651.20170809.NORTH.DIL.06",2017-08-09,NA,20,1500,2017-08-10 20:41:00,2017-08-14 12:45:00,0.0115,0.0716,NA,"lelmore@battelleecology.org","jcamp@battelleecology.org","20201217T195435Z","RELEASE-2021"
"17a3835d-3aae-4189-95d4-bfe9ef56cf13","ORNL_058.basePlot.bbc","D07","ORNL","ORNL_058","BBC.ORNL058651.20170809.NORTH","BBC.ORNL058651.20170809.NORTH.DIL","BBC.ORNL058651.20170809.NORTH.DIL.07",2017-08-09,NA,20,1500,2017-08-10 20:41:00,2017-08-14 12:45:00,0.0082,0.0611,NA,"lelmore@battelleecology.org","jcamp@battelleecology.org","20201217T195435Z","RELEASE-2021"
"00b635a8-843a-4871-8d95-c9388a504119","ORNL_058.basePlot.bbc","D07","ORNL","ORNL_058","BBC.ORNL058651.20170809.NORTH","BBC.ORNL058651.20170809.NORTH.DIL","BBC.ORNL058651.20170809.NORTH.DIL.09",2017-08-09,NA,20,1500,2017-08-10 20:41:00,2017-08-14 12:45:00,0.0079,0.0393,NA,"lelmore@battelleecology.org","jcamp@battelleecology.org","20201217T195435Z","RELEASE-2021"
"ebd9498f-26d3-471c-b927-7344c3acf6fb","ORNL_058.basePlot.bbc","D07","ORNL","ORNL_058","BBC.ORNL058651.20170809.NORTH","BBC.ORNL058651.20170809.NORTH.DIL","BBC.ORNL058651.20170809.NORTH.DIL.08",2017-08-09,NA,20,1500,2017-08-10 20:41:00,2017-08-14 12:45:00,0.0053,0.0678,NA,"lelmore@battelleecology.org","jcamp@battelleecology.org","20201217T195435Z","RELEASE-2021"
"7b84673f-123c-49a8-a9d4-c8346c8f6f51","ORNL_058.basePlot.bbc","D07","ORNL","ORNL_058","BBC.ORNL058651.20170809.NORTH","BBC.ORNL058651.20170809.NORTH.DIL","BBC.ORNL058651.20170809.NORTH.DIL.05",2017-08-09,NA,20,1500,2017-08-10 20:41:00,2017-08-14 12:45:00,0.0109,0.0693,NA,"lelmore@battelleecology.org","jcamp@battelleecology.org","20201217T195435Z","RELEASE-2021"
"1e8b50cf-e07b-48ce-a58a-7268e328b0b1","ORNL_058.basePlot.bbc","D07","ORNL","ORNL_058","BBC.ORNL058757.20170809.NORTH","BBC.ORNL058757.20170809.NORTH.DIL","BBC.ORNL058757.20170809.NORTH.DIL.05",2017-08-09,NA,20,1500,2017-08-10 19:00:00,2017-08-14 12:22:00,0.0081,0.0432,NA,"jcamp@battelleecology.org","lelmore@battelleecology.org","20201217T195435Z","RELEASE-2021"
"5597b7d0-69e3-4198-a23e-f5ccf8b86353","ORNL_058.basePlot.bbc","D07","ORNL","ORNL_058","BBC.ORNL058757.20170809.NORTH","BBC.ORNL058757.20170809.NORTH.DIL","BBC.ORNL058757.20170809.NORTH.DIL.09",2017-08-09,NA,20,1500,2017-08-10 19:00:00,2017-08-14 12:22:00,0.0093,0.0577,NA,"jcamp@battelleecology.org","lelmore@battelleecology.org","20201217T195435Z","RELEASE-2021"
"31ac90d4-901f-4414-b095-e69b76eeba97","ORNL_058.basePlot.bbc","D07","ORNL","ORNL_058","BBC.ORNL058757.20170809.NORTH","BBC.ORNL058757.20170809.NORTH.DIL","BBC.ORNL058757.20170809.NORTH.DIL.03",2017-08-09,NA,20,1500,2017-08-10 19:00:00,2017-08-14 12:22:00,0.0038,0.038,NA,"jcamp@battelleecology.org","lelmore@battelleecology.org","20201217T195435Z","RELEASE-2021"
"60bd66c7-9e45-45e9-afd1-6d3eac5c5cbc","ORNL_058.basePlot.bbc","D07","ORNL","ORNL_058","BBC.ORNL058757.20170809.NORTH","BBC.ORNL058757.20170809.NORTH.DIL","BBC.ORNL058757.20170809.NORTH.DIL.02",2017-08-09,NA,20,1500,2017-08-10 19:00:00,2017-08-14 12:22:00,0.0101,0.0551,NA,"jcamp@battelleecology.org","lelmore@battelleecology.org","20201217T195435Z","RELEASE-2021"
"3651c81c-c74a-49d1-8d2a-e29dbd50bbef","ORNL_058.basePlot.bbc","D07","ORNL","ORNL_058","BBC.ORNL058757.20170809.NORTH","BBC.ORNL058757.20170809.NORTH.DIL","BBC.ORNL058757.20170809.NORTH.DIL.01",2017-08-09,NA,20,1500,2017-08-10 19:00:00,2017-08-14 12:22:00,0.0084,0.0546,NA,"jcamp@battelleecology.org","lelmore@battelleecology.org","20201217T195435Z","RELEASE-2021"
"a64693ce-7b54-4b40-8a10-ee06cb512c6d","ORNL_058.basePlot.bbc","D07","ORNL","ORNL_058","BBC.ORNL058757.20170809.NORTH","BBC.ORNL058757.20170809.NORTH.DIL","BBC.ORNL058757.20170809.NORTH.DIL.06",2017-08-09,NA,20,1500,2017-08-10 19:00:00,2017-08-14 12:22:00,0.0075,0.0545,NA,"jcamp@battelleecology.org","lelmore@battelleecology.org","20201217T195435Z","RELEASE-2021"
"15828e1b-7e3e-4221-bb53-ce0938c6568f","ORNL_058.basePlot.bbc","D07","ORNL","ORNL_058","BBC.ORNL058757.20170809.NORTH","BBC.ORNL058757.20170809.NORTH.DIL","BBC.ORNL058757.20170809.NORTH.DIL.08",2017-08-09,NA,20,1500,2017-08-10 19:00:00,2017-08-14 12:22:00,0.0078,0.0609,NA,"jcamp@battelleecology.org","lelmore@battelleecology.org","20201217T195435Z","RELEASE-2021"
"7725d0ff-1721-4345-ae05-2c4237af935b","ORNL_058.basePlot.bbc","D07","ORNL","ORNL_058","BBC.ORNL058757.20170809.NORTH","BBC.ORNL058757.20170809.NORTH.DIL","BBC.ORNL058757.20170809.NORTH.DIL.10",2017-08-09,NA,20,1500,2017-08-10 19:00:00,2017-08-14 12:22:00,0.0069,0.0602,NA,"jcamp@battelleecology.org","lelmore@battelleecology.org","20201217T195435Z","RELEASE-2021"
"28d0485e-ac65-4e2e-b4d1-6d332dac5b03","ORNL_058.basePlot.bbc","D07","ORNL","ORNL_058","BBC.ORNL058757.20170809.NORTH","BBC.ORNL058757.20170809.NORTH.DIL","BBC.ORNL058757.20170809.NORTH.DIL.07",2017-08-09,NA,20,1500,2017-08-10 19:00:00,2017-08-14 12:22:00,0.0051,0.0568,NA,"jcamp@battelleecology.org","lelmore@battelleecology.org","20201217T195435Z","RELEASE-2021"
"a4e09964-c525-42a7-9bde-6a342a8c5188","ORNL_058.basePlot.bbc","D07","ORNL","ORNL_058","BBC.ORNL058757.20170809.NORTH","BBC.ORNL058757.20170809.NORTH.DIL","BBC.ORNL058757.20170809.NORTH.DIL.04",2017-08-09,NA,20,1500,2017-08-10 19:00:00,2017-08-14 12:22:00,0.0032,0.0664,NA,"jcamp@battelleecology.org","lelmore@battelleecology.org","20201217T195435Z","RELEASE-2021"
"7f77acbc-2c00-4714-af34-9f75a0022969","DELA_053.basePlot.bbc","D08","DELA","DELA_053","BBC.DELA053577.20190715.NORTH","BBC.DELA053577.20190715.NORTH.DIL","BBC.DELA053577.20190715.NORTH.DIL.07",2019-07-15,NA,20,750,2019-07-17 19:15:00,2019-07-22 16:59:00,0.0104,0.0608,NA,"0000-0002-8917-3340","0000-0002-7418-5509","20201218T151623Z","RELEASE-2021"
"29dd0f84-983f-42e7-b563-7a9f847ee65f","DELA_053.basePlot.bbc","D08","DELA","DELA_053","BBC.DELA053577.20190715.NORTH","BBC.DELA053577.20190715.NORTH.DIL","BBC.DELA053577.20190715.NORTH.DIL.10",2019-07-15,NA,20,750,2019-07-17 19:15:00,2019-07-22 16:59:00,0.0085,0.0308,NA,"0000-0002-8917-3340","0000-0002-7418-5509","20201218T151623Z","RELEASE-2021"
"fe86465f-edbf-4786-9e1e-7dc51dfe82b8","DELA_053.basePlot.bbc","D08","DELA","DELA_053","BBC.DELA053577.20190715.NORTH","BBC.DELA053577.20190715.NORTH.DIL","BBC.DELA053577.20190715.NORTH.DIL.02",2019-07-15,NA,20,750,2019-07-17 19:15:00,2019-07-22 16:59:00,0.0082,0.0314,NA,"0000-0002-8917-3340","0000-0002-7418-5509","20201218T151623Z","RELEASE-2021"
"7dae0577-a2ac-469b-ac62-8a1a5e2e0d5f","DELA_053.basePlot.bbc","D08","DELA","DELA_053","BBC.DELA053577.20190715.NORTH","BBC.DELA053577.20190715.NORTH.DIL","BBC.DELA053577.20190715.NORTH.DIL.04",2019-07-15,NA,20,750,2019-07-17 19:15:00,2019-07-22 16:59:00,0.0072,0.0369,NA,"0000-0002-8917-3340","0000-0002-7418-5509","20201218T151623Z","RELEASE-2021"
"2815fffb-d06e-48f7-9f8b-a55e067d9d9b","DELA_053.basePlot.bbc","D08","DELA","DELA_053","BBC.DELA053577.20190715.NORTH","BBC.DELA053577.20190715.NORTH.DIL","BBC.DELA053577.20190715.NORTH.DIL.01",2019-07-15,NA,20,750,2019-07-17 19:15:00,2019-07-22 16:59:00,0.0045,0.0376,NA,"0000-0002-8917-3340","0000-0002-7418-5509","20201218T151623Z","RELEASE-2021"
"236ffbaa-0608-41b0-b225-145d90f79d43","DELA_053.basePlot.bbc","D08","DELA","DELA_053","BBC.DELA053577.20190715.NORTH","BBC.DELA053577.20190715.NORTH.DIL","BBC.DELA053577.20190715.NORTH.DIL.05",2019-07-15,NA,20,750,2019-07-17 19:15:00,2019-07-22 16:59:00,0.0052,0.048,NA,"0000-0002-8917-3340","0000-0002-7418-5509","20201218T151623Z","RELEASE-2021"
"9a4ce27c-95fe-43c6-a2ac-a147e21112e7","DELA_053.basePlot.bbc","D08","DELA","DELA_053","BBC.DELA053577.20190715.NORTH","BBC.DELA053577.20190715.NORTH.DIL","BBC.DELA053577.20190715.NORTH.DIL.03",2019-07-15,NA,20,750,2019-07-17 19:15:00,2019-07-22 16:59:00,0.0094,0.0447,NA,"0000-0002-8917-3340","0000-0002-7418-5509","20201218T151623Z","RELEASE-2021"
"c33a75fb-f4a2-4c4c-94c4-560d70c027ab","DELA_053.basePlot.bbc","D08","DELA","DELA_053","BBC.DELA053577.20190715.NORTH","BBC.DELA053577.20190715.NORTH.DIL","BBC.DELA053577.20190715.NORTH.DIL.08",2019-07-15,NA,20,750,2019-07-17 19:15:00,2019-07-22 16:59:00,0.0066,0.0445,NA,"0000-0002-8917-3340","0000-0002-7418-5509","20201218T151623Z","RELEASE-2021"
"ce98bfb8-d77e-48b0-b038-4daf75046023","DELA_053.basePlot.bbc","D08","DELA","DELA_053","BBC.DELA053577.20190715.NORTH","BBC.DELA053577.20190715.NORTH.DIL","BBC.DELA053577.20190715.NORTH.DIL.09",2019-07-15,NA,20,750,2019-07-17 19:15:00,2019-07-22 16:59:00,0.0117,0.0475,NA,"0000-0002-8917-3340","0000-0002-7418-5509","20201218T151623Z","RELEASE-2021"
"2496508f-f521-42f5-95e3-96f72ed2036a","DELA_053.basePlot.bbc","D08","DELA","DELA_053","BBC.DELA053577.20190715.NORTH","BBC.DELA053577.20190715.NORTH.DIL","BBC.DELA053577.20190715.NORTH.DIL.06",2019-07-15,NA,20,750,2019-07-17 19:15:00,2019-07-22 16:59:00,0.007,0.0351,NA,"0000-0002-8917-3340","0000-0002-7418-5509","20201218T151623Z","RELEASE-2021"
"c04bbf2b-89eb-411c-8375-090fd4f788ad","DELA_046.basePlot.bbc","D08","DELA","DELA_046","BBC.DELA046067.20190715.NORTH","BBC.DELA046067.20190715.NORTH.DIL","BBC.DELA046067.20190715.NORTH.DIL.10",2019-07-15,NA,20,750,2019-07-17 16:45:00,2019-07-19 17:01:00,0.0057,0.0395,NA,"0000-0002-8917-3340","0000-0002-7418-5509","20201218T151623Z","RELEASE-2021"
"dac711c7-e44d-49b7-ac0b-4936b04414e9","DELA_046.basePlot.bbc","D08","DELA","DELA_046","BBC.DELA046067.20190715.NORTH","BBC.DELA046067.20190715.NORTH.DIL","BBC.DELA046067.20190715.NORTH.DIL.07",2019-07-15,NA,20,750,2019-07-17 16:45:00,2019-07-19 17:01:00,0.0042,0.0488,NA,"0000-0002-8917-3340","0000-0002-7418-5509","20201218T151623Z","RELEASE-2021"
"539799d1-b0a7-49e1-bc37-fd863a98eb22","DELA_046.basePlot.bbc","D08","DELA","DELA_046","BBC.DELA046067.20190715.NORTH","BBC.DELA046067.20190715.NORTH.DIL","BBC.DELA046067.20190715.NORTH.DIL.01",2019-07-15,NA,20,750,2019-07-17 16:45:00,2019-07-19 17:01:00,0.0034,0.0466,NA,"0000-0002-8917-3340","0000-0002-7418-5509","20201218T151623Z","RELEASE-2021"
"46807856-bbcd-4d81-b1d8-f2e140e5d30e","DELA_046.basePlot.bbc","D08","DELA","DELA_046","BBC.DELA046067.20190715.NORTH","BBC.DELA046067.20190715.NORTH.DIL","BBC.DELA046067.20190715.NORTH.DIL.09",2019-07-15,NA,20,750,2019-07-17 16:45:00,2019-07-19 17:01:00,0.0029,0.048,NA,"0000-0002-8917-3340","0000-0002-7418-5509","20201218T151623Z","RELEASE-2021"
"224f822f-ca23-4bbb-8942-f7c9e82375cf","DELA_046.basePlot.bbc","D08","DELA","DELA_046","BBC.DELA046067.20190715.NORTH","BBC.DELA046067.20190715.NORTH.DIL","BBC.DELA046067.20190715.NORTH.DIL.04",2019-07-15,NA,20,750,2019-07-17 16:45:00,2019-07-19 17:01:00,0.0044,0.0448,NA,"0000-0002-8917-3340","0000-0002-7418-5509","20201218T151623Z","RELEASE-2021"
"4bb53769-9df1-4c45-95dd-6ce02b415850","DELA_046.basePlot.bbc","D08","DELA","DELA_046","BBC.DELA046067.20190715.NORTH","BBC.DELA046067.20190715.NORTH.DIL","BBC.DELA046067.20190715.NORTH.DIL.03",2019-07-15,NA,20,750,2019-07-17 16:45:00,2019-07-19 17:01:00,0.0049,0.0506,NA,"0000-0002-8917-3340","0000-0002-7418-5509","20201218T151623Z","RELEASE-2021"
"2601af81-c232-486c-bb30-11d924372d18","DELA_046.basePlot.bbc","D08","DELA","DELA_046","BBC.DELA046067.20190715.NORTH","BBC.DELA046067.20190715.NORTH.DIL","BBC.DELA046067.20190715.NORTH.DIL.08",2019-07-15,NA,20,750,2019-07-17 16:45:00,2019-07-19 17:01:00,0.0066,0.0421,NA,"0000-0002-8917-3340","0000-0002-7418-5509","20201218T151623Z","RELEASE-2021"
"73973d6a-69df-4dc6-a98c-2abd3276f7ca","DELA_046.basePlot.bbc","D08","DELA","DELA_046","BBC.DELA046067.20190715.NORTH","BBC.DELA046067.20190715.NORTH.DIL","BBC.DELA046067.20190715.NORTH.DIL.06",2019-07-15,NA,20,750,2019-07-17 16:45:00,2019-07-19 17:01:00,0.005,0.0298,NA,"0000-0002-8917-3340","0000-0002-7418-5509","20201218T151623Z","RELEASE-2021"
"a0519a1b-b2f6-4ce7-b02a-e6e7b893fe25","DELA_046.basePlot.bbc","D08","DELA","DELA_046","BBC.DELA046067.20190715.NORTH","BBC.DELA046067.20190715.NORTH.DIL","BBC.DELA046067.20190715.NORTH.DIL.02",2019-07-15,NA,20,750,2019-07-17 16:45:00,2019-07-19 17:01:00,0.0047,0.04,NA,"0000-0002-8917-3340","0000-0002-7418-5509","20201218T151623Z","RELEASE-2021"
"858a5ba5-9c57-4f7e-b305-d0880cadb037","DELA_046.basePlot.bbc","D08","DELA","DELA_046","BBC.DELA046067.20190715.NORTH","BBC.DELA046067.20190715.NORTH.DIL","BBC.DELA046067.20190715.NORTH.DIL.05",2019-07-15,NA,20,750,2019-07-17 16:45:00,2019-07-19 17:01:00,0.0068,0.0453,NA,"0000-0002-8917-3340","0000-0002-7418-5509","20201218T151623Z","RELEASE-2021"
"9fc43c5c-8dc7-4015-97fa-5ba66371b8e3","DELA_051.basePlot.bbc","D08","DELA","DELA_051","BBC.DELA051938.20190715.SOUTH","BBC.DELA051938.20190715.SOUTH.DIL","BBC.DELA051938.20190715.SOUTH.DIL.09",2019-07-15,NA,20,750,2019-07-16 22:30:00,2019-07-19 15:38:00,0.0057,0.0645,NA,"0000-0002-8917-3340","0000-0002-7418-5509","20201218T151623Z","RELEASE-2021"
"dcbb2364-3d3b-41f7-99f3-74c49a736679","DELA_051.basePlot.bbc","D08","DELA","DELA_051","BBC.DELA051938.20190715.SOUTH","BBC.DELA051938.20190715.SOUTH.DIL","BBC.DELA051938.20190715.SOUTH.DIL.02",2019-07-15,NA,20,750,2019-07-16 22:30:00,2019-07-19 15:38:00,0.0063,0.0753,NA,"0000-0002-8917-3340","0000-0002-7418-5509","20201218T151623Z","RELEASE-2021"
"ca42c467-52c5-44f6-b693-9036dabc7559","DELA_051.basePlot.bbc","D08","DELA","DELA_051","BBC.DELA051938.20190715.SOUTH","BBC.DELA051938.20190715.SOUTH.DIL","BBC.DELA051938.20190715.SOUTH.DIL.08",2019-07-15,NA,20,750,2019-07-16 22:30:00,2019-07-19 15:38:00,0.0065,0.0686,NA,"0000-0002-8917-3340","0000-0002-7418-5509","20201218T151623Z","RELEASE-2021"
"dee2fd79-970c-4c55-9935-06b2138cc54d","DELA_051.basePlot.bbc","D08","DELA","DELA_051","BBC.DELA051938.20190715.SOUTH","BBC.DELA051938.20190715.SOUTH.DIL","BBC.DELA051938.20190715.SOUTH.DIL.06",2019-07-15,NA,20,750,2019-07-16 22:30:00,2019-07-19 15:38:00,0.0038,0.0681,NA,"0000-0002-8917-3340","0000-0002-7418-5509","20201218T151623Z","RELEASE-2021"
"85fb5507-5dcb-4f46-b475-2c23348713c8","DELA_051.basePlot.bbc","D08","DELA","DELA_051","BBC.DELA051938.20190715.SOUTH","BBC.DELA051938.20190715.SOUTH.DIL","BBC.DELA051938.20190715.SOUTH.DIL.10",2019-07-15,NA,20,750,2019-07-16 22:30:00,2019-07-19 15:38:00,0.009,0.0656,NA,"0000-0002-8917-3340","0000-0002-7418-5509","20201218T151623Z","RELEASE-2021"
"8f97290e-f4a2-4d9c-a47e-af2088d4981e","DELA_051.basePlot.bbc","D08","DELA","DELA_051","BBC.DELA051938.20190715.SOUTH","BBC.DELA051938.20190715.SOUTH.DIL","BBC.DELA051938.20190715.SOUTH.DIL.01",2019-07-15,NA,20,750,2019-07-16 22:30:00,2019-07-19 15:38:00,0.0562,0.0082,NA,"0000-0002-8917-3340","0000-0002-7418-5509","20201218T151623Z","RELEASE-2021"
"995ea6cd-5c46-4772-8bbf-633242db2cdf","DELA_051.basePlot.bbc","D08","DELA","DELA_051","BBC.DELA051938.20190715.SOUTH","BBC.DELA051938.20190715.SOUTH.DIL","BBC.DELA051938.20190715.SOUTH.DIL.05",2019-07-15,NA,20,750,2019-07-16 22:30:00,2019-07-19 15:38:00,0.0101,0.0748,NA,"0000-0002-8917-3340","0000-0002-7418-5509","20201218T151623Z","RELEASE-2021"
"77809f3b-78d9-42c4-8dd1-ba76eeccc870","DELA_051.basePlot.bbc","D08","DELA","DELA_051","BBC.DELA051938.20190715.SOUTH","BBC.DELA051938.20190715.SOUTH.DIL","BBC.DELA051938.20190715.SOUTH.DIL.04",2019-07-15,NA,20,750,2019-07-16 22:30:00,2019-07-19 15:38:00,0.0135,0.0282,NA,"0000-0002-8917-3340","0000-0002-7418-5509","20201218T151623Z","RELEASE-2021"
"0f2f184f-a17d-4f24-bd6d-c005f84212b7","DELA_051.basePlot.bbc","D08","DELA","DELA_051","BBC.DELA051938.20190715.SOUTH","BBC.DELA051938.20190715.SOUTH.DIL","BBC.DELA051938.20190715.SOUTH.DIL.07",2019-07-15,NA,20,750,2019-07-16 22:30:00,2019-07-19 15:38:00,0.0075,0.0462,NA,"0000-0002-8917-3340","0000-0002-7418-5509","20201218T151623Z","RELEASE-2021"
"d60aba75-010e-413d-b6d9-23e9484f929e","DELA_051.basePlot.bbc","D08","DELA","DELA_051","BBC.DELA051938.20190715.SOUTH","BBC.DELA051938.20190715.SOUTH.DIL","BBC.DELA051938.20190715.SOUTH.DIL.03",2019-07-15,NA,20,750,2019-07-16 22:30:00,2019-07-19 15:38:00,0.0087,0.0733,NA,"0000-0002-8917-3340","0000-0002-7418-5509","20201218T151623Z","RELEASE-2021"
"c8741530-4bc2-4836-9808-1a19ecfde4bf","DELA_055.basePlot.bbc","D08","DELA","DELA_055","BBC.DELA055564.20190716.SOUTH","BBC.DELA055564.20190716.SOUTH.DIL","BBC.DELA055564.20190716.SOUTH.DIL.07",2019-07-16,NA,20,750,2019-07-17 22:20:00,2019-07-22 17:27:00,0.0029,0.0936,NA,"0000-0002-8917-3340","0000-0002-7418-5509","20201218T151623Z","RELEASE-2021"
"ac92e960-6e26-4ee2-8a1d-5cb78b357bd5","DELA_055.basePlot.bbc","D08","DELA","DELA_055","BBC.DELA055564.20190716.SOUTH","BBC.DELA055564.20190716.SOUTH.DIL","BBC.DELA055564.20190716.SOUTH.DIL.09",2019-07-16,NA,20,750,2019-07-17 22:20:00,2019-07-22 17:27:00,0.0042,0.0981,NA,"0000-0002-8917-3340","0000-0002-7418-5509","20201218T151623Z","RELEASE-2021"
"7024d253-2920-4d53-8566-961db15f7242","DELA_055.basePlot.bbc","D08","DELA","DELA_055","BBC.DELA055564.20190716.SOUTH","BBC.DELA055564.20190716.SOUTH.DIL","BBC.DELA055564.20190716.SOUTH.DIL.06",2019-07-16,NA,20,750,2019-07-17 22:20:00,2019-07-22 17:27:00,0.0035,0.0728,NA,"0000-0002-8917-3340","0000-0002-7418-5509","20201218T151623Z","RELEASE-2021"
"2a49d36c-d1f8-4e88-af5d-1527f65d2734","DELA_055.basePlot.bbc","D08","DELA","DELA_055","BBC.DELA055564.20190716.SOUTH","BBC.DELA055564.20190716.SOUTH.DIL","BBC.DELA055564.20190716.SOUTH.DIL.08",2019-07-16,NA,20,750,2019-07-17 22:20:00,2019-07-22 17:27:00,0.0045,0.0975,NA,"0000-0002-8917-3340","0000-0002-7418-5509","20201218T151623Z","RELEASE-2021"
"70c6b4c7-c520-443b-95bc-4b2107aa796d","DELA_055.basePlot.bbc","D08","DELA","DELA_055","BBC.DELA055564.20190716.SOUTH","BBC.DELA055564.20190716.SOUTH.DIL","BBC.DELA055564.20190716.SOUTH.DIL.03",2019-07-16,NA,20,750,2019-07-17 22:20:00,2019-07-22 17:27:00,0.0027,0.1158,NA,"0000-0002-8917-3340","0000-0002-7418-5509","20201218T151623Z","RELEASE-2021"
"98c7a364-a17f-47d3-b927-74a1a13082a6","DELA_055.basePlot.bbc","D08","DELA","DELA_055","BBC.DELA055564.20190716.SOUTH","BBC.DELA055564.20190716.SOUTH.DIL","BBC.DELA055564.20190716.SOUTH.DIL.02",2019-07-16,NA,20,750,2019-07-17 22:20:00,2019-07-22 17:27:00,0.0021,0.1054,NA,"0000-0002-8917-3340","0000-0002-7418-5509","20201218T151623Z","RELEASE-2021"
"02b2745a-e10e-4dbf-b664-ca44c8ac70f9","DELA_055.basePlot.bbc","D08","DELA","DELA_055","BBC.DELA055564.20190716.SOUTH","BBC.DELA055564.20190716.SOUTH.DIL","BBC.DELA055564.20190716.SOUTH.DIL.04",2019-07-16,NA,20,750,2019-07-17 22:20:00,2019-07-22 17:27:00,0.0034,0.0717,NA,"0000-0002-8917-3340","0000-0002-7418-5509","20201218T151623Z","RELEASE-2021"
"db539740-1775-4a8a-9086-3c7b35eed743","DELA_055.basePlot.bbc","D08","DELA","DELA_055","BBC.DELA055564.20190716.SOUTH","BBC.DELA055564.20190716.SOUTH.DIL","BBC.DELA055564.20190716.SOUTH.DIL.10",2019-07-16,NA,20,750,2019-07-17 22:20:00,2019-07-22 17:27:00,0.0043,0.1,NA,"0000-0002-8917-3340","0000-0002-7418-5509","20201218T151623Z","RELEASE-2021"
"3d5414a6-5218-49c6-9622-3cf134746dc8","DELA_055.basePlot.bbc","D08","DELA","DELA_055","BBC.DELA055564.20190716.SOUTH","BBC.DELA055564.20190716.SOUTH.DIL","BBC.DELA055564.20190716.SOUTH.DIL.01",2019-07-16,NA,20,750,2019-07-17 22:20:00,2019-07-22 17:27:00,0.0038,0.1143,NA,"0000-0002-8917-3340","0000-0002-7418-5509","20201218T151623Z","RELEASE-2021"
"428e5021-5514-4416-8402-ae17e041e302","DELA_055.basePlot.bbc","D08","DELA","DELA_055","BBC.DELA055564.20190716.SOUTH","BBC.DELA055564.20190716.SOUTH.DIL","BBC.DELA055564.20190716.SOUTH.DIL.05",2019-07-16,NA,20,750,2019-07-17 22:20:00,2019-07-22 17:27:00,0.003,0.0767,NA,"0000-0002-8917-3340","0000-0002-7418-5509","20201218T151623Z","RELEASE-2021"
"b959bcc4-68e4-4436-9de5-f7935acfc983","DELA_038.basePlot.bbc","D08","DELA","DELA_038","BBC.DELA038044.20190716.NORTH","BBC.DELA038044.20190716.NORTH.DIL","BBC.DELA038044.20190716.NORTH.DIL.03",2019-07-16,NA,20,750,2019-07-19 18:22:00,2019-07-22 15:10:00,0.0055,0.0929,NA,"0000-0002-8917-3340","0000-0003-3960-4840","20201218T151623Z","RELEASE-2021"
"db15522c-bec7-45a6-997f-9fd60f24f7f8","DELA_038.basePlot.bbc","D08","DELA","DELA_038","BBC.DELA038044.20190716.NORTH","BBC.DELA038044.20190716.NORTH.DIL","BBC.DELA038044.20190716.NORTH.DIL.01",2019-07-16,NA,20,750,2019-07-19 18:22:00,2019-07-22 15:10:00,0.003,0.0818,NA,"0000-0002-8917-3340","0000-0003-3960-4840","20201218T151623Z","RELEASE-2021"
"5a097063-568f-4f19-a4c4-1f9e1d210b9e","DELA_038.basePlot.bbc","D08","DELA","DELA_038","BBC.DELA038044.20190716.NORTH","BBC.DELA038044.20190716.NORTH.DIL","BBC.DELA038044.20190716.NORTH.DIL.06",2019-07-16,NA,20,750,2019-07-19 18:22:00,2019-07-22 15:10:00,0.0058,0.0855,NA,"0000-0002-8917-3340","0000-0003-3960-4840","20201218T151623Z","RELEASE-2021"
"ad204001-ecfc-4e8f-8199-aec427235d7a","DELA_038.basePlot.bbc","D08","DELA","DELA_038","BBC.DELA038044.20190716.NORTH","BBC.DELA038044.20190716.NORTH.DIL","BBC.DELA038044.20190716.NORTH.DIL.02",2019-07-16,NA,20,750,2019-07-19 18:22:00,2019-07-22 15:10:00,0.0076,0.0976,NA,"0000-0002-8917-3340","0000-0003-3960-4840","20201218T151623Z","RELEASE-2021"
"300851e9-7d92-4dfa-b51b-1baf0258a39f","DELA_038.basePlot.bbc","D08","DELA","DELA_038","BBC.DELA038044.20190716.NORTH","BBC.DELA038044.20190716.NORTH.DIL","BBC.DELA038044.20190716.NORTH.DIL.07",2019-07-16,NA,20,750,2019-07-19 18:22:00,2019-07-22 15:10:00,0.0066,0.107,NA,"0000-0002-8917-3340","0000-0003-3960-4840","20201218T151623Z","RELEASE-2021"
"c7fda1ce-17ec-442a-a52f-23b42f12458e","DELA_038.basePlot.bbc","D08","DELA","DELA_038","BBC.DELA038044.20190716.NORTH","BBC.DELA038044.20190716.NORTH.DIL","BBC.DELA038044.20190716.NORTH.DIL.08",2019-07-16,NA,20,750,2019-07-19 18:22:00,2019-07-22 15:10:00,0.0027,0.0724,NA,"0000-0002-8917-3340","0000-0003-3960-4840","20201218T151623Z","RELEASE-2021"
"6dff7aa6-3a8c-4fef-b964-2662881c88f3","DELA_038.basePlot.bbc","D08","DELA","DELA_038","BBC.DELA038044.20190716.NORTH","BBC.DELA038044.20190716.NORTH.DIL","BBC.DELA038044.20190716.NORTH.DIL.05",2019-07-16,NA,20,750,2019-07-19 18:22:00,2019-07-22 15:10:00,0.009,0.0749,NA,"0000-0002-8917-3340","0000-0003-3960-4840","20201218T151623Z","RELEASE-2021"
