"uid","namedLocation","domainID","siteID","plotID","setDate","collectDate","eventID","processingDate","massSampleIDList","massSampleMixtureID","cnSampleID","cnSampleCode","ligninSampleID","ligninSampleBarcode","archiveSampleID","archiveSampleBarcode","bgcArchiveMass","toxicodendronPossible","remarks","processedBy","publicationDate","release"
"6eb7a9c1-bd38-46a6-983e-075793106939","MLBS_070.basePlot.ltr","D07","MLBS","MLBS_070",2018-09-26,2018-10-09,NA,2018-10-30,"NEON.LTR.MLBS070851.20181009.LVS|NEON.LTR.MLBS070147.20181009.LVS","NEON.LTR.MLBS070.20181009.LVS","NEON.LTR.MLBS070.20181009.LVS.CN","A00000044737","NEON.LTR.MLBS070.20181009.LVS.LIG","A00000044738","NEON.LTR.MLBS070.20181009.LVS.AR","A00000044739",NA,NA,NA,"kleffler@battelleecology.org","20210114T175527Z","RELEASE-2021"
"eb79e5a5-6eca-4e97-a672-9308be399c5d","MLBS_062.basePlot.ltr","D07","MLBS","MLBS_062",2018-09-26,2018-10-09,NA,2018-10-30,"NEON.LTR.MLBS062274.20181009.NDL|NEON.LTR.MLBS062714.20181009.NDL","NEON.LTR.MLBS062.20181009.NDL","NEON.LTR.MLBS062.20181009.NDL.CN","A00000044715",NA,NA,NA,NA,NA,NA,NA,"kleffler@battelleecology.org","20210114T175527Z","RELEASE-2021"
"b3e0b17b-bc84-45dd-9b2c-f47e7e874112","MLBS_064.basePlot.ltr","D07","MLBS","MLBS_064",2018-09-26,2018-10-09,NA,2018-10-30,"NEON.LTR.MLBS064948.20181009.LVS|NEON.LTR.MLBS064131.20181009.LVS","NEON.LTR.MLBS064.20181009.LVS","NEON.LTR.MLBS064.20181009.LVS.CN","A00000044719","NEON.LTR.MLBS064.20181009.LVS.LIG","A00000044720","NEON.LTR.MLBS064.20181009.LVS.AR","A00000044721",NA,NA,NA,"kleffler@battelleecology.org","20210114T175527Z","RELEASE-2021"
"c2481647-3264-4dc5-8fc2-2df3465374f1","MLBS_067.basePlot.ltr","D07","MLBS","MLBS_067",2018-09-26,2018-10-09,NA,2018-10-30,"NEON.LTR.MLBS067778.20181009.LVS|NEON.LTR.MLBS067147.20181009.LVS","NEON.LTR.MLBS067.20181009.LVS","NEON.LTR.MLBS067.20181009.LVS.CN","A00000044728","NEON.LTR.MLBS067.20181009.LVS.LIG","A00000044730","NEON.LTR.MLBS067.20181009.LVS.AR","A00000044729",NA,NA,NA,"kleffler@battelleecology.org","20210114T175527Z","RELEASE-2021"
"986a17a8-299a-4d29-a01f-3d6381b11c31","MLBS_068.basePlot.ltr","D07","MLBS","MLBS_068",2018-09-26,2018-10-09,NA,2018-10-30,"NEON.LTR.MLBS068280.20181009.LVS|NEON.LTR.MLBS068016.20181009.LVS","NEON.LTR.MLBS068.20181009.LVS","NEON.LTR.MLBS068.20181009.LVS.CN","A00000044731","NEON.LTR.MLBS068.20181009.LVS.LIG","A00000044732","NEON.LTR.MLBS068.20181009.LVS.AR","A00000044733",NA,NA,NA,"kleffler@battelleecology.org","20210114T175527Z","RELEASE-2021"
"3cb5ec6f-e26e-4bbb-be54-275a3d5629b1","MLBS_063.basePlot.ltr","D07","MLBS","MLBS_063",2018-09-26,2018-10-09,NA,2018-10-30,"NEON.LTR.MLBS063880.20181009.LVS","NEON.LTR.MLBS063.20181009.LVS","NEON.LTR.MLBS063.20181009.LVS.CN","A00000044716","NEON.LTR.MLBS063.20181009.LVS.LIG","A00000044717","NEON.LTR.MLBS063.20181009.LVS.AR","A00000044718",NA,NA,NA,"kleffler@battelleecology.org","20210114T175527Z","RELEASE-2021"
"c2ff1b38-c8fc-44bf-b5ed-f82dfba8f654","ORNL_063.basePlot.ltr","D07","ORNL","ORNL_063",2017-10-25,2017-11-06,NA,2017-11-14,"NEON.LTR.ORNL063580.20171106.NDL|NEON.LTR.ORNL063455.20171106.NDL","NEON.LTR.ORNL063.20171106.NDL","NEON.LTR.ORNL063.20171106.NDL.CN",NA,"NEON.LTR.ORNL063.20171106.NDL.LIG",NA,"NEON.LTR.ORNL063.20171106.NDL.AR",NA,NA,NA,"NDL c:n ground to 40 mesh","aferchaud@battelleecology.org","20210114T174337Z","RELEASE-2021"
"e27ca2a6-516d-412d-9d0f-0a854912eef6","ORNL_063.basePlot.ltr","D07","ORNL","ORNL_063",2017-10-25,2017-11-06,NA,2017-11-14,"NEON.LTR.ORNL063580.20171106.LVS|NEON.LTR.ORNL063455.20171106.LVS","NEON.LTR.ORNL063.20171106.LVS","NEON.LTR.ORNL063.20171106.LVS.CN",NA,"NEON.LTR.ORNL063.20171106.LVS.LIG",NA,"NEON.LTR.ORNL063.20171106.LVS.AR",NA,NA,NA,"c:n ground to 40 mesh","aferchaud@battelleecology.org","20210114T174337Z","RELEASE-2021"
"f20e8102-3753-4f05-bd74-1fb9fddc051f","ORNL_045.basePlot.ltr","D07","ORNL","ORNL_045",2017-10-25,2017-11-06,NA,2017-12-20,"NEON.LTR.ORNL045795.20171106.NDL|NEON.LTR.ORNL045587.20171106.NDL","NEON.LTR.ORNL045.20171106.NDL","NEON.LTR.ORNL045.20171106.NDL.CN",NA,NA,NA,NA,NA,NA,NA,"NDL c:n ground to 20 mesh -- not enough sample to regrind","aferchaud@battelleecology.org","20210114T174337Z","RELEASE-2021"
"d68983da-26f1-4418-9474-d18ce0b9de1e","ORNL_037.basePlot.ltr","D07","ORNL","ORNL_037",2017-10-25,2017-11-06,NA,2017-11-14,"NEON.LTR.ORNL037204.20171106.LVS|NEON.LTR.ORNL037781.20171106.LVS","NEON.LTR.ORNL037.20171106.LVS","NEON.LTR.ORNL037.20171106.LVS.CN",NA,"NEON.LTR.ORNL037.20171106.LVS.LIG",NA,"NEON.LTR.ORNL037.20171106.LVS.AR",NA,NA,NA,"c:n ground to 40 mesh","aferchaud@battelleecology.org","20210114T174337Z","RELEASE-2021"
"30b585e0-92e6-4e2d-8147-087b74748872","ORNL_055.basePlot.ltr","D07","ORNL","ORNL_055",2017-10-25,2017-11-06,NA,2017-11-14,"NEON.LTR.ORNL055077.20171106.LVS|NEON.LTR.ORNL055796.20171106.LVS","NEON.LTR.ORNL055.20171106.LVS","NEON.LTR.ORNL055.20171106.LVS.CN",NA,"NEON.LTR.ORNL055.20171106.LVS.LIG",NA,"NEON.LTR.ORNL055.20171106.LVS.AR",NA,NA,NA,"c:n ground to 40 mesh","aferchaud@battelleecology.org","20210114T174337Z","RELEASE-2021"
"4e171faf-fa62-422f-90db-217d358a7b7a","ORNL_045.basePlot.ltr","D07","ORNL","ORNL_045",2017-10-25,2017-11-06,NA,2017-11-14,"NEON.LTR.ORNL045795.20171106.LVS|NEON.LTR.ORNL045587.20171106.LVS","NEON.LTR.ORNL045.20171106.LVS","NEON.LTR.ORNL045.20171106.LVS.CN",NA,"NEON.LTR.ORNL045.20171106.LVS.LIG",NA,"NEON.LTR.ORNL045.20171106.LVS.AR",NA,NA,NA,"c:n ground to 40 mesh","aferchaud@battelleecology.org","20210114T174337Z","RELEASE-2021"
"ab2d0f3d-eb09-48ab-b18a-e7430d96df27","ORNL_052.basePlot.ltr","D07","ORNL","ORNL_052",2017-10-25,2017-11-06,NA,2017-11-14,"NEON.LTR.ORNL052689.20171106.LVS|NEON.LTR.ORNL052007.20171106.LVS","NEON.LTR.ORNL052.20171106.LVS","NEON.LTR.ORNL052.20171106.LVS.CN",NA,"NEON.LTR.ORNL052.20171106.LVS.LIG",NA,"NEON.LTR.ORNL052.20171106.LVS.AR",NA,NA,NA,"c:n ground to 40 mesh","aferchaud@battelleecology.org","20210114T174337Z","RELEASE-2021"
"784750a6-2973-451c-b0d2-a9f726c89313","ORNL_056.basePlot.ltr","D07","ORNL","ORNL_056",2017-10-25,2017-11-06,NA,2017-11-14,"NEON.LTR.ORNL056899.20171106.LVS|NEON.LTR.ORNL056270.20171106.LVS","NEON.LTR.ORNL056.20171106.LVS","NEON.LTR.ORNL056.20171106.LVS.CN",NA,"NEON.LTR.ORNL056.20171106.LVS.LIG",NA,"NEON.LTR.ORNL056.20171106.LVS.AR",NA,NA,NA,"c:n ground to 40 mesh","aferchaud@battelleecology.org","20210114T174337Z","RELEASE-2021"
"46d928b2-f35f-4a6b-803f-3c5e3dc06ab4","ORNL_046.basePlot.ltr","D07","ORNL","ORNL_046",2017-10-25,2017-11-06,NA,2017-11-14,"NEON.LTR.ORNL046655.20171106.LVS|NEON.LTR.ORNL046783.20171106.LVS","NEON.LTR.ORNL046.20171106.LVS","NEON.LTR.ORNL046.20171106.LVS.CN",NA,"NEON.LTR.ORNL046.20171106.LVS.LIG",NA,"NEON.LTR.ORNL046.20171106.LVS.AR",NA,NA,NA,"c:n ground to 40 mesh","aferchaud@battelleecology.org","20210114T174337Z","RELEASE-2021"
"8d60b0cf-0735-4d62-84bf-744e0d0bdfbe","ORNL_054.basePlot.ltr","D07","ORNL","ORNL_054",2017-10-25,2017-11-06,NA,2017-11-14,"NEON.LTR.ORNL054633.20171106.LVS|NEON.LTR.ORNL054313.20171106.LVS","NEON.LTR.ORNL054.20171106.LVS","NEON.LTR.ORNL054.20171106.LVS.CN",NA,"NEON.LTR.ORNL054.20171106.LVS.LIG",NA,"NEON.LTR.ORNL054.20171106.LVS.AR",NA,NA,NA,"c:n ground to 40 mesh","aferchaud@battelleecology.org","20210114T174337Z","RELEASE-2021"
"68d84f36-5707-435e-a472-b756b66aaf48","ORNL_051.basePlot.ltr","D07","ORNL","ORNL_051",2017-10-25,2017-11-06,NA,2017-11-14,"NEON.LTR.ORNL051943.20171106.LVS|NEON.LTR.ORNL051323.20171106.LVS","NEON.LTR.ORNL051.20171106.LVS","NEON.LTR.ORNL051.20171106.LVS.CN",NA,"NEON.LTR.ORNL051.20171106.LVS.LIG",NA,"NEON.LTR.ORNL051.20171106.LVS.AR",NA,NA,NA,"c:n ground to 40 mesh","aferchaud@battelleecology.org","20210114T174337Z","RELEASE-2021"
"6e25e911-6c69-4aee-baae-c897576f5a8f","ORNL_050.basePlot.ltr","D07","ORNL","ORNL_050",2017-10-25,2017-11-06,NA,2017-11-14,"NEON.LTR.ORNL050952.20171106.LVS|NEON.LTR.ORNL050160.20171106.LVS","NEON.LTR.ORNL050.20171106.LVS","NEON.LTR.ORNL050.20171106.LVS.CN",NA,"NEON.LTR.ORNL050.20171106.LVS.LIG",NA,"NEON.LTR.ORNL050.20171106.LVS.AR",NA,NA,NA,"c:n ground to 40 mesh","aferchaud@battelleecology.org","20210114T174337Z","RELEASE-2021"
"39ffa715-8fbe-43f8-8a07-79eefd0675e1","ORNL_059.basePlot.ltr","D07","ORNL","ORNL_059",2017-10-25,2017-11-06,NA,2017-11-14,"NEON.LTR.ORNL059018.20171106.LVS|NEON.LTR.ORNL059335.20171106.LVS","NEON.LTR.ORNL059.20171106.LVS","NEON.LTR.ORNL059.20171106.LVS.CN",NA,"NEON.LTR.ORNL059.20171106.LVS.LIG",NA,"NEON.LTR.ORNL059.20171106.LVS.AR",NA,NA,NA,"c:n ground to 40 mesh","aferchaud@battelleecology.org","20210114T174337Z","RELEASE-2021"
"34fd5b65-b43f-4e4b-913e-34102f0dcfcb","ORNL_036.basePlot.ltr","D07","ORNL","ORNL_036",2017-10-25,2017-11-06,NA,2017-11-14,"NEON.LTR.ORNL036156.20171106.LVS|NEON.LTR.ORNL036696.20171106.LVS","NEON.LTR.ORNL036.20171106.LVS","NEON.LTR.ORNL036.20171106.LVS.CN",NA,"NEON.LTR.ORNL036.20171106.LVS.LIG",NA,"NEON.LTR.ORNL036.20171106.LVS.AR",NA,NA,NA,"c:n ground to 40 mesh","aferchaud@battelleecology.org","20210114T174337Z","RELEASE-2021"
"5a158770-4713-4d36-9e9b-2e55fec5c526","ORNL_060.basePlot.ltr","D07","ORNL","ORNL_060",2017-10-25,2017-11-06,NA,2017-11-14,"NEON.LTR.ORNL060032.20171106.LVS|NEON.LTR.ORNL060512.20171106.LVS","NEON.LTR.ORNL060.20171106.LVS","NEON.LTR.ORNL060.20171106.LVS.CN",NA,"NEON.LTR.ORNL060.20171106.LVS.LIG",NA,"NEON.LTR.ORNL060.20171106.LVS.AR",NA,NA,NA,"c:n ground to 40 mesh","aferchaud@battelleecology.org","20210114T174337Z","RELEASE-2021"
"f269cbf7-adbc-4859-8715-4895fba4d216","ORNL_049.basePlot.ltr","D07","ORNL","ORNL_049",2017-10-25,2017-11-06,NA,2017-11-14,"NEON.LTR.ORNL049631.20171106.LVS|NEON.LTR.ORNL049007.20171106.LVS","NEON.LTR.ORNL049.20171106.LVS","NEON.LTR.ORNL049.20171106.LVS.CN",NA,"NEON.LTR.ORNL049.20171106.LVS.LIG",NA,"NEON.LTR.ORNL049.20171106.LVS.AR",NA,NA,NA,"c:n ground to 40 mesh","aferchaud@battelleecology.org","20210114T174337Z","RELEASE-2021"
"37a6c0d7-12ae-409e-8e0a-831bbc4d83be","ORNL_058.basePlot.ltr","D07","ORNL","ORNL_058",2017-10-25,2017-11-06,NA,2017-11-14,"NEON.LTR.ORNL058510.20171106.LVS|NEON.LTR.ORNL058897.20171106.LVS","NEON.LTR.ORNL058.20171106.LVS","NEON.LTR.ORNL058.20171106.LVS.CN",NA,"NEON.LTR.ORNL058.20171106.LVS.LIG",NA,"NEON.LTR.ORNL058.20171106.LVS.AR",NA,NA,NA,"c:n ground to 40 mesh","aferchaud@battelleecology.org","20210114T174337Z","RELEASE-2021"
"e1b52924-9ee5-4911-97e1-2d9a27fca832","ORNL_057.basePlot.ltr","D07","ORNL","ORNL_057",2017-10-25,2017-11-06,NA,2017-11-14,"NEON.LTR.ORNL057032.20171106.LVS|NEON.LTR.ORNL057512.20171106.LVS","NEON.LTR.ORNL057.20171106.LVS","NEON.LTR.ORNL057.20171106.LVS.CN",NA,"NEON.LTR.ORNL057.20171106.LVS.LIG",NA,"NEON.LTR.ORNL057.20171106.LVS.AR",NA,NA,NA,"c:n ground to 40 mesh","aferchaud@battelleecology.org","20210114T174337Z","RELEASE-2021"
"319a6c79-7e64-4fe9-896c-176e66ca5b66","ORNL_061.basePlot.ltr","D07","ORNL","ORNL_061",2017-10-25,2017-11-06,NA,2017-11-14,"NEON.LTR.ORNL061951.20171106.LVS|NEON.LTR.ORNL061510.20171106.LVS","NEON.LTR.ORNL061.20171106.LVS","NEON.LTR.ORNL061.20171106.LVS.CN",NA,"NEON.LTR.ORNL061.20171106.LVS.LIG",NA,"NEON.LTR.ORNL061.20171106.LVS.AR",NA,NA,NA,"c:n ground to 40 mesh","aferchaud@battelleecology.org","20210114T174337Z","RELEASE-2021"
"68e89e5a-3e8e-4573-9771-d1aae712ce59","ORNL_043.basePlot.ltr","D07","ORNL","ORNL_043",2017-10-25,2017-11-06,NA,2017-11-14,"NEON.LTR.ORNL043918.20171106.LVS|NEON.LTR.ORNL043572.20171106.LVS","NEON.LTR.ORNL043.20171106.LVS","NEON.LTR.ORNL043.20171106.LVS.CN",NA,"NEON.LTR.ORNL043.20171106.LVS.LIG",NA,"NEON.LTR.ORNL043.20171106.LVS.AR",NA,NA,NA,"c:n ground to 40 mesh","aferchaud@battelleecology.org","20210114T174337Z","RELEASE-2021"
"3bf89b2a-e2a3-44f7-82dd-5fdc6cf4115d","ORNL_061.basePlot.ltr","D07","ORNL","ORNL_061",2017-10-25,2017-11-06,NA,2017-11-14,"NEON.LTR.ORNL061510.20171106.NDL|NEON.LTR.ORNL061951.20171106.NDL","NEON.LTR.ORNL061.20171106.NDL","NEON.LTR.ORNL061.20171106.NDL.CN",NA,"NEON.LTR.ORNL061.20171106.NDL.LIG",NA,NA,NA,NA,NA,"NDL c:n ground to 20 mesh -- not enough sample to regrind","aferchaud@battelleecology.org","20210114T174337Z","RELEASE-2021"
"12e93ec7-9e84-4d83-98b5-9e68725d3cfb","ORNL_043.basePlot.ltr","D07","ORNL","ORNL_043",2017-10-25,2017-11-06,NA,2017-11-14,"NEON.LTR.ORNL043572.20171106.NDL|NEON.LTR.ORNL043918.20171106.NDL","NEON.LTR.ORNL043.20171106.NDL","NEON.LTR.ORNL043.20171106.NDL.CN",NA,"NEON.LTR.ORNL043.20171106.NDL.LIG",NA,NA,NA,NA,NA,"NDL c:n ground to 20 mesh -- not enough sample to regrind","aferchaud@battelleecology.org","20210114T174337Z","RELEASE-2021"
"ade283ca-d76d-4f2f-9b7e-46a69feab2e9","ORNL_062.basePlot.ltr","D07","ORNL","ORNL_062",2017-10-25,2017-11-06,NA,2017-11-14,"NEON.LTR.ORNL062335.20171106.LVS|NEON.LTR.ORNL062018.20171106.LVS","NEON.LTR.ORNL062.20171106.LVS","NEON.LTR.ORNL062.20171106.LVS.CN",NA,"NEON.LTR.ORNL062.20171106.LVS.LIG",NA,"NEON.LTR.ORNL062.20171106.LVS.AR",NA,NA,NA,"c:n ground to 40 mesh","aferchaud@battelleecology.org","20210114T174337Z","RELEASE-2021"
"30515238-d7d9-4295-a537-59bf4a5c1487","ORNL_053.basePlot.ltr","D07","ORNL","ORNL_053",2017-10-25,2017-11-06,NA,2017-11-14,"NEON.LTR.ORNL053902.20171106.LVS|NEON.LTR.ORNL053072.20171106.LVS","NEON.LTR.ORNL053.20171106.LVS","NEON.LTR.ORNL053.20171106.LVS.CN",NA,"NEON.LTR.ORNL053.20171106.LVS.LIG",NA,"NEON.LTR.ORNL053.20171106.LVS.AR",NA,NA,NA,"c:n ground to 40 mesh","aferchaud@battelleecology.org","20210114T174337Z","RELEASE-2021"
"ac088bd4-5b0e-4cf1-8347-4596910b5a47","DELA_038.basePlot.ltr","D08","DELA","DELA_038",2019-11-04,2019-11-18,NA,2020-01-14,"NEON.LTR.DELA038087.20191118.LVS|NEON.LTR.DELA038568.20191118.LVS","NEON.LTR.DELA038.20191118.LVS","NEON.LTR.DELA038.20191118.LVS.CN","A00000145791","NEON.LTR.DELA038.20191118.LVS.LIG","A00000145776","NEON.LTR.DELA038.20191118.LVS.AR","A00000145761",NA,"Y",NA,"0000-0002-8528-4289","20210114T174923Z","RELEASE-2021"
"0e07e344-38c9-4626-b0ad-fbed3efa2fce","DELA_044.basePlot.ltr","D08","DELA","DELA_044",2019-11-04,2019-11-18,NA,2020-01-14,"NEON.LTR.DELA044372.20191118.LVS|NEON.LTR.DELA044949.20191118.LVS","NEON.LTR.DELA044.20191118.LVS","NEON.LTR.DELA044.20191118.LVS.CN","A00000145754","NEON.LTR.DELA044.20191118.LVS.LIG","A00000145756","NEON.LTR.DELA044.20191118.LVS.AR","A00000145755",NA,"Y",NA,"0000-0002-8528-4289","20210114T174923Z","RELEASE-2021"
"0607f9eb-3c6f-4d2d-9e0a-a15dc8f16d67","DELA_041.basePlot.ltr","D08","DELA","DELA_041",2019-11-04,2019-11-18,NA,2020-01-14,"NEON.LTR.DELA041019.20191118.LVS|NEON.LTR.DELA041658.20191118.LVS","NEON.LTR.DELA041.20191118.LVS","NEON.LTR.DELA041.20191118.LVS.CN","A00000145767","NEON.LTR.DELA041.20191118.LVS.LIG","A00000145773","NEON.LTR.DELA041.20191118.LVS.AR","A00000145774",NA,"Y",NA,"0000-0002-8528-4289","20210114T174923Z","RELEASE-2021"
"8ce5a283-9335-4297-870e-57ce243d3cc9","DELA_042.basePlot.ltr","D08","DELA","DELA_042",2019-11-04,2019-11-18,NA,2020-01-14,"NEON.LTR.DELA042566.20191118.LVS|NEON.LTR.DELA042404.20191118.LVS","NEON.LTR.DELA042.20191118.LVS","NEON.LTR.DELA042.20191118.LVS.CN","A00000145759","NEON.LTR.DELA042.20191118.LVS.LIG","A00000145758","NEON.LTR.DELA042.20191118.LVS.AR","A00000145757",NA,"Y",NA,"0000-0002-8528-4289","20210114T174923Z","RELEASE-2021"
"87867d9b-c0f3-454c-80bd-e62a944cabb1","DELA_053.basePlot.ltr","D08","DELA","DELA_053",2019-11-04,2019-11-18,NA,2020-01-14,"NEON.LTR.DELA053656.20191118.LVS|NEON.LTR.DELA053833.20191118.LVS","NEON.LTR.DELA053.20191118.LVS","NEON.LTR.DELA053.20191118.LVS.CN","A00000145747","NEON.LTR.DELA053.20191118.LVS.LIG","A00000145748","NEON.LTR.DELA053.20191118.LVS.AR","A00000145749",NA,"Y",NA,"0000-0002-8528-4289","20210114T174923Z","RELEASE-2021"
"786ad8c4-a7ef-434e-b10e-e283d7d65218","DELA_055.basePlot.ltr","D08","DELA","DELA_055",2019-11-04,2019-11-18,NA,2020-01-14,"NEON.LTR.DELA055760.20191118.LVS|NEON.LTR.DELA055623.20191118.LVS","NEON.LTR.DELA055.20191118.LVS","NEON.LTR.DELA055.20191118.LVS.CN","A00000145795","NEON.LTR.DELA055.20191118.LVS.LIG","A00000145780","NEON.LTR.DELA055.20191118.LVS.AR","A00000145765",NA,"Y",NA,"0000-0002-8528-4289","20210114T174923Z","RELEASE-2021"
"46d13c1e-0f42-4e7b-9846-df6ca8fdc63c","DELA_045.basePlot.ltr","D08","DELA","DELA_045",2019-11-04,2019-11-18,NA,2020-01-14,"NEON.LTR.DELA045290.20191118.LVS|NEON.LTR.DELA045802.20191118.LVS","NEON.LTR.DELA045.20191118.LVS","NEON.LTR.DELA045.20191118.LVS.CN","A00000145731","NEON.LTR.DELA045.20191118.LVS.LIG","A00000145730","NEON.LTR.DELA045.20191118.LVS.AR","A00000145732",NA,"Y",NA,"0000-0002-8528-4289","20210114T174923Z","RELEASE-2021"
"6631585c-c250-4475-b7ca-7e48b0e97dfd","DELA_046.basePlot.ltr","D08","DELA","DELA_046",2019-11-04,2019-11-18,NA,2020-01-14,"NEON.LTR.DELA046624.20191118.LVS|NEON.LTR.DELA046167.20191118.LVS","NEON.LTR.DELA046.20191118.LVS","NEON.LTR.DELA046.20191118.LVS.CN","A00000145762","NEON.LTR.DELA046.20191118.LVS.LIG","A00000145777","NEON.LTR.DELA046.20191118.LVS.AR","A00000145752",NA,"Y",NA,"0000-0002-8528-4289","20210114T174923Z","RELEASE-2021"
"294aa3fb-0744-4b47-b72c-b3a66b795efc","DELA_043.basePlot.ltr","D08","DELA","DELA_043",2019-11-04,2019-11-18,NA,2020-01-14,"NEON.LTR.DELA043384.20191118.LVS|NEON.LTR.DELA043636.20191118.LVS","NEON.LTR.DELA043.20191118.LVS","NEON.LTR.DELA043.20191118.LVS.CN","A00000145705","NEON.LTR.DELA043.20191118.LVS.LIG","A00000145706","NEON.LTR.DELA043.20191118.LVS.AR","A00000145707",NA,"Y",NA,"0000-0002-8528-4289","20210114T174923Z","RELEASE-2021"
"07e82371-cb2e-4023-a193-25889b0d3f73","DELA_039.basePlot.ltr","D08","DELA","DELA_039",2019-11-04,2019-11-18,NA,2020-01-14,"NEON.LTR.DELA039513.20191118.LVS|NEON.LTR.DELA039404.20191118.LVS","NEON.LTR.DELA039.20191118.LVS","NEON.LTR.DELA039.20191118.LVS.CN","A00000145744","NEON.LTR.DELA039.20191118.LVS.LIG","A00000145743","NEON.LTR.DELA039.20191118.LVS.AR","A00000145745",NA,"Y",NA,"0000-0002-8528-4289","20210114T174923Z","RELEASE-2021"
"fcbe7949-bd34-4040-b57a-94f43bdf4ff9","DELA_046.basePlot.ltr","D08","DELA","DELA_046",2019-11-04,2019-11-18,NA,2020-01-14,"NEON.LTR.DELA046624.20191118.NDL|NEON.LTR.DELA046167.20191118.NDL","NEON.LTR.DELA046.20191118.NDL","NEON.LTR.DELA046.20191118.NDL.CN","A00000145792",NA,NA,NA,NA,NA,"Y",NA,"0000-0002-8528-4289","20210114T174923Z","RELEASE-2021"
"1520807b-6433-4751-9bd1-69aa44b5fba2","DELA_040.basePlot.ltr","D08","DELA","DELA_040",2019-11-04,2019-11-18,NA,2020-01-14,"NEON.LTR.DELA040347.20191118.LVS|NEON.LTR.DELA040198.20191118.LVS","NEON.LTR.DELA040.20191118.LVS","NEON.LTR.DELA040.20191118.LVS.CN","A00000145790","NEON.LTR.DELA040.20191118.LVS.LIG","A00000145789","NEON.LTR.DELA040.20191118.LVS.AR","A00000145783",NA,"Y",NA,"0000-0002-8528-4289","20210114T174923Z","RELEASE-2021"
"9441f967-754f-4161-a686-a0ebf08d3cfe","DELA_050.basePlot.ltr","D08","DELA","DELA_050",2019-11-04,2019-11-18,NA,2020-01-14,"NEON.LTR.DELA050048.20191118.LVS|NEON.LTR.DELA050675.20191118.LVS","NEON.LTR.DELA050.20191118.LVS","NEON.LTR.DELA050.20191118.LVS.CN","A00000145729","NEON.LTR.DELA050.20191118.LVS.LIG","A00000145727","NEON.LTR.DELA050.20191118.LVS.AR","A00000145728",NA,"Y",NA,"0000-0002-8528-4289","20210114T174923Z","RELEASE-2021"
"977786c5-289d-4ca2-8ceb-581d846ea564","DELA_051.basePlot.ltr","D08","DELA","DELA_051",2019-11-04,2019-11-18,NA,2020-01-14,"NEON.LTR.DELA051531.20191118.LVS|NEON.LTR.DELA051793.20191118.LVS","NEON.LTR.DELA051.20191118.LVS","NEON.LTR.DELA051.20191118.LVS.CN","A00000145794","NEON.LTR.DELA051.20191118.LVS.LIG","A00000145779","NEON.LTR.DELA051.20191118.LVS.AR","A00000145764",NA,"Y",NA,"0000-0002-8528-4289","20210114T174923Z","RELEASE-2021"
"f0183308-66f0-4cd2-9f19-9c4f99ab25aa","DELA_059.basePlot.ltr","D08","DELA","DELA_059",2019-11-04,2019-11-18,NA,2020-01-14,"NEON.LTR.DELA059349.20191118.LVS|NEON.LTR.DELA059544.20191118.LVS","NEON.LTR.DELA059.20191118.LVS","NEON.LTR.DELA059.20191118.LVS.CN","A00000145737","NEON.LTR.DELA059.20191118.LVS.LIG","A00000145738","NEON.LTR.DELA059.20191118.LVS.AR","A00000145739",NA,"Y",NA,"0000-0002-8528-4289","20210114T174923Z","RELEASE-2021"
"d347120e-5557-4b17-9fef-17d80552d4fc","DELA_037.basePlot.ltr","D08","DELA","DELA_037",2019-11-04,2019-11-18,NA,2020-01-14,"NEON.LTR.DELA037110.20191118.LVS|NEON.LTR.DELA037347.20191118.LVS","NEON.LTR.DELA037.20191118.LVS","NEON.LTR.DELA037.20191118.LVS.CN","A00000145734","NEON.LTR.DELA037.20191118.LVS.LIG","A00000145735","NEON.LTR.DELA037.20191118.LVS.AR","A00000145733",NA,"Y",NA,"0000-0002-8528-4289","20210114T174923Z","RELEASE-2021"
"3754190e-3e72-4f41-908e-7d4b2fbb09a6","DELA_054.basePlot.ltr","D08","DELA","DELA_054",2019-11-04,2019-11-18,NA,2020-01-14,"NEON.LTR.DELA054665.20191118.LVS|NEON.LTR.DELA054193.20191118.LVS","NEON.LTR.DELA054.20191118.LVS","NEON.LTR.DELA054.20191118.LVS.CN","A00000145793","NEON.LTR.DELA054.20191118.LVS.LIG","A00000145778","NEON.LTR.DELA054.20191118.LVS.AR","A00000145763",NA,"Y",NA,"0000-0002-8528-4289","20210114T174923Z","RELEASE-2021"
"698fb48d-416d-47c6-8c5b-91536ff6b315","DELA_047.basePlot.ltr","D08","DELA","DELA_047",2019-11-04,2019-11-18,NA,2020-01-14,"NEON.LTR.DELA047678.20191118.LVS|NEON.LTR.DELA047057.20191118.LVS","NEON.LTR.DELA047.20191118.LVS","NEON.LTR.DELA047.20191118.LVS.CN","A00000145708","NEON.LTR.DELA047.20191118.LVS.LIG","A00000145709","NEON.LTR.DELA047.20191118.LVS.AR","A00000145782",NA,"Y",NA,"0000-0002-8528-4289","20210114T174923Z","RELEASE-2021"
