"uid","namedLocation","domainID","siteID","plotID","plotType","collectDate","samplingProtocolVersion","sampleID","sampleCode","kclSampleID","kclSampleCode","incubationPairID","nTransBoutType","incubationLength","extractionStartDate","kclReferenceID","soilFreshMass","kclVolume","extractionEndDate","sampleCondition","remarks","processedBy","recordedBy","dataQF","publicationDate","release"
"76538b52-f53e-40bf-8a3d-462204aa68f3","MLBS_002.basePlot.bgc","D07","MLBS","MLBS_002","distributed",2018-06-12 14:35:00,"NEON.DOC.014048vK","MLBS_002-O-2.5-3.5-20180612",NA,"MLBS_002-O-2.5-3.5-20180612-KCL","B00000025622","MLBS_002-O-2.5-3.5","tInitial",0,2018-06-12 15:56:00,"MLBS-20180612-BRef1",10.02,100,2018-06-12 17:00:00,"OK",NA,"jbrown@battelleecology.org","pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"43882186-9507-438b-bae9-45d7344e13e9","MLBS_002.basePlot.bgc","D07","MLBS","MLBS_002","distributed",2018-06-12 14:43:00,"NEON.DOC.014048vK","MLBS_002-M-2.5-3.5-20180612",NA,"MLBS_002-M-2.5-3.5-20180612-KCL","B00000025615","MLBS_002-M-2.5-3.5","tInitial",0,2018-06-12 15:56:00,"MLBS-20180612-BRef1",10.15,100,2018-06-12 17:00:00,"OK",NA,"jbrown@battelleecology.org","pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"86ea8336-4c65-46fb-b665-3c52a260c28f","MLBS_002.basePlot.bgc","D07","MLBS","MLBS_002","distributed",2018-06-12 14:56:00,"NEON.DOC.014048vK","MLBS_002-O-25-33.5-20180612",NA,"MLBS_002-O-25-33.5-20180612-KCL","B00000025623","MLBS_002-O-25-33.5","tInitial",0,2018-06-12 15:56:00,"MLBS-20180612-BRef1",10.03,100,2018-06-12 17:00:00,"OK",NA,"jbrown@battelleecology.org","pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"97ccc0fc-1561-4b31-b552-422ddafd0eff","MLBS_002.basePlot.bgc","D07","MLBS","MLBS_002","distributed",2018-06-12 15:00:00,"NEON.DOC.014048vK","MLBS_002-M-25-33.5-20180612",NA,"MLBS_002-M-25-33.5-20180612-KCL","B00000025613","MLBS_002-M-25-33.5","tInitial",0,2018-06-12 15:56:00,"MLBS-20180612-BRef1",10.07,100,2018-06-12 17:00:00,"OK",NA,"jbrown@battelleecology.org","pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"336bc550-195b-440f-a7c7-4543e5c51904","MLBS_064.basePlot.bgc","D07","MLBS","MLBS_064","tower",2018-06-12 16:00:00,"NEON.DOC.014048vK","MLBS_064-M-37.5-33-20180612",NA,"MLBS_064-M-37.5-33-20180612-KCL","B00000025645","MLBS_064-M-37.5-33","tInitial",0,2018-06-12 17:12:00,"MLBS-20180612-BRef1",10.04,100,2018-06-12 18:00:00,"OK",NA,"jbrown@battelleecology.org","pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"9d5c0ebc-f715-4df9-afe7-2be485b14e1f","MLBS_064.basePlot.bgc","D07","MLBS","MLBS_064","tower",2018-06-12 16:00:00,"NEON.DOC.014048vK","MLBS_064-O-37.5-33-20180612",NA,"MLBS_064-O-37.5-33-20180612-KCL","B00000025644","MLBS_064-O-37.5-33","tInitial",0,2018-06-12 17:12:00,"MLBS-20180612-BRef1",10.19,100,2018-06-12 18:00:00,"OK",NA,"jbrown@battelleecology.org","pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"0d9b94c3-723e-4d8c-aeaa-b0744617e9f3","MLBS_064.basePlot.bgc","D07","MLBS","MLBS_064","tower",2018-06-12 16:15:00,"NEON.DOC.014048vK","MLBS_064-O-16.5-4.5-20180612",NA,"MLBS_064-O-16.5-4.5-20180612-KCL","B00000025647","MLBS_064-O-16.5-4.5","tInitial",0,2018-06-12 17:12:00,"MLBS-20180612-BRef1",10.03,100,2018-06-12 18:00:00,"OK",NA,"jbrown@battelleecology.org","pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"7a4daf66-ee21-4bd2-aeb1-84940dc5e872","MLBS_064.basePlot.bgc","D07","MLBS","MLBS_064","tower",2018-06-12 16:15:00,"NEON.DOC.014048vK","MLBS_064-M-16.5-4.5-20180612",NA,"MLBS_064-M-16.5-4.5-20180612-KCL","B00000025643","MLBS_064-M-16.5-4.5","tInitial",0,2018-06-12 17:12:00,"MLBS-20180612-BRef1",10.06,100,2018-06-12 18:00:00,"OK",NA,"jbrown@battelleecology.org","pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"72464144-6c57-4d64-afc6-2924951d902f","MLBS_064.basePlot.bgc","D07","MLBS","MLBS_064","tower",2018-06-12 16:30:00,"NEON.DOC.014048vK","MLBS_064-O-5-22.5-20180612",NA,"MLBS_064-O-5-22.5-20180612-KCL","B00000025646","MLBS_064-O-5-22.5","tInitial",0,2018-06-12 17:12:00,"MLBS-20180612-BRef1",10.15,100,2018-06-12 18:00:00,"OK",NA,"jbrown@battelleecology.org","pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"6e40538d-f98d-436d-a440-77b024165a01","MLBS_064.basePlot.bgc","D07","MLBS","MLBS_064","tower",2018-06-12 16:30:00,"NEON.DOC.014048vK","MLBS_064-M-5-22.5-20180612",NA,"MLBS_064-M-5-22.5-20180612-KCL","B00000025648","MLBS_064-M-5-22.5","tInitial",0,2018-06-12 17:12:00,"MLBS-20180612-BRef1",10.03,100,2018-06-12 18:00:00,"OK",NA,"jbrown@battelleecology.org","pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"28682de7-af1c-4f8e-bf26-a047745b5623","MLBS_061.basePlot.bgc","D07","MLBS","MLBS_061","tower",2018-06-12 17:25:00,"NEON.DOC.014048vK","MLBS_061-M-32.5-39-20180612",NA,"MLBS_061-M-32.5-39-20180612-KCL","B00000025642","MLBS_061-M-32.5-39","tInitial",0,2018-06-12 19:35:00,"MLBS-20180612-BRef1",10.09,100,2018-06-12 21:00:00,"OK",NA,"jbrown@battelleecology.org","pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"2bfb9c1c-a082-416e-977b-bb8dfe3dc87e","MLBS_061.basePlot.bgc","D07","MLBS","MLBS_061","tower",2018-06-12 17:25:00,"NEON.DOC.014048vK","MLBS_061-O-32.5-39-20180612",NA,"MLBS_061-O-32.5-39-20180612-KCL","B00000025640","MLBS_061-O-32.5-39","tInitial",0,2018-06-12 19:35:00,"MLBS-20180612-BRef1",10.04,100,2018-06-12 21:00:00,"OK",NA,"jbrown@battelleecology.org","pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"7b51ffdd-d1b8-45de-b1cf-5d3c20c43d26","MLBS_061.basePlot.bgc","D07","MLBS","MLBS_061","tower",2018-06-12 17:45:00,"NEON.DOC.014048vK","MLBS_061-O-32-6.5-20180612",NA,"MLBS_061-O-32-6.5-20180612-KCL","B00000025638","MLBS_061-O-32-6.5","tInitial",0,2018-06-12 19:35:00,"MLBS-20180612-BRef1",10.04,100,2018-06-12 21:00:00,"OK",NA,"jbrown@battelleecology.org","pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"b2ef2f31-084c-48c6-ac95-86f5dd899e14","MLBS_061.basePlot.bgc","D07","MLBS","MLBS_061","tower",2018-06-12 17:45:00,"NEON.DOC.014048vK","MLBS_061-M-32-6.5-20180612",NA,"MLBS_061-M-32-6.5-20180612-KCL","B00000025641","MLBS_061-M-32-6.5","tInitial",0,2018-06-12 19:35:00,"MLBS-20180612-BRef1",10.02,100,2018-06-12 21:00:00,"OK",NA,"jbrown@battelleecology.org","pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"b335e50f-d78c-432e-8a1a-90a6b59a5602","MLBS_061.basePlot.bgc","D07","MLBS","MLBS_061","tower",2018-06-12 18:05:00,"NEON.DOC.014048vK","MLBS_061-M-8.5-0-20180612",NA,"MLBS_061-M-8.5-0-20180612-KCL","B00000025639","MLBS_061-M-8.5-0","tInitial",0,2018-06-12 19:35:00,"MLBS-20180612-BRef1",10.11,100,2018-06-12 21:00:00,"OK",NA,"jbrown@battelleecology.org","pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"dbbab68c-4e9f-4a7b-b65e-c71fc48de33c","MLBS_061.basePlot.bgc","D07","MLBS","MLBS_061","tower",2018-06-12 18:05:00,"NEON.DOC.014048vK","MLBS_061-O-8.5-0-20180612",NA,"MLBS_061-O-8.5-0-20180612-KCL","B00000025637","MLBS_061-O-8.5-0","tInitial",0,2018-06-12 17:12:00,"MLBS-20180612-BRef1",10.1,100,2018-06-12 21:00:00,"OK",NA,"jbrown@battelleecology.org","pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"09dc2a31-6f62-4aa6-b396-366711604d5f","MLBS_006.basePlot.bgc","D07","MLBS","MLBS_006","distributed",2018-06-12 19:11:00,"NEON.DOC.014048vK","MLBS_006-M-24-2-20180612",NA,"MLBS_006-M-24-2-20180612-KCL","B00000025614","MLBS_006-M-24-2","tInitial",0,2018-06-13 12:19:00,"MLBS-20180613-BRef1",10.09,100,2018-06-13 14:00:00,"OK",NA,"jbrown@battelleecology.org","pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"b9135517-d492-4415-819d-65bc26389b91","MLBS_006.basePlot.bgc","D07","MLBS","MLBS_006","distributed",2018-06-12 19:11:00,"NEON.DOC.014048vK","MLBS_006-O-24-2-20180612",NA,"MLBS_006-O-24-2-20180612-KCL","B00000025621","MLBS_006-O-24-2","tInitial",0,2018-06-13 12:19:00,"MLBS-20180613-BRef2",10.1,100,2018-06-13 14:00:00,"OK",NA,"jbrown@battelleecology.org","pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"36ea1711-675b-4663-9d53-ced4e17c2357","MLBS_006.basePlot.bgc","D07","MLBS","MLBS_006","distributed",2018-06-12 19:30:00,"NEON.DOC.014048vK","MLBS_006-O-5-19-20180612",NA,"MLBS_006-O-5-19-20180612-KCL","B00000025618","MLBS_006-O-5-19","tInitial",0,2018-06-13 12:19:00,"MLBS-20180613-BRef2",10.14,100,2018-06-13 14:00:00,"OK",NA,"jbrown@battelleecology.org","pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"2fb68f60-2787-4384-8732-0822204afb53","MLBS_006.basePlot.bgc","D07","MLBS","MLBS_006","distributed",2018-06-12 19:30:00,"NEON.DOC.014048vK","MLBS_006-M-5-19-20180612",NA,"MLBS_006-M-5-19-20180612-KCL","B00000025616","MLBS_006-M-5-19","tInitial",0,2018-06-13 12:19:00,"MLBS-20180613-BRef1",10.14,100,2018-06-13 14:00:00,"OK",NA,"jbrown@battelleecology.org","pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"a71f1ab1-cc19-4f86-a250-73995b937fb3","MLBS_006.basePlot.bgc","D07","MLBS","MLBS_006","distributed",2018-06-12 19:45:00,"NEON.DOC.014048vK","MLBS_006-O-1-24.5-20180612",NA,"MLBS_006-O-1-24.5-20180612-KCL","B00000025617","MLBS_006-O-1-24.5","tInitial",0,2018-06-13 12:19:00,"MLBS-20180613-BRef2",10.12,100,2018-06-13 14:00:00,"OK",NA,"jbrown@battelleecology.org","pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"a055fdc4-9aa5-4736-9871-d9f372fad8f2","MLBS_006.basePlot.bgc","D07","MLBS","MLBS_006","distributed",2018-06-12 19:45:00,"NEON.DOC.014048vK","MLBS_006-M-1-24.5-20180612",NA,"MLBS_006-M-1-24.5-20180612-KCL","B00000025620","MLBS_006-M-1-24.5","tInitial",0,2018-06-13 12:19:00,"MLBS-20180613-BRef1",10.06,100,2018-06-13 14:00:00,"OK",NA,"jbrown@battelleecology.org","pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"805adbaf-ae3d-42af-a8a9-aecd33a827e7","MLBS_007.basePlot.bgc","D07","MLBS","MLBS_007","distributed",2018-06-12 20:30:00,"NEON.DOC.014048vK","MLBS_007-O-31-7.5-20180612",NA,"MLBS_007-O-31-7.5-20180612-KCL","B00000025668","MLBS_007-O-31-7.5","tInitial",0,2018-06-13 12:52:00,"MLBS-20180613-BRef2",10.03,100,2018-06-13 14:00:00,"OK",NA,"jbrown@battelleecology.org","pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"ebc76acf-d00b-4e7b-a3b7-2f6b62d9c8a7","MLBS_007.basePlot.bgc","D07","MLBS","MLBS_007","distributed",2018-06-12 20:30:00,"NEON.DOC.014048vK","MLBS_007-M-31-7.5-20180612",NA,"MLBS_007-M-31-7.5-20180612-KCL","B00000025665","MLBS_007-M-31-7.5","tInitial",0,2018-06-13 12:52:00,"MLBS-20180613-BRef2",10.03,100,2018-06-13 14:00:00,"OK",NA,"jbrown@battelleecology.org","pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"3b5c8a9f-507b-4e06-99a8-82ed52008199","MLBS_007.basePlot.bgc","D07","MLBS","MLBS_007","distributed",2018-06-12 20:47:00,"NEON.DOC.014048vK","MLBS_007-M-3.5-9-20180612",NA,"MLBS_007-M-3.5-9-20180612-KCL","B00000025664","MLBS_007-M-3.5-9","tInitial",0,2018-06-13 12:52:00,"MLBS-20180613-BRef2",10.04,100,2018-06-13 14:00:00,"OK",NA,"jbrown@battelleecology.org","pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"bc8aa67b-f531-4e1c-9e5f-91fa2cbd60fa","MLBS_007.basePlot.bgc","D07","MLBS","MLBS_007","distributed",2018-06-12 20:47:00,"NEON.DOC.014048vK","MLBS_007-O-3.5-9-20180612",NA,"MLBS_007-O-3.5-9-20180612-KCL","B00000025669","MLBS_007-O-3.5-9","tInitial",0,2018-06-13 12:52:00,"MLBS-20180613-BRef2",10.03,100,2018-06-13 14:00:00,"OK",NA,"jbrown@battelleecology.org","pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"0fe3bd47-ca84-4ae2-8cbd-a3751d1b51b6","MLBS_007.basePlot.bgc","D07","MLBS","MLBS_007","distributed",2018-06-12 21:00:00,"NEON.DOC.014048vK","MLBS_007-M-6-28.5-20180612",NA,"MLBS_007-M-6-28.5-20180612-KCL","B00000025666","MLBS_007-M-6-28.5","tInitial",0,2018-06-13 12:52:00,"MLBS-20180613-BRef2",10.04,100,2018-06-13 14:00:00,"OK",NA,"jbrown@battelleecology.org","pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"2871f2f1-2cca-4751-ac6a-c00ea9f4d608","MLBS_007.basePlot.bgc","D07","MLBS","MLBS_007","distributed",2018-06-12 21:00:00,"NEON.DOC.014048vK","MLBS_007-O-6-28.5-20180612",NA,"MLBS_007-O-6-28.5-20180612-KCL","B00000025667","MLBS_007-O-6-28.5","tInitial",0,2018-06-13 12:52:00,"MLBS-20180613-BRef2",10.01,100,2018-06-13 14:00:00,"OK",NA,"jbrown@battelleecology.org","pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"a11d1877-f1c4-45a3-9308-254e07521568","MLBS_067.basePlot.bgc","D07","MLBS","MLBS_067","tower",2018-06-12 22:13:00,"NEON.DOC.014048vK","MLBS_067-O-33.5-39-20180612",NA,"MLBS_067-O-33.5-39-20180612-KCL","B00000025649","MLBS_067-O-33.5-39","tInitial",0,2018-06-13 11:27:00,"MLBS-20180613-BRef1",10.04,100,2018-06-13 12:00:00,"OK",NA,"jbrown@battelleecology.org","pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"8872a76d-78c1-4310-9f0c-5c400585c9fb","MLBS_067.basePlot.bgc","D07","MLBS","MLBS_067","tower",2018-06-12 22:13:00,"NEON.DOC.014048vK","MLBS_067-M-33.5-39-20180612",NA,"MLBS_067-M-33.5-39-20180612-KCL","B00000025654","MLBS_067-M-33.5-39","tInitial",0,2018-06-13 11:27:00,"MLBS-20180613-BRef1",10.1,100,2018-06-13 12:00:00,"OK",NA,"jbrown@battelleecology.org","pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"5a5f054c-d450-4dbe-b5ec-4204987b72fb","MLBS_067.basePlot.bgc","D07","MLBS","MLBS_067","tower",2018-06-12 22:23:00,"NEON.DOC.014048vK","MLBS_067-M-32-4.5-20180612",NA,"MLBS_067-M-32-4.5-20180612-KCL","B00000025652","MLBS_067-M-32-4.5","tInitial",0,2018-06-13 11:27:00,"MLBS-20180613-BRef1",10.09,100,2018-06-13 12:00:00,"OK",NA,"jbrown@battelleecology.org","pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"d0400fa7-e7dc-427c-858e-76913f845a6a","MLBS_067.basePlot.bgc","D07","MLBS","MLBS_067","tower",2018-06-12 22:23:00,"NEON.DOC.014048vK","MLBS_067-O-32-4.5-20180612",NA,"MLBS_067-O-32-4.5-20180612-KCL","B00000025653","MLBS_067-O-32-4.5","tInitial",0,2018-06-13 11:27:00,"MLBS-20180613-BRef1",10.06,100,2018-06-13 12:00:00,"OK",NA,"jbrown@battelleecology.org","pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"567e3bb0-9f86-4140-a2b4-6a2265e722a6","MLBS_067.basePlot.bgc","D07","MLBS","MLBS_067","tower",2018-06-12 22:37:00,"NEON.DOC.014048vK","MLBS_067-M-7-11.5-20180612",NA,"MLBS_067-M-7-11.5-20180612-KCL","B00000025651","MLBS_067-M-7-11.5","tInitial",0,2018-06-13 11:27:00,"MLBS-20180613-BRef1",10.03,100,2018-06-13 12:00:00,"OK",NA,"jbrown@battelleecology.org","pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"d02fdad6-a9a6-463f-ac17-787346ab646f","MLBS_067.basePlot.bgc","D07","MLBS","MLBS_067","tower",2018-06-12 22:37:00,"NEON.DOC.014048vK","MLBS_067-O-7-11.5-20180612",NA,"MLBS_067-O-7-11.5-20180612-KCL","B00000025650","MLBS_067-O-7-11.5","tInitial",0,2018-06-13 11:27:00,"MLBS-20180613-BRef1",10.09,100,2018-06-13 12:00:00,"OK",NA,"jbrown@battelleecology.org","pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"7ef63e48-0ac1-4610-ad55-87081ee06613","MLBS_063.basePlot.bgc","D07","MLBS","MLBS_063","tower",2018-06-12 22:55:00,"NEON.DOC.014048vK","MLBS_063-O-2.5-17.5-20180612",NA,"MLBS_063-O-2.5-17.5-20180612-KCL","B00000025658","MLBS_063-O-2.5-17.5","tInitial",0,2018-06-13 12:30:00,"MLBS-20180613-BRef2",9.99,100,2018-06-13 14:00:00,"OK",NA,"jbrown@battelleecology.org","pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"eb64422a-04ae-4374-95ce-22cbadc336db","MLBS_063.basePlot.bgc","D07","MLBS","MLBS_063","tower",2018-06-12 22:55:00,"NEON.DOC.014048vK","MLBS_063-M-2.5-17.5-20180612",NA,"MLBS_063-M-2.5-17.5-20180612-KCL","B00000025663","MLBS_063-M-2.5-17.5","tInitial",0,2018-06-13 12:30:00,"MLBS-20180613-BRef2",10.07,100,2018-06-13 14:00:00,"OK",NA,"jbrown@battelleecology.org","pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"3b639238-7eaf-4974-86a9-e8e6af1a8971","MLBS_063.basePlot.bgc","D07","MLBS","MLBS_063","tower",2018-06-12 23:07:00,"NEON.DOC.014048vK","MLBS_063-O-36-12-20180612",NA,"MLBS_063-O-36-12-20180612-KCL","B00000025660","MLBS_063-O-36-12","tInitial",0,2018-06-13 12:30:00,"MLBS-20180613-BRef2",10.1,100,2018-06-13 14:00:00,"OK",NA,"jbrown@battelleecology.org","pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"7a84e396-a8c9-43c1-9494-e663ff5f615c","MLBS_063.basePlot.bgc","D07","MLBS","MLBS_063","tower",2018-06-12 23:07:00,"NEON.DOC.014048vK","MLBS_063-M-36-12-20180612",NA,"MLBS_063-M-36-12-20180612-KCL","B00000025659","MLBS_063-M-36-12","tInitial",0,2018-06-13 12:30:00,"MLBS-20180613-BRef2",10.08,100,2018-06-13 14:00:00,"OK",NA,"jbrown@battelleecology.org","pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"a345265e-753f-4a09-9dff-6c2b7d9dae8a","MLBS_063.basePlot.bgc","D07","MLBS","MLBS_063","tower",2018-06-12 23:17:00,"NEON.DOC.014048vK","MLBS_063-M-29.5-32.5-20180612",NA,"MLBS_063-M-29.5-32.5-20180612-KCL","B00000025662","MLBS_063-M-29.5-32.5","tInitial",0,2018-06-13 12:30:00,"MLBS-20180613-BRef2",10.01,100,2018-06-13 14:00:00,"OK",NA,"jbrown@battelleecology.org","pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"06f99b81-7885-4346-98c0-e3d729aa517b","MLBS_063.basePlot.bgc","D07","MLBS","MLBS_063","tower",2018-06-12 23:17:00,"NEON.DOC.014048vK","MLBS_063-O-29.5-32.5-20180612",NA,"MLBS_063-O-29.5-32.5-20180612-KCL","B00000025661","MLBS_063-O-29.5-32.5","tInitial",0,2018-06-13 12:30:00,"MLBS-20180613-BRef2",10.06,100,2018-06-13 14:00:00,"OK",NA,"jbrown@battelleecology.org","pharnage@battelleecology.org",NA,"20201218T120456Z","RELEASE-2021"
"5c31e6c3-71c8-4004-95f1-fde6dd37b91b","MLBS_005.basePlot.bgc","D07","MLBS","MLBS_005","distributed",2018-07-04 11:32:00,"NEON.DOC.014048vK","MLBS_005-O-9-0.5-20180704",NA,"MLBS_005-O-9-0.5-20180704-KCL","B00000025697","MLBS_005-O-9-0.5","tFinal",22.63,2018-07-04 15:36:00,"MLBS-20180704-BRef2",9.98,100,2018-07-04 17:00:00,"OK",NA,"jcamp@battelleecology.org","acoons@battelleecology.org",NA,"20201218T120419Z","RELEASE-2021"
"892231bd-b144-4353-b736-43cc38c628fa","MLBS_005.basePlot.bgc","D07","MLBS","MLBS_005","distributed",2018-07-04 11:32:00,"NEON.DOC.014048vK","MLBS_005-M-9-0.5-20180704",NA,"MLBS_005-M-9-0.5-20180704-KCL","B00000025707","MLBS_005-M-9-0.5","tFinal",22.63,2018-07-04 15:35:00,"MLBS-20180704-BRef2",10.02,100,2018-07-04 17:00:00,"OK",NA,"jcamp@battelleecology.org","acoons@battelleecology.org",NA,"20201218T120419Z","RELEASE-2021"
"8cc6579a-6c11-4487-9e5c-7c99fb418544","MLBS_005.basePlot.bgc","D07","MLBS","MLBS_005","distributed",2018-07-04 11:36:00,"NEON.DOC.014048vK","MLBS_005-M-36-18-20180704",NA,"MLBS_005-M-36-18-20180704-KCL","B00000025714","MLBS_005-M-36-18","tFinal",22.61,2018-07-04 15:38:00,"MLBS-20180704-BRef2",10.08,100,2018-07-04 17:00:00,"OK",NA,"jcamp@battelleecology.org","acoons@battelleecology.org",NA,"20201218T120419Z","RELEASE-2021"
"8619e965-a182-428b-b5a7-8df964b8287f","MLBS_005.basePlot.bgc","D07","MLBS","MLBS_005","distributed",2018-07-04 11:36:00,"NEON.DOC.014048vK","MLBS_005-O-36-18-20180704",NA,"MLBS_005-O-36-18-20180704-KCL","B00000025735","MLBS_005-O-36-18","tFinal",22.61,2018-07-04 15:39:00,"MLBS-20180704-BRef2",10.03,100,2018-07-04 17:00:00,"OK",NA,"jcamp@battelleecology.org","acoons@battelleecology.org",NA,"20201218T120419Z","RELEASE-2021"
"08dd2a46-d6db-4566-81a1-337cb877fdda","MLBS_005.basePlot.bgc","D07","MLBS","MLBS_005","distributed",2018-07-04 11:40:00,"NEON.DOC.014048vK","MLBS_005-M-33-31.5-20180704",NA,"MLBS_005-M-33-31.5-20180704-KCL","B00000025676","MLBS_005-M-33-31.5","tFinal",22.59,2018-07-04 15:40:00,"MLBS-20180704-BRef2",10.05,100,2018-07-04 17:00:00,"OK",NA,"jcamp@battelleecology.org","acoons@battelleecology.org",NA,"20201218T120419Z","RELEASE-2021"
"6c175ac5-7106-4205-99c8-a09a7ca09f61","MLBS_005.basePlot.bgc","D07","MLBS","MLBS_005","distributed",2018-07-04 11:40:00,"NEON.DOC.014048vK","MLBS_005-O-33-31.5-20180704",NA,"MLBS_005-O-33-31.5-20180704-KCL","B00000025688","MLBS_005-O-33-31.5","tFinal",22.59,2018-07-04 15:41:00,"MLBS-20180704-BRef2",10.15,100,2018-07-04 17:00:00,"OK",NA,"jcamp@battelleecology.org","acoons@battelleecology.org",NA,"20201218T120419Z","RELEASE-2021"
"a836e81f-641a-4864-a5e1-b4824b3accf9","MLBS_001.basePlot.bgc","D07","MLBS","MLBS_001","distributed",2018-07-04 11:02:00,"NEON.DOC.014048vK","MLBS_001-O-1-13-20180704",NA,"MLBS_001-O-1-13-20180704-KCL","B00000025704","MLBS_001-O-1-13","tFinal",22.54,2018-07-04 15:59:00,"MLBS-20180704-BRef2",10.12,100,2018-07-04 17:00:00,"OK",NA,"jcamp@battelleecology.org","acoons@battelleecology.org",NA,"20201218T120419Z","RELEASE-2021"
"07a9a5b9-e8d3-49d1-ba3b-bf96a0ee94e7","MLBS_001.basePlot.bgc","D07","MLBS","MLBS_001","distributed",2018-07-04 11:02:00,"NEON.DOC.014048vK","MLBS_001-M-1-13-20180704",NA,"MLBS_001-M-1-13-20180704-KCL","B00000025721","MLBS_001-M-1-13","tFinal",22.54,2018-07-04 16:00:00,"MLBS-20180704-BRef2",10.01,100,2018-07-04 17:00:00,"OK",NA,"jcamp@battelleecology.org","acoons@battelleecology.org",NA,"20201218T120419Z","RELEASE-2021"
"110334f9-e7db-4439-8af0-bfa5103c2145","MLBS_001.basePlot.bgc","D07","MLBS","MLBS_001","distributed",2018-07-04 11:04:00,"NEON.DOC.014048vK","MLBS_001-O-1-30-20180704",NA,"MLBS_001-O-1-30-20180704-KCL","B00000025732","MLBS_001-O-1-30","tFinal",22.52,2018-07-04 16:02:00,"MLBS-20180704-BRef2",10.03,100,2018-07-04 17:00:00,"OK",NA,"jcamp@battelleecology.org","acoons@battelleecology.org",NA,"20201218T120419Z","RELEASE-2021"
"5dc085ce-a222-44c1-a316-64ae741c64eb","MLBS_001.basePlot.bgc","D07","MLBS","MLBS_001","distributed",2018-07-04 11:04:00,"NEON.DOC.014048vK","MLBS_001-M-1-30-20180704",NA,"MLBS_001-M-1-30-20180704-KCL","B00000025711","MLBS_001-M-1-30","tFinal",22.52,2018-07-04 16:01:00,"MLBS-20180704-BRef2",10.1,100,2018-07-04 17:00:00,"OK",NA,"jcamp@battelleecology.org","acoons@battelleecology.org",NA,"20201218T120419Z","RELEASE-2021"
"60235bad-ab33-49b2-9f74-36b18db0eabc","MLBS_003.basePlot.bgc","D07","MLBS","MLBS_003","distributed",2018-07-03 20:12:00,"NEON.DOC.014048vK","MLBS_003-O-36.5-14.5-20180703",NA,"MLBS_003-O-36.5-14.5-20180703-KCL","B00000025684","MLBS_003-O-36.5-14.5","tFinal",21.32,2018-07-04 15:02:00,"MLBS-20180704-BRef2",9.99,100,2018-07-04 17:00:00,"OK",NA,"jcamp@battelleecology.org","acoons@battelleecology.org",NA,"20201218T120419Z","RELEASE-2021"
