"uid","siteID","extractionStartDate","extractionEndDate","kclReferenceID","kclBlank1ID","kclBlank1Code","kclBlank2ID","kclBlank2Code","kclBlank3ID","kclBlank3Code","remarks","dataQF","publicationDate","release"
"81f8dc16-2a3a-4193-99b1-a43ab75f6fae","HARV",2018-04-18,2018-04-18,"HARV-20180418-BREF1","HARV-20180418-BREF1-A","B00000006251","HARV-20180418-BREF1-B","B00000006261","HARV-20180418-BREF1-C","B00000006262",NA,NA,"20201218T092955Z","RELEASE-2021"
"9abd28c9-5914-4c55-a337-ebf993502203","HARV",2018-04-19,2018-04-19,"HARV-20180419-BREF1","HARV-20180419-BREF1-A","B00000006250","HARV-20180419-BREF1-B","B00000006258","HARV-20180419-BREF1-C","B00000006266",NA,NA,"20201218T092955Z","RELEASE-2021"
"ec517f81-db17-4485-9882-14a27efe8a40","HARV",2018-04-20,2018-04-20,"HARV-20180420-BREF1","HARV-20180420-BREF1-A","B00000006248","HARV-20180420-BREF1-B","B00000006257","HARV-20180420-BREF1-C","B00000006267",NA,NA,"20201218T092955Z","RELEASE-2021"
"1eb7e816-8631-4230-b814-4c8bfc783fcf","HARV",2018-05-08,2018-05-08,"HARV-20180508-BREF1","HARV-20180508-BREF1-A","B00000006238","HARV-20180508-BREF1-B","B00000006239","HARV-20180508-BREF1-C","B00000006240",NA,NA,"20201218T103402Z","RELEASE-2021"
"4b0aae72-3774-4fea-85dc-a5ca40c74127","HARV",2018-05-10,2018-05-10,"HARV-20180510-BREF1","HARV-20180510-BREF1-A","B00000006247","HARV-20180510-BREF1-B","B00000006256","HARV-20180510-BREF1-C","B00000006264",NA,NA,"20201218T103402Z","RELEASE-2021"
"fabdbec4-3be4-4bec-9f2c-2f5b6beee5fa","HARV",2018-07-10,2018-07-10,"HARV-20180710-BREF1","HARV-20180710-BREF1-A","B00000006246","HARV-20180710-BREF1-B","B00000006255","HARV-20180710-BREF1-C","B00000006265",NA,NA,"20201218T085323Z","RELEASE-2021"
"ac5aa64e-1b7f-4f6a-8bc4-04816399a9c3","HARV",2018-07-11,2018-07-11,"HARV-20180711-BREF1","HARV-20180711-BREF1-A","B00000006245","HARV-20180711-BREF1-B","B00000006253","HARV-20180711-BREF1-C","B00000006263",NA,NA,"20201218T085323Z","RELEASE-2021"
"b6ff8247-37aa-4cf6-962f-6c808a750752","HARV",2018-07-12,2018-07-12,"HARV-20180712-BREF1","HARV-20180712-BREF1-A","B00000006249","HARV-20180712-BREF1-B","B00000006254","HARV-20180712-BREF1-C","B00000006260",NA,NA,"20201218T085323Z","RELEASE-2021"
"bae1031b-2aff-425d-8044-bbae23f53b64","HARV",2018-07-13,2018-07-13,"HARV-20180713-BREF1","HARV-20180713-BREF1-A","B00000006244","HARV-20180713-BREF1-B","B00000006252","HARV-20180713-BREF1-C","B00000006259",NA,NA,"20201218T085323Z","RELEASE-2021"
"af888bb5-613d-4531-ae3c-aea700ba16f2","HARV",2018-07-31,2018-07-31,"HARV-20180731-BREF1","HARV-20180731-BREF1-A","B00000006242","HARV-20180731-BREF1-B","B00000006243","HARV-20180731-BREF1-C","B00000006241",NA,NA,"20201218T085323Z","RELEASE-2021"
"98d4c3f3-5ba8-4b36-8b28-4ab3bb70e5ae","HARV",2018-08-01,2018-08-01,"HARV-20180801-BREF1","HARV-20180801-BREF1-A","D00000008338","HARV-20180801-BREF1-B","D00000008333","HARV-20180801-BREF1-C","D00000008335",NA,NA,"20201218T085129Z","RELEASE-2021"
"b6274e94-08b0-4536-a64b-756e451de242","HARV",2018-08-02,2018-08-02,"HARV-20180802-BREF1","HARV-20180802-BREF1-A","D00000008337","HARV-20180802-BREF1-B","D00000008334","HARV-20180802-BREF1-C","D00000008336",NA,NA,"20201218T085129Z","RELEASE-2021"
"d314dba8-91ee-4e71-aaf1-de12d6f7a4b2","HARV",2018-10-09,2018-10-09,"HARV-20181009-BREF1","HARV-20181009-BREF1-A","B00000030913","HARV-20181009-BREF1-B","B00000030918","HARV-20181009-BREF1-C","B00000030917",NA,NA,"20201218T085818Z","RELEASE-2021"
"02f473bc-b434-428f-95ac-080755fc5919","HARV",2018-10-10,2018-10-10,"HARV-20181010-BREF1","HARV-20181010-BREF1-A","B00000030916","HARV-20181010-BREF1-B","B00000030915","HARV-20181010-BREF1-C","B00000030914","Blank1 lost 10ml during shaking",NA,"20201218T085818Z","RELEASE-2021"
"b89f6d3d-cfaa-446a-bb71-33bdf9e20c3f","HARV",2018-10-11,2018-10-11,"HARV-20181011-BREF1","HARV-20181011-BREF1-A","B00000030911","HARV-20181011-BREF1-B","B00000030910","HARV-20181011-BREF1-C","B00000030912",NA,NA,"20201218T085818Z","RELEASE-2021"
"655366fe-9099-4dc8-8967-2dec69641249","HARV",2018-10-30,2018-10-30,"HARV-20181030-BREF1","HARV-20181030-BREF1-A","B00000030922","HARV-20181030-BREF1-B","B00000030924","HARV-20181030-BREF1-C","B00000030907",NA,NA,"20201218T085818Z","RELEASE-2021"
"6d36f716-cd51-4f71-8e15-fda3f7e92f5b","HARV",2018-10-31,2018-10-31,"HARV-20181031-BREF1","HARV-20181031-BREF1-A","B00000030921","HARV-20181031-BREF1-B","B00000030920","HARV-20181031-BREF1-C","B00000030923",NA,NA,"20201218T085818Z","RELEASE-2021"
"265de4bd-1fcf-4379-b04e-1b273d3f18d7","BLAN",2020-03-10,2020-03-10,"BLAN-20200310-BREF1","BLAN-20200310-BREF1-A","B00000051790","BLAN-20200310-BREF1-B","B00000051764","BLAN-20200310-BREF1-C","B00000051811",NA,NA,"20210223T153551Z","PROVISIONAL"
"9ae771ab-73ed-413f-9acc-01bd731042e3","BLAN",2020-03-11,2020-03-11,"BLAN-20200311-BREF1","BLAN-20200311-BREF1-A","B00000051762","BLAN-20200311-BREF1-B","B00000051767","BLAN-20200311-BREF1-C","B00000051817",NA,NA,"20210223T153551Z","PROVISIONAL"
"965212a2-46f9-4e37-b25f-c69f20b2a172","BLAN",2020-03-12,2020-03-12,"BLAN-20200312-BREF1","BLAN-20200312-BREF1-A","B00000051818","BLAN-20200312-BREF1-B","B00000051842","BLAN-20200312-BREF1-C","B00000051787",NA,NA,"20210223T153551Z","PROVISIONAL"
"f6110e4c-3e87-4a2e-a071-d03d468a784a","BLAN",2020-07-14,2020-07-14,"BLAN-20200714-BREF1","BLAN-20200714-BREF1-A","B00000052057","BLAN-20200714-BREF1-B","B00000052058","BLAN-20200714-BREF1-C","B00000052059",NA,NA,"20210223T151835Z","PROVISIONAL"
"684bf36a-d63f-4ff3-a942-56de2f89631b","BLAN",2020-07-15,2020-07-15,"BLAN-20200715-BREF1","BLAN-20200715-BREF1-A","B00000052039","BLAN-20200715-BREF1-B","B00000052038","BLAN-20200715-BREF1-C","B00000052040",NA,NA,"20210223T151835Z","PROVISIONAL"
"9141e692-b216-476d-9c42-9165df2560b8","BLAN",2020-07-16,2020-07-16,"BLAN-20200716-BREF1","BLAN-20200716-BREF1-A","B00000052033","BLAN-20200716-BREF1-B","B00000052014","BLAN-20200716-BREF1-C","B00000052015",NA,NA,"20210223T151835Z","PROVISIONAL"
"a45b918f-1fa9-4fcf-833e-bc3b75a894c6","BLAN",2020-08-04,2020-08-04,"BLAN-20200804-BREF1","BLAN-20200804-BREF1-A","B00000052124","BLAN-20200804-BREF1-B","B00000051964","BLAN-20200804-BREF1-C","B00000051974",NA,NA,"20210223T151823Z","PROVISIONAL"
"b0585f2f-2499-430c-997b-18719f37be47","BLAN",2020-10-14,2020-10-14,"BLAN-20201014-BREF1","BLAN-20201014-BREF1-A","B00000052249","BLAN-20201014-BREF1-B","B00000052259","BLAN-20201014-BREF1-C","B00000052260",NA,NA,"20210223T152021Z","PROVISIONAL"
"844bb005-114c-4f1e-818d-38efd9ea6256","BLAN",2020-10-15,2020-10-15,"BLAN-20201015-BREF1","BLAN-20201015-BREF1-A","B00000052272","BLAN-20201015-BREF1-B","B00000052225","BLAN-20201015-BREF1-C","B00000052235",NA,NA,"20210223T152021Z","PROVISIONAL"
"4ec45f7a-1abf-45d0-b254-2ce83091f8d8","BLAN",2020-11-06,2020-11-06,"BLAN-20201106-BREF1","BLAN-20201106-BREF1-A","B00000052302","BLAN-20201106-BREF1-B","B00000052301","BLAN-20201106-BREF1-C","B00000052312",NA,NA,"20210223T152905Z","PROVISIONAL"
"13cf31d5-edc5-4018-bc3c-be45980d17f1","BLAN",2020-11-07,2020-11-07,"BLAN-20201107-BREF1","BLAN-20201107-BREF1-A","B00000052337","BLAN-20201107-BREF1-B","B00000052338","BLAN-20201107-BREF1-C","B00000052336",NA,NA,"20210223T152905Z","PROVISIONAL"
"680ab863-c586-4449-92be-3ce9366ce42f","SCBI",2017-03-28,2017-03-28,"SCBI-20170328-BREF1","SCBI-20170328-BREF1-A",NA,"SCBI-20170328-BREF1-B",NA,"SCBI-20170328-BREF1-C",NA,NA,NA,"20201217T223636Z","RELEASE-2021"
"7d56c369-d705-4366-b807-7c43597acd74","SCBI",2017-03-30,2017-03-30,"SCBI-20170330-BREF1","SCBI-20170330-BREF1-A",NA,"SCBI-20170330-BREF1-B",NA,"SCBI-20170330-BREF1-C",NA,NA,NA,"20201217T223636Z","RELEASE-2021"
"07827605-b394-422d-b1b7-fba8a6f0289e","SCBI",2017-04-04,2017-04-04,"SCBI-20170404-BREF1","SCBI-20170404-BREF1-A",NA,"SCBI-20170404-BREF1-B",NA,"SCBI-20170404-BREF1-C",NA,NA,NA,"20201217T223721Z","RELEASE-2021"
"e1c1fdaa-d915-43f6-b4d9-19a1b1bf7b68","SCBI",2017-04-25,2017-04-25,"SCBI-20170425-BREF1","SCBI-20170425-BREF1-A",NA,"SCBI-20170425-BREF1-B",NA,"SCBI-20170425-BREF1-C",NA,NA,NA,"20201217T223721Z","RELEASE-2021"
"dbd491a5-b72f-408c-8e10-62f5b475479f","SCBI",2017-07-18,2017-07-18,"SCBI-20170718-BREF1","SCBI-20170718-BREF1-A",NA,"SCBI-20170718-BREF1-B",NA,"SCBI-20170718-BREF1-C",NA,NA,NA,"20201217T223312Z","RELEASE-2021"
"533b984c-4687-4045-b488-20a3a5d5bcec","SCBI",2017-07-20,2017-07-20,"SCBI-20170720-BREF1","SCBI-20170720-BREF1-A",NA,"SCBI-20170720-BREF1-B",NA,"SCBI-20170720-BREF1-C",NA,NA,NA,"20201217T223312Z","RELEASE-2021"
"29fda4e4-351e-422a-ac8f-0a979be7799a","SCBI",2017-08-09,2017-08-09,"SCBI-20170809-BREF1","SCBI-20170809-BREF1-A",NA,"SCBI-20170809-BREF1-B",NA,"SCBI-20170809-BREF1-C",NA,NA,NA,"20201217T223533Z","RELEASE-2021"
"b1a2ccff-ea39-49a4-aae9-542e1a7ab4c0","SCBI",2017-10-24,2017-10-24,"SCBI-20171024-BREF1","SCBI-20171024-BREF1-A",NA,"SCBI-20171024-BREF1-B",NA,"SCBI-20171024-BREF1-C",NA,"No barcodes for the KCl Blank samples",NA,"20201218T015305Z","RELEASE-2021"
"0dfec1e2-e783-4f9a-a79e-24025490f291","SCBI",2017-10-25,2017-10-25,"SCBI-20171025-BREF1","SCBI-20171025-BREF1-A",NA,"SCBI-20171025-BREF1-B",NA,"SCBI-20171025-BREF1-C",NA,"Barcodes not available for blanks",NA,"20201218T015305Z","RELEASE-2021"
"f90c5e59-4229-4acf-a194-639ed4bd66a9","SCBI",2017-10-26,2017-10-26,"SCBI-20171026-BREF1","SCBI-20171026-BREF1-A",NA,"SCBI-20171026-BREF1-B",NA,"SCBI-20171026-BREF1-C",NA,"No barcodes for these samples",NA,"20201218T015305Z","RELEASE-2021"
"522ffa11-dbb9-40b1-9c98-116ff599461c","SCBI",2017-11-15,2017-11-15,"SCBI-20171115-BREF1","SCBI-20171115-BREF1-A",NA,"SCBI-20171115-BREF1-B",NA,"SCBI-20171115-BREF1-C",NA,NA,NA,"20201218T015320Z","RELEASE-2021"
"173bf459-64e4-4210-80b9-f55161d74ab2","SCBI",2017-11-16,2017-11-16,"SCBI-20171116-BREF1","SCBI-20171116-BREF1-A",NA,"SCBI-20171116-BREF1-B",NA,"SCBI-20171116-BREF1-C",NA,NA,NA,"20201218T015320Z","RELEASE-2021"
"f1caf5fc-6d41-47fc-bb95-7d8aac7085fe","DSNY",2018-03-07,2018-03-07,"DSNY-20180307-BREF1","DSNY-20180307-BREF1-A",NA,"DSNY-20180307-BREF1-B",NA,"DSNY-20180307-BREF1-C",NA,NA,NA,"20201218T140831Z","RELEASE-2021"
"c5748c5a-736a-4d54-ab79-f16f547e17b1","DSNY",2018-03-08,2018-03-08,"DSNY-20180308-BREF1","DSNY-20180308-BREF1-A",NA,"DSNY-20180308-BREF1-B",NA,"DSNY-20180308-BREF1-C",NA,NA,NA,"20201218T140831Z","RELEASE-2021"
"7ba7f07a-03ad-4edc-8481-9522e3e7432f","DSNY",2018-03-28,2018-03-28,"DSNY-20180328-BREF1","DSNY-20180328-BREF1-A",NA,"DSNY-20180328-BREF1-B",NA,"DSNY-20180328-BREF1-C",NA,NA,NA,"20201218T140831Z","RELEASE-2021"
"e6d9896a-adff-437a-a707-a8d1f0b6766e","DSNY",2018-08-21,2018-08-21,"DSNY-20180821-BREF1","DSNY-20180821-BREF1-A","B00000023124","DSNY-20180821-BREF1-B","B00000023123","DSNY-20180821-BREF1-C","B00000023122",NA,NA,"20201218T140632Z","RELEASE-2021"
"460618c6-605b-4e2a-90a4-7516c81d3ad6","DSNY",2018-08-23,2018-08-23,"DSNY-20180823-BREF1","DSNY-20180823-BREF1-A","B00000023197","DSNY-20180823-BREF1-B","B00000023098","DSNY-20180823-BREF1-C","B00000023181",NA,NA,"20201218T140632Z","RELEASE-2021"
"9654f389-d597-46bd-af77-e98a28bbd556","DSNY",2018-09-05,2018-09-05,"DSNY-20180905-BREF1","DSNY-20180905-BREF1-A","B00000023237","DSNY-20180905-BREF1-B","B00000023238","DSNY-20180905-BREF1-C","B00000023236",NA,NA,"20201218T140818Z","RELEASE-2021"
"70d1a8de-e7fe-442c-94f5-225cf54b2ef3","DSNY",2018-10-23,2018-10-23,"DSNY-20181023-BREF2","DSNY-20181023-BREF2-A","B00000023545","DSNY-20181023-BREF2-B","B00000023546","DSNY-20181023-BREF2-C","B00000023520",NA,NA,"20201218T150022Z","RELEASE-2021"
"6bd053ad-cdcf-4a49-95fb-e079c4b1ba1f","DSNY",2018-10-24,2018-10-24,"DSNY-20181024-BREF2","DSNY-20181024-BREF2-A","B00000023494","DSNY-20181024-BREF2-B","B00000023495","DSNY-20181024-BREF2-C","B00000023496",NA,NA,"20201218T150022Z","RELEASE-2021"
"e665a8b5-637e-4338-90cb-c4d4a99cc1e4","DSNY",2018-11-08,2018-11-08,"DSNY-20181108-BREF2","DSNY-20181108-BREF2-A","B00000023500","DSNY-20181108-BREF2-B","B00000023499","DSNY-20181108-BREF2-C","B00000023498",NA,NA,"20201218T150041Z","RELEASE-2021"
"12877f03-1f44-499b-b9bd-c88d42da39e9","JERC",2019-03-19,2019-03-19,"JERC-20190319-BREF1","JERC-20190319-BREF1-A","B00000024192","JERC-20190319-BREF1-B","B00000024191","JERC-20190319-BREF1-C","B00000024190","Blank A ran as first sample B in middle C as last sample for QC purposes after analysis is run",NA,"20201218T074207Z","RELEASE-2021"
"c84dfeed-7b44-4a54-bcdf-afd1b180576a","JERC",2019-04-02,2019-04-02,"JERC-20190402-BREF1","JERC-20190402-BREF1-A","B00000024472","JERC-20190402-BREF1-B","B00000024473","JERC-20190402-BREF1-C","B00000024474","In processing ran Blank A first Blank B in the middle C at the end",NA,"20201218T074110Z","RELEASE-2021"
"b5d12481-8ea7-4bc8-9d8f-e5f60ffa5bac","JERC",2019-07-30,2019-07-30,"JERC-20190730-BREF1","JERC-20190730-BREF1-A","B00000063140","JERC-20190730-BREF1-B","B00000063141","JERC-20190730-BREF1-C","B00000063139",NA,NA,"20201218T050835Z","RELEASE-2021"
"53d9bb78-39dd-4a16-97d3-016765e4bddf","JERC",2019-07-31,2019-07-31,"JERC-20190731-BREF1","JERC-20190731-BREF1-A","B00000063093","JERC-20190731-BREF1-B","B00000063094","JERC-20190731-BREF1-C","B00000063092",NA,NA,"20201218T050835Z","RELEASE-2021"
"080a841b-c0aa-42ab-8f49-0f262112b596","JERC",2019-08-13,2019-08-13,"JERC-20190813-BREF1","JERC-20190813-BREF1-A","B00000063076","JERC-20190813-BREF1-B","B00000063077","JERC-20190813-BREF1-C","B00000063078","Blanks A B and C ran at the beginning middle and end respectively",NA,"20201218T074128Z","RELEASE-2021"
"54c291b2-a0c2-4ef5-8670-1d85f9463a0c","JERC",2019-11-05,2019-11-05,"JERC-20191105-BREF1","JERC-20191105-BREF1-A","B00000024475","JERC-20191105-BREF1-B","B00000024450","JERC-20191105-BREF1-C","B00000024455","Blank 1 2 and 3 ran in the beginning middle and end respectively.",NA,"20201218T074134Z","RELEASE-2021"
"22cdb926-c2b2-43dd-91d9-cd35ad55aac4","JERC",2019-11-06,2019-11-06,"JERC-20191106-BREF1","JERC-20191106-BREF1-A","B00000024172","JERC-20191106-BREF1-B","B00000024427",NA,NA,"Blanks 1 and 2 ran at the beginning and end respectively",NA,"20201218T074134Z","RELEASE-2021"
"a13d74a9-bd8a-40c1-98b0-10e59402debb","JERC",2019-11-06,2019-11-06,"JERC-20191106-BREF2","JERC-20191106-BREF2-A","B00000063641",NA,NA,NA,NA,"Approximately 50mL house deinionized water inadvertently added to potassium chloride solution",NA,"20201218T074134Z","RELEASE-2021"
"c97a2eda-368d-4365-8ef1-5e7343b7dcc1","JERC",2019-11-19,2019-11-19,"JERC-20191119-BREF3","JERC-20191119-BREF3-A","B00000024184","JERC-20191119-BREF3-B","B00000024466","JERC-20191119-BREF3-C","B00000024445","Blank 1 2 and 3 ran at the beginning middle and end respectively",NA,"20201218T074134Z","RELEASE-2021"
"f8075705-88b8-41da-81f6-9ed55b1216cc","GUAN",2018-07-03,2018-07-03,"GUAN-20180703-BREF1","GUAN-20180703-BREF1-A","B00000005785","GUAN-20180703-BREF1-B","B00000005795","GUAN-20180703-BREF1-C","B00000005879",NA,NA,"20201218T133750Z","RELEASE-2021"
"db7e4a46-c886-4a44-af9a-7652ec6b21b1","GUAN",2018-07-04,2018-07-04,"GUAN-20180704-BREF1","GUAN-20180704-BREF1-A","B00000005918","GUAN-20180704-BREF1-B","B00000005928","GUAN-20180704-BREF1-C","B00000005763",NA,NA,"20201218T133750Z","RELEASE-2021"
"886dbb7b-d211-48af-b7da-3754baac0636","GUAN",2018-07-05,2018-07-05,"GUAN-20180705-BREF1","GUAN-20180705-BREF1-A","B00000005762","GUAN-20180705-BREF1-B","B00000005772","GUAN-20180705-BREF1-C","B00000005782",NA,NA,"20201218T133750Z","RELEASE-2021"
"6d77bc91-93bc-402e-beaf-1c00ec0bec79","GUAN",2018-07-06,2018-07-06,"GUAN-20180706-BREF1","GUAN-20180706-BREF1-A","B00000005886","GUAN-20180706-BREF1-B","B00000005792","GUAN-20180706-BREF1-C","B00000005915",NA,NA,"20201218T133750Z","RELEASE-2021"
"21e73abe-9236-4e34-af92-d699629f4e70","GUAN",2018-07-17,2018-07-17,"GUAN-20180717-BREF1","GUAN-20180717-BREF1-A","B00000005884","GUAN-20180717-BREF1-B","B00000005800","GUAN-20180717-BREF1-C","B00000005790",NA,NA,"20201218T133750Z","RELEASE-2021"
"baa947ef-f165-4aed-9f83-f107efc71b60","GUAN",2018-07-18,2018-07-18,"GUAN-20180718-BREF1","GUAN-20180718-BREF1-A","B00000005882","GUAN-20180718-BREF1-B","B00000005892","GUAN-20180718-BREF1-C","B00000005902",NA,NA,"20201218T133750Z","RELEASE-2021"
"bdff9cce-5ca8-48e3-8893-ea25f75e0c30","GUAN",2018-09-25,2018-09-25,"GUAN-20180925-BREF1","GUAN-20180925-BREF1-A","B00000012895","GUAN-20180925-BREF1-B","B00000012897","GUAN-20180925-BREF1-C","B00000012894",NA,NA,"20201218T134448Z","RELEASE-2021"
"1234b00d-b006-4935-8b46-18c6eab25b70","GUAN",2018-09-26,2018-09-26,"GUAN-20180926-BREF1","GUAN-20180926-BREF1-A","B00000012904","GUAN-20180926-BREF1-B","B00000012901","GUAN-20180926-BREF1-C","B00000012903",NA,NA,"20201218T134448Z","RELEASE-2021"
"69944b35-c314-4b51-ae4d-b330c9b212aa","GUAN",2018-09-27,2018-09-27,"GUAN-20180927-BREF1","GUAN-20180927-BREF1-A","B00000005634","GUAN-20180927-BREF1-B","B00000005633","GUAN-20180927-BREF1-C","B00000005632",NA,NA,"20201218T134448Z","RELEASE-2021"
"a1931d05-b441-42e8-b493-f4d010edeba0","GUAN",2018-09-28,2018-09-28,"GUAN-20180928-BREF1","GUAN-20180928-BREF1-A","B00000005625","GUAN-20180928-BREF1-B","B00000005624","GUAN-20180928-BREF1-C","B00000005623",NA,NA,"20201218T134448Z","RELEASE-2021"
"88ddaa6c-0dee-4b46-ae01-a4040e2abdeb","GUAN",2018-10-08,2018-10-08,"GUAN-20181008-BREF1","GUAN-20181008-BREF1-A","B00000005615","GUAN-20181008-BREF1-B","B00000005616","GUAN-20181008-BREF1-C","B00000005617",NA,NA,"20201218T133826Z","RELEASE-2021"
"75c4b0ef-8d4f-47a5-94a6-9491cc50bd46","GUAN",2018-10-09,2018-10-09,"GUAN-20181009-BREF1","GUAN-20181009-BREF1-A","B00000005859","GUAN-20181009-BREF1-B","B00000005815","GUAN-20181009-BREF1-C","B00000005824",NA,NA,"20201218T133826Z","RELEASE-2021"
"0574d887-3064-4ebe-840a-82f44ed3f6b6","GUAN",2018-10-10,2018-10-10,"GUAN-20181010-BREF1","GUAN-20181010-BREF1-A","B00000005825","GUAN-20181010-BREF1-B","B00000005858","GUAN-20181010-BREF1-C","B00000005826",NA,NA,"20201218T133826Z","RELEASE-2021"
"987ab66e-9fdc-4753-91c3-be64430db776","GUAN",2018-10-11,2018-10-11,"GUAN-20181011-BREF1","GUAN-20181011-BREF1-A","B00000005828","GUAN-20181011-BREF1-B","B00000005827","GUAN-20181011-BREF1-C","B00000005829",NA,NA,"20201218T133826Z","RELEASE-2021"
"84261e46-9b77-4b55-90c2-e4d3c64b7e42","GUAN",2019-01-08,2019-01-08,"GUAN-20190108-BREF1","GUAN-20190108-BREF1-A","B00000005715","GUAN-20190108-BREF1-B","B00000005719","GUAN-20190108-BREF1-C","B00000005808",NA,NA,"20201218T055808Z","RELEASE-2021"
"fd3bc729-14e5-417c-8646-9fd0f3cf855d","GUAN",2019-01-09,2019-01-09,"GUAN-20190109-BREF1","GUAN-20190109-BREF1-A","B00000005404","GUAN-20190109-BREF1-B","B00000005382","GUAN-20190109-BREF1-C","B00000005381",NA,NA,"20201218T055808Z","RELEASE-2021"
"5c579c10-def8-4e5b-8746-e228c87c927a","GUAN",2019-01-10,2019-01-10,"GUAN-20190110-BREF1","GUAN-20190110-BREF1-A","B00000005385","GUAN-20190110-BREF1-B","B00000005384","GUAN-20190110-BREF1-C","B00000005383",NA,NA,"20201218T055808Z","RELEASE-2021"
"d656e60e-8356-4957-bdd7-2b6344f5c064","GUAN",2019-01-28,2019-01-28,"GUAN-20190128-BREF1","GUAN-20190128-BREF1-A","B00000012761","GUAN-20190128-BREF1-B","B00000012754","GUAN-20190128-BREF1-C","B00000012755",NA,NA,"20201218T055808Z","RELEASE-2021"
"3908a030-926c-49ed-a3c0-f8974cbf85a6","GUAN",2019-01-29,2019-01-29,"GUAN-20190129-BREF1","GUAN-20190129-BREF1-A","B00000012780","GUAN-20190129-BREF1-B","B00000012779","GUAN-20190129-BREF1-C","B00000012768",NA,NA,"20201218T055808Z","RELEASE-2021"
"c4192687-016e-4d9c-bd89-a4dc570a03a6","LAJA",2020-07-14,2020-07-14,"LAJA-20200714-BREF1","LAJA-20200714-BREF1-A","B00000033644","LAJA-20200714-BREF1-B","B00000033643",NA,NA,NA,NA,"20210201T154513Z","PROVISIONAL"
"4fe69164-271b-44bd-a8d9-90bb3b3e7394","LAJA",2020-07-15,2020-07-15,"LAJA-20200715-BREF2","LAJA-20200715-BREF2-A","B00000033642","LAJA-20200715-BREF2-B","B00000033641","LAJA-20200715-BREF2-C","B00000033640",NA,NA,"20210201T154513Z","PROVISIONAL"
"65d5a375-65c2-4198-a7a1-c70f75b90668","LAJA",2020-07-15,2020-07-15,"LAJA-20200715-BREF1","LAJA-20200715-BREF1-A","B00000033647","LAJA-20200715-BREF1-B","B00000033646","LAJA-20200715-BREF1-C","B00000033645",NA,NA,"20210201T154513Z","PROVISIONAL"
"e71b51a7-4ebd-4173-a855-a68fe9e259e8","LAJA",2020-07-16,2020-07-16,"LAJA-20200716-BREF3","LAJA-20200716-BREF3-A","B00000033635","LAJA-20200716-BREF3-B","B00000033634",NA,NA,NA,NA,"20210201T154513Z","PROVISIONAL"
"53109d3c-efc9-4de3-9abf-4c0e7da0890a","LAJA",2020-07-16,2020-07-16,"LAJA-20200716-BREF2","LAJA-20200716-BREF2-A","B00000033637","LAJA-20200716-BREF2-B","B00000033638","LAJA-20200716-BREF2-C","B00000033636",NA,NA,"20210201T154513Z","PROVISIONAL"
"1a9615bd-5f83-493a-8278-e3316e68e8fa","LAJA",2020-07-27,2020-07-27,"LAJA-20200727-BREF3","LAJA-20200727-BREF3-A","B00000033676","LAJA-20200727-BREF3-B","B00000033679",NA,NA,NA,NA,"20210201T154513Z","PROVISIONAL"
"e4b33f88-45b0-43f4-a887-5bf1676e6f72","LAJA",2020-07-28,2020-07-28,"LAJA-20200728-BREF1","LAJA-20200728-BREF1-A","B00000033686","LAJA-20200728-BREF1-B","B00000033687","LAJA-20200728-BREF1-C","B00000033689",NA,NA,"20210201T154513Z","PROVISIONAL"
"86162c16-6623-4c85-859f-31576df8c873","LAJA",2020-07-29,2020-07-29,"LAJA-20200729-BREF1","LAJA-20200729-BREF1-A","B00000033706","LAJA-20200729-BREF1-B","B00000033674","LAJA-20200729-BREF1-C","B00000033714",NA,NA,"20210201T154513Z","PROVISIONAL"
"8b62bc75-82c4-4839-86c7-83a4bd950e28","LAJA",2020-07-30,2020-07-30,"LAJA-20200730-BREF1","LAJA-20200730-BREF1-A","B00000033707","LAJA-20200730-BREF1-B","B00000033675","LAJA-20200730-BREF1-C","B00000033705",NA,NA,"20210201T154513Z","PROVISIONAL"
"6035e451-c125-4f4e-a44e-f5cc525001ea","LAJA",2020-10-15,2020-10-15,"LAJA-20201015-BREF1","LAJA-20201015-BREF1-A","B00000033983","LAJA-20201015-BREF1-B","B00000033995","LAJA-20201015-BREF1-C","B00000033994",NA,NA,"20210208T165349Z","PROVISIONAL"
"53b3ef81-1d4d-4785-aa71-8944d60eaf90","LAJA",2020-10-20,2020-10-20,"LAJA-20201020-BREF1","LAJA-20201020-BREF1-A","B00000034006","LAJA-20201020-BREF1-B","B00000034005","LAJA-20201020-BREF1-C","B00000034004",NA,NA,"20210208T165349Z","PROVISIONAL"
"4d3590de-7f52-4a81-b9d7-c238cfe89ce9","LAJA",2020-10-22,2020-10-22,"LAJA-20201022-BREF1","LAJA-20201022-BREF1-A","B00000034009","LAJA-20201022-BREF1-B","B00000034007","LAJA-20201022-BREF1-C","B00000034008",NA,NA,"20210208T165349Z","PROVISIONAL"
"e3405d96-3d5a-4d36-b909-8c992146d315","LAJA",2020-10-29,2020-10-29,"LAJA-20201029-BREF1","LAJA-20201029-BREF1-A","B00000034055","LAJA-20201029-BREF1-B","B00000034057","LAJA-20201029-BREF1-C","B00000034056",NA,NA,"20210208T165349Z","PROVISIONAL"
"5c3f5b1a-7444-4a58-8f82-c630c1841da9","LAJA",2020-10-29,2020-10-29,"LAJA-20201029-BREF2","LAJA-20201029-BREF2-A","B00000034042","LAJA-20201029-BREF2-B","B00000034041","LAJA-20201029-BREF2-C","B00000034040",NA,NA,"20210208T165349Z","PROVISIONAL"
