"uid","namedLocation","domainID","siteID","plotID","nrcsDescriptionID","collectDate","horizonID","horizonName","biogeoIDnrcs","biogeoSampleType","biogeoTopDepth","biogeoBottomDepth","biogeoCenterDepth","particleSizeDistProcessedDate","particleSizeDistMethodPub","particleSizeDistMethod","coarseFrag2To5","coarseFrag5To20","sandTotal","siltTotal","clayTotal","carbonateClay","clayFineContent","siltFineContent","siltCoarseContent","sandVeryFineContent","sandFineContent","sandMediumContent","sandCoarseContent","sandVeryCoarseContent","laboratoryName","dataQF","publicationDate","release"
"4eadb835-059e-48c5-9597-b898ecdcd71f","BART_010.basePlot.all","D01","BART","BART_010","S2016NH003011",2016-06-20,"16N04987","BC","S2016NH003011-5","bulk",34,88,61,2017-01-11,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",152,198.4,67.4,25.4,7.2,NA,NA,13.6,11.8,9.6,18.3,14.7,14.4,10.4,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T163045Z","RELEASE-2021"
"b11f110e-f892-49a7-aeab-09f50e0fc01c","BART_010.basePlot.all","D01","BART","BART_010","S2016NH003011",2016-06-20,"16N04983","Oe","S2016NH003011-1","bulk",0,4,2,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T163045Z","RELEASE-2021"
"5d0ad9a8-c656-4386-a3c6-5bad2324023c","BART_010.basePlot.all","D01","BART","BART_010","S2016NH003011",2016-06-20,"16N04985","Bhs","S2016NH003011-3","bulk",12,19,15.5,2017-01-11,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",97,125,63.6,31.8,4.6,NA,NA,17.2,14.6,14.4,15.8,11.8,12.2,9.4,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T163045Z","RELEASE-2021"
"3f7081c9-e11a-46da-ae13-cae3d9809b25","BART_010.basePlot.all","D01","BART","BART_010","S2016NH003011",2016-06-20,"16N04988","Cd","S2016NH003011-6","bulk",88,100,94,2017-01-11,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",135.6,135.4,66.8,26.8,6.4,NA,NA,14.9,11.9,11.5,15.2,16.8,12.9,10.4,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T163045Z","RELEASE-2021"
"e2d79df6-460b-460d-8851-54e3aa4e03d9","BART_005.basePlot.all","D01","BART","BART_005","S2016NH003012",2016-06-21,"16N04991","Bhs1","S2016NH003012-3","bulk",29,36,32.5,2017-01-11,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",109.8,263.5,80.7,16.2,3.1,NA,NA,9,7.2,9.6,17.7,22.1,17.5,13.8,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T163045Z","RELEASE-2021"
"1b809209-133a-41ba-be17-d45a57feaf09","BART_005.basePlot.all","D01","BART","BART_005","S2016NH003012",2016-06-21,"16N04993","C","S2016NH003012-5","bulk",76,100,88,2017-01-11,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",174,332.4,95,4,1,NA,NA,1.3,2.7,3.3,6.5,20,33.9,31.3,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T163045Z","RELEASE-2021"
"fc6da94d-fbb3-4f07-ad78-efbf795c2ded","BART_005.basePlot.all","D01","BART","BART_005","S2016NH003012",2016-06-21,"16N04990","E","S2016NH003012-2","bulk",22,29,25.5,2017-01-11,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",71.6,50.9,75,23,2,NA,NA,12.5,10.5,12.8,17.5,18.7,18.8,7.2,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T163045Z","RELEASE-2021"
"6fddfc1e-8c62-4778-a11a-7c31cd94d7e4","BART_005.basePlot.all","D01","BART","BART_005","S2016NH003012",2016-06-21,"16N04992","Bhs2","S2016NH003012-4","bulk",36,76,56,2017-01-11,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",138.3,298.2,88,9.2,2.8,NA,NA,4.4,4.8,5.6,13.7,22.9,26.9,18.9,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T163045Z","RELEASE-2021"
"592fa4b4-c9b5-4afb-a402-6c8f885a3588","BART_005.basePlot.all","D01","BART","BART_005","S2016NH003012",2016-06-21,"16N04989","Oa","S2016NH003012-1","bulk",0,22,11,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T163045Z","RELEASE-2021"
"3ddb4a69-cdfb-4fd1-8245-0a9bad508dbe","BART_004.basePlot.all","D01","BART","BART_004","S2016NH003013",2016-06-22,"16N04995","E","S2016NH003013-2","bulk",17,20,18.5,2017-01-30,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",81.7,50.2,68.7,27.1,4.2,NA,NA,13.9,13.2,12.6,14.2,13.9,14.1,13.9,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T163045Z","RELEASE-2021"
"fcea9e1c-8bef-4fee-985a-d10c673c5e4e","BART_004.basePlot.all","D01","BART","BART_004","S2016NH003013",2016-06-22,"16N04994","Oa","S2016NH003013-1","bulk",0,17,8.5,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T163045Z","RELEASE-2021"
"0de18f77-57a5-465c-9624-b92ae70c7b87","BART_004.basePlot.all","D01","BART","BART_004","S2016NH003013",2016-06-22,"16N04998","Cd","S2016NH003013-5","bulk",77,100,88.5,2017-01-11,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",121.9,100,71,27.9,1.1,NA,NA,13.7,14.2,12.1,14.6,15.9,16.4,12,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T163045Z","RELEASE-2021"
"6e8e4366-7930-47da-8371-41a370a42c6e","BART_004.basePlot.all","D01","BART","BART_004","S2016NH003013",2016-06-22,"16N04997","Bhs2","S2016NH003013-4","bulk",25,77,51,2017-01-11,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",133.1,144.4,68.3,29.5,2.2,NA,NA,15.9,13.6,10.4,17,14.2,14.2,12.5,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T163045Z","RELEASE-2021"
"3c73d9cc-326a-4173-894a-26fa9dc3ce67","BART_004.basePlot.all","D01","BART","BART_004","S2016NH003013",2016-06-22,"16N04996","Bhs1","S2016NH003013-3","bulk",20,25,22.5,2017-01-11,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",105.4,109.5,66.3,30.5,3.2,NA,NA,16.7,13.8,11.2,14.9,14.2,16.2,9.8,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T163045Z","RELEASE-2021"
"fc8a1b6b-8848-4e45-b884-7d631f91d8c6","BART_013.basePlot.all","D01","BART","BART_013","S2016NH003014",2016-06-23,"16N05002","Bs","S2016NH003014-4","bulk",40,70,55,2017-01-11,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",94.9,119.2,55.1,43.2,1.7,NA,NA,21.1,22.1,14.9,17.4,10.2,6.9,5.7,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T163045Z","RELEASE-2021"
"f04c5843-6f19-4357-806a-62cd87264944","BART_013.basePlot.all","D01","BART","BART_013","S2016NH003014",2016-06-23,"16N05001","Bhs","S2016NH003014-3","bulk",35,40,37.5,2017-01-11,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",63,55.5,51.5,45.8,2.7,NA,NA,24.5,21.3,17.2,15,9.9,6.1,3.3,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T163045Z","RELEASE-2021"
"4e3745f5-20b7-4104-bfcd-4d9256c75f28","BART_013.basePlot.all","D01","BART","BART_013","S2016NH003014",2016-06-23,"16N05003","Cd","S2016NH003014-5","bulk",70,100,85,2017-01-11,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",60.1,94.2,51.9,46.6,1.5,NA,NA,22.7,23.9,18.3,14.7,8.8,5.1,5,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T163045Z","RELEASE-2021"
"bfa918d7-ded1-463b-b980-a696cc746a95","BART_013.basePlot.all","D01","BART","BART_013","S2016NH003014",2016-06-23,"16N05000","E","S2016NH003014-2","bulk",23,35,29,2017-01-11,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",64,61,56.5,39.9,3.6,NA,NA,21.5,18.4,18.2,14.7,8.9,7.3,7.4,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T163045Z","RELEASE-2021"
"8e3476c5-4537-44f0-b324-d6cb23638118","BART_013.basePlot.all","D01","BART","BART_013","S2016NH003014",2016-06-23,"16N04999","Oa","S2016NH003014-1","bulk",0,23,11.5,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T163045Z","RELEASE-2021"
"1601a69d-85d1-43c1-88b2-376d79e58758","BART_011.basePlot.all","D01","BART","BART_011","S2016NH003015",2016-06-24,"16N05007","Bs","S2016NH003015-4","bulk",24,55,39.5,2017-01-11,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",60.7,68.8,52.4,45,2.6,NA,NA,25.1,19.9,12.8,13.6,9.6,9.9,6.5,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T163045Z","RELEASE-2021"
"09761f55-8da5-47a0-b97b-0748326c8547","BART_011.basePlot.all","D01","BART","BART_011","S2016NH003015",2016-06-24,"16N05008","BC","S2016NH003015-5","bulk",55,100,77.5,2017-01-11,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",112,125.3,67.6,31.1,1.3,NA,NA,16.6,14.5,10,17.4,14.1,14,12.1,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T163045Z","RELEASE-2021"
"7b28b826-1a51-43d5-a7a2-97864c6085d3","BART_011.basePlot.all","D01","BART","BART_011","S2016NH003015",2016-06-24,"16N05005","E","S2016NH003015-2","bulk",9,15,12,2017-01-11,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",40.2,21.1,58.9,38.8,2.3,NA,NA,21.7,17.1,15.6,13.7,11,12.3,6.3,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T163045Z","RELEASE-2021"
"5010aa4f-750a-43cb-8d21-af548e607015","BART_011.basePlot.all","D01","BART","BART_011","S2016NH003015",2016-06-24,"16N05004","Oa","S2016NH003015-1","bulk",0,9,4.5,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T163045Z","RELEASE-2021"
"e176f8ef-707e-44df-886e-f105ebc8b231","BART_011.basePlot.all","D01","BART","BART_011","S2016NH003015",2016-06-24,"16N05006","Bhs","S2016NH003015-3","bulk",15,24,19.5,2017-01-11,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",45.2,49.3,55,42.3,2.7,NA,NA,24.5,17.8,13.7,13,11.5,11.4,5.4,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T163045Z","RELEASE-2021"
"feed7f64-82e0-4c06-8a28-1a9f6032a475","HARV_015.basePlot.all","D01","HARV","HARV_015","S2016MA027015",2016-10-25,"17N02407","Bw2","S2016MA027015-4","bulk",33,53,43,2017-10-24,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",92.7,350.4,64.4,29.1,6.5,NA,NA,17,12.1,15.8,21.5,14.1,8.5,4.5,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T145931Z","RELEASE-2021"
"4786b3e0-4e62-4f66-9b1a-d64067e5a721","HARV_015.basePlot.all","D01","HARV","HARV_015","S2016MA027015",2016-10-25,"17N02406","Bw1","S2016MA027015-3","bulk",14,33,23.5,2017-10-24,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",47.4,235.8,56.1,36,7.9,NA,NA,18.8,17.2,13.5,17.3,13.9,7.9,3.5,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T145931Z","RELEASE-2021"
"fc4461cb-89a7-4a19-8733-aecb3634f854","HARV_015.basePlot.all","D01","HARV","HARV_015","S2016MA027015",2016-10-25,"17N02405","BA","S2016MA027015-2","bulk",6,14,10,2017-10-24,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",23.2,43.9,40.1,51.5,8.4,NA,NA,18.2,33.3,13.7,0,14.3,9,3.1,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T145931Z","RELEASE-2021"
"2dcb62ec-a05b-4c72-ae7d-d081aef0cb20","HARV_015.basePlot.all","D01","HARV","HARV_015","S2016MA027015",2016-10-25,"17N02408","BC","S2016MA027015-5","bulk",53,78,65.5,2017-10-24,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",88.6,258.9,72.2,23.9,3.9,NA,NA,12.2,11.7,16.8,24.1,18,9.4,3.9,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T145931Z","RELEASE-2021"
"84adba19-2c5f-443f-9118-8e9af7dd0a66","HARV_015.basePlot.all","D01","HARV","HARV_015","S2016MA027015",2016-10-25,"17N02404","Oa","S2016MA027015-1","bulk",0,6,3,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T145931Z","RELEASE-2021"
"d937eace-5ce0-4064-a5a8-56c779650fb4","HARV_015.basePlot.all","D01","HARV","HARV_015","S2016MA027015",2016-10-25,"17N02409","C","S2016MA027015-6","bulk",78,100,89,2017-10-24,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",109.5,259.5,77.9,20.4,1.7,NA,NA,10.3,10.1,17.1,25.5,17.4,11.8,6.1,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T145931Z","RELEASE-2021"
"4e6a38ff-a528-4d6a-9deb-eeb24e884dac","HARV_022.basePlot.all","D01","HARV","HARV_022","S2017MA027022",2017-05-09,"17N03393","Oe","S2017MA027022-1","bulk",0,7,3.5,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T212753Z","RELEASE-2021"
"34393f35-ef25-4228-a568-32b10850b821","HARV_022.basePlot.all","D01","HARV","HARV_022","S2017MA027022",2017-05-09,"17N03398","C1","S2017MA027022-6","bulk",61,90,75.5,2017-10-26,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",22.1,21.1,72,27.9,0.1,NA,NA,5.5,22.4,28.9,17.8,12.7,8.5,4.1,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T212753Z","RELEASE-2021"
"034dfa0e-cc86-4f67-9d00-09a4130138f6","HARV_022.basePlot.all","D01","HARV","HARV_022","S2017MA027022",2017-05-09,"17N03396","Bw1","S2017MA027022-4","bulk",29,46,37.5,2017-10-26,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",28.1,54.9,81.2,16.6,2.2,NA,NA,5.9,10.7,11.3,17.3,30,18.6,4,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T212753Z","RELEASE-2021"
"81d63ddf-b386-4d74-ae37-03aea0f2e4e8","HARV_022.basePlot.all","D01","HARV","HARV_022","S2017MA027022",2017-05-09,"17N03399","C2","S2017MA027022-7","bulk",90,99,94.5,2017-10-26,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",36.1,94.6,96.5,3.5,0,NA,NA,0.6,2.9,4.9,36,40.4,12,3.2,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T212753Z","RELEASE-2021"
"7e54d6c6-9296-4a21-9d3e-145d2cabb9f5","HARV_022.basePlot.all","D01","HARV","HARV_022","S2017MA027022",2017-05-09,"17N03395","Ap2","S2017MA027022-3","bulk",19,29,24,2017-10-24,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",16.4,45.6,80,18.1,1.9,NA,NA,7.9,10.2,14.2,20.4,28.5,14.8,2.1,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T212753Z","RELEASE-2021"
"32486538-49b0-49a8-bf7e-148f4b8835f2","HARV_022.basePlot.all","D01","HARV","HARV_022","S2017MA027022",2017-05-09,"17N03397","Bw2","S2017MA027022-5","bulk",46,61,53.5,2017-10-26,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",38.7,81.4,83.4,15.3,1.3,NA,NA,5.8,9.5,11,19.8,28.2,20.9,3.5,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T212753Z","RELEASE-2021"
"5cca6cc4-80a6-4df6-b1b3-243201ad1a2d","HARV_022.basePlot.all","D01","HARV","HARV_022","S2017MA027022",2017-05-09,"17N03394","Ap1","S2017MA027022-2","bulk",7,19,13,2017-10-17,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",8.8,8.4,80.9,17.1,2,NA,NA,6.4,10.7,14.5,21.3,28.2,15,1.9,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T212753Z","RELEASE-2021"
"effbecc4-05dc-4cf1-84bd-af2295b78763","HARV_022.basePlot.all","D01","HARV","HARV_022","S2017MA027022",2017-05-09,"17N03400","C3","S2017MA027022-8","bulk",99,155,127,2017-10-26,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",55.7,124.2,98.7,1.3,0,NA,NA,0,1.3,1.5,13.4,50.4,26.8,6.6,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T212753Z","RELEASE-2021"
"7b886ec4-67cf-44da-821e-730d26839cee","HARV_030.basePlot.all","D01","HARV","HARV_030","S2017MA027030",2017-05-16,"17N03404","A2","S2017MA027030-3","bulk",12,20,16,2017-10-17,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",74.9,174.5,72.2,23.5,4.3,NA,NA,10.9,12.6,9,16.7,19.4,17.6,9.5,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T212753Z","RELEASE-2021"
"4c46c733-c5bc-4956-acea-85e352013f53","HARV_030.basePlot.all","D01","HARV","HARV_030","S2017MA027030",2017-05-16,"17N03402","Oe","S2017MA027030-1","bulk",0,5,2.5,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T212753Z","RELEASE-2021"
"f7f037ef-46b9-469c-83b4-9cfb3033586a","HARV_030.basePlot.all","D01","HARV","HARV_030","S2017MA027030",2017-05-16,"17N03407","BC1","S2017MA027030-6","bulk",48,90,69,2017-10-26,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",141.7,380.4,85.9,11.9,2.2,NA,NA,6.2,5.7,5.2,13.5,23.1,30.2,13.9,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T212753Z","RELEASE-2021"
"00ac0013-ef65-49eb-a880-72ac75c3fbeb","HARV_030.basePlot.all","D01","HARV","HARV_030","S2017MA027030",2017-05-16,"17N03408","BC2","S2017MA027030-7","bulk",90,100,95,2017-10-26,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",156.8,295.2,88.6,9.9,1.5,NA,NA,6.4,3.5,3.8,7.6,20.1,35.3,21.8,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T212753Z","RELEASE-2021"
"4a13d7cf-cabb-4924-ad3d-0462741710bc","HARV_030.basePlot.all","D01","HARV","HARV_030","S2017MA027030",2017-05-16,"17N03403","A1","S2017MA027030-2","bulk",5,12,8.5,2017-10-17,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",47.6,37.5,73.3,22.7,4,NA,NA,10.1,12.6,8.2,16.4,19.3,17.8,11.6,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T212753Z","RELEASE-2021"
"d324f854-5004-458d-9795-4002ed9e8e86","HARV_030.basePlot.all","D01","HARV","HARV_030","S2017MA027030",2017-05-16,"17N03406","Bw2","S2017MA027030-5","bulk",31,48,39.5,2017-10-26,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",132.4,444.2,80.4,16.5,3.1,NA,NA,8.5,8,6.6,15.2,21.8,22.4,14.4,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T212753Z","RELEASE-2021"
"d4e1bf18-b519-4027-80be-740ba8c9017f","HARV_030.basePlot.all","D01","HARV","HARV_030","S2017MA027030",2017-05-16,"17N03409","C","S2017MA027030-8","bulk",100,112,106,2017-10-26,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",204.6,367.6,93.8,4.8,1.4,NA,NA,2.1,2.7,1.7,4.8,14.6,43.5,29.2,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T212753Z","RELEASE-2021"
"8195e143-3a11-4a06-9964-352a47159892","HARV_030.basePlot.all","D01","HARV","HARV_030","S2017MA027030",2017-05-16,"17N03405","Bw1","S2017MA027030-4","bulk",20,31,25.5,2017-10-26,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",100.2,382.8,75.9,20.8,3.3,NA,NA,10.1,10.7,8.8,15.7,19.8,21.5,10.1,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T212753Z","RELEASE-2021"
"012319d6-1b19-40e7-9049-9355cab0f58e","HARV_017.basePlot.all","D01","HARV","HARV_017","S2017MA027017",2017-05-23,"17N03389","Bw1","S2017MA027017-3","bulk",15,33,24,2017-10-24,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",23.5,22.3,56.9,34.7,8.4,NA,NA,15.8,18.9,15.5,17.9,14.9,7.5,1.1,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T212753Z","RELEASE-2021"
"3808d703-acb6-4311-b69e-dd0bf01c01f4","HARV_017.basePlot.all","D01","HARV","HARV_017","S2017MA027017",2017-05-23,"17N03387","Oe","S2017MA027017-1","bulk",0,8,4,2017-10-17,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",22.5,18.3,59.9,34.4,5.7,NA,NA,15.6,18.8,16.1,23,17.5,3.1,0.2,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T212753Z","RELEASE-2021"
"5268cc78-283d-453d-8840-2af564ba8917","HARV_017.basePlot.all","D01","HARV","HARV_017","S2017MA027017",2017-05-23,"17N03391","2BC","S2017MA027017-5","bulk",55,83,69,2017-10-24,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014","Routine Particle Size Distribution (3A1a1a)",76.9,127.8,83,16.6,0.4,NA,NA,7.2,9.4,17.4,27.3,22.6,12.6,3.1,"USDA NRCS Kellogg Soil Survey Laboratory",NA,"20201217T212753Z","RELEASE-2021"
