"uid","namedLocation","domainID","siteID","plotID","pitID","collectDate","testProtocolVersion","nrcsDescriptionID","horizonID","horizonName","horizonTopDepth","horizonBottomDepth","remarks","dataQF","publicationDate","release"
"30d7c287-a7b5-42e2-8fa1-61985554748d","HARV_017.basePlot.all","D01","HARV","HARV_017","1111530",2017-05-23,"Field Book for Describing and Sampling Soils ver3","S2017MA027017","17N03390","Bw2",33,55,NA,NA,"20201217T212753Z","RELEASE-2021"
"a99ac69f-44bd-4a37-bc9f-644db3cc21fe","HARV_017.basePlot.all","D01","HARV","HARV_017","1111530",2017-05-23,"Field Book for Describing and Sampling Soils ver3","S2017MA027017","17N03392","2Cd",83,132,NA,NA,"20201217T212753Z","RELEASE-2021"
"632de3be-03ea-4db2-a8e8-9df15667891c","HARV_017.basePlot.all","D01","HARV","HARV_017","1111530",2017-05-23,"Field Book for Describing and Sampling Soils ver3","S2017MA027017","17N03391","2BC",55,83,NA,NA,"20201217T212753Z","RELEASE-2021"
"2a457c2f-5f92-4dee-8bef-060c53a0eb56","HARV_017.basePlot.all","D01","HARV","HARV_017","1111530",2017-05-23,"Field Book for Describing and Sampling Soils ver3","S2017MA027017","17N03389","Bw1",15,33,NA,NA,"20201217T212753Z","RELEASE-2021"
"04f08f60-d935-4a7a-b4ce-b28ec4c3ba23","HARV_005.basePlot.all","D01","HARV","HARV_005","1111532",2017-05-30,"Field Book for Describing and Sampling Soils ver3","S2017MA027005","17N03376","A",6,20,NA,NA,"20201217T212753Z","RELEASE-2021"
"9a39f4cf-2a47-4a8b-bc5d-0f100e69397a","HARV_005.basePlot.all","D01","HARV","HARV_005","1111532",2017-05-30,"Field Book for Describing and Sampling Soils ver3","S2017MA027005","17N03375","Oe",0,6,NA,NA,"20201217T212753Z","RELEASE-2021"
"61c0a17c-fbc4-4a1c-9a3c-fbaecc0202dd","HARV_005.basePlot.all","D01","HARV","HARV_005","1111532",2017-05-30,"Field Book for Describing and Sampling Soils ver3","S2017MA027005","17N03378","BC",46,63,NA,NA,"20201217T212753Z","RELEASE-2021"
"65b0c8a3-8d03-4c40-8b70-c08a9b90afa1","HARV_005.basePlot.all","D01","HARV","HARV_005","1111532",2017-05-30,"Field Book for Describing and Sampling Soils ver3","S2017MA027005","17N03380","2Cd2",83,100,NA,NA,"20201217T212753Z","RELEASE-2021"
"6f031e41-20d2-44d4-8492-7765e3b7e7b6","HARV_005.basePlot.all","D01","HARV","HARV_005","1111532",2017-05-30,"Field Book for Describing and Sampling Soils ver3","S2017MA027005","17N03377","Bw",20,46,NA,NA,"20201217T212753Z","RELEASE-2021"
"092a007e-dbf5-401a-a716-49ff818592c5","HARV_005.basePlot.all","D01","HARV","HARV_005","1111532",2017-05-30,"Field Book for Describing and Sampling Soils ver3","S2017MA027005","17N03379","2Cd1",63,83,NA,NA,"20201217T212753Z","RELEASE-2021"
"27b28b3a-1060-4ef7-b51f-b764fac51cb4","HARV_031.basePlot.all","D01","HARV","HARV_031","1215926",2017-06-14,"Field Book for Describing and Sampling Soils ver3","S2017MA027031","17N03411","A",4,11,NA,NA,"20201217T212720Z","RELEASE-2021"
"d85b4c5a-2779-48b5-895b-4b0072803a6e","HARV_031.basePlot.all","D01","HARV","HARV_031","1215926",2017-06-14,"Field Book for Describing and Sampling Soils ver3","S2017MA027031","17N03415","2C",77,104,NA,NA,"20201217T212720Z","RELEASE-2021"
"4a8f20f7-4a0f-4e5f-9f4a-60234df76004","HARV_031.basePlot.all","D01","HARV","HARV_031","1215926",2017-06-14,"Field Book for Describing and Sampling Soils ver3","S2017MA027031","17N03410","Oe",0,4,NA,NA,"20201217T212720Z","RELEASE-2021"
"a81b48b9-cc40-4889-ac72-356fc4f2a96b","HARV_031.basePlot.all","D01","HARV","HARV_031","1215926",2017-06-14,"Field Book for Describing and Sampling Soils ver3","S2017MA027031","17N03412","Ap",11,24,NA,NA,"20201217T212720Z","RELEASE-2021"
"9902b24d-6a6e-4783-af2b-e2a743738803","HARV_031.basePlot.all","D01","HARV","HARV_031","1215926",2017-06-14,"Field Book for Describing and Sampling Soils ver3","S2017MA027031","17N03414","2CB",54,77,NA,NA,"20201217T212720Z","RELEASE-2021"
"81e690c3-5562-4f8c-950b-614fdd0bdf85","HARV_031.basePlot.all","D01","HARV","HARV_031","1215926",2017-06-14,"Field Book for Describing and Sampling Soils ver3","S2017MA027031","17N03413","Bw",24,54,NA,NA,"20201217T212720Z","RELEASE-2021"
"5b789562-63e9-4fa7-a219-f0e521f77a8e","HARV_058.basePlot.all","D01","HARV","HARV_058","1111533",2017-06-21,"Field Book for Describing and Sampling Soils ver3","S2017MA027058","17N03420","2BC",66,89,NA,NA,"20201217T212720Z","RELEASE-2021"
"660a838b-214e-490f-9cca-787fb1b426be","HARV_058.basePlot.all","D01","HARV","HARV_058","1111533",2017-06-21,"Field Book for Describing and Sampling Soils ver3","S2017MA027058","17N03418","Bw1",12,43,NA,NA,"20201217T212720Z","RELEASE-2021"
"603999a7-00d6-447b-a9f7-4d21afb61e9b","HARV_058.basePlot.all","D01","HARV","HARV_058","1111533",2017-06-21,"Field Book for Describing and Sampling Soils ver3","S2017MA027058","17N03417","A",5,12,NA,NA,"20201217T212720Z","RELEASE-2021"
"75fa1bfc-ec1f-4b38-b450-c3ec4dfab97a","HARV_058.basePlot.all","D01","HARV","HARV_058","1111533",2017-06-21,"Field Book for Describing and Sampling Soils ver3","S2017MA027058","17N03416","Oe",0,5,NA,NA,"20201217T212720Z","RELEASE-2021"
"d89867d6-140f-4716-bcb5-58b89d972a87","HARV_058.basePlot.all","D01","HARV","HARV_058","1111533",2017-06-21,"Field Book for Describing and Sampling Soils ver3","S2017MA027058","17N03421","2Cd",89,120,NA,NA,"20201217T212720Z","RELEASE-2021"
"17e5b458-1992-4840-9683-918d9bbf4b0b","HARV_058.basePlot.all","D01","HARV","HARV_058","1111533",2017-06-21,"Field Book for Describing and Sampling Soils ver3","S2017MA027058","17N03419","Bw2",43,66,NA,NA,"20201217T212720Z","RELEASE-2021"
"49a64916-bf46-4a01-8755-02ab62366edf","HARV_006.basePlot.all","D01","HARV","HARV_006","1111534",2017-06-27,"Field Book for Describing and Sampling Soils ver3","S2017MA027006","17N03382","A",6,11,NA,NA,"20201217T212720Z","RELEASE-2021"
"b3716ca3-210f-40ab-922c-ef6cb19cbf9c","HARV_006.basePlot.all","D01","HARV","HARV_006","1111534",2017-06-27,"Field Book for Describing and Sampling Soils ver3","S2017MA027006","17N03385","BC",53,80,NA,NA,"20201217T212720Z","RELEASE-2021"
"a741f8b5-6040-4d16-b5d5-2ede0176514b","HARV_006.basePlot.all","D01","HARV","HARV_006","1111534",2017-06-27,"Field Book for Describing and Sampling Soils ver3","S2017MA027006","17N03381","Oe",0,6,NA,NA,"20201217T212720Z","RELEASE-2021"
"926d32e4-d33c-48ce-a9d0-664558cb6291","HARV_006.basePlot.all","D01","HARV","HARV_006","1111534",2017-06-27,"Field Book for Describing and Sampling Soils ver3","S2017MA027006","17N03383","Bw1",11,32,NA,NA,"20201217T212720Z","RELEASE-2021"
"f16be64b-0258-435a-a02a-c1e174bcebaf","HARV_006.basePlot.all","D01","HARV","HARV_006","1111534",2017-06-27,"Field Book for Describing and Sampling Soils ver3","S2017MA027006","17N03384","Bw2",32,53,NA,NA,"20201217T212720Z","RELEASE-2021"
"ad6d2445-463d-4581-9886-4b5ffb15b604","HARV_006.basePlot.all","D01","HARV","HARV_006","1111534",2017-06-27,"Field Book for Describing and Sampling Soils ver3","S2017MA027006","17N03386","2C",80,135,"pockets of firm soil material in some areas.",NA,"20201217T212720Z","RELEASE-2021"
"c33ca0c3-f7e6-4239-8d9b-444fa8fad0f3","HARV_001.basePlot.all","D01","HARV","HARV_001","1111541",2017-08-09,"Field Book for Describing and Sampling Soils ver3","S2017MA027001","17N04244","Bw1",14,39,"PARAROCK FRAGMENTS PRESENT",NA,"20201217T212702Z","RELEASE-2021"
"06f80428-2366-4abd-ac9b-9ba7b33b39ee","HARV_001.basePlot.all","D01","HARV","HARV_001","1111541",2017-08-09,"Field Book for Describing and Sampling Soils ver3","S2017MA027001","17N04246","2C",68,100,NA,NA,"20201217T212702Z","RELEASE-2021"
"26024f32-9f53-42ac-a0e7-436a7499c7df","HARV_001.basePlot.all","D01","HARV","HARV_001","1111541",2017-08-09,"Field Book for Describing and Sampling Soils ver3","S2017MA027001","17N04243","A",4,14,NA,NA,"20201217T212702Z","RELEASE-2021"
"71992655-c18e-4b25-a077-3666a6552ada","HARV_001.basePlot.all","D01","HARV","HARV_001","1111541",2017-08-09,"Field Book for Describing and Sampling Soils ver3","S2017MA027001","17N04245","Bw2",39,68,NA,NA,"20201217T212702Z","RELEASE-2021"
"5b8505ba-5195-42dc-b1c4-77d18d059f03","HARV_001.basePlot.all","D01","HARV","HARV_001","1111541",2017-08-09,"Field Book for Describing and Sampling Soils ver3","S2017MA027001","17N04242","Oi",0,4,NA,NA,"20201217T212702Z","RELEASE-2021"
"2f005316-653a-4430-a8b5-fb6d9396a5a1","HARV_013.basePlot.all","D01","HARV","HARV_013","1215928",2017-08-11,"Field Book for Describing and Sampling Soils ver3","S2017MA027013","17N04293","Bw2",27,50,NA,NA,"20201217T212702Z","RELEASE-2021"
"ce601152-aeb4-4a47-8d9b-fa8aad025ce1","HARV_013.basePlot.all","D01","HARV","HARV_013","1215928",2017-08-11,"Field Book for Describing and Sampling Soils ver3","S2017MA027013","17N04292","Bw1",11,27,NA,NA,"20201217T212702Z","RELEASE-2021"
"c10a0c25-1b6e-461c-9b99-eb6dc9a940d5","HARV_013.basePlot.all","D01","HARV","HARV_013","1215928",2017-08-11,"Field Book for Describing and Sampling Soils ver3","S2017MA027013","17N04295","2C",75,97,NA,NA,"20201217T212702Z","RELEASE-2021"
"35efaa62-8640-4a92-b96e-fb36e0cec676","HARV_013.basePlot.all","D01","HARV","HARV_013","1215928",2017-08-11,"Field Book for Describing and Sampling Soils ver3","S2017MA027013","17N04294","BC",50,75,NA,NA,"20201217T212702Z","RELEASE-2021"
"6673bfde-6946-4d73-9ad4-de7e46c72658","HARV_013.basePlot.all","D01","HARV","HARV_013","1215928",2017-08-11,"Field Book for Describing and Sampling Soils ver3","S2017MA027013","6065603","3R",97,122,NA,NA,"20201217T212702Z","RELEASE-2021"
"5f5c62b2-9198-45e1-b6a9-16bb3805abb6","HARV_013.basePlot.all","D01","HARV","HARV_013","1215928",2017-08-11,"Field Book for Describing and Sampling Soils ver3","S2017MA027013","17N04290","Oe",0,4,NA,NA,"20201217T212702Z","RELEASE-2021"
"c6e73513-00c4-450b-b6a2-d6c331404fee","HARV_013.basePlot.all","D01","HARV","HARV_013","1215928",2017-08-11,"Field Book for Describing and Sampling Soils ver3","S2017MA027013","17N04291","A",4,11,NA,NA,"20201217T212702Z","RELEASE-2021"
"9b8363e5-854d-473d-94cc-766aa019ca59","HARV_018.basePlot.all","D01","HARV","HARV_018","1215929",2017-08-14,"Field Book for Describing and Sampling Soils ver3","S2017MA027018","17N04258","2Cd",68,100,NA,NA,"20201217T212702Z","RELEASE-2021"
"eb13e2e4-8fc6-40a9-94ef-b04f9b55e0d9","HARV_018.basePlot.all","D01","HARV","HARV_018","1215929",2017-08-14,"Field Book for Describing and Sampling Soils ver3","S2017MA027018","17N04253","Oe",0,5,NA,NA,"20201217T212702Z","RELEASE-2021"
"d008bf6d-7773-453a-94b2-39d0a3d29c7d","HARV_018.basePlot.all","D01","HARV","HARV_018","1215929",2017-08-14,"Field Book for Describing and Sampling Soils ver3","S2017MA027018","17N04256","Bw2",29,47,NA,NA,"20201217T212702Z","RELEASE-2021"
"9a0fd2b8-5193-44f8-be07-4c4de2a46773","HARV_018.basePlot.all","D01","HARV","HARV_018","1215929",2017-08-14,"Field Book for Describing and Sampling Soils ver3","S2017MA027018","17N04254","Ap",5,14,NA,NA,"20201217T212702Z","RELEASE-2021"
"ae9cae0a-1707-4f64-91e8-be84b47d60da","HARV_018.basePlot.all","D01","HARV","HARV_018","1215929",2017-08-14,"Field Book for Describing and Sampling Soils ver3","S2017MA027018","17N04255","Bw1",14,29,NA,NA,"20201217T212702Z","RELEASE-2021"
"6c74403d-199f-4e29-b002-ae6fa8d4c00e","HARV_018.basePlot.all","D01","HARV","HARV_018","1215929",2017-08-14,"Field Book for Describing and Sampling Soils ver3","S2017MA027018","17N04257","BC",47,68,NA,NA,"20201217T212702Z","RELEASE-2021"
"795f5d69-7c49-4ccd-8e88-c309107944fb","HARV_008.basePlot.all","D01","HARV","HARV_008","1215930",2017-08-16,"Field Book for Describing and Sampling Soils ver3","S2017MA027008","17N04247","Oe",0,10,NA,NA,"20201217T212702Z","RELEASE-2021"
"237ec918-b11b-498d-bc79-45c51b15ac34","HARV_008.basePlot.all","D01","HARV","HARV_008","1215930",2017-08-16,"Field Book for Describing and Sampling Soils ver3","S2017MA027008","17N04248","A",10,19,NA,NA,"20201217T212702Z","RELEASE-2021"
"68f047d7-a359-4d65-a1b1-80ea83d00a40","HARV_008.basePlot.all","D01","HARV","HARV_008","1215930",2017-08-16,"Field Book for Describing and Sampling Soils ver3","S2017MA027008","17N04249","Bw1",19,36,NA,NA,"20201217T212702Z","RELEASE-2021"
"3e8ecf0e-5fdf-4953-ab89-d94a4a4ee276","HARV_008.basePlot.all","D01","HARV","HARV_008","1215930",2017-08-16,"Field Book for Describing and Sampling Soils ver3","S2017MA027008","17N04251","BC",54,74,NA,NA,"20201217T212702Z","RELEASE-2021"
"e3a0b2c6-25ff-46ba-b435-55cb5d421024","HARV_008.basePlot.all","D01","HARV","HARV_008","1215930",2017-08-16,"Field Book for Describing and Sampling Soils ver3","S2017MA027008","17N04250","Bw2",36,54,NA,NA,"20201217T212702Z","RELEASE-2021"
"450d0ca0-d252-47d1-8252-057b30c71261","HARV_008.basePlot.all","D01","HARV","HARV_008","1215930",2017-08-16,"Field Book for Describing and Sampling Soils ver3","S2017MA027008","17N04252","C",74,115,NA,NA,"20201217T212702Z","RELEASE-2021"
"ee8987a7-d7fe-48e7-be39-0c27798009ad","HARV_029.basePlot.all","D01","HARV","HARV_029","1215931",2017-08-22,"Field Book for Describing and Sampling Soils ver3","S2017MA027029","17N04279","A",6,18,NA,NA,"20201217T212702Z","RELEASE-2021"
"19773795-d976-458b-a7b7-0b1b498d98de","HARV_029.basePlot.all","D01","HARV","HARV_029","1215931",2017-08-22,"Field Book for Describing and Sampling Soils ver3","S2017MA027029","17N04278","Oe",0,6,NA,NA,"20201217T212702Z","RELEASE-2021"
"512d2189-1a04-4a66-8f6e-0af2d819a7c7","HARV_029.basePlot.all","D01","HARV","HARV_029","1215931",2017-08-22,"Field Book for Describing and Sampling Soils ver3","S2017MA027029","17N04282","2CB",51,68,NA,NA,"20201217T212702Z","RELEASE-2021"
"e0c6c445-f0f6-423e-86e8-a2df81aa0ce7","HARV_029.basePlot.all","D01","HARV","HARV_029","1215931",2017-08-22,"Field Book for Describing and Sampling Soils ver3","S2017MA027029","17N04281","Bw2",38,51,NA,NA,"20201217T212702Z","RELEASE-2021"
"a0625320-2ea6-4c3d-80cc-a6ece99d7cdb","HARV_029.basePlot.all","D01","HARV","HARV_029","1215931",2017-08-22,"Field Book for Describing and Sampling Soils ver3","S2017MA027029","17N04280","Bw1",18,38,NA,NA,"20201217T212702Z","RELEASE-2021"
"5954c7c9-f94a-46f2-b178-d7f9f26a437f","HARV_029.basePlot.all","D01","HARV","HARV_029","1215931",2017-08-22,"Field Book for Describing and Sampling Soils ver3","S2017MA027029","17N04283","2C",68,106,NA,NA,"20201217T212702Z","RELEASE-2021"
"e7095084-74b5-4420-a8ca-9c679669f5f3","HARV_011.basePlot.all","D01","HARV","HARV_011","1215932",2017-08-23,"Field Book for Describing and Sampling Soils ver3","S2017MA027011","17N04298","Bw1",17,36,NA,NA,"20201217T212702Z","RELEASE-2021"
"cc86d957-3915-47fb-a864-3fef43a81636","HARV_011.basePlot.all","D01","HARV","HARV_011","1215932",2017-08-23,"Field Book for Describing and Sampling Soils ver3","S2017MA027011","17N04300","2Cg",76,105,NA,NA,"20201217T212702Z","RELEASE-2021"
"9541295e-c747-4193-9778-9ba2436061fe","HARV_011.basePlot.all","D01","HARV","HARV_011","1215932",2017-08-23,"Field Book for Describing and Sampling Soils ver3","S2017MA027011","17N04296","Oa",0,5,NA,NA,"20201217T212702Z","RELEASE-2021"
"54fc3438-b39e-4df4-96ae-677770953941","HARV_011.basePlot.all","D01","HARV","HARV_011","1215932",2017-08-23,"Field Book for Describing and Sampling Soils ver3","S2017MA027011","17N04297","A",5,17,NA,NA,"20201217T212702Z","RELEASE-2021"
"3d26cff7-8bf8-49f9-b8bb-6f635a3fa5d2","HARV_011.basePlot.all","D01","HARV","HARV_011","1215932",2017-08-23,"Field Book for Describing and Sampling Soils ver3","S2017MA027011","17N04299","Bw2",36,76,NA,NA,"20201217T212702Z","RELEASE-2021"
"10bf5dd3-ffb3-4c22-904d-37083ea7c0c5","HARV_021.basePlot.all","D01","HARV","HARV_021","1215933",2017-08-24,"Field Book for Describing and Sampling Soils ver3","S2017MA027021","17N04261","Bw",22,36,NA,NA,"20201217T212702Z","RELEASE-2021"
"f60af68e-895c-4e82-89e9-61917f6fed65","HARV_021.basePlot.all","D01","HARV","HARV_021","1215933",2017-08-24,"Field Book for Describing and Sampling Soils ver3","S2017MA027021","17N04260","A",6,22,NA,NA,"20201217T212702Z","RELEASE-2021"
"547b57f3-0226-484c-b20b-e5c720cd9b61","HARV_021.basePlot.all","D01","HARV","HARV_021","1215933",2017-08-24,"Field Book for Describing and Sampling Soils ver3","S2017MA027021","17N04264","2C2",82,106,NA,NA,"20201217T212702Z","RELEASE-2021"
"bc95967e-e2b7-4762-9e58-5204671e9597","HARV_021.basePlot.all","D01","HARV","HARV_021","1215933",2017-08-24,"Field Book for Describing and Sampling Soils ver3","S2017MA027021","17N04263","2C1",55,82,NA,NA,"20201217T212702Z","RELEASE-2021"
"8f3b8cdd-6196-4e7b-9901-395b1e57ca40","HARV_021.basePlot.all","D01","HARV","HARV_021","1215933",2017-08-24,"Field Book for Describing and Sampling Soils ver3","S2017MA027021","17N04259","Oe",0,6,NA,NA,"20201217T212702Z","RELEASE-2021"
"db4dca75-adcc-461f-9198-163615163e6b","HARV_021.basePlot.all","D01","HARV","HARV_021","1215933",2017-08-24,"Field Book for Describing and Sampling Soils ver3","S2017MA027021","17N04262","2BC",36,55,NA,NA,"20201217T212702Z","RELEASE-2021"
"cd4ac2d7-fd3a-484d-ae04-db0b62db6b3c","HARV_027.basePlot.all","D01","HARV","HARV_027","1111542",2017-08-25,"Field Book for Describing and Sampling Soils ver3","S2017MA027027","17N04276","Bg",52,80,"some firm pockets",NA,"20201217T212702Z","RELEASE-2021"
"7fb10f42-722d-4f29-b5e5-fb869bf0f3db","HARV_027.basePlot.all","D01","HARV","HARV_027","1111542",2017-08-25,"Field Book for Describing and Sampling Soils ver3","S2017MA027027","5440542","Oi",0,1,"Horizon not sampled",NA,"20201217T212702Z","RELEASE-2021"
"51c66853-9dd3-4527-92b6-101ba364f0b5","HARV_027.basePlot.all","D01","HARV","HARV_027","1111542",2017-08-25,"Field Book for Describing and Sampling Soils ver3","S2017MA027027","17N04273","A1",1,16,NA,NA,"20201217T212702Z","RELEASE-2021"
"4160cdf4-636a-4e09-b1a3-88ff0bd8354e","HARV_027.basePlot.all","D01","HARV","HARV_027","1111542",2017-08-25,"Field Book for Describing and Sampling Soils ver3","S2017MA027027","17N04274","A2",16,36,NA,NA,"20201217T212702Z","RELEASE-2021"
"186b5ba4-561f-40bb-b841-b1b16ff3c24e","HARV_027.basePlot.all","D01","HARV","HARV_027","1111542",2017-08-25,"Field Book for Describing and Sampling Soils ver3","S2017MA027027","17N04277","Cg",80,100,NA,NA,"20201217T212702Z","RELEASE-2021"
"c73073d7-c701-4032-b8a3-e43e40b362a5","HARV_027.basePlot.all","D01","HARV","HARV_027","1111542",2017-08-25,"Field Book for Describing and Sampling Soils ver3","S2017MA027027","17N04275","A3",36,52,NA,NA,"20201217T212702Z","RELEASE-2021"
"feb97c5e-d2a2-4f5f-ae29-2850ff79f649","HARV_059.basePlot.all","D01","HARV","HARV_059","1126066",2017-08-28,"Field Book for Describing and Sampling Soils ver3","S2017MA027059","17N04289","2Cg",80,105,NA,NA,"20201217T212702Z","RELEASE-2021"
"542d3ac2-1ed0-47dd-bd5b-53cddaec55d7","HARV_059.basePlot.all","D01","HARV","HARV_059","1126066",2017-08-28,"Field Book for Describing and Sampling Soils ver3","S2017MA027059","17N04285","Ap",5,25,NA,NA,"20201217T212702Z","RELEASE-2021"
"e867409b-3f81-4b17-b1f3-56fd4ab2bce3","HARV_059.basePlot.all","D01","HARV","HARV_059","1126066",2017-08-28,"Field Book for Describing and Sampling Soils ver3","S2017MA027059","17N04287","BC",42,58,NA,NA,"20201217T212702Z","RELEASE-2021"
"531367bf-a27c-4cf0-b72d-8f5b05e7b321","HARV_059.basePlot.all","D01","HARV","HARV_059","1126066",2017-08-28,"Field Book for Describing and Sampling Soils ver3","S2017MA027059","17N04284","Oe",0,5,NA,NA,"20201217T212702Z","RELEASE-2021"
"0ed56734-fdf3-47dc-ad92-42e79597a329","HARV_059.basePlot.all","D01","HARV","HARV_059","1126066",2017-08-28,"Field Book for Describing and Sampling Soils ver3","S2017MA027059","17N04288","2C",58,80,NA,NA,"20201217T212702Z","RELEASE-2021"
