"uid","domainID","siteID","plotID","namedLocation","collectDate","samplingProtocolVersion","horizon","ovenStartDate","ovenEndDate","sampleID","sampleCode","cnSampleID","cnSampleCode","bgcArchiveID","bgcArchiveCode","bgcArchiveMass","toxicodendronPossible","sampleCondition","bgcRemarks","processedBy","bgcDataQF","publicationDate","release"
"d679d43c-2719-487e-9982-51c8b7518f8a","D16","WREF","WREF_008","WREF_008.basePlot.bgc",2019-06-20 21:02:00,"NEON.DOC.014048vL","M",2019-06-21 16:21:00,2019-06-24 19:00:00,"WREF_008-M-32-17-20190620","A00000060558","WREF_008-M-32-17-20190620-CN","A00000105531","WREF_008-M-32-17-20190620-BA","A00000105530",NA,NA,"OK",NA,"0000-0001-5344-0662",NA,"20201218T045807Z","RELEASE-2021"
"d171b1f6-c160-4677-ade2-1719f8a9b8fd","D16","WREF","WREF_008","WREF_008.basePlot.bgc",2019-06-20 21:02:00,"NEON.DOC.014048vL","O",2019-06-21 15:56:00,2019-06-24 19:00:00,"WREF_008-O-32-17-20190620","A00000060556","WREF_008-O-32-17-20190620-CN","A00000105532","WREF_008-O-32-17-20190620-BA","A00000105533",NA,NA,"OK",NA,"0000-0001-5344-0662",NA,"20201218T045807Z","RELEASE-2021"
"0cd622df-2345-47d0-8c74-f7374e4ec284","D16","WREF","WREF_008","WREF_008.basePlot.bgc",2019-06-20 21:30:00,"NEON.DOC.014048vL","M",2019-06-21 16:23:00,2019-06-24 19:00:00,"WREF_008-M-22.5-36-20190620","A00000060524","WREF_008-M-22.5-36-20190620-CN","A00000105529","WREF_008-M-22.5-36-20190620-BA","A00000105528",NA,NA,"OK",NA,"0000-0001-5344-0662",NA,"20201218T045807Z","RELEASE-2021"
"a3355e1c-8f80-4ae7-88f7-331857f75105","D17","SJER","SJER_046","SJER_046.basePlot.bgc",2019-03-11 17:19:00,"NEON.DOC.014048vL","M",2019-03-12 21:20:00,2019-03-14 22:57:00,"SJER_046-M-33.5-29.5-20190311","B00000043216","SJER_046-M-33.5-29.5-20190311-CN","B00000043294","SJER_046-M-33.5-29.5-20190311-BA","A00000062473",NA,NA,"OK",NA,"0000-0002-6721-6581",NA,"20201218T100247Z","RELEASE-2021"
"a58a31ab-5eab-4af2-bdc2-d24534520795","D17","SJER","SJER_046","SJER_046.basePlot.bgc",2019-03-11 17:55:00,"NEON.DOC.014048vL","M",2019-03-12 21:20:00,2019-03-14 22:54:00,"SJER_046-M-28.5-9.5-20190311","B00000043209","SJER_046-M-28.5-9.5-20190311-CN","B00000043296","SJER_046-M-28.5-9.5-20190311-BA","A00000062487",NA,NA,"OK",NA,"0000-0002-6721-6581",NA,"20201218T100247Z","RELEASE-2021"
"0cf1c50a-1ec8-4032-8514-3fcc0741a861","D17","SJER","SJER_046","SJER_046.basePlot.bgc",2019-03-11 18:12:00,"NEON.DOC.014048vL","M",2019-03-12 21:20:00,2019-03-14 22:56:00,"SJER_046-M-18.5-37.5-20190311","B00000043224","SJER_046-M-18.5-37.5-20190311-CN","B00000043295","SJER_046-M-18.5-37.5-20190311-BA","A00000062483",NA,NA,"OK",NA,"0000-0002-6721-6581",NA,"20201218T100247Z","RELEASE-2021"
"28332ce0-11f7-42f4-8012-caebdfc06568","D17","SJER","SJER_003","SJER_003.basePlot.bgc",2019-03-11 19:18:00,"NEON.DOC.014048vL","M",2019-03-12 21:20:00,2019-03-14 23:02:00,"SJER_003-M-3.5-6.5-20190311","B00000043231","SJER_003-M-3.5-6.5-20190311-CN","B00000043291","SJER_003-M-3.5-6.5-20190311-BA","A00000062467",NA,NA,"OK",NA,"0000-0002-4748-8985",NA,"20201218T100247Z","RELEASE-2021"
"6ead735b-8f92-4af9-a91c-5452a566026e","D17","SJER","SJER_003","SJER_003.basePlot.bgc",2019-03-11 19:37:00,"NEON.DOC.014048vL","M",2019-03-12 21:20:00,2019-03-14 23:01:00,"SJER_003-M-29.5-5-20190311","B00000043232","SJER_003-M-29.5-5-20190311-CN","B00000043292","SJER_003-M-29.5-5-20190311-BA","A00000062468",NA,NA,"OK",NA,"0000-0002-6721-6581",NA,"20201218T100247Z","RELEASE-2021"
"3fdd7c86-3449-4a6b-9e31-b66aed8ae4cc","D17","SJER","SJER_003","SJER_003.basePlot.bgc",2019-03-11 19:56:00,"NEON.DOC.014048vL","M",2019-03-12 21:20:00,2019-03-14 23:02:00,"SJER_003-M-21-36-20190311","B00000043233","SJER_003-M-21-36-20190311-CN","B00000043293","SJER_003-M-21-36-20190311-BA","A00000062469",NA,NA,"OK",NA,"0000-0002-6721-6581",NA,"20201218T100247Z","RELEASE-2021"
"7e6801ff-f1d4-4396-8abf-3e03df1933ef","D17","SJER","SJER_045","SJER_045.basePlot.bgc",2019-03-11 21:21:00,"NEON.DOC.014048vL","M",2019-03-12 21:20:00,2019-03-14 23:01:00,"SJER_045-M-3-19.5-20190311","B00000043225","SJER_045-M-3-19.5-20190311-CN","B00000043288","SJER_045-M-3-19.5-20190311-BA","A00000062490",NA,NA,"OK",NA,"0000-0002-6721-6581",NA,"20201218T100247Z","RELEASE-2021"
"733fc58f-64fd-405e-ae7c-3499bcb79a27","D17","SJER","SJER_045","SJER_045.basePlot.bgc",2019-03-11 21:38:00,"NEON.DOC.014048vL","M",2019-03-12 21:20:00,2019-03-14 23:00:00,"SJER_045-M-13.5-36-20190311","B00000043220","SJER_045-M-13.5-36-20190311-CN","B00000043276","SJER_045-M-13.5-36-20190311-BA","A00000062486",NA,NA,"OK",NA,"0000-0002-4748-8985",NA,"20201218T100247Z","RELEASE-2021"
"f1a29d98-ed28-47a6-8d5c-882c7bd9fcd0","D17","SJER","SJER_045","SJER_045.basePlot.bgc",2019-03-11 21:55:00,"NEON.DOC.014048vL","M",2019-03-12 21:20:00,2019-03-14 22:58:00,"SJER_045-M-35.5-5-20190311","B00000043234","SJER_045-M-35.5-5-20190311-CN","B00000043290","SJER_045-M-35.5-5-20190311-BA","A00000062482",NA,NA,"OK",NA,"0000-0002-4748-8985",NA,"20201218T100247Z","RELEASE-2021"
"3f6698a4-de6c-4980-bd0a-9933f53229ce","D17","SJER","SJER_002","SJER_002.basePlot.bgc",2019-03-12 16:49:00,"NEON.DOC.014048vL","M",2019-03-13 18:00:00,2019-03-19 17:41:00,"SJER_002-M-25-32-20190312","B00000043241","SJER_002-M-25-32-20190312-CN","B00000043312","SJER_002-M-25-32-20190312-BA","A00000062465",NA,NA,"OK",NA,"0000-0002-4748-8985",NA,"20201218T100247Z","RELEASE-2021"
"18c3819e-237b-46f9-adcb-d78a569940eb","D17","SJER","SJER_002","SJER_002.basePlot.bgc",2019-03-12 17:13:00,"NEON.DOC.014048vL","M",2019-03-13 18:00:00,2019-03-19 17:42:00,"SJER_002-M-14-3-20190312","B00000043240","SJER_002-M-14-3-20190312-CN","B00000043304","SJER_002-M-14-3-20190312-BA","A00000062491",NA,NA,"OK",NA,"0000-0002-4748-8985",NA,"20201218T100247Z","RELEASE-2021"
"2eeca056-c62d-4a55-9805-23d9548724ea","D17","SJER","SJER_002","SJER_002.basePlot.bgc",2019-03-12 17:33:00,"NEON.DOC.014048vL","M",2019-03-13 18:00:00,2019-03-19 17:43:00,"SJER_002-M-33-0-20190312","B00000043242","SJER_002-M-33-0-20190312-CN","B00000043311","SJER_002-M-33-0-20190312-BA","A00000062466",NA,NA,"OK",NA,"0000-0002-4748-8985",NA,"20201218T100247Z","RELEASE-2021"
"4c244aaa-de5b-4108-a78a-34c8ef7c3771","D17","SJER","SJER_005","SJER_005.basePlot.bgc",2019-03-12 19:06:00,"NEON.DOC.014048vL","M",2019-03-13 18:00:00,2019-03-19 17:48:00,"SJER_005-M-16.5-7.5-20190312","B00000043257","SJER_005-M-16.5-7.5-20190312-CN","B00000043315","SJER_005-M-16.5-7.5-20190312-BA","A00000062488",NA,NA,"OK",NA,"0000-0002-4748-8985",NA,"20201218T100247Z","RELEASE-2021"
"d0966c84-6b46-415b-902b-5e6c83a2fd4b","D17","SJER","SJER_005","SJER_005.basePlot.bgc",2019-03-12 19:43:00,"NEON.DOC.014048vL","M",2019-03-13 18:00:00,2019-03-19 17:47:00,"SJER_005-M-26.5-8.5-20190312","B00000043259","SJER_005-M-26.5-8.5-20190312-CN","B00000043314","SJER_005-M-26.5-8.5-20190312-BA","A00000062709",NA,NA,"OK",NA,"0000-0002-4748-8985",NA,"20201218T100247Z","RELEASE-2021"
"686b560a-a152-4ba7-99b2-d2e6e19b451f","D17","SJER","SJER_005","SJER_005.basePlot.bgc",2019-03-12 19:58:00,"NEON.DOC.014048vL","M",2019-03-13 18:00:00,2019-03-19 17:49:00,"SJER_005-M-10-38.5-20190312","B00000043258","SJER_005-M-10-38.5-20190312-CN","B00000043313","SJER_005-M-10-38.5-20190312-BA","A00000062480",NA,NA,"OK",NA,"0000-0002-4748-8985",NA,"20201218T100247Z","RELEASE-2021"
"955fa147-0d5e-4952-b138-0baf991c0875","D17","SJER","SJER_004","SJER_004.basePlot.bgc",2019-03-12 21:09:00,"NEON.DOC.014048vL","M",2019-03-13 18:00:00,2019-03-19 17:46:00,"SJER_004-M-9-1-20190312","B00000043249","SJER_004-M-9-1-20190312-CN","B00000043318","SJER_004-M-9-1-20190312-BA","A00000062470",NA,NA,"OK",NA,"0000-0002-4748-8985",NA,"20201218T100247Z","RELEASE-2021"
"91bff5db-3fb6-41f8-8217-1d420f36e5bb","D17","SJER","SJER_004","SJER_004.basePlot.bgc",2019-03-12 21:24:00,"NEON.DOC.014048vL","M",2019-03-13 18:00:00,2019-03-19 17:45:00,"SJER_004-M-37-1-20190312","B00000043250","SJER_004-M-37-1-20190312-CN","B00000043317","SJER_004-M-37-1-20190312-BA","A00000062471",NA,NA,"OK",NA,"0000-0002-4748-8985",NA,"20201218T100247Z","RELEASE-2021"
"0d3235b8-0db2-49ed-b133-ea40a1310133","D17","SJER","SJER_004","SJER_004.basePlot.bgc",2019-03-12 21:43:00,"NEON.DOC.014048vL","M",2019-03-13 18:00:00,2019-03-19 17:44:00,"SJER_004-M-12-34.5-20190312","B00000043252","SJER_004-M-12-34.5-20190312-CN","B00000043316","SJER_004-M-12-34.5-20190312-BA","A00000062492",NA,NA,"OK","jar broke. Rebottled soil still in jar. Potential for contamination","0000-0002-4748-8985",NA,"20201218T100247Z","RELEASE-2021"
"2536b1dc-c129-4a7d-a939-74f8ca559113","D17","SJER","SJER_001","SJER_001.basePlot.bgc",2019-03-13 16:02:00,"NEON.DOC.014048vL","M",2019-03-14 20:30:00,2019-03-19 17:37:00,"SJER_001-M-17-0.5-20190313","B00000043236","SJER_001-M-17-0.5-20190313-CN","B00000043345","SJER_001-M-17-0.5-20190313-BA","A00000062462",NA,NA,"OK",NA,"0000-0002-6721-6581",NA,"20201218T100247Z","RELEASE-2021"
"409263b5-6998-4ebc-903d-2320e631d06d","D17","SJER","SJER_001","SJER_001.basePlot.bgc",2019-03-13 16:16:00,"NEON.DOC.014048vL","M",2019-03-14 20:30:00,2019-03-19 17:40:00,"SJER_001-M-36.5-3.5-20190313","B00000043237","SJER_001-M-36.5-3.5-20190313-CN","B00000043346","SJER_001-M-36.5-3.5-20190313-BA","A00000062463",NA,NA,"OK",NA,"0000-0002-6721-6581",NA,"20201218T100247Z","RELEASE-2021"
"f53603a5-8235-4c53-9041-be0aee1014c5","D17","SJER","SJER_001","SJER_001.basePlot.bgc",2019-03-13 16:29:00,"NEON.DOC.014048vL","M",2019-03-14 20:30:00,2019-03-19 17:38:00,"SJER_001-M-35.5-25.5-20190313","B00000043235","SJER_001-M-35.5-25.5-20190313-CN","B00000043347","SJER_001-M-35.5-25.5-20190313-BA","A00000062464",NA,NA,"OK",NA,"0000-0002-6721-6581",NA,"20201218T100247Z","RELEASE-2021"
"05b94aef-c41c-470b-bc9f-d0473e087f09","D17","SJER","SJER_048","SJER_048.basePlot.bgc",2019-03-13 17:22:00,"NEON.DOC.014048vL","M",2019-03-14 20:30:00,2019-03-19 17:35:00,"SJER_048-M-35.5-34-20190313","B00000043305","SJER_048-M-35.5-34-20190313-CN","B00000043353","SJER_048-M-35.5-34-20190313-BA","A00000062474",NA,NA,"OK",NA,"0000-0002-6721-6581",NA,"20201218T100247Z","RELEASE-2021"
"e075f4af-0ed9-4641-807b-8e81110eaba9","D17","SJER","SJER_048","SJER_048.basePlot.bgc",2019-03-13 17:40:00,"NEON.DOC.014048vL","M",2019-03-14 20:30:00,2019-03-19 17:34:00,"SJER_048-M-30.5-3.5-20190313","B00000043307","SJER_048-M-30.5-3.5-20190313-CN","B00000043352","SJER_048-M-30.5-3.5-20190313-BA","A00000062475",NA,NA,"OK",NA,"0000-0002-6721-6581",NA,"20201218T100247Z","RELEASE-2021"
"560a1940-05ee-497e-ad55-16f4ab42fa4b","D17","SJER","SJER_048","SJER_048.basePlot.bgc",2019-03-13 17:49:00,"NEON.DOC.014048vL","M",2019-03-14 20:30:00,2019-03-19 17:36:00,"SJER_048-M-10.5-39.5-20190313","B00000043306","SJER_048-M-10.5-39.5-20190313-CN","B00000043351","SJER_048-M-10.5-39.5-20190313-BA","A00000062476",NA,NA,"OK",NA,"0000-0002-6721-6581",NA,"20201218T100247Z","RELEASE-2021"
"7f5a1dbb-b08e-41e1-83c9-5cc254e3e5d6","D17","SJER","SJER_047","SJER_047.basePlot.bgc",2019-03-13 18:44:00,"NEON.DOC.014048vL","M",2019-03-14 20:30:00,2019-03-19 17:27:00,"SJER_047-M-7.5-19.5-20190313","B00000043270","SJER_047-M-7.5-19.5-20190313-CN","B00000043348","SJER_047-M-7.5-19.5-20190313-BA","A00000062479",NA,NA,"OK",NA,"0000-0002-6721-6581",NA,"20201218T100247Z","RELEASE-2021"
"84d7d671-4ae0-4e0b-8ef6-86f044828f3a","D17","SJER","SJER_047","SJER_047.basePlot.bgc",2019-03-13 18:57:00,"NEON.DOC.014048vL","M",2019-03-14 20:30:00,2019-03-19 17:27:00,"SJER_047-M-32-3-20190313","B00000043271","SJER_047-M-32-3-20190313-CN","B00000043349","SJER_047-M-32-3-20190313-BA","A00000062478",NA,NA,"OK",NA,"0000-0002-6721-6581",NA,"20201218T100247Z","RELEASE-2021"
"ed420e12-7e7f-4dad-ba94-e05d30cfed80","D17","SJER","SJER_047","SJER_047.basePlot.bgc",2019-03-13 19:07:00,"NEON.DOC.014048vL","M",2019-03-14 20:30:00,2019-03-19 17:28:00,"SJER_047-M-28.5-38-20190313","B00000043269","SJER_047-M-28.5-38-20190313-CN","B00000043350","SJER_047-M-28.5-38-20190313-BA","A00000062477",NA,NA,"OK",NA,"0000-0002-6721-6581",NA,"20201218T100247Z","RELEASE-2021"
"e58c3e09-c676-42e0-97c7-7863f99326d6","D17","SJER","SJER_025","SJER_025.basePlot.bgc",2019-03-13 20:52:00,"NEON.DOC.014048vL","M",2019-03-14 20:30:00,2019-03-19 17:33:00,"SJER_025-M-34.5-31-20190313","B00000043255","SJER_025-M-34.5-31-20190313-CN","B00000043344","SJER_025-M-34.5-31-20190313-BA","A00000062489",NA,NA,"OK",NA,"0000-0002-6721-6581",NA,"20201218T100247Z","RELEASE-2021"
"83f8122e-a71c-4676-b3a2-39528dd07cf5","D17","SJER","SJER_025","SJER_025.basePlot.bgc",2019-03-13 21:03:00,"NEON.DOC.014048vL","M",2019-03-14 20:30:00,2019-03-19 17:32:00,"SJER_025-M-38.5-7.5-20190313","B00000043254","SJER_025-M-38.5-7.5-20190313-CN","B00000043342","SJER_025-M-38.5-7.5-20190313-BA","A00000062485",NA,NA,"OK",NA,"0000-0002-6721-6581",NA,"20201218T100247Z","RELEASE-2021"
"3b8ed92b-2130-4d2b-900b-a863c8d955c8","D17","SJER","SJER_025","SJER_025.basePlot.bgc",2019-03-13 21:14:00,"NEON.DOC.014048vL","M",2019-03-14 20:30:00,2019-03-19 17:29:00,"SJER_025-M-7.5-0.5-20190313","B00000043253","SJER_025-M-7.5-0.5-20190313-CN","B00000043343","SJER_025-M-7.5-0.5-20190313-BA","A00000062710",NA,NA,"OK",NA,"0000-0002-6721-6581",NA,"20201218T100247Z","RELEASE-2021"
"2343d078-ae57-4270-a338-58ecee25f221","D17","SOAP","SOAP_001","SOAP_001.basePlot.bgc",2018-05-29 17:50:00,"NEON.DOC.014048vK","M",2018-05-30 16:30:00,2018-06-01 18:00:00,"SOAP_001-M-2-11-20180529","B00000009464","SOAP_001-M-2-11-20180529-CN","B00000009493","SOAP_001-M-2-11-20180529-BA","A00000026991",NA,NA,"OK",NA,"eartz@battelleecology.org",NA,"20201218T130844Z","RELEASE-2021"
"c7aa40cb-0aeb-4a73-a531-2d4b061b90c9","D17","SOAP","SOAP_001","SOAP_001.basePlot.bgc",2018-05-29 18:23:00,"NEON.DOC.014048vK","M",2018-05-30 16:30:00,2018-06-01 18:00:00,"SOAP_001-M-37.5-7-20180529","B00000009463","SOAP_001-M-37.5-7-20180529-CN","B00000009492","SOAP_001-M-37.5-7-20180529-BA","A00000026990",NA,NA,"OK",NA,"eartz@battelleecology.org",NA,"20201218T130844Z","RELEASE-2021"
"5b012ef0-94af-49df-9619-62225f3e73bf","D17","SOAP","SOAP_001","SOAP_001.basePlot.bgc",2018-05-29 19:02:00,"NEON.DOC.014048vK","M",2018-05-30 16:30:00,2018-06-01 18:00:00,"SOAP_001-M-36-26-20180529","B00000009465","SOAP_001-M-36-26-20180529-CN","B00000009491","SOAP_001-M-36-26-20180529-BA","A00000026989",NA,NA,"OK",NA,"eartz@battelleecology.org",NA,"20201218T130844Z","RELEASE-2021"
"6449583b-7e7b-4b8e-9777-fbfbb0912909","D17","SOAP","SOAP_005","SOAP_005.basePlot.bgc",2018-05-29 20:46:00,"NEON.DOC.014048vK","M",2018-05-30 16:30:00,2018-06-01 18:00:00,"SOAP_005-M-33.5-21-20180529","B00000009462","SOAP_005-M-33.5-21-20180529-CN","B00000009494","SOAP_005-M-33.5-21-20180529-BA","A00000027040",NA,NA,"OK",NA,"eartz@battelleecology.org",NA,"20201218T130844Z","RELEASE-2021"
"e5c5c5b2-b7bf-44bf-8bce-b81dd3a32f4f","D17","SOAP","SOAP_005","SOAP_005.basePlot.bgc",2018-05-30 16:12:00,"NEON.DOC.014048vK","M",2018-05-31 18:30:00,2018-06-05 17:00:00,"SOAP_005-M-7-9-20180530",NA,"SOAP_005-M-7-9-20180530-CN","A00000026012","SOAP_005-M-7-9-20180530-BA","A00000027023",NA,NA,"OK",NA,"eartz@battelleecology.org",NA,"20201218T130844Z","RELEASE-2021"
"3ea6d77a-a062-45d8-8a4e-8e1b88377934","D17","SOAP","SOAP_005","SOAP_005.basePlot.bgc",2018-05-30 16:29:00,"NEON.DOC.014048vK","M",2018-05-31 18:30:00,2018-06-05 17:00:00,"SOAP_005-M-30-12-20180530",NA,"SOAP_005-M-30-12-20180530-CN","A00000026013","SOAP_005-M-30-12-20180530-BA","A00000027006",NA,NA,"OK",NA,"eartz@battelleecology.org",NA,"20201218T130844Z","RELEASE-2021"
"474ee62f-df79-4d00-a877-4e31a21a1709","D17","SOAP","SOAP_004","SOAP_004.basePlot.bgc",2018-05-30 17:30:00,"NEON.DOC.014048vK","M",2018-05-31 18:30:00,2018-06-05 17:00:00,"SOAP_004-M-3-33-20180530",NA,"SOAP_004-M-3-33-20180530-CN","A00000026009","SOAP_004-M-3-33-20180530-BA","A00000026994",NA,NA,"OK",NA,"eartz@battelleecology.org",NA,"20201218T130844Z","RELEASE-2021"
"4dd776cd-ab10-4fe2-9c32-dfa3d3c46bec","D17","SOAP","SOAP_004","SOAP_004.basePlot.bgc",2018-05-30 17:55:00,"NEON.DOC.014048vK","O",2018-05-31 18:30:00,2018-06-05 17:00:00,"SOAP_004-O-0.5-4.5-20180530",NA,"SOAP_004-O-0.5-4.5-20180530-CN","A00000026010","SOAP_004-O-0.5-4.5-20180530-BA","A00000026993",NA,NA,"OK",NA,"eartz@battelleecology.org",NA,"20201218T130844Z","RELEASE-2021"
"45f07d5b-d2b7-4cdb-b965-cdea727f6378","D17","SOAP","SOAP_004","SOAP_004.basePlot.bgc",2018-05-30 18:17:00,"NEON.DOC.014048vK","M",2018-05-31 18:30:00,2018-06-05 17:00:00,"SOAP_004-M-31-3.5-20180530",NA,"SOAP_004-M-31-3.5-20180530-CN","A00000026011","SOAP_004-M-31-3.5-20180530-BA","A00000026992",NA,NA,"OK",NA,"eartz@battelleecology.org",NA,"20201218T130844Z","RELEASE-2021"
"9189fafc-ee9b-466a-bfca-5794e8883e2b","D17","SOAP","SOAP_045","SOAP_045.basePlot.bgc",2018-05-30 19:11:00,"NEON.DOC.014048vK","M",2018-05-31 18:30:00,2018-06-05 17:00:00,"SOAP_045-M-19-38-20180530",NA,"SOAP_045-M-19-38-20180530-CN","A00000026006","SOAP_045-M-19-38-20180530-BA","A00000027056",NA,NA,"OK",NA,"eartz@battelleecology.org",NA,"20201218T130844Z","RELEASE-2021"
"6eba0d1f-830b-4787-8e4c-6bfb518d5546","D17","SOAP","SOAP_045","SOAP_045.basePlot.bgc",2018-05-30 19:25:00,"NEON.DOC.014048vK","M",2018-05-31 18:30:00,2018-06-05 17:00:00,"SOAP_045-M-38-21-20180530",NA,"SOAP_045-M-38-21-20180530-CN","A00000026007","SOAP_045-M-38-21-20180530-BA","A00000027073",NA,NA,"OK",NA,"eartz@battelleecology.org",NA,"20201218T130844Z","RELEASE-2021"
"fbc06667-bc15-4fa5-8ec8-a560e7400d5e","D17","SOAP","SOAP_045","SOAP_045.basePlot.bgc",2018-05-30 19:41:00,"NEON.DOC.014048vK","M",2018-05-31 18:30:00,2018-06-05 17:00:00,"SOAP_045-M-32-13.5-20180530",NA,"SOAP_045-M-32-13.5-20180530-CN","A00000026008","SOAP_045-M-32-13.5-20180530-BA","A00000027001",NA,NA,"OK",NA,"eartz@battelleecology.org",NA,"20201218T130844Z","RELEASE-2021"
"c94e30c6-8c28-4590-939e-83f90614a74b","D17","SOAP","SOAP_044","SOAP_044.basePlot.bgc",2018-05-30 20:45:00,"NEON.DOC.014048vK","M",2018-05-31 18:30:00,2018-06-05 17:00:00,"SOAP_044-M-36.5-12-20180530",NA,"SOAP_044-M-36.5-12-20180530-CN","A00000026003","SOAP_044-M-36.5-12-20180530-BA","A00000027009",NA,NA,"OK",NA,"eartz@battelleecology.org",NA,"20201218T130844Z","RELEASE-2021"
"6a3c6ec9-95e3-484c-a38f-ca7df9ae4e80","D17","SOAP","SOAP_044","SOAP_044.basePlot.bgc",2018-05-30 21:00:00,"NEON.DOC.014048vK","M",2018-05-31 18:30:00,2018-06-05 17:00:00,"SOAP_044-M-14-2-20180530",NA,"SOAP_044-M-14-2-20180530-CN","A00000026004","SOAP_044-M-14-2-20180530-BA","A00000027000",NA,NA,"OK",NA,"eartz@battelleecology.org",NA,"20201218T130844Z","RELEASE-2021"
"5917d5a1-2e18-45a5-96e6-0fb8ae2f5783","D17","SOAP","SOAP_044","SOAP_044.basePlot.bgc",2018-05-30 21:20:00,"NEON.DOC.014048vK","M",2018-05-31 18:30:00,2018-06-05 17:00:00,"SOAP_044-M-4.5-33-20180530",NA,"SOAP_044-M-4.5-33-20180530-CN","A00000026005","SOAP_044-M-4.5-33-20180530-BA","A00000027042",NA,NA,"OK",NA,"eartz@battelleecology.org",NA,"20201218T130844Z","RELEASE-2021"
"bf043d1b-9ac2-48d7-bb83-d2310b0f5d3f","D17","SOAP","SOAP_003","SOAP_003.basePlot.bgc",2018-05-31 16:54:00,"NEON.DOC.014048vK","M",2018-06-01 18:30:00,2018-06-05 17:00:00,"SOAP_003-M-27-3.5-20180531",NA,"SOAP_003-M-27-3.5-20180531-CN","B00000009557","SOAP_003-M-27-3.5-20180531-BA","A00000027108",NA,NA,"OK",NA,"rrobinson@battelleecology.org",NA,"20201218T130844Z","RELEASE-2021"
"90f2bb68-4033-418c-bf43-86a5730ab6a4","D17","SOAP","SOAP_003","SOAP_003.basePlot.bgc",2018-05-31 17:17:00,"NEON.DOC.014048vK","M",2018-06-01 18:30:00,2018-06-05 17:00:00,"SOAP_003-M-30-21.5-20180531",NA,"SOAP_003-M-30-21.5-20180531-CN","B00000009558","SOAP_003-M-30-21.5-20180531-BA","A00000027007",NA,NA,"OK",NA,"rrobinson@battelleecology.org",NA,"20201218T130844Z","RELEASE-2021"
"391ab7a1-1d1a-46ea-8cd7-2d91b3ddb578","D17","SOAP","SOAP_003","SOAP_003.basePlot.bgc",2018-05-31 17:36:00,"NEON.DOC.014048vK","M",2018-06-01 18:30:00,2018-06-05 17:00:00,"SOAP_003-M-8-23.5-20180531",NA,"SOAP_003-M-8-23.5-20180531-CN","B00000009559","SOAP_003-M-8-23.5-20180531-BA","A00000027024",NA,NA,"OK",NA,"rrobinson@battelleecology.org",NA,"20201218T130844Z","RELEASE-2021"
"76a97679-cebe-4523-b108-79874f868b31","D17","SOAP","SOAP_031","SOAP_031.basePlot.bgc",2018-05-31 18:05:00,"NEON.DOC.014048vK","M",2018-06-01 18:30:00,2018-06-05 17:00:00,"SOAP_031-M-25-35.5-20180531",NA,"SOAP_031-M-25-35.5-20180531-CN","B00000009564","SOAP_031-M-25-35.5-20180531-BA","A00000027008",NA,NA,"OK",NA,"rrobinson@battelleecology.org",NA,"20201218T130844Z","RELEASE-2021"
"6026b0fd-4ae1-43a4-8c03-fde80fef541a","D17","SOAP","SOAP_031","SOAP_031.basePlot.bgc",2018-05-31 18:19:00,"NEON.DOC.014048vK","M",2018-06-01 18:30:00,2018-06-05 17:00:00,"SOAP_031-M-15.5-38-20180531",NA,"SOAP_031-M-15.5-38-20180531-CN","B00000009565","SOAP_031-M-15.5-38-20180531-BA","A00000026996",NA,NA,"OK",NA,"rrobinson@battelleecology.org",NA,"20201218T130844Z","RELEASE-2021"
"c28cc29c-df34-41e4-b264-2f05150e3a98","D17","SOAP","SOAP_031","SOAP_031.basePlot.bgc",2018-05-31 18:35:00,"NEON.DOC.014048vK","M",2018-06-01 18:30:00,2018-06-05 17:00:00,"SOAP_031-M-27-0-20180531",NA,"SOAP_031-M-27-0-20180531-CN","B00000009563","SOAP_031-M-27-0-20180531-BA","A00000026995",NA,NA,"OK",NA,"rrobinson@battelleecology.org",NA,"20201218T130844Z","RELEASE-2021"
"38023998-c230-4714-924f-470430df33c6","D17","SOAP","SOAP_043","SOAP_043.basePlot.bgc",2018-05-31 20:05:00,"NEON.DOC.014048vK","M",2018-06-01 18:30:00,2018-06-05 17:00:00,"SOAP_043-M-24.5-4-20180531",NA,"SOAP_043-M-24.5-4-20180531-CN","B00000009560","SOAP_043-M-24.5-4-20180531-BA","A00000026998",NA,NA,"OK",NA,"rrobinson@battelleecology.org",NA,"20201218T130844Z","RELEASE-2021"
"c33274aa-435e-46d4-8893-a5c07a6f41bf","D17","SOAP","SOAP_043","SOAP_043.basePlot.bgc",2018-05-31 20:22:00,"NEON.DOC.014048vK","M",2018-06-01 18:30:00,2018-06-05 17:00:00,"SOAP_043-M-11.5-7.5-20180531",NA,"SOAP_043-M-11.5-7.5-20180531-CN","B00000009562","SOAP_043-M-11.5-7.5-20180531-BA","A00000026999",NA,NA,"OK",NA,"rrobinson@battelleecology.org",NA,"20201218T130844Z","RELEASE-2021"
"347b430a-42d8-4303-a65a-f2caa8472668","D17","SOAP","SOAP_043","SOAP_043.basePlot.bgc",2018-05-31 20:36:00,"NEON.DOC.014048vK","M",2018-06-01 18:30:00,2018-06-05 17:00:00,"SOAP_043-M-0-26.5-20180531",NA,"SOAP_043-M-0-26.5-20180531-CN","B00000009561","SOAP_043-M-0-26.5-20180531-BA","A00000026997",NA,NA,"OK",NA,"rrobinson@battelleecology.org",NA,"20201218T130844Z","RELEASE-2021"
