"","uid","domainID","siteID","plotID","namedLocation","laboratoryName","collectDate","analysisDate","sampleMaterial","geneticSampleID","geneticSampleCode","dnaSampleID","dnaSampleCode","internalLabID","downloadFileUrl","downloadFileName","codeVersion","targetGene","targetTaxonGroup","processedBy","reviewedBy","remarks","sampleFilteredReadNumber","sequenceCountQF","dataQF","publicationDate","release","sequencerRunID"
"705","4c136ba9-4b81-48c2-a92e-5574fd439341","D02","SCBI","SCBI_004","SCBI_004.basePlot.bgc","NEON HQ","2018-07-17 13:55:00","2020-10-19","soil","SCBI_004-M-14-30-20180717-GEN","B00000018649","SCBI_004-M-14-30-20180717-GEN-DNA1",NA,"BMI_Plate84WellE7","https://s3.data.neonscience.org/neon-os-data/data-frame/SCBI_004-M-14-30-20180717-GEN-DNA1_16S_20201204T155408.752Z.csv","SCBI_004-M-14-30-20180717-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,11890,"OK",NA,"20210113T180749Z","undetermined",NA
"706","969051d3-d3d8-4363-b1f6-c6e991261bbb","D02","SCBI","SCBI_004","SCBI_004.basePlot.bgc","NEON HQ","2015-11-13 15:39:00","2020-10-19","soil","SCBI_004-M-34-26.5-20151113-GEN",NA,"SCBI_004-M-34-26.5-20151113-GEN-DNA2",NA,"BMI_Plate4WellB8","https://s3.data.neonscience.org/neon-os-data/data-frame/SCBI_004-M-34-26.5-20151113-GEN-DNA2_16S_20201203T221119.553Z.csv","SCBI_004-M-34-26.5-20151113-GEN-DNA2_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,56090,"OK",NA,"20210113T180632Z","undetermined",NA
"707","626bcc97-9ccb-47fc-aac2-afbc6293eb1b","D02","SCBI","SCBI_004","SCBI_004.basePlot.bgc","NEON HQ","2015-11-13 16:11:00","2020-10-19","soil","SCBI_004-M-8.5-11-20151113-GEN",NA,"SCBI_004-M-8.5-11-20151113-GEN-DNA2",NA,"BMI_Plate4WellE4","https://s3.data.neonscience.org/neon-os-data/data-frame/SCBI_004-M-8.5-11-20151113-GEN-DNA2_16S_20201203T221119.698Z.csv","SCBI_004-M-8.5-11-20151113-GEN-DNA2_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,7375,"OK",NA,"20210113T180632Z","undetermined",NA
"708","b8f91d0f-d428-42d3-a36f-188856bdd2ef","D02","SCBI","SCBI_005","SCBI_005.basePlot.bgc","NEON HQ","2017-04-03 14:00:00","2020-10-19","soil","SCBI_005-M-36.5-31.5-20170403-GEN",NA,"SCBI_005-M-36.5-31.5-20170403-GEN-DNA1",NA,"BMI_Plate26WellB2","https://s3.data.neonscience.org/neon-os-data/data-frame/SCBI_005-M-36.5-31.5-20170403-GEN-DNA1_16S_20201203T231928.727Z.csv","SCBI_005-M-36.5-31.5-20170403-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,16742,"OK",NA,"20210113T180936Z","undetermined",NA
"709","d3b1a40d-6628-4ac8-a926-2db8f80195ac","D02","SCBI","SCBI_005","SCBI_005.basePlot.bgc","NEON HQ","2018-07-18 19:50:00","2020-10-19","soil","SCBI_005-M-24.5-31.5-20180718-GEN","B00000018654","SCBI_005-M-24.5-31.5-20180718-GEN-DNA1",NA,"BMI_Plate84WellF1","https://s3.data.neonscience.org/neon-os-data/data-frame/SCBI_005-M-24.5-31.5-20180718-GEN-DNA1_16S_20201204T155509.311Z.csv","SCBI_005-M-24.5-31.5-20180718-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,19207,"OK",NA,"20210113T180749Z","undetermined",NA
"710","f5487d8a-8285-4ad0-95a4-406493c3b243","D02","SCBI","SCBI_005","SCBI_005.basePlot.bgc","NEON HQ","2017-10-24 15:27:00","2020-10-19","soil","SCBI_005-M-21.5-37-20171024-GEN","E00000000435","SCBI_005-M-21.5-37-20171024-GEN-DNA1",NA,"BMI_Plate44WellD7","https://s3.data.neonscience.org/neon-os-data/data-frame/SCBI_005-M-21.5-37-20171024-GEN-DNA1_16S_20201204T141334.742Z.csv","SCBI_005-M-21.5-37-20171024-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,10235,"OK",NA,"20210113T180831Z","undetermined",NA
"711","3f4ade0f-c4a3-4b19-a213-e4aa232e4290","D02","SCBI","SCBI_005","SCBI_005.basePlot.bgc","NEON HQ","2018-07-18 19:15:00","2020-10-19","soil","SCBI_005-M-30-14.5-20180718-GEN","B00000018655","SCBI_005-M-30-14.5-20180718-GEN-DNA1",NA,"BMI_Plate84WellF2","https://s3.data.neonscience.org/neon-os-data/data-frame/SCBI_005-M-30-14.5-20180718-GEN-DNA1_16S_20201204T155509.351Z.csv","SCBI_005-M-30-14.5-20180718-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,13963,"OK",NA,"20210113T180749Z","undetermined",NA
"712","6b6e6c4a-5ddb-4955-9a19-2c06bbb41db9","D02","SCBI","SCBI_005","SCBI_005.basePlot.bgc","NEON HQ","2018-04-02 17:38:00","2020-10-19","soil","SCBI_005-M-34-19-20180402-GEN","B00000018490","SCBI_005-M-34-19-20180402-GEN-DNA1",NA,"BMI_Plate84WellF3","https://s3.data.neonscience.org/neon-os-data/data-frame/SCBI_005-M-34-19-20180402-GEN-DNA1_16S_20201204T155509.376Z.csv","SCBI_005-M-34-19-20180402-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,19325,"OK",NA,"20210115T211224Z","undetermined",NA
"713","db979584-e1da-43b1-8391-d8f75ba2b7e9","D02","SCBI","SCBI_006","SCBI_006.basePlot.bgc","NEON HQ","2015-11-13 16:45:00","2020-10-19","soil","SCBI_006-M-9-3.5-20151113-GEN",NA,"SCBI_006-M-9-3.5-20151113-GEN-DNA2",NA,"BMI_Plate4WellC8","https://s3.data.neonscience.org/neon-os-data/data-frame/SCBI_006-M-9-3.5-20151113-GEN-DNA2_16S_20201203T221119.810Z.csv","SCBI_006-M-9-3.5-20151113-GEN-DNA2_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,31910,"OK",NA,"20210113T180632Z","undetermined",NA
"714","30ac5733-514a-4d93-a132-c74847ea535e","D02","SCBI","SCBI_006","SCBI_006.basePlot.bgc","NEON HQ","2016-10-21 14:48:00","2020-10-19","soil","SCBI_006-M-38-29.5-20161021-GEN",NA,"SCBI_006-M-38-29.5-20161021-GEN-DNA1",NA,"BMI_Plate26WellB8","https://s3.data.neonscience.org/neon-os-data/data-frame/SCBI_006-M-38-29.5-20161021-GEN-DNA1_16S_20201203T231929.017Z.csv","SCBI_006-M-38-29.5-20161021-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,16543,"OK",NA,"20210113T180641Z","undetermined",NA
"715","d8dc16f7-3eff-45fe-b6b7-a903c0542eb9","D02","SCBI","SCBI_006","SCBI_006.basePlot.bgc","NEON HQ","2018-04-02 18:51:00","2020-10-19","soil","SCBI_006-M-8.5-31.5-20180402-GEN","B00000018494","SCBI_006-M-8.5-31.5-20180402-GEN-DNA1",NA,"BMI_Plate84WellF12","https://s3.data.neonscience.org/neon-os-data/data-frame/SCBI_006-M-8.5-31.5-20180402-GEN-DNA1_16S_20201204T155509.637Z.csv","SCBI_006-M-8.5-31.5-20180402-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,19527,"OK",NA,"20210115T211224Z","undetermined",NA
"716","c072c02c-2c72-43cd-9e8b-25cb206e6eac","D02","SCBI","SCBI_006","SCBI_006.basePlot.bgc","NEON HQ","2018-07-17 16:30:00","2020-10-19","soil","SCBI_006-M-36.5-0-20180717-GEN","B00000018638","SCBI_006-M-36.5-0-20180717-GEN-DNA1",NA,"BMI_Plate84WellF10","https://s3.data.neonscience.org/neon-os-data/data-frame/SCBI_006-M-36.5-0-20180717-GEN-DNA1_16S_20201204T155509.567Z.csv","SCBI_006-M-36.5-0-20180717-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,16262,"OK",NA,"20210113T180749Z","undetermined",NA
"717","2bdab2ff-a87e-422f-8608-2beb12d53fcb","D02","SCBI","SCBI_006","SCBI_006.basePlot.bgc","NEON HQ","2017-04-03 19:24:00","2020-10-19","soil","SCBI_006-M-22-0-20170403-GEN",NA,"SCBI_006-M-22-0-20170403-GEN-DNA1",NA,"BMI_Plate26WellB4","https://s3.data.neonscience.org/neon-os-data/data-frame/SCBI_006-M-22-0-20170403-GEN-DNA1_16S_20201203T231928.870Z.csv","SCBI_006-M-22-0-20170403-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,13260,"OK",NA,"20210113T180936Z","undetermined",NA
"718","b018362e-f61b-45e0-97a9-4fbee78cb058","D02","SCBI","SCBI_008","SCBI_008.basePlot.bgc","NEON HQ","2017-04-03 14:55:00","2020-10-19","soil","SCBI_008-M-35.5-26.5-20170403-GEN",NA,"SCBI_008-M-35.5-26.5-20170403-GEN-DNA1",NA,"BMI_Plate26WellC1","https://s3.data.neonscience.org/neon-os-data/data-frame/SCBI_008-M-35.5-26.5-20170403-GEN-DNA1_16S_20201203T231929.282Z.csv","SCBI_008-M-35.5-26.5-20170403-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,15897,"OK",NA,"20210113T180936Z","undetermined",NA
"719","8466d218-0422-4f4d-bc98-abc30312e90b","D02","SCBI","SCBI_008","SCBI_008.basePlot.bgc","NEON HQ","2017-10-23 18:03:00","2020-10-19","soil","SCBI_008-M-26-30-20171023-GEN","E00000000447","SCBI_008-M-26-30-20171023-GEN-DNA1",NA,"BMI_Plate44WellD9","https://s3.data.neonscience.org/neon-os-data/data-frame/SCBI_008-M-26-30-20171023-GEN-DNA1_16S_20201204T141334.824Z.csv","SCBI_008-M-26-30-20171023-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,5907,"OK",NA,"20210113T180831Z","undetermined",NA
"720","96cde992-0c56-469f-9420-0d2bf96c860b","D02","SCBI","SCBI_008","SCBI_008.basePlot.bgc","NEON HQ","2018-04-03 15:02:00","2020-10-19","soil","SCBI_008-M-5.5-1.5-20180403-GEN","B00000018498","SCBI_008-M-5.5-1.5-20180403-GEN-DNA1",NA,"BMI_Plate84WellG6","https://s3.data.neonscience.org/neon-os-data/data-frame/SCBI_008-M-5.5-1.5-20180403-GEN-DNA1_16S_20201204T155509.804Z.csv","SCBI_008-M-5.5-1.5-20180403-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,19671,"OK",NA,"20210115T211224Z","undetermined",NA
"721","5c1c1325-4d2a-4589-9c6a-c8b4a36d7763","D02","SCBI","SCBI_008","SCBI_008.basePlot.bgc","NEON HQ","2018-04-03 15:55:00","2020-10-19","soil","SCBI_008-M-36-39.5-20180403-GEN","B00000018497","SCBI_008-M-36-39.5-20180403-GEN-DNA1",NA,"BMI_Plate84WellG5","https://s3.data.neonscience.org/neon-os-data/data-frame/SCBI_008-M-36-39.5-20180403-GEN-DNA1_16S_20201204T155509.781Z.csv","SCBI_008-M-36-39.5-20180403-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,9669,"OK",NA,"20210115T211224Z","undetermined",NA
"722","36bbc7ba-f524-409c-a670-420889291d32","D02","SCBI","SCBI_008","SCBI_008.basePlot.bgc","NEON HQ","2017-07-18 11:52:00","2020-10-19","soil","SCBI_008-M-14-31-20170718-GEN",NA,"SCBI_008-M-14-31-20170718-GEN-DNA1",NA,"BMI_Plate27WellG7","https://s3.data.neonscience.org/neon-os-data/data-frame/SCBI_008-M-14-31-20170718-GEN-DNA1_16S_20201203T231929.138Z.csv","SCBI_008-M-14-31-20170718-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,14770,"OK",NA,"20210113T181017Z","undetermined",NA
"723","18d0e978-4eb2-4562-a89d-9177058d3f24","D02","SCBI","SCBI_012","SCBI_012.basePlot.bgc","NEON HQ","2018-04-02 14:35:00","2020-10-19","soil","SCBI_012-M-33.5-32.5-20180402-GEN","B00000018504","SCBI_012-M-33.5-32.5-20180402-GEN-DNA1",NA,"BMI_Plate84WellG8","https://s3.data.neonscience.org/neon-os-data/data-frame/SCBI_012-M-33.5-32.5-20180402-GEN-DNA1_16S_20201204T155509.888Z.csv","SCBI_012-M-33.5-32.5-20180402-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,24132,"OK",NA,"20210115T211224Z","undetermined",NA
"724","7727c8bb-e5ec-4754-9989-29762b352f52","D02","SCBI","SCBI_012","SCBI_012.basePlot.bgc","NEON HQ","2016-10-21 13:33:00","2020-10-19","soil","SCBI_012-M-2-32-20161021-GEN",NA,"SCBI_012-M-2-32-20161021-GEN-DNA1",NA,"BMI_Plate26WellC5","https://s3.data.neonscience.org/neon-os-data/data-frame/SCBI_012-M-2-32-20161021-GEN-DNA1_16S_20201203T231929.374Z.csv","SCBI_012-M-2-32-20161021-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,13570,"OK",NA,"20210113T180641Z","undetermined",NA
"725","b48f9a31-fb2d-40dd-b2e9-4a3f1475fe1c","D02","SCBI","SCBI_012","SCBI_012.basePlot.bgc","NEON HQ","2017-07-19 13:42:00","2020-10-19","soil","SCBI_012-M-38-14-20170719-GEN",NA,"SCBI_012-M-38-14-20170719-GEN-DNA1",NA,"BMI_Plate27WellG9","https://s3.data.neonscience.org/neon-os-data/data-frame/SCBI_012-M-38-14-20170719-GEN-DNA1_16S_20201203T231929.457Z.csv","SCBI_012-M-38-14-20170719-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,5596,"OK",NA,"20210113T181017Z","undetermined",NA
"726","e960e532-9ddf-45e6-9ab1-e691e0946a76","D02","SCBI","SCBI_012","SCBI_012.basePlot.bgc","NEON HQ","2018-07-18 13:30:00","2020-10-19","soil","SCBI_012-M-33-26.5-20180718-GEN","B00000018668","SCBI_012-M-33-26.5-20180718-GEN-DNA1",NA,"BMI_Plate84WellG9","https://s3.data.neonscience.org/neon-os-data/data-frame/SCBI_012-M-33-26.5-20180718-GEN-DNA1_16S_20201204T155509.868Z.csv","SCBI_012-M-33-26.5-20180718-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,9334,"OK",NA,"20210113T180749Z","undetermined",NA
"727","0c0f9e4a-678f-4fa9-a2a3-20c9479befc5","D02","SCBI","SCBI_012","SCBI_012.basePlot.bgc","NEON HQ","2018-04-02 13:48:00","2020-10-19","soil","SCBI_012-M-9-4-20180402-GEN","B00000018502","SCBI_012-M-9-4-20180402-GEN-DNA1",NA,"BMI_Plate84WellG12","https://s3.data.neonscience.org/neon-os-data/data-frame/SCBI_012-M-9-4-20180402-GEN-DNA1_16S_20201204T155509.979Z.csv","SCBI_012-M-9-4-20180402-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,17859,"OK",NA,"20210115T211224Z","undetermined",NA
"728","baf71acc-9e1c-46dc-8bcb-e7ff8084f843","D02","SCBI","SCBI_045","SCBI_045.basePlot.bgc","NEON HQ","2018-04-03 15:00:00","2020-10-19","soil","SCBI_045-M-4.5-0.5-20180403-GEN","B00000018499","SCBI_045-M-4.5-0.5-20180403-GEN-DNA1",NA,"BMI_Plate84WellH6","https://s3.data.neonscience.org/neon-os-data/data-frame/SCBI_045-M-4.5-0.5-20180403-GEN-DNA1_16S_20201204T155510.136Z.csv","SCBI_045-M-4.5-0.5-20180403-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,12270,"OK",NA,"20210115T211224Z","undetermined",NA
"729","b28944da-5003-46a1-afa3-4f02898f3117","D02","SCBI","SCBI_045","SCBI_045.basePlot.bgc","NEON HQ","2018-07-18 16:45:00","2020-10-19","soil","SCBI_045-M-35.5-11-20180718-GEN","B00000018670","SCBI_045-M-35.5-11-20180718-GEN-DNA1",NA,"BMI_Plate84WellH3","https://s3.data.neonscience.org/neon-os-data/data-frame/SCBI_045-M-35.5-11-20180718-GEN-DNA1_16S_20201204T155510.071Z.csv","SCBI_045-M-35.5-11-20180718-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,17205,"OK",NA,"20210113T180749Z","undetermined",NA
"730","b7681935-3c56-4aaf-a914-cf62878645ea","D02","SCBI","SCBI_045","SCBI_045.basePlot.bgc","NEON HQ","2017-10-23 13:45:00","2020-10-19","soil","SCBI_045-M-31.5-36-20171023-GEN","E00000000474","SCBI_045-M-31.5-36-20171023-GEN-DNA1",NA,"BMI_Plate44WellE5","https://s3.data.neonscience.org/neon-os-data/data-frame/SCBI_045-M-31.5-36-20171023-GEN-DNA1_16S_20201204T141334.981Z.csv","SCBI_045-M-31.5-36-20171023-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,10882,"OK",NA,"20210113T180831Z","undetermined",NA
"731","9557bbaf-30c2-474a-ab80-1a7ea8c580b2","D02","SCBI","SCBI_045","SCBI_045.basePlot.bgc","NEON HQ","2017-10-23 14:49:00","2020-10-19","soil","SCBI_045-M-2.5-0-20171023-GEN","E00000000539","SCBI_045-M-2.5-0-20171023-GEN-DNA1",NA,"BMI_Plate44WellE3","https://s3.data.neonscience.org/neon-os-data/data-frame/SCBI_045-M-2.5-0-20171023-GEN-DNA1_16S_20201204T141334.935Z.csv","SCBI_045-M-2.5-0-20171023-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,14320,"OK",NA,"20210113T180831Z","undetermined",NA
"732","0b9f6572-f297-4b61-9583-8e3d05f4fc42","D02","SCBI","SCBI_045","SCBI_045.basePlot.bgc","NEON HQ","2017-10-23 15:44:00","2020-10-19","soil","SCBI_045-M-22.5-1-20171023-GEN","E00000000535","SCBI_045-M-22.5-1-20171023-GEN-DNA1",NA,"BMI_Plate44WellE4","https://s3.data.neonscience.org/neon-os-data/data-frame/SCBI_045-M-22.5-1-20171023-GEN-DNA1_16S_20201204T141334.958Z.csv","SCBI_045-M-22.5-1-20171023-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,11930,"OK",NA,"20210113T180831Z","undetermined",NA
"733","45b75927-a2d5-468d-9cda-760100505b16","D02","SCBI","SCBI_047","SCBI_047.basePlot.bgc","NEON HQ","2018-04-02 15:15:00","2020-10-19","soil","SCBI_047-M-31-28.5-20180402-GEN","B00000018505","SCBI_047-M-31-28.5-20180402-GEN-DNA1",NA,"BMI_Plate84WellH9","https://s3.data.neonscience.org/neon-os-data/data-frame/SCBI_047-M-31-28.5-20180402-GEN-DNA1_16S_20201204T155510.209Z.csv","SCBI_047-M-31-28.5-20180402-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,11056,"OK",NA,"20210115T211224Z","undetermined",NA
"734","263f3708-fbcd-4b12-b84a-4e80fd96d88d","D02","SCBI","SCBI_047","SCBI_047.basePlot.bgc","NEON HQ","2016-10-20 13:47:00","2020-10-19","soil","SCBI_047-M-35.5-37.5-20161020-GEN",NA,"SCBI_047-M-35.5-37.5-20161020-GEN-DNA1",NA,"BMI_Plate26WellD6","https://s3.data.neonscience.org/neon-os-data/data-frame/SCBI_047-M-35.5-37.5-20161020-GEN-DNA1_16S_20201203T232052.176Z.csv","SCBI_047-M-35.5-37.5-20161020-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,19150,"OK",NA,"20210113T180641Z","undetermined",NA
"735","45e2e67a-d90d-484a-95e4-3de78fe97f2e","D02","SCBI","SCBI_047","SCBI_047.basePlot.bgc","NEON HQ","2017-07-19 17:36:00","2020-10-19","soil","SCBI_047-M-13-30.5-20170719-GEN",NA,"SCBI_047-M-13-30.5-20170719-GEN-DNA1",NA,"BMI_Plate27WellH3","https://s3.data.neonscience.org/neon-os-data/data-frame/SCBI_047-M-13-30.5-20170719-GEN-DNA1_16S_20201203T232052.030Z.csv","SCBI_047-M-13-30.5-20170719-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,9654,"OK",NA,"20210113T181017Z","undetermined",NA
"736","26e65743-9a61-4346-bac0-bb4846f1d607","D02","SCBI","SCBI_047","SCBI_047.basePlot.bgc","NEON HQ","2015-11-12 15:50:00","2020-10-19","soil","SCBI_047-M-15.5-3.5-20151112-GEN",NA,"SCBI_047-M-15.5-3.5-20151112-GEN-DNA2",NA,"BMI_Plate75WellA4","https://s3.data.neonscience.org/neon-os-data/data-frame/SCBI_047-M-15.5-3.5-20151112-GEN-DNA2_16S_20201204T152937.095Z.csv","SCBI_047-M-15.5-3.5-20151112-GEN-DNA2_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,6684,"OK",NA,"20210113T180632Z","undetermined",NA
"737","6daedcec-6858-4612-a7fd-fd2f43161a8d","D02","SCBI","SCBI_049","SCBI_049.basePlot.bgc","NEON HQ","2015-11-12 14:36:00","2020-10-19","soil","SCBI_049-M-8-9.5-20151112-GEN",NA,"SCBI_049-M-8-9.5-20151112-GEN-DNA2",NA,"BMI_Plate4WellF8","https://s3.data.neonscience.org/neon-os-data/data-frame/SCBI_049-M-8-9.5-20151112-GEN-DNA2_16S_20201203T221120.219Z.csv","SCBI_049-M-8-9.5-20151112-GEN-DNA2_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,25275,"OK",NA,"20210113T180632Z","undetermined",NA
"738","cb724ce1-80d0-4e95-82e2-e6585c5fc067","D02","SCBI","SCBI_049","SCBI_049.basePlot.bgc","NEON HQ","2018-07-16 18:05:00","2020-10-19","soil","SCBI_049-M-35-32-20180716-GEN","B00000018674","SCBI_049-M-35-32-20180716-GEN-DNA1",NA,"BMI_Plate86WellA7","https://s3.data.neonscience.org/neon-os-data/data-frame/SCBI_049-M-35-32-20180716-GEN-DNA1_16S_20201204T155510.405Z.csv","SCBI_049-M-35-32-20180716-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,15564,"OK",NA,"20210113T180749Z","undetermined",NA
"739","a73f6952-25ac-48a8-ba76-f2e0a8491fb6","D02","SCBI","SCBI_049","SCBI_049.basePlot.bgc","NEON HQ","2017-07-19 18:48:00","2020-10-19","soil","SCBI_049-M-14-39.5-20170719-GEN",NA,"SCBI_049-M-14-39.5-20170719-GEN-DNA1",NA,"BMI_Plate27WellH6","https://s3.data.neonscience.org/neon-os-data/data-frame/SCBI_049-M-14-39.5-20170719-GEN-DNA1_16S_20201203T232052.344Z.csv","SCBI_049-M-14-39.5-20170719-GEN-DNA1_16S.csv","NEON_mcc_sequenceVariant_analysis_v1","16S rRNA","bacteria and archaea","vWZ1qVo0h90/3iis8yKEq6Zp2YTjlO/DqY/iwBPUxZE=",NA,NA,27528,"OK",NA,"20210113T181017Z","undetermined",NA
