,Domain,Domain_gene_counts,AA_C,AA_H,AA_N,AA_O,AA_S,GC_adj,ID,total_atm
3, Bacteria,398803.81509999844,0.26470204422008087,0.5275901248136119,0.07437088977379024,0.131556320534752,0.0017806206577652233,0.6095196887979408,BMI_Plate81WellE5,1034823555.182504
4, Duplodnaviria,21.3545,0.26314658877160974,0.5271992697165707,0.07614681521162121,0.13138783114194663,0.0021194951582516504,0.5886459138849931,BMI_Plate81WellE5,45163.3964
5, Eukaryota,14889.690899999963,0.270651947708068,0.5276465915825019,0.07088023605316064,0.12900334485931905,0.0018178797969504515,0.40223586064913386,BMI_Plate81WellE5,42354369.760400005
6, Riboviria,18.9875,0.2628425314438148,0.5287696940451774,0.0729302030028603,0.13206260899725472,0.0033949625108927253,0.5016664406222218,BMI_Plate81WellE5,37859.2104
7, unclassified viruses,16.396,0.26851151640806636,0.5223779120476245,0.07132664650090463,0.13613469296013003,0.0016492320832744865,0.4849694592287563,BMI_Plate81WellE5,50622.8328
8,Unclassified,81795.79879999964,0.2644318024627598,0.5278969837224029,0.07440708964424847,0.13128591127173267,0.001978212898856266,0.5475586920825904,BMI_Plate81WellE5,116771556.05119988
0, ,1273.833,0.2650699460626736,0.5275570606999331,0.07342542687564764,0.13241016437290098,0.0015374019888446085,0.5778546136509871,BMI_Plate61WellE5,4130909.317199999
1, Archaea,1948.4504999999995,0.2634070146748678,0.5277859593045792,0.07445609432512394,0.13276413714195726,0.0015867945534718524,0.5840945020714425,BMI_Plate61WellE5,7874022.363300002
2, Bacteria,1562967.6189999443,0.2647417954817254,0.5271576002263716,0.07422209388827081,0.13218524454768843,0.0016932658559438622,0.6071968688248939,BMI_Plate61WellE5,5652647857.217081
3, Duplodnaviria,299.7198999999999,0.2639826132815813,0.5234653222094985,0.07354923818607731,0.13708367259322826,0.001919153729614659,0.5335958336389663,BMI_Plate61WellE5,1034461.4760999997
4, Eukaryota,20598.339999999982,0.2676200747953456,0.5261365405174964,0.07338419322025307,0.13103706976905088,0.001822121697854221,0.4808926610809698,BMI_Plate61WellE5,67138314.82500002
5, Fuselloviridae,2.8267,0.2763737159628241,0.5229088537420512,0.07190608185227458,0.1271808250448394,0.0016305233980107618,0.4420000000000001,BMI_Plate61WellE5,17336.1511
6, Monodnaviria,7.6320999999999986,0.26202160617528497,0.527093440401434,0.0728004208689771,0.1364867977935026,0.001597734760801211,0.5960943530780516,BMI_Plate61WellE5,24178.3561
7, Riboviria,78.70290000000003,0.2644651513387006,0.5246113331054053,0.07259217188755,0.13705468145775646,0.0012766622105875327,0.572606292861038,BMI_Plate61WellE5,204090.55570000006
8, Varidnaviria,20.1684,0.26030808237558667,0.5283513443374293,0.07807373484484367,0.131768831081446,0.0014980073606945025,0.5572896192410601,BMI_Plate61WellE5,34315.919499999996
9, unclassified viruses,59.4609,0.2676177588711104,0.5221085573710322,0.07511080427900031,0.13293946707144882,0.0022234124074081946,0.5675635033734088,BMI_Plate61WellE5,170981.23530000003
10,Unclassified,323123.7005999991,0.26383699771350494,0.5276973744476392,0.07461649859043257,0.13189487501169123,0.0019542542367321026,0.5724109164699042,BMI_Plate61WellE5,574711627.786003
0, ,705.9275000000001,0.26472924561414524,0.5281251124991729,0.07494993680079359,0.13038365011712094,0.0018120549687671954,0.5907795134348612,BMI_Plate41WellC3,1621078.5823999997
1, Archaea,8071.843199999987,0.2657441022894489,0.5286952027006088,0.07245723602441703,0.13122916477998767,0.0018742942055376118,0.4275420748559288,BMI_Plate41WellC3,21461791.367199928
2, Bacteria,830450.2393999948,0.26440749030989136,0.5273350264881365,0.07492768009665055,0.13161477873424413,0.0017150243710775139,0.6302197060293889,BMI_Plate41WellC3,2176496117.4020014
3, Baculoviridae,1.959,0.2619974059662776,0.5356679636835279,0.07133592736705577,0.12840466926070035,0.0025940337224383916,0.5660000000000001,BMI_Plate41WellC3,1510.3890000000001
4, Duplodnaviria,345.12949999999984,0.2664213359893741,0.5244492478251501,0.0731318172070772,0.13425172890031517,0.001745870078083243,0.5133009496218338,BMI_Plate41WellC3,907229.8219000002
5, Eukaryota,3513.6927000000005,0.2659586586403638,0.5268604121303231,0.07421280485997898,0.13119078272868492,0.0017773416406493246,0.5645178584151517,BMI_Plate41WellC3,8307144.874300002
6, Monodnaviria,8.9816,0.26931451889048275,0.5230694176638956,0.07004968940103044,0.13638756889960624,0.001178805144985103,0.6183185294998674,BMI_Plate41WellC3,16847.7378
7, Varidnaviria,9.622,0.2640642007285358,0.5181527161541497,0.07407333315574412,0.14233519772939981,0.0013745522321705202,0.4902477389094067,BMI_Plate41WellC3,52867.325300000004
8, unclassified viruses,20.6519,0.2663263537541455,0.5220897811916104,0.07411032705803536,0.13562578204042547,0.0018477559557833019,0.5609347081492361,BMI_Plate41WellC3,67651.9535
9,Unclassified,168129.87039999774,0.26333693916036693,0.5276722987138025,0.07517735086901178,0.13196526045558732,0.0018481508012314798,0.5957460807238972,BMI_Plate41WellC3,259200310.80840078
0, ,1821.4615000000013,0.26373114466221426,0.5276635902997224,0.07519755427110639,0.1317965486740942,0.0016111620928626388,0.6268575174985009,BMI_Plate61WellA3,5464605.416800002
1, Archaea,11566.605300000041,0.2661251266893112,0.5285345281488736,0.07299513307985904,0.13037307540985293,0.0019721366721032444,0.4852048856425379,BMI_Plate61WellA3,32912721.32310002
2, Bacteria,1941816.939599961,0.2644448763918698,0.5278351423697109,0.07478259435562017,0.13122793481054057,0.0017094520722586684,0.6275935100205283,BMI_Plate61WellA3,6069621653.966822
3, Baculoviridae,4.6116,0.2619548872180451,0.5299248120300751,0.07278195488721804,0.1350375939849624,0.00030075187969924816,0.6859999999999999,BMI_Plate61WellA3,15333.57
4, Duplodnaviria,237.3843,0.26437267005064763,0.5254330502146266,0.0734131448667698,0.1351633232423094,0.0016178116256466081,0.6373322560537295,BMI_Plate61WellA3,667768.9682
5, Eukaryota,9455.600500000002,0.2640704910442882,0.5280518320317034,0.07496947886938399,0.13131106352417105,0.001597134530453569,0.6026599024754185,BMI_Plate61WellA3,27524269.597700022
6, Polydnaviridae,9.8059,0.27195467422096314,0.5236071765816809,0.06940509915014166,0.1350330500472144,0.0,0.451,BMI_Plate61WellA3,20768.896199999996
7, Riboviria,42.1566,0.2714886053933424,0.5236665030617453,0.07254267806173352,0.13132232164120727,0.000979891841971408,0.4502567202406505,BMI_Plate61WellA3,193936.0977
8, Varidnaviria,23.716700000000003,0.26756998318111025,0.520371091427588,0.07864448949261858,0.13198222742041038,0.0014322084782730582,0.6958989540708966,BMI_Plate61WellA3,161661.79959999994
9, environmental samples,8.3754,0.25963781802022,0.5237195867125874,0.07621375402733029,0.14009554493945117,0.00033329630041106545,0.7179999999999999,BMI_Plate61WellA3,75386.97540000001
10, unclassified viruses,510.6283,0.27177179947296726,0.5226134633379074,0.07101228245614494,0.13186761372465453,0.002734841008325926,0.3656102738088512,BMI_Plate61WellA3,2165928.1405999996
11,Unclassified,450897.4406000006,0.2633084851412313,0.5283087837196502,0.07511896770663243,0.13141537809987663,0.001848385332609625,0.6038649906300849,BMI_Plate61WellA3,762727134.2872939
0, ,134.1051,0.2618778956385521,0.5256133419136197,0.07505071793691667,0.1356526996919384,0.0018053448189728647,0.6871247154253197,BMI_Plate10WellB9_mms,276547.7236000001
1, Archaea,737.8548,0.2642425405075945,0.5284922486879378,0.07354755543454264,0.1319544964491265,0.0017631589207985137,0.6460035651642646,BMI_Plate10WellB9_mms,1701375.1084
2, Bacteria,100496.35349999988,0.2640220413731255,0.527114265564511,0.07514527385840017,0.1321484631103812,0.0015699560935821197,0.6935219927600272,BMI_Plate10WellB9_mms,251385449.19400042
3, Eukaryota,379.0952,0.2641761626185819,0.5274798290882395,0.07587898360807932,0.1310642257272682,0.0014007989578310686,0.6999821375747142,BMI_Plate10WellB9_mms,720206.8465
4, Riboviria,2.0775,0.2662490211433046,0.5223179326546593,0.07126076742364917,0.14017227877838684,0.0,0.36200000000000004,BMI_Plate10WellB9_mms,2652.9675
5,Unclassified,16356.399700000002,0.26172700905579854,0.5284672050192951,0.07656092628952542,0.13176642169830935,0.001478437937071641,0.7059458498815898,BMI_Plate10WellB9_mms,22667505.85849996
0, ,29.3367,0.2770503101309442,0.5196416264645073,0.07443142660234323,0.12749827705031014,0.0013783597518952449,0.5379999999999999,BMI_Plate41WellG5,42567.551699999996
1, Archaea,28.1546,0.26427416764620965,0.5119962008281578,0.07634696158106855,0.14571955679181708,0.0016631131527469686,0.3823303816188439,BMI_Plate41WellG5,61918.7575
2, Bacteria,1228.6413999999988,0.26346532873940415,0.528171639581839,0.07447706262080353,0.13210824010346958,0.0017777289544837276,0.6572172504857093,BMI_Plate41WellG5,2825946.153
3, Duplodnaviria,4.6084,0.264288609647345,0.5164167004458857,0.07863802188893393,0.139440616132955,0.0012160518848804219,0.652,BMI_Plate41WellG5,11368.922799999998
4, Eukaryota,114.4218,0.2707527269713538,0.5230226815447756,0.07256104159656397,0.13189208691175247,0.001771462975554295,0.3500723361390114,BMI_Plate41WellG5,277499.1105
5,Unclassified,394.2872,0.26565713451659484,0.5278016653316839,0.07494604532547668,0.12963742732261416,0.001957727503630343,0.501852527923164,BMI_Plate41WellG5,535202.9319999999
0, ,535.2999000000002,0.2725489932004182,0.5326543761954436,0.06817757407024955,0.12511537313109378,0.0015036834027946967,0.39973909094538973,BMI_Plate81WellH1,1065535.1366000003
1, Archaea,255.60839999999996,0.2665624328105856,0.5267911444098998,0.07648015848589654,0.12860074627068338,0.001565518022934516,0.5641776998244078,BMI_Plate81WellH1,786147.8322000002
2, Bacteria,402864.54950000026,0.2644018415839279,0.5276112461980993,0.07466160711983193,0.13154811033645766,0.0017771947616832524,0.6278661300241433,BMI_Plate81WellH1,1021745120.5405054
3, Duplodnaviria,46.1377,0.26251930351621505,0.5239698948011465,0.07800755792751704,0.13319990829922607,0.002303335455895425,0.6195315544120333,BMI_Plate81WellH1,60936.8903
4, Eukaryota,7993.082500000009,0.2710132366722126,0.5272547637894627,0.07105250723064632,0.12883159343813538,0.0018478988695430447,0.4036759342649432,BMI_Plate81WellH1,22603599.627899997
5, Riboviria,22.4116,0.2646797783996207,0.5298803485109741,0.0731744995354132,0.13006810795394938,0.0021972656000424497,0.3479020181800093,BMI_Plate81WellH1,69453.87030000001
6, unclassified viruses,2.7691,0.27534418022528157,0.523153942428035,0.07884856070087609,0.12202753441802253,0.0006257822277847308,0.36200000000000004,BMI_Plate81WellH1,4425.0218
7,Unclassified,51401.442900000126,0.2645502655026712,0.5278304927513879,0.07484470991358202,0.13066751288653602,0.002107018945822792,0.5409864941601498,BMI_Plate81WellH1,67768744.54930009
0, ,505.72809999999987,0.26319149607791587,0.5277211344900059,0.07458227489032866,0.1329089899130778,0.0015961046286720405,0.6157601134568753,BMI_Plate42WellG1,1198455.7689
1, Archaea,1843.5810000000013,0.26530919411016674,0.5266985869439218,0.07473138590602253,0.13162400072057517,0.0016368323193139051,0.6241088604882885,BMI_Plate42WellG1,5061304.3879
2, Bacteria,741989.5835000076,0.2646238744373494,0.5272036562714232,0.07451836920924342,0.13200163320336236,0.0016524668786216182,0.624589740467193,BMI_Plate42WellG1,1999947590.5118928
3, Baculoviridae,3.0943,0.2596454640250261,0.5265901981230449,0.0740354535974974,0.13920750782064653,0.000521376433785193,0.556,BMI_Plate42WellG1,5934.867399999999
4, Duplodnaviria,120.6393,0.2653668141023195,0.5240633497319175,0.07578209546456632,0.13292380086337777,0.001863939837818817,0.5884705886476869,BMI_Plate42WellG1,354446.31130000006
5, Eukaryota,4371.214700000002,0.26569447644092803,0.5263431795630558,0.07413189786171408,0.13216736370810941,0.0016630824261926467,0.5621846567852812,BMI_Plate42WellG1,11154333.42800001
6, Monodnaviria,3.0896,0.27209302325581397,0.5186046511627906,0.06899224806201551,0.13875968992248064,0.0015503875968992248,0.584,BMI_Plate42WellG1,3985.584
7, Riboviria,3.6684,0.2606755895474825,0.5207138304652645,0.07074569789674952,0.1478648820905035,0.0,0.588,BMI_Plate42WellG1,11511.4392
8, Varidnaviria,19.0842,0.25458290378551585,0.5303509627023792,0.07521471224338691,0.13916555504181885,0.0006858662268993052,0.7229047762369866,BMI_Plate42WellG1,42379.255399999995
9, environmental samples,4.8813,0.2655367231638418,0.5205273069679849,0.0783427495291902,0.13370998116760827,0.0018832391713747643,0.6940000000000001,BMI_Plate42WellG1,12959.851500000002
10, unclassified viruses,8.6845,0.2638315340027133,0.5215383140990655,0.07788800012013342,0.13475372803815125,0.0019884237399364355,0.6290574408734261,BMI_Plate42WellG1,14384.006500000001
11,Unclassified,152563.77690000026,0.2633719775036503,0.5277665229603964,0.07478987004716431,0.1322870871602371,0.0017845423285518145,0.6091827075390427,BMI_Plate42WellG1,240393469.6511997
0, ,2121.1573999999987,0.2645118146727305,0.5278793615818089,0.0745201942723911,0.13131636532287733,0.0017722641501922553,0.6034287947579323,BMI_Plate42WellC7,5242162.0101
1, Anelloviridae,2.8383,0.2470059880239521,0.5389221556886228,0.08383233532934131,0.13023952095808383,0.0,0.64,BMI_Plate42WellC7,1895.9844
2, Archaea,14000.473700000017,0.26498555220542663,0.5283957881297682,0.07364797851263867,0.13128626963128012,0.001684411520886451,0.5582626874611459,BMI_Plate42WellC7,34778624.684999965
3, Bacteria,2823213.5464000287,0.26465482427663134,0.527555464115624,0.0749151961849603,0.13120080127779057,0.0016737141449940042,0.6163850162445331,BMI_Plate42WellC7,7719344548.436397
4, Duplodnaviria,937.9047,0.2663533738632407,0.5243863822663791,0.07359101103455941,0.13390538808917954,0.0017638447466411737,0.5174308631195629,BMI_Plate42WellC7,4075197.725699999
5, Eukaryota,14544.969999999978,0.2660829953830767,0.5265408590583627,0.07415608694192063,0.13143080451838351,0.0017892540982565874,0.5342747684920676,BMI_Plate42WellC7,37484671.10699999
6, Monodnaviria,4.2567,0.2687359877847169,0.5282856501801289,0.0735958049144534,0.1283162099314883,0.0010663471892124452,0.6480590587626792,BMI_Plate42WellC7,7983.703700000002
7, Riboviria,32.5273,0.26810931741886757,0.5306087982911984,0.07195633202514995,0.12689281828977403,0.0024327339750099546,0.6088013278234887,BMI_Plate42WellC7,43650.1488
8, Varidnaviria,191.9259,0.2682701357943533,0.5248952045199472,0.07144153802158106,0.13344097880708683,0.0019521428570315495,0.3388456589130812,BMI_Plate42WellC7,834241.6100000001
9, environmental samples,11.8882,0.26469983818391574,0.5220141530405508,0.07584294215714935,0.1358601913204479,0.0015828752979362662,0.5539153221209071,BMI_Plate42WellC7,36045.9223
10, unclassified viruses,121.9736,0.27144294417438675,0.5244649171588341,0.07132126644474882,0.13081378636948274,0.0019570858525476604,0.3388283965269065,BMI_Plate42WellC7,489136.18109999987
11,Unclassified,544515.1324999968,0.26353276348098126,0.5279463804138951,0.07527264571218163,0.13139524550487233,0.0018529648880697166,0.5912946987847911,BMI_Plate42WellC7,854794400.4216975
0, ,587.3888000000002,0.2645691965002229,0.5258945201344285,0.07589853782278298,0.13205154026099397,0.0015862052815716816,0.6426502612483543,BMI_Plate72WellF2,1387825.413
1, Anelloviridae,18.0402,0.25780463242698887,0.5357502517623363,0.07250755287009063,0.1299093655589124,0.004028197381671701,0.7029999999999998,BMI_Plate72WellF2,17913.9186
2, Archaea,3031.358200000004,0.2664325507988341,0.5270651470616712,0.07390143328815092,0.13085676974169008,0.0017440991096536595,0.5391410701072322,BMI_Plate72WellF2,7290240.921299999
3, Bacteria,784866.8871999889,0.2644830802521604,0.527464749506606,0.07506144808253537,0.13138204070373505,0.0016086814549633001,0.6438486007320995,BMI_Plate72WellF2,2042205184.1052644
4, Duplodnaviria,685.7272999999999,0.26569763962132054,0.5237888865688458,0.07381985338925996,0.13492163461451034,0.0017719858060633608,0.5857681788318608,BMI_Plate72WellF2,2150470.216499999
5, Eukaryota,3193.7666999999956,0.2643796206941863,0.5259082838809148,0.07582878040915132,0.13233273072708407,0.0015505842886634883,0.6058272129712188,BMI_Plate72WellF2,7464900.737500004
6, Monodnaviria,18.5814,0.2738731861737419,0.5219115952373081,0.07374803394703752,0.12830097650844555,0.0021662081334668875,0.4361550619925444,BMI_Plate72WellF2,42413.4683
7, Riboviria,2.5756,0.252361673414305,0.5290148448043185,0.07017543859649124,0.14844804318488533,0.0,0.727,BMI_Plate72WellF2,1908.5196
8, Varidnaviria,19.746,0.25168171016383495,0.5301649653178477,0.07154301458519381,0.14504847985931188,0.001561830073811673,0.5036053848429531,BMI_Plate72WellF2,55342.38420000001
9, unclassified viruses,66.6669,0.2664299922558246,0.5266263810013836,0.07342500740139926,0.13162129807812328,0.0018973212632692456,0.5909053702970172,BMI_Plate72WellF2,182431.0446
10,Unclassified,131968.11230000018,0.2626026811008786,0.5279550282457128,0.07600602051643332,0.13171319187967853,0.0017230782572968163,0.6315131692152951,BMI_Plate72WellF2,192023911.50769922
0, ,153.0411,0.26612145654848823,0.5270939726330878,0.07383566683996834,0.1312377170296193,0.0017111869488364239,0.5905329482613645,Plate42WellC12,342394.73389999993
1, Archaea,447.6417000000001,0.26530041281399497,0.5264349444214763,0.0754549991317004,0.13107844974253527,0.0017311938902929607,0.583689116014712,Plate42WellC12,1151879.9893999998
2, Bacteria,233568.4180999984,0.26464794975741657,0.5275934941316719,0.07514753517954155,0.13088786408238445,0.0017231568489853887,0.6190376664763018,Plate42WellC12,595824001.2826009
3, Duplodnaviria,150.38389999999995,0.26678982924080696,0.5254628802300306,0.07340027016082055,0.1327168075337173,0.0016302128346245357,0.5810467038168172,Plate42WellC12,421528.7018999999
4, Eukaryota,1153.1161999999995,0.2678178068645709,0.5267180442667081,0.07292009815340263,0.13092102926667437,0.001623021448644094,0.5183658421870925,Plate42WellC12,2805706.544299999
5, Varidnaviria,11.5321,0.26459832223687685,0.5286786269645383,0.07242465410452514,0.1328609863288251,0.0014374103652347405,0.4610016292272989,Plate42WellC12,20742.9282
6, unclassified viruses,9.5353,0.2686965801403122,0.511674652251283,0.07835885499649269,0.13887146377318632,0.002398448838725983,0.6328135958597207,Plate42WellC12,13503.0189
7,Unclassified,36125.752600000094,0.2633319059414156,0.5275998870689459,0.075456003806379,0.1317330218782485,0.0018791813050110736,0.5940227382694288,Plate42WellC12,53253076.29079995
0, ,461.2877,0.26423495117330253,0.5276721358871639,0.07506210185737505,0.1312497255436056,0.001781085538552869,0.6080169563808503,BMI_Plate69WellE11,974271.3432000002
1, Archaea,1007.9766000000008,0.26531430317556454,0.5270123640187225,0.07456037828428842,0.1315436223660568,0.001569332155367668,0.6075174912311899,BMI_Plate69WellE11,2735910.8683999996
2, Bacteria,987093.2076000177,0.2644103545607317,0.5277551767918532,0.07463685261981175,0.13146407953118347,0.0017335364964197583,0.631601505177016,BMI_Plate69WellE11,2520093881.6820984
3, Duplodnaviria,99.2988,0.26277735695205223,0.5239105539096294,0.07748915184737004,0.13452002938451021,0.0013029079064379849,0.6264252687181152,BMI_Plate69WellE11,195929.35060000003
4, Eukaryota,4080.0031999999933,0.26653453998914695,0.5266892555816428,0.0740203922091676,0.13097660103291278,0.0017792111871298224,0.5210606422658243,BMI_Plate69WellE11,10318772.854399998
5, Riboviria,16.3579,0.26258826389325607,0.5271266479643391,0.07297549505073399,0.13500515770798086,0.0023044353836899323,0.5576384104903204,BMI_Plate69WellE11,88998.15610000001
6, Varidnaviria,10.1392,0.27079478128692813,0.524795609289933,0.06973793220578828,0.13357121759884738,0.001100459618503205,0.5490786697478809,BMI_Plate69WellE11,21969.0024
7, unclassified viruses,28.127900000000004,0.26884085425807097,0.524295533569209,0.07338189970059628,0.13169516286325486,0.0017865496088688693,0.4916609156647318,BMI_Plate69WellE11,70637.33320000001
8,Unclassified,126953.11789999988,0.263127865769664,0.5280984089654627,0.07540808852688995,0.13148972539057063,0.0018759113474127963,0.5930882605586462,BMI_Plate69WellE11,179785344.9019003
0, ,164.67640000000003,0.26357192431899723,0.5296598272065631,0.07566144353962932,0.12982008692548158,0.001286718009328575,0.6589260330756725,BMI_Plate19WellD5_mms,213091.60050000003
1, Archaea,543.3444999999998,0.2674768680954987,0.5277512525018985,0.07591568944521238,0.12722458294362118,0.0016316070137693834,0.5212072461631193,BMI_Plate19WellD5_mms,1869364.0528999998
2, Bacteria,127156.34099999962,0.26357299533073725,0.5274268914742016,0.07585774476755408,0.13143718325597117,0.001705185171535865,0.6631255481481024,BMI_Plate19WellD5_mms,322242921.3392003
3, Duplodnaviria,25.4126,0.2671990073575847,0.5245375425260578,0.0725656998548351,0.1330768824798386,0.002620867781683852,0.601358294610645,BMI_Plate19WellD5_mms,106566.9554
4, Eukaryota,595.8083000000003,0.2640873623757765,0.5277223592609858,0.0749656998735059,0.13151425998821611,0.0017103185015158705,0.6403798954316375,BMI_Plate19WellD5_mms,1381344.76
5,Unclassified,24074.15059999999,0.26309606798115037,0.527908185815093,0.07585124561407654,0.13131151022961798,0.0018329903600621518,0.6359204460578657,BMI_Plate19WellD5_mms,36470184.70829999
0, ,696.6626000000005,0.2644644505186122,0.5271432348038994,0.07448164738429683,0.13206983451159227,0.0018408327815993522,0.5908121446583271,BMI_Plate67WellC3,1596144.8152
1, Anelloviridae,4.1577,0.262615859938208,0.5298661174047373,0.06333676622039135,0.141091658084449,0.0030895983522142116,0.5489999999999999,BMI_Plate67WellC3,8074.253400000001
2, Archaea,1749.9199999999996,0.2651071673693939,0.5261921691849687,0.07467142823583037,0.13231236057112014,0.001716874638686958,0.5980818594626716,BMI_Plate67WellC3,4533529.079300001
3, Bacteria,927035.3931999827,0.26478839931586745,0.5274528210754806,0.07472157498654765,0.13136600287444855,0.0016712017476556095,0.6056883116067114,BMI_Plate67WellC3,2615972849.318132
4, Duplodnaviria,455.0217,0.26552876420276483,0.5241627470219865,0.07407578414010893,0.1344923080234458,0.0017403966116940658,0.5390532121693379,BMI_Plate67WellC3,1452798.5649999995
5, Eukaryota,4632.5755000000045,0.26669770494847406,0.5268272330030163,0.07356734278047408,0.13118084947924694,0.0017268697887888288,0.5371778206689097,BMI_Plate67WellC3,12081970.763200004
6, Riboviria,4.0145,0.2686399496680724,0.5345479040881,0.06950938823642795,0.12442528653394307,0.0028774714734565057,0.5459068025180045,BMI_Plate67WellC3,6464.2865
7, Varidnaviria,10.3414,0.2749605988513094,0.5142069277215218,0.07238844802163545,0.13721028644262748,0.0012337389629059662,0.4922005212092215,BMI_Plate67WellC3,38135.943999999996
8, environmental samples,3.8581,0.2669990933816863,0.5253853127833182,0.07207615593834996,0.13372620126926563,0.001813236627379873,0.604,BMI_Plate67WellC3,8510.9686
9, unclassified viruses,23.3845,0.2687492334909375,0.5221270410084813,0.0747492808313085,0.13253536793870535,0.0018390767305674904,0.4460276330691517,BMI_Plate67WellC3,74676.2208
10,Unclassified,182206.57470000078,0.2634826098138902,0.5276760385747479,0.07513632289276301,0.1318495848574907,0.001855443861108084,0.5888967952691924,BMI_Plate67WellC3,293073244.3046012
0, ,198.1768,0.2660269074567919,0.5259400347885251,0.07639718918065388,0.13005807118298132,0.0015777973910476937,0.6324911621003138,BMI_Plate88WellG12,401117.0912000001
1, Archaea,562.8387999999997,0.2659397543960572,0.5259300571477585,0.07549866909650345,0.13109067919153428,0.001540840168146534,0.6343361312315822,BMI_Plate88WellG12,1513799.1261
2, Bacteria,296906.8845999989,0.26447635869643865,0.5273841830141255,0.07526367972012768,0.13131472417488882,0.0015610543944195557,0.6325298221794872,BMI_Plate88WellG12,833355168.692701
3, Duplodnaviria,36.2575,0.265628793727609,0.5235741903902502,0.07515217294557133,0.13388252947052817,0.0017623134660411347,0.5809806920651995,BMI_Plate88WellG12,127948.86060000001
4, Eukaryota,1724.6465999999984,0.26672547763028864,0.5272783963291814,0.0740635269140981,0.13025706091829087,0.0016755382081409089,0.525389409567741,BMI_Plate88WellG12,3736562.4786000014
5, Riboviria,8.9038,0.26849224896851787,0.5245911731031652,0.07680496797273617,0.12887067628071988,0.0012409336748610722,0.7032621956938461,BMI_Plate88WellG12,24313.144699999997
6, unclassified viruses,6.671200000000002,0.2639061117800695,0.5188642905323524,0.07527802024273986,0.14019778536942643,0.0017537920754118975,0.6143305958586232,BMI_Plate88WellG12,17726.730799999998
7,Unclassified,47916.52250000005,0.2624194207873166,0.528198532445691,0.07625840378644332,0.13142197145119228,0.0017016715293567439,0.6327332803191165,BMI_Plate88WellG12,68748158.13849981
0, ,1726.1669999999995,0.2649022390005692,0.5265200805255867,0.07536328540655936,0.13136797946517034,0.0018464156021142705,0.6301966567987034,BMI_Plate42WellA11,4471525.4196
1, Archaea,29396.94059999999,0.26656519226161973,0.5286051632589809,0.07184388786148307,0.1311434592010165,0.0018422974168996985,0.4173929431819889,BMI_Plate42WellA11,80614664.18920007
2, Bacteria,1562927.5823000446,0.2645515419175655,0.5275108488753779,0.07523925924411097,0.1310061110097786,0.0016922389531669182,0.6455211173530809,BMI_Plate42WellA11,4067054295.4468274
3, Duplodnaviria,425.6962,0.266910043768891,0.5230191701510964,0.07490362635183516,0.133228640818098,0.001938518910079359,0.5907851196933114,BMI_Plate42WellA11,1134072.0942
4, Eukaryota,6626.976999999996,0.26396543669188444,0.5270496474099151,0.0759147210893079,0.1313997213301762,0.0016704734787162901,0.6342242528939236,BMI_Plate42WellA11,15281867.760999994
5, Riboviria,30.3516,0.2632091417150047,0.5293372641028617,0.07582135415334192,0.13013967868093465,0.0014925613478570373,0.6611680254041019,BMI_Plate42WellA11,91746.51359999999
6, Varidnaviria,2.2302,0.26844014510278114,0.5259975816203143,0.07779121322047562,0.12615880693268844,0.0016122531237404273,0.652,BMI_Plate42WellA11,5533.1262
7, environmental samples,10.6419,0.2645385000615405,0.5256488803644408,0.0742977229113674,0.13444802143970655,0.0010668752229450278,0.6420315662295253,BMI_Plate42WellA11,42104.83009999999
8, unclassified viruses,67.2205,0.26520564826630383,0.5275696805721987,0.07334196191476497,0.13205837200197135,0.001824337244761259,0.5664196124761529,BMI_Plate42WellA11,203008.57259999998
9,Unclassified,318998.5419999999,0.2630897082490268,0.5279326066807354,0.07597355275007285,0.13117124224156937,0.0018328900785956285,0.6282957323720927,BMI_Plate42WellA11,482749324.32279915
0, ,12.0557,0.2627519457361746,0.5202871169028279,0.07521294977480988,0.13940302529363155,0.0023449622925560618,0.5865098099982438,BMI_Plate19WellD2_mms,25246.8452
1, Archaea,107.75399999999999,0.2628651453192613,0.5269408175922454,0.07571826544259283,0.13278520164121874,0.0016905700046816825,0.5972918364079742,BMI_Plate19WellD2_mms,301310.2673
2, Bacteria,65003.449999999924,0.2636933474749312,0.5279936053223137,0.07599547881618024,0.13057758522959037,0.0017399831569843713,0.6292444573735804,BMI_Plate19WellD2_mms,164050035.918
3, Duplodnaviria,16.2556,0.2640901608635924,0.5245290093145202,0.07642346921723572,0.1334498073580823,0.001507553246569179,0.5944722091869491,BMI_Plate19WellD2_mms,33561.93230000001
4, Eukaryota,153.68359999999996,0.2672424769214365,0.5259908098007979,0.07546031470436704,0.1297058756123631,0.0016005229610356034,0.5899703623561121,BMI_Plate19WellD2_mms,389223.0322
5, unclassified viruses,4.2096,0.26989888514389415,0.5250194451646357,0.0764843142338605,0.12626393570132227,0.0023334197562872696,0.688,BMI_Plate19WellD2_mms,16236.427200000002
6,Unclassified,7006.521099999985,0.26221810956076147,0.527995089625447,0.07648250820950232,0.13135626475721526,0.0019480278470740584,0.6142348182254713,BMI_Plate19WellD2_mms,9258316.469700001
0, ,39.8132,0.2768862261406927,0.5288442563236458,0.06702587633598162,0.12530989861373482,0.0019337425859449577,0.4187130186630786,BMI_Plate35WellE4,61218.489400000006
1, Archaea,62.5649,0.26818205701277076,0.5226415459059474,0.07542083408160853,0.13215660802277118,0.001598954976902267,0.6182788430846187,BMI_Plate35WellE4,155663.54499999998
