,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Baculoviridae,GC_adj Eukaryota,GC_adj unclassified viruses,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Baculoviridae,gene_counts Eukaryota,gene_counts unclassified viruses,gene_countsUnclassified
859,K04758,,,,,,,0.772,,,,,,,3.1267
860,K04759,,,0.6374440570532052,,,,,,,7.7317,,,,
861,K04762,,,0.7107312333160251,,,,,,,9.2304,,,,
862,K04763,,,0.7063531781518201,,,,,,,20.8874,,,,
863,K04764,,,0.6253698143175888,,,,,,,8.3099,,,,
864,K04773,,,0.6748328228271488,,,,,,,17.8672,,,,
865,K04794,,,0.6809999999999999,,,,,,,8.3077,,,,
866,K04798,,,,,,,0.40399999999999997,,,,,,,9.2407
867,K05275,,,0.696,,,,,,,9.2904,,,,
868,K05294,,,,,0.497,,,,,,,2.1962,,
869,K05337,,,0.6723890747361063,,,,,,,14.445599999999999,,,,
870,K05349,,,0.6779999999999999,,,,,,,4.2968,,,,
871,K05375,,,0.5821032869230153,,,,,,,9.714099999999998,,,,
872,K05518,,,0.7170000000000001,,,,,,,4.5139,,,,
873,K05520,,,0.6571545348277845,,,,,,,7.1098,,,,
874,K05524,,,0.6103587803173642,,,,,,,77.9277,,,,
875,K05555,,,0.7083008495690212,,,,,,,15.601400000000002,,,,
876,K05593,,,0.581,,,,,,,3.3253,,,,
877,K05595,,0.693,0.6485014589426225,,,,,,3.1422,10.4037,,,,
878,K05602,,,0.715,,,,,,,9.0781,,,,
879,K05606,,,0.6722104848784162,,,,,,,31.848399999999998,,,,
880,K05710,,,0.6704234290732467,,,,,,,33.475699999999996,,,,
881,K05772,,,0.6993451437582603,,,,,,,7.1707,,,,
882,K05794,,,0.6545380773336331,,,,,,,34.2136,,,,
883,K05799,,,0.7254912834532727,,,,,,,16.3138,,,,
884,K05807,,,0.6305205310868741,,,,,,,9.5391,,,,
885,K05808,,,0.591,,,,,,,5.1554,,,,
886,K05810,,,0.7029855552788551,,,,,,,25.995699999999996,,,,
887,K05826,,,0.4964503947940703,,,,,,,4.9271,,,,
888,K05838,,,0.732,,,,,,,9.1414,,,,
889,K05845,,,0.686322403084872,,,,0.6890000000000001,,,30.991400000000002,,,,7.7082
890,K05846,,,0.6970000000000001,,,,,,,4.6083,,,,
891,K05873,,,0.6248935776070386,,,,,,,5.4655000000000005,,,,
892,K05881,,,0.756,,,,,,,5.3077,,,,
893,K05896,,,0.6883817753340604,,,,,,,48.954,,,,
894,K05913,,,0.6580078863270699,,,,,,,35.4443,,,,
895,K05970,,,0.6539604210222398,,,,,,,9.9398,,,,
896,K05973,,,0.589,,,,,,,5.6535,,,,
897,K05979,,,0.684,,,,,,,1.3333,,,,
898,K05989,,,0.7162385061739593,,,,,,,17.5265,,,,
899,K05995,,,0.6851166684772279,,,,,,,30.730999999999998,,,,
900,K06006,,,0.6490945766400434,,,,,,,10.261800000000001,,,,
901,K06015,,,0.659835375431947,,,,,,,4.8864,,,,
902,K06023,,,0.6846345371395983,,,,,,,6.929399999999999,,,,
903,K06024,,,0.6969423172267891,,,,,,,20.525799999999997,,,,
904,K06041,,,0.6990000000000001,,,,,,,5.1886,,,,
905,K06042,,,0.7323110718318938,,,,,,,12.987,,,,
906,K06048,,,0.6443453340630781,,,,,,,95.0459,,,,
907,K06131,,,0.65,,,,,,,5.817,,,,
908,K06133,,,,,,,0.785,,,,,,,6.0111
909,K06136,,,0.7509999999999999,,,,,,,2.2262,,,,
910,K06137,,,0.68,,,,,,,12.023,,,,
911,K06142,,,0.6069604280512293,,,,0.623,,,7.8368,,,,2.5336
912,K06152,,,0.6097236513689266,,,,,,,7.080800000000001,,,,
913,K06153,,,0.688772372228168,,,,,,,71.3797,,,,
914,K06162,,,0.657,,,,,,,3.2265,,,,
915,K06166,,,0.7170000000000002,,,,,,,2.7237,,,,
916,K06167,,,0.659,,,,,,,3.8442,,,,
917,K06168,,,0.24,,,,,,,28.9248,,,,
918,K06173,,,0.3345880856155393,,,,,,,35.2923,,,,
919,K06180,,,0.204,,,,,,,28.9248,,,,
920,K06187,,,0.6796536446792181,,,,,,,50.1924,,,,
921,K06190,,,0.608,,,,,,,1.9367,,,,
922,K06195,,,0.629,,,,,,,2.565,,,,
923,K06196,,,0.6734216645168334,,,,,,,9.381499999999999,,,,
924,K06197,,,0.6709561243290688,,,,,,,5.865,,,,
925,K06199,,,0.6807001551901473,,,,,,,16.2868,,,,
926,K06200,,,0.636,,,,,,,6.1812,,,,
927,K06204,,,0.6645370519288404,,,,0.715,,,44.149699999999996,,,,6.8963
928,K06207,,,0.7240000000000001,,,,,,,14.2323,,,,
929,K06208,,,0.6945894016071553,,,,,,,9.7261,,,,
930,K06213,,,0.6536759510132952,,,,,,,11.7788,,,,
931,K06215,,,0.728630320538558,,,,,,,51.3661,,,,
932,K06219,,,0.7609999999999999,,,,,,,3.2745,,,,
933,K06223,,,0.607,,,,,,,3.5424,,,,
934,K06287,,,0.7082128556105944,,,,,,,26.4317,,,,
935,K06330,,,0.6459999999999999,,,,,,,5.7223,,,,
936,K06336,,,0.690147329745767,,,,,,,9.5973,,,,
937,K06346,,,0.6519637726323784,,,,,,,8.818999999999999,,,,
938,K06374,,,0.659,,,,,,,2.881,,,,
939,K06381,,,0.6738435115603516,,,,,,,11.3443,,,,
940,K06384,,,0.682,,,,,,,3.9683,,,,
941,K06400,,,0.7124071608158199,,,,,,,47.90409999999999,,,,
942,K06402,,,0.5660000000000001,,,,,,,3.745,,,,
943,K06413,,,0.6901631808246094,,,,,,,41.4546,,,,
944,K06415,,,0.5539999999999999,,,,,,,7.8999,,,,
945,K06442,,,0.7198385160681444,,,,,,,7.666600000000001,,,,
946,K06678,,,,,,,0.409,,,,,,,3.7356
947,K06864,,,0.6769702175819226,,,,,,,7.4697,,,,
948,K06867,,,0.7434494197417876,,0.4004981113919306,,,,,12.3133,,5.2443,,
949,K06878,,,0.6489999999999999,,,,,,,5.2159,,,,
950,K06880,,,0.5479999999999999,,,,,,,3.0974,,,,
951,K06881,,,0.639708814356362,,,,,,,9.9974,,,,
952,K06886,0.573,,0.6672760861230673,,,,,2.9389,,24.8177,,,,
953,K06888,,,0.6999985146208773,,,,,,,56.873999999999995,,,,
954,K06890,,,0.615,,,,,,,6.946,,,,
955,K06891,,,0.6410861394418947,,,,,,,26.2601,,,,
956,K06893,,,0.6698169528657727,,,,0.6808821564465874,,,30.532899999999998,,,,13.144200000000001
957,K06897,,,0.6889906889414732,,,,,,,21.598100000000002,,,,
958,K06898,,,0.622,,,,,,,2.965,,,,
959,K06901,,,0.596038902718751,,,,,,,4.8126999999999995,,,,
960,K06902,,,0.688,,,,,,,3.5769,,,,
961,K06907,,,0.6374142293947338,,,,,,,25.927100000000003,,,,
962,K06911,,0.6579999999999999,0.715450369960798,,,,,,4.0326,57.5089,,,,
963,K06915,,,0.6644781935985679,,,,,,,13.9193,,,,
964,K06921,,,0.6488045031992677,,,,,,,10.974,,,,
965,K06922,,,0.606,,,,,,,3.249,,,,
966,K06925,,,0.7121536596970416,,,,,,,11.979300000000002,,,,
967,K06929,,,0.6701250494511422,,,,,,,13.7172,,,,
968,K06937,,,0.5549345942087595,,,,,,,15.9953,,,,
969,K06940,,,0.6526055854067815,,,,,,,12.110199999999999,,,,
970,K06941,,,0.691274630991633,,,,,,,78.8796,,,,
971,K06945,,,0.6807016334641659,,,,,,,88.3983,,,,
972,K06949,,,0.6926049204235543,,,,,,,5.8222000000000005,,,,
973,K06951,,,0.64,,,,,,,3.3246,,,,
974,K06952,,,0.662,,,,,,,4.7395,,,,
975,K06953,,,0.644,,,,,,,3.7136,,,,
976,K06958,,,0.731119923401466,,,,,,,12.4705,,,,
977,K06960,,,0.7056018131478219,,,,,,,33.8592,,,,
978,K06961,,,,,0.36100000000000004,,,,,,,1.9644,,
979,K06971,,,0.685774891798607,,,,,,,15.6631,,,,
980,K06973,,,0.6579999999999999,,,,,,,4.1756,,,,
981,K06975,,,0.711,,,,0.703,,,3.2509,,,,6.4205
982,K06976,,,0.6765294466258669,,,,,,,30.191499999999998,,,,
983,K06980,,,0.691,,,,,,,4.1945,,,,
984,K06985,,,0.682,,,,,,,2.6419,,,,
985,K06987,,,0.7349999999999999,,,,,,,4.6787,,,,
986,K06991,,,0.642,,,,,,,5.648,,,,
987,K06994,,,0.6629999999999999,,,,,,,3.919,,,,
988,K06996,,,0.7032924536574562,,,,,,,62.60039999999999,,,,
989,K06997,,,0.6649141868374335,,,,,,,20.0277,,,,
990,K06998,,,0.6595040436316185,,,,,,,20.5252,,,,
991,K07001,,,0.6856357683674241,,,,,,,6.982200000000001,,,,
992,K07002,,,0.7140000000000001,,,,,,,2.5021,,,,
993,K07005,,,0.7184200020607634,,0.601,,,,,30.2177,,3.3086,,
994,K07008,,,0.762,,,,,,,7.7298,,,,
995,K07009,,,0.7501911992220117,,,,,,,18.336,,,,
996,K07010,,,0.6646343117852976,,,,,,,15.126999999999999,,,,
997,K07018,,,0.6401622590366957,,,,,,,12.5356,,,,
998,K07020,,,0.777,,,,,,,4.3316,,,,
999,K07025,,,0.6859999999999999,,,,,,,6.2808,,,,
1000,K07029,,,0.7288747153536714,,,,,,,54.0266,,,,
1001,K07032,,,0.7007264812837916,,,,,,,11.918800000000001,,,,
1002,K07034,,,0.6912453893832229,,,,,,,21.7666,,,,
1003,K07037,,,0.657,,,,,,,5.6636,,,,
1004,K07038,,,0.6540030171844162,,,,0.727,,,13.3491,,,,2.8504
1005,K07040,,,0.6995938887735573,,,,,,,15.792499999999999,,,,
1006,K07042,,,0.4325761116827998,,,,,,,55.8425,,,,
1007,K07052,,,0.673620198489116,,,,0.6909999999999998,,,17.6222,,,,2.8764
1008,K07053,,,0.745984914119608,,,,0.755,,,11.2103,,,,2.9258
1009,K07054,,,0.6816363613507249,,,,,,,34.7031,,,,
1010,K07056,,,0.41673955162510684,,,,,,,47.668200000000006,,,,
1011,K07058,,,0.6664399026613614,,,,0.723,,,119.59349999999999,,,,2.587
1012,K07063,,0.6509999999999999,0.505,,,,,,2.7679,4.3944,,,,
1013,K07064,,,0.7335195228915733,,,,,,,9.7387,,,,
1014,K07068,,,0.7015908731850427,,,,,,,33.576899999999995,,,,
1015,K07071,,,0.7275507704826719,,,,,,,29.3037,,,,
1016,K07077,,,0.731,,,,,,,13.2086,,,,
1017,K07080,,,0.667,,,,,,,7.8894,,,,
1018,K07082,,,0.6897178246845366,,,,0.7046943592061685,,,23.377,,,,6.7619
1019,K07089,,,0.6819172146285736,,,,,,,43.949600000000004,,,,
1020,K07090,,,0.651625967982774,,,,,,,32.1613,,,,
1021,K07093,,,0.524,,,,,,,2.2983,,,,
1022,K07096,,,0.6791157371244354,,,,,,,23.7849,,,,
1023,K07098,,,0.6761960244468698,,,,,,,11.8505,,,,
1024,K07100,,,0.7378064046429254,,,,,,,24.4559,,,,
1025,K07104,,,0.7075342039823679,,,,,,,14.029799999999998,,,,
1026,K07106,,,0.6978046161195225,,,,,,,10.8552,,,,
1027,K07107,,,0.5922513530961442,,,,0.7040000000000001,,,18.6779,,,,2.5769
1028,K07112,,,0.7210819737987115,,,,,,,4.6916,,,,
1029,K07113,,,0.706,,,,,,,2.3489,,,,
1030,K07114,,,0.6391861873188377,,,,,,,10.382,,,,
1031,K07118,,,0.706,,,,,,,6.4928,,,,
1032,K07120,,,0.7009160719153811,,,,,,,5.936999999999999,,,,
1033,K07126,,,0.6866078184885414,,,,,,,15.7767,,,,
1034,K07127,,,0.7350000000000001,,,,,,,6.2125,,,,
1035,K07130,,,0.677,,,,,,,7.8498,,,,
1036,K07131,,,0.695713035546239,,,,0.6992291102254882,,,44.001,,,,9.667
1037,K07141,,,0.6579999999999999,,,,,,,4.225,,,,
1038,K07148,,,0.6076995781288732,,,,,,,5.8532,,,,
1039,K07149,,,0.726,,,,,,,8.0621,,,,
1040,K07150,,,0.667,,,,,,,3.0223,,,,
1041,K07152,,,0.6597816995762923,,,,,,,29.3703,,,,
1042,K07154,,,0.6025037037037038,,,,,,,4.0178,,,,
1043,K07156,,,0.7109325285040702,,,,,,,7.2816,,,,
1044,K07160,,,0.651047316927732,,,,,,,6.659800000000001,,,,
1045,K07161,,,0.7260981171674735,,,,,,,46.727000000000004,,,,
1046,K07164,,,0.7381943466595396,,,,,,,25.8444,,,,
1047,K07171,,,0.6978642419899415,,,,,,,13.4523,,,,
1048,K07177,,,0.6892149332319262,,,,,,,21.5386,,,,
1049,K07178,,,0.726,,,,,,,10.345,,,,
1050,K07192,,,0.6752342969607296,,,,,,,31.564700000000002,,,,
1051,K07213,,,0.7090000000000001,,,,,,,3.8297,,,,
1052,K07220,,,0.6288652380354748,,,,0.6509999999999999,,,21.515199999999997,,,,3.2824
1053,K07223,,,0.6917037092222607,,,,,,,17.7293,,,,
1054,K07240,,,0.6659427953752527,,,,,,,22.8728,,,,
1055,K07241,,,0.6675327943680565,,,,,,,35.6502,,,,
1056,K07243,,,0.7006385877207828,,,,,,,14.949100000000001,,,,
1057,K07258,,,0.706,,,,,,,8.9591,,,,
1058,K07259,,,0.7181576609942213,,,,,,,21.0355,,,,
1059,K07260,,,0.6956056204063389,,,,,,,7.0457,,,,
1060,K07263,,,0.636,,,,,,,6.1924,,,,
1061,K07264,,,0.687,,,,,,,4.3918,,,,
1062,K07270,,,0.5660000000000001,,,,,,,1.7857,,,,
1063,K07273,,,0.6954598081131634,,,,0.6361808902611672,,,7.2728,,,,8.898
1064,K07284,,,0.623423997075899,,,,,,,15.9666,,,,
1065,K07287,,,,,,,0.6829999999999999,,,,,,,2.9695
1066,K07300,,,0.6783720705939944,,,,,,,25.1484,,,,
1067,K07304,,,0.6568590980008299,,0.684,,,,,47.771,,5.167,,
1068,K07305,,,0.6759999999999999,,,,,,,3.1912,,,,
1069,K07315,,,0.7071225125454544,,,,,,,25.8633,,,,
1070,K07323,,,0.6362843257649213,,,,,,,5.0222,,,,
1071,K07335,,,0.6539847574245745,,,,,,,29.2775,,,,
1072,K07339,,,0.524,,,,,,,3.0573,,,,
1073,K07340,,,0.6722495112374741,,,,,,,10.2911,,,,
1074,K07341,,,0.6629999999999999,,,,,,,2.5579,,,,
1075,K07343,,,0.619,,,,,,,2.1693,,,,
1076,K07390,,,0.688,,0.348,,,,,6.5362,,2.5428,,
1077,K07391,,,0.6723523397143663,,,,,,,19.9968,,,,
1078,K07393,,,0.6837341740107246,,,,,,,41.3599,,,,
1079,K07395,,,0.6509999999999999,,,,,,,6.5667,,,,
1080,K07396,,,0.755,,,,,,,3.0771,,,,
1081,K07397,,,0.531,,,,,,,2.4535,,,,
1082,K07399,,,0.716583388515633,,,,,,,30.666700000000002,,,,
1083,K07402,,,0.718698984369631,,,,,,,83.7574,,,,
1084,K07403,,,0.7040000000000001,,,,,,,2.3463,,,,
1085,K07404,,,0.713,,,,,,,4.0481,,,,
1086,K07406,,,0.706,,,,,,,8.0775,,,,
1087,K07407,,,0.6389007976389693,,,,,,,18.7597,,,,
1088,K07441,,0.38,,,,,,,1.8408,,,,,
1089,K07442,,,0.7276310472458237,,,,,,,16.0905,,,,
1090,K07445,,,0.49299999999999994,,,,,,,2.9483,,,,
1091,K07447,,,0.35892933854142706,,,,,,,37.2102,,,,
1092,K07448,,,0.5979999999999999,,,,,,,2.652,,,,
1093,K07450,,,0.5539999999999999,,,,,,,1.693,,,,
1094,K07451,,,0.6950590398945887,,,,,,,49.621500000000005,,,,
1095,K07460,,,0.6585855903367249,,,,,,,19.0499,,,,
1096,K07462,,,0.6971400215857096,,,,,,,23.637900000000002,,,,
1097,K07464,,,0.6079815482997768,,,,,,,7.4138,,,,
1098,K07465,,,0.7162112064146592,,,,,,,19.0398,,,,
1099,K07478,,,0.6903447386738635,,,,,,,31.207800000000002,,,,
1100,K07480,,,0.6245173297183416,,,,,,,11.250699999999998,,,,
1101,K07481,,,0.6290717241797287,,,,,,,54.4819,,,,
1102,K07482,,,0.6986544064344821,,,,,,,110.10119999999999,,,,
1103,K07483,,,0.6531814470274049,,,,0.6448302809770831,,,207.80110000000002,,,,9.267700000000001
1104,K07484,,,0.6788931916643022,,,,,,,119.06280000000002,,,,
1105,K07485,,,0.6670648033598885,,,,,,,80.26360000000001,,,,
1106,K07486,,,0.6926731731938477,,,,0.6697238878696069,,,1341.3003,,,,39.7363
1107,K07487,,,0.6346375152128841,,,,,,,51.049099999999996,,,,
1108,K07488,,,0.6722800431006699,,,,,,,44.6454,,,,
1109,K07491,,,0.5877257410532692,,,,,,,31.4207,,,,
1110,K07492,,,0.6691249761188264,,,,0.62,,,261.6705999999999,,,,3.5621
1111,K07493,,,0.6723824041126171,,,,,,,370.7616000000001,,,,
1112,K07494,,,0.6629879352686822,,,,0.6213313939719559,,,366.04739999999987,,,,6.1606000000000005
1113,K07495,,,0.7241637091988131,,,,,,,9.7153,,,,
1114,K07496,,,0.6657733777084917,,,,,,,79.29009999999998,,,,
1115,K07497,,0.3929999999999999,0.5917337326756595,,0.4202493599867487,,0.43519237180601006,,2.1708,1070.3500999999999,,159.51439999999997,,91.161
1116,K07498,,,0.562,,,,,,,4.2713,,,,
1117,K07499,,,0.688485333751235,,,,0.784,,,111.20479999999999,,,,8.1069
1118,K07503,,,0.6934392243073997,,,,,,,28.056900000000002,,,,
1119,K07504,,,0.524,,,,,,,3.0165,,,,
1120,K07507,,,0.667,,,,,,,3.7854,,,,
1121,K07542,,,,,,,0.315,,,,,,,3.1731
1122,K07560,,,0.6809353360559003,,,,,,,9.804,,,,
1123,K07561,,,,,0.427,,,,,,,2.8849,,
1124,K07566,,,0.7074940620995246,,,,,,,22.947599999999998,,,,
1125,K07568,,,0.3441604258796721,,,,,,,37.0864,,,,
1126,K07571,,,0.667,,,,,,,4.2945,,,,
1127,K07577,,,0.636,,,,,,,6.3472,,,,
1128,K07588,,,0.696080862964214,,,,,,,41.5673,,,,
1129,K07646,,,0.693,,,,,,,17.8652,,,,
1130,K07654,,,0.7080000000000001,,,,,,,9.8348,,,,
1131,K07667,,,0.701,,,,,,,13.9643,,,,
1132,K07726,,,0.517,,,,,,,2.0681,,,,
1133,K07727,,,0.6805159093889053,,,,,,,12.4858,,,,
1134,K07729,,,0.6664502527057364,,,,,,,19.7375,,,,
1135,K07733,,,0.6420270270270271,,,,,,,5.7868,,,,
1136,K07734,,,0.696710451431301,,,,,,,14.5472,,,,
1137,K07735,,,0.6890677025861964,,,,,,,20.7531,,,,
1138,K07736,,,0.6084710023004772,,,,,,,57.7081,,,,
1139,K07738,,,0.6430671963204322,,,,,,,25.3552,,,,
1140,K07742,,,,,,,0.716,,,,,,,1.925
1141,K07746,,,0.674,,,,,,,3.6602,,,,
1142,K07755,,,0.6953087028663136,,,,,,,13.802800000000001,,,,
1143,K07778,,,0.708,,,,,,,7.0057,,,,
1144,K07793,0.6890000000000001,,0.6410078489028478,,,,,8.3436,,34.7382,,,,
1145,K07795,,,0.6288680840144157,,,,,,,14.3479,,,,
1146,K07953,,,,,0.434,,,,,,,2.7049,,
1147,K07979,,,0.6582832872472214,,,,,,,17.1705,,,,
1148,K08097,,,0.7093646592605602,,,,,,,9.120000000000001,,,,
1149,K08223,,,0.736,,,,,,,3.3594,,,,
1150,K08234,,,0.693,,,,,,,10.1702,,,,
1151,K08281,,,0.6883665621229924,,,,,,,18.3567,,,,
1152,K08296,,,0.7171428076765368,,,,,,,8.7896,,,,
1153,K08303,,,0.679,,,,,,,4.4188,,,,
1154,K08304,,,0.698,,,,,,,4.5664,,,,
1155,K08305,,,0.738,,,,,,,2.423,,,,
1156,K08307,,,0.712,,,,,,,4.2355,,,,
1157,K08309,,,0.6608542259761996,,,,,,,15.003900000000002,,,,
1158,K08316,,,0.6774507806214134,,,,,,,12.4573,,,,
1159,K08591,,,0.736312160618888,,,,,,,3.9093,,,,
1160,K08602,,,0.667,,,,,,,7.8081,,,,
1161,K08641,,,0.696,,,,,,,2.8533,,,,
1162,K08681,,,0.6858433301810685,,,,,,,23.683799999999998,,,,
1163,K08738,,,0.6190129525259083,,,,,,,7.933199999999999,,,,
1164,K08906,,,0.515,,,,,,,3.2059,,,,
1165,K08967,,,0.618,,,,,,,3.615,,,,
1166,K08968,,,0.616,,,,,,,3.3157,,,,
1167,K08970,,,0.6967040464328639,,,,,,,7.5961,,,,
1168,K08972,,,0.6332560182964949,,,,,,,11.9076,,,,
1169,K08973,,,0.6987261431857674,,,,,,,3.8137,,,,
1170,K08976,,,0.667,,,,,,,1.4373,,,,
1171,K08982,,,0.66,,,,,,,2.1096,,,,
1172,K08995,,,0.7120000000000001,,,,,,,2.2645,,,,
1173,K08998,,,0.7132014819134662,,,,,,,17.9088,,,,
1174,K08999,,,0.6385274592176882,,,,0.685,,,59.5588,,,,5.1016
1175,K09001,,,0.679,,,,,,,3.093,,,,
1176,K09003,,,0.604,,,,,,,2.8973,,,,
1177,K09007,,,0.652,,,,,,,3.702,,,,
1178,K09009,,,0.7477571510484927,,,,,,,12.1633,,,,
1179,K09013,,,0.39885625569325295,,,,,,,59.4147,,,,
1180,K09014,,,0.257,,,,,,,28.9248,,,,
1181,K09017,,,0.563,,,,,,,1.9541,,,,
1182,K09019,,,0.5539999999999999,,,,,,,1.9083,,,,
1183,K09022,,0.639,0.685196533390857,,,,0.6409999999999999,,1.6593,40.4284,,,,3.5634
1184,K09117,,,0.716226875661807,,,,0.7559999999999999,,,17.5531,,,,5.9355
1185,K09118,,,0.6599353402674352,,,,,,,36.4127,,,,
1186,K09121,,,0.7020000000000001,,,,,,,3.0955,,,,
1187,K09122,,,0.746,,,,,,,5.6286,,,,
1188,K09125,,,0.4848484073279419,,,,,,,4.8033,,,,
1189,K09131,,,0.7236786386771266,,,,,,,5.9889,,,,
1190,K09136,,,0.6892200165186704,,,,,,,8.212900000000001,,,,
1191,K09137,,,0.6871198979810974,,,,,,,29.340100000000003,,,,
1192,K09144,,,0.49876413235525574,,,,,,,6.099600000000001,,,,
1193,K09157,,,0.5489999999999999,,,,,,,2.6024,,,,
1194,K09165,,,0.659948883265777,,,,,,,25.837699999999998,,,,
1195,K09166,,,0.665783165415376,,,,,,,9.796800000000001,,,,
1196,K09167,,,0.6940000000000001,,,,,,,3.8676,,,,
1197,K09386,,,0.715,,,,,,,3.251,,,,
1198,K09457,,,0.5989950886179312,,,,,,,19.216199999999997,,,,
1199,K09461,,,0.6579999999999999,,,,,,,4.6971,,,,
1200,K09506,,,,,0.421,,,,,,,2.5835,,
1201,K09607,,,0.696,,,,,,,3.5657,,,,
1202,K09684,,,0.7440000000000001,,,,,,,5.5904,,,,
1203,K09692,,,0.67,,,,,,,7.7524,,,,
1204,K09694,,,0.6809999999999999,,,,,,,8.1341,,,,
1205,K09700,,,0.6453837932028964,,,,,,,6.8077000000000005,,,,
1206,K09704,,,0.49,,,,,,,2.4523,,,,
1207,K09705,,,0.767,,,,,,,3.0383,,,,
1208,K09707,,,0.7040000000000001,,,,,,,2.7132,,,,
1209,K09710,,,0.6836611966928384,,,,,,,10.9676,,,,
1210,K09747,,,0.6797107311265176,,,,,,,19.749100000000002,,,,
1211,K09748,,,0.73855473208997,,,,0.7376318185925365,,,9.1196,,,,14.8387
1212,K09760,,,0.6974940869942005,,,,,,,9.283,,,,
1213,K09761,,,0.7625773675213675,,,,,,,9.7692,,,,
1214,K09762,,,0.7493060398138175,,,,,,,21.194499999999998,,,,
1215,K09763,,,0.7454259191089162,,,,,,,21.5822,,,,
1216,K09764,,,0.721,,,,,,,8.6806,,,,
1217,K09767,,,0.634,,,,,,,4.6485,,,,
1218,K09769,,,0.747,,,,,,,7.8208,,,,
1219,K09771,,,0.731,,,,,,,3.3596,,,,
1220,K09772,,,0.6590682812800095,,,,,,,48.769499999999994,,,,
1221,K09774,,,0.5579999999999999,,,,,,,4.4289,,,,
1222,K09778,,,0.6859999999999999,,,,,,,5.1524,,,,
1223,K09779,,,0.66,,,,,,,2.7533,,,,
1224,K09780,,,0.700201622584309,,,,0.69,,,31.072300000000002,,,,2.9434
1225,K09786,,,0.534,,,,,,,9.1046,,,,
1226,K09791,,,0.6735745026296746,,,,,,,5.9998000000000005,,,,
1227,K09794,,,0.44139666471529887,,,,,,,9.565100000000001,,,,
1228,K09796,,,0.7140000000000001,,,,,,,1.7737,,,,
1229,K09803,,,0.5372041582311594,,,,0.455,,,9.9148,,,,1.9825
1230,K09806,,,0.655,,,,,,,2.4171,,,,
1231,K09807,,,0.665,,,,,,,4.5682,,,,
1232,K09811,,,0.6435686298759262,,,,,,,28.0662,,,,
1233,K09862,,,0.526,,,,,,,4.1825,,,,
1234,K09882,,,0.6374069761928095,,,,,,,20.9075,,,,
1235,K09883,,,0.6709470655044888,,,,,,,15.5987,,,,
1236,K09888,,,0.635,,,,,,,4.6984,,,,
1237,K09903,,,0.6807748071570873,,,,,,,60.6048,,,,
1238,K09915,,,0.659,,,,,,,3.7199,,,,
1239,K09919,,,0.684,,,,,,,7.1396,,,,
1240,K09927,,,0.696321618910627,,,,,,,27.830000000000002,,,,
1241,K09930,,,0.611,,,,,,,1.3827,,,,
1242,K09931,,,0.6716318595170899,,,,,,,6.965999999999999,,,,
1243,K09932,,,0.6791930005272225,,,,0.745,,,8.3146,,,,4.2562
1244,K09934,,,0.516,,,,,,,3.9984,,,,
1245,K09936,,,0.7274713316121519,,,,,,,7.4158,,,,
1246,K09940,,,0.6445999632768273,,,,,,,5.4622,,,,
1247,K09942,,,0.669,,,,,,,1.7102,,,,
1248,K09945,,,,,,,0.693,,,,,,,6.4964
1249,K09946,,,0.598004339562747,,,,,,,7.202999999999999,,,,
1250,K09949,,,0.6904807869281931,,,,,,,11.774000000000001,,,,
1251,K09951,,,0.68,,,,,,,5.4371,,,,
1252,K09955,,,0.6780442853531833,,,,,,,48.1115,,,,
1253,K09956,,,0.691,,,,0.701,,,9.3501,,,,1.9675
1254,K09957,,,0.7240000000000001,,,,,,,4.9365,,,,
1255,K09958,,,0.6633414162970305,,,,,,,14.5253,,,,
1256,K09962,,,0.7140000000000001,,0.718,,,,,2.0179,,5.8857,,
1257,K09966,,,0.698,,,,,,,3.0755,,,,
1258,K09981,,,0.526,,,,,,,1.7529,,,,
1259,K09983,,,0.6012507785404233,,,,,,,7.0871,,,,
1260,K09984,,,0.7090053990974174,,,,,,,5.6334,,,,
1261,K09989,,,0.6709999999999999,,,,,,,5.2422,,,,
1262,K09990,,,0.6965489979037447,,,,,,,7.4582,,,,
1263,K09992,,,0.6653252669711226,,,,,,,7.0766,,,,
1264,K10006,,,0.675,,,,,,,1.8813,,,,
1265,K10026,,,0.652,,,,,,,5.5691,,,,
1266,K10117,,,0.664,,,,,,,6.9613,,,,
1267,K10119,,,0.6320000000000001,,,,,,,8.3316,,,,
1268,K10228,,,0.674,,,,,,,13.0012,,,,
1269,K10532,,,0.657,,,,,,,3.3426,,,,
1270,K10543,,,0.6633349698853331,,,,,,,9.059000000000001,,,,
1271,K10563,,,0.6852264210515666,,,,,,,16.6047,,,,
1272,K10679,,,0.216,,,,,,,28.9248,,,,
1273,K10701,,,0.6920000000000001,,,,,,,3.8917,,,,
1274,K10716,,,0.5720000000000001,,,,,,,3.7148,,,,
1275,K10758,,,,,,,0.51,,,,,,,1.4647
1276,K10773,,,0.669054306648771,,,,,,,12.8391,,,,
1277,K10804,,,0.6970000000000001,,,,,,,2.9625,,,,
1278,K10822,,,0.6880581961384936,,,,,,,61.8522,,,,
1279,K10849,,,,,0.3979999999999999,,,,,,,3.6695,,
1280,K10865,,,,,0.409,,,,,,,1.9279,,
1281,K10914,,,0.6514515280672529,,,,,,,17.000500000000002,,,,
1282,K10917,,,0.6889326567351458,,,,,,,9.5984,,,,
