,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Baculoviridae,GC_adj Duplodnaviria,GC_adj Eukaryota,GC_adj environmental samples,GC_adj unclassified viruses,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Baculoviridae,gene_counts Duplodnaviria,gene_counts Eukaryota,gene_counts environmental samples,gene_counts unclassified viruses,gene_countsUnclassified
743,K02528,,,0.515,,,,,,,,,4.0536,,,,,,
744,K02529,,,0.7044859929897023,,,,,,,,,30.1685,,,,,,
745,K02536,,,0.5821128490205595,,,,,,,,,22.355999999999998,,,,,,
746,K02548,,,0.7377344856872166,,,,,,,,,17.983800000000002,,,,,,
747,K02549,,,0.7560789194646677,,,,,,,,,16.8742,,,,,,
748,K02553,,,0.738,,,,,,,,,2.7621,,,,,,
749,K02556,,,0.5973546155884313,,,,,,,,,10.2343,,,,,,
750,K02557,,,0.618,,,,,,,,,3.0532,,,,,,
751,K02563,,,0.5786972807862253,,,,,,,,,8.127600000000001,,,,,,
752,K02568,,,0.599,,,,,,,,,3.5873,,,,,,
753,K02600,,,0.6492790462707476,,,,,,,,,187.27290000000002,,,,,,
754,K02601,0.6500000000000001,,0.6175668157452425,,,,,,,8.8053,,85.66799999999999,,,,,,
755,K02609,,,0.6765337021337681,,,,,,,,,20.650100000000002,,,,,,
756,K02610,,,0.6698361945272998,,,,,,,,,13.7128,,,,,,
757,K02611,,,0.7302101126312476,,,,,,,,,9.2804,,,,,,
758,K02612,,,0.68,,,,,,,,,8.03,,,,,,
759,K02614,,,0.6593931563688898,,,,,,,,,9.3675,,,,,,
760,K02616,,,0.7325985580489079,,,,,,,,,78.5923,,,,,,
761,K02624,,,0.7088559259662532,,,,,,,,,13.108699999999999,,,,,,
762,K02626,,,0.6653868258624474,,,,,,,,,9.3066,,,,,,
763,K02636,,,0.556,,,,,,,,,5.7184,,,,,,
764,K02638,,,0.5629022538352958,,,,,,,,,25.9127,,,,,,
765,K02650,,,0.6525948880477422,,,,,,,,,18.2574,,,,,,
766,K02651,,,0.5743221525048618,,,,,,0.5758748243929677,,,51.6437,,,,,,17.600099999999998
767,K02654,,,0.6022230432487734,,,,,,,,,7.6655999999999995,,,,,,
768,K02655,,,0.647,,,,,,,,,2.8852,,,,,,
769,K02656,,,0.6581810555109451,,,,,,,,,7.5893,,,,,,
770,K02659,,,0.7290000000000001,,,,,,,,,5.1407,,,,,,
771,K02662,,,0.589450584433813,,,,,,,,,22.991699999999998,,,,,,
772,K02663,,,0.644,,,,,,,,,4.274,,,,,,
773,K02664,,,0.5816613928800348,,,,,,,,,5.473,,,,,,
774,K02671,,,0.5981752518031033,,,,,,,,,6.4983,,,,,,
775,K02672,,,0.652,,,,,,,,,3.4247,,,,,,
776,K02673,,,0.602,,,,,,0.688,,,3.9577,,,,,,2.2106
777,K02674,,,0.6183141925600261,,,,,,,,,12.3074,,,,,,
778,K02676,,,0.6119648734650258,,,,,,,,,9.8794,,,,,,
779,K02686,,,0.662,,,,,,,,,2.3081,,,,,,
780,K02687,,,0.6568704238605143,,,,,,,,,9.0801,,,,,,
781,K02742,,,0.598,,,,,,,,,4.3333,,,,,,
782,K02784,,,0.6111765757528905,,,,,,,,,23.0781,,,,,,
783,K02793,,,0.6213643469565611,,,,,,,,,14.498000000000001,,,,,,
784,K02806,,,0.6483006039706399,,,,,,,,,9.046800000000001,,,,,,
785,K02823,,,0.7490000000000001,,,,,,,,,9.5227,,,,,,
786,K02825,,,0.6859187568720116,,,,,,,,,49.060199999999995,,,,,,
787,K02834,,,0.6556197806715743,,,,,,,,,50.3447,,,,,,
788,K02836,,,0.6694460244888097,,,,,,,,,21.7985,,,,,,
789,K02838,,,0.6161885114859469,,,,,,0.502,,,102.99340000000004,,,,,,3.7671
790,K02843,,,0.5609999999999999,,,,,,,,,5.2162,,,,,,
791,K02844,,,0.6809999999999999,,,,,,,,,3.2271,,,,,,
792,K02851,,,0.6759999999999999,,,,,,,,,5.5817,,,,,,
793,K02856,,,0.568,,,,,,,,,3.2712,,,,,,
794,K02860,,,0.6878549698449848,,,,,,,,,47.625600000000006,,,,,,
795,K02863,,,0.6421182908047315,,,,,,,,,77.2534,,,,,,
796,K02864,,,0.6510807474467871,,,,,,,,,98.05189999999999,,,,,,
797,K02867,,,0.6255611213988429,,,,,,,,,73.36949999999999,,,,,,
798,K02871,,,0.6439543629703516,,,,,,,,,94.87959999999998,,,,,,
799,K02874,,,0.6474332682993179,,,,,,,,,71.22409999999999,,,,,,
800,K02876,,,0.6540905273624761,,,,,,,,,78.034,,,,,,
801,K02878,,,0.6402074685114473,,,,,,,,,81.5196,,,,,,
802,K02879,,,0.6674092825330689,,,,,,,,,59.52329999999999,,,,,,
803,K02881,,,0.6795607065111742,,,,,,,,,100.28769999999999,,,,,,
804,K02884,,,0.6559909609546937,,,,,,,,,90.5411,,,,,,
805,K02886,,,0.6947033979313963,,,,,,,,,86.9307,,,,,,
806,K02887,,,0.6355234191209218,,,,,,,,,90.23100000000001,,,,,,
807,K02888,,,0.6426231093491989,,,,,,,,,90.64290000000001,,,,,,
808,K02890,,,0.6257858548486274,,,,,,,,,49.17320000000001,,,,,,
809,K02892,,,0.6088431384746753,,,,,,,,,67.7197,,,,,,
810,K02895,,,0.6276330467195042,,,,,,,,,66.85539999999999,,,,,,
811,K02897,,,0.6629248171403964,,,,,,,,,95.59579999999998,,,,,,
812,K02899,,,0.6499212793953661,,,,,,,,,113.5036,,,,,,
813,K02902,,,0.6221422471386804,,,,,,,,,23.6369,,,,,,
814,K02904,,,0.6459704589549634,,,,,,,,,71.08059999999999,,,,,,
815,K02906,,,0.6700395342665234,,,,,,,,,81.4966,,,,,,
816,K02907,,,0.6271223100581648,,,,,,,,,43.281299999999995,,,,,,
817,K02909,,,0.6190790792115972,,,,,,,,,93.3924,,,,,,
818,K02911,,,0.6418023999703576,,,,,,,,,16.7753,,,,,,
819,K02913,,,0.5548258669423646,,,,,,,,,53.5712,,,,,,
820,K02914,,,0.6914035167939934,,,,,,,,,9.2767,,,,,,
821,K02916,,,0.626655040081163,,,,,,0.407,,,50.6042,,,,,,4.9728
822,K02919,,,0.6120399003655365,,,,,,,,,32.1893,,,,,,
823,K02921,,,,,,,,,0.695,,,,,,,,,2.1966
824,K02926,,,0.6872784309317516,,,,,,,,,31.798000000000002,,,,,,
825,K02931,,,0.6337610707926882,,,,,,,,,102.6566,,,,,,
826,K02933,,,0.6323009081708137,,,,,,,,,39.750299999999996,,,,,,
827,K02935,0.574,,0.6296593081367262,,,,,,,10.9525,,65.2439,,,,,,
828,K02939,,,0.6391733435042454,,,,,,,,,71.0022,,,,,,
829,K02945,,,0.6111306336566887,,,,,,,,,185.75639999999999,,,,,,
830,K02946,,,0.6004510565852297,,,,,,,,,79.69720000000001,,,,,,
831,K02948,,,0.6746240023645538,,,,,,,,,57.091,,,,,,
832,K02950,,,0.6482951063963124,,,,,,,,,117.14160000000001,,,,,,
833,K02952,,,0.6498218908867243,,,,,,,,,38.854,,,,,,
834,K02954,,,0.6671659245569718,,,,,,0.622,,,59.397099999999995,,,,,,2.9372
835,K02956,,,0.6108279048692299,,,,,,,,,65.572,,,,,,
836,K02959,,,0.6642243538362401,,,,,,,,,49.77490000000001,,,,,,
837,K02961,,,0.6196034604867113,,,,,,,,,74.1438,,,,,,
838,K02963,,,0.6383112750738089,,,,,,,,,65.22590000000001,,,,,,
839,K02965,,,0.6093612272599309,,,,,,,,,94.9423,,,,,,
840,K02967,,,0.6198487052556666,,,,,,,,,133.38290000000003,,,,,,
841,K02968,,,0.6345832994648218,,,,,,0.698,,,57.28509999999999,,,,,,3.2384
842,K02970,,,0.6006797614078441,,,,,,,,,55.6835,,,,,,
843,K02979,,0.5930000000000001,,,,,,,,,3.0049,,,,,,,
844,K02982,,,0.6399525527746522,,,,,,,,,116.4131,,,,,,
845,K02984,,,,,,0.4799999999999999,,,,,,,,,2.6957,,,
846,K02986,,,0.6430127381285321,,,,,,,,,97.1282,,,,,,
847,K02988,,,0.6534541943483043,,,,,,,,,46.0572,,,,,,
848,K02990,,,0.6087489810132024,,,,,,,,,59.31559999999999,,,,,,
849,K02992,,,0.6413986340000468,,,,,,,,,74.3454,,,,,,
850,K02994,0.593,,0.6294223897402085,,,,,,,2.4563,,84.24660000000002,,,,,,
851,K02996,,,0.6671679762079544,,,,,,,,,59.982899999999994,,,,,,
852,K03040,,,0.6197208012007169,,,,,,,,,286.6252,,,,,,
853,K03060,,,0.6250525472616303,,,,,,0.6,,,72.27539999999998,,,,,,2.35
854,K03070,,,0.6445695444624855,,,,,,,,,61.876099999999994,,,,,,
855,K03071,,,0.6190229122778961,,,,,,,,,32.0554,,,,,,
856,K03073,,,0.6186624434298934,,,,,,,,,59.871100000000006,,,,,,
857,K03074,,,0.55,,,,,,,,,4.4805,,,,,,
858,K03075,,,0.6511311603032208,,,,,,0.6293259271619847,,,46.1469,,,,,,22.8204
859,K03076,,,0.628908204294912,,,,,,,,,58.31559999999999,,,,,,
860,K03077,,,0.7041178209988767,,,,,,,,,14.803999999999998,,,,,,
861,K03088,,,0.6736958880711444,,,,,,0.6696623011185323,,,1577.6376000000012,,,,,,37.9703
862,K03089,,,0.6150179435770924,,,,,,,,,27.3694,,,,,,
863,K03090,,,0.6961088601421139,,,,,,,,,9.9304,,,,,,
864,K03092,,,0.6217536773859741,,,,,,,,,105.46570000000001,,,,,,
865,K03100,,,0.6362475144699756,,,,,,,,,94.422,,,,,,
866,K03101,,,0.6633115257688191,,,,,,0.6339024703819538,,,77.87469999999999,,,,,,5.336
867,K03106,,,0.7013872646346434,,,,,,,,,36.7686,,,,,,
868,K03110,,,0.6955620987183213,,,,,,,,,10.5933,,,,,,
869,K03111,,,0.6501304213848464,,,,,,0.629713372044813,,,132.27,,,,,,6.122400000000001
870,K03116,,,0.6208471520071419,,,,,,0.6004660220505998,,,62.2852,,,,,,19.1587
871,K03117,,,0.6387599379137019,,,,,,,,,31.154600000000002,,,,,,
872,K03118,,,0.6255872050788089,,,,,,0.5928679312108929,,,142.80999999999997,,,,,,6.724
873,K03119,,,0.61,,,,,,,,,6.4932,,,,,,
874,K03120,,,,,,,,,0.5710000000000001,,,,,,,,,5.1549
875,K03147,,,0.6139408660511135,,,,,,,,,74.2765,,,,,,
876,K03149,,,0.6627288679065891,,,,,,,,,32.1144,,,,,,
877,K03151,,,0.7430000000000001,,,,,,,,,14.1164,,,,,,
878,K03153,,,0.682,,,,,,,,,6.4735,,,,,,
879,K03154,,,0.6738409059026139,,,,,,,,,23.5682,,,,,,
880,K03177,,,0.6737041634141792,,,,,,,,,33.6901,,,,,,
881,K03182,,,0.556,,,,,,,,,5.2222,,,,,,
882,K03183,,,0.6867318226627466,,,,,,,,,15.2376,,,,,,
883,K03186,,,0.6335996019653802,,,,,,,,,27.105600000000003,,,,,,
884,K03187,,,0.5993970977491119,,,,,,0.527,,,47.6419,,,,,,4.1133
885,K03188,,,0.6220714411640892,,,,,,,,,57.324999999999996,,,,,,
886,K03189,,,0.57156250907853,,,,,,,,,45.9347,,,,,,
887,K03190,,,0.6279847503945268,,,,,,,,,45.8545,,,,,,
888,K03192,,,0.6335063423394137,,,,,,,,,21.6714,,,,,,
889,K03205,,,0.610743212019547,,,,,,,,,33.2225,,,,,,
890,K03210,,,0.6276378647897637,,,,,,0.6773538476679072,,,53.9444,,,,,,13.3541
891,K03216,,,0.5566566034959243,,,,,,,,,13.952,,,,,,
892,K03217,,,0.5896533934608126,,,,,,,,,48.67039999999999,,,,,,
893,K03218,,,0.785,,,,,,,,,5.372,,,,,,
894,K03227,,,,,,,,,0.596,,,,,,,,,4.1142
895,K03269,,,0.616094994767656,,,,,,,,,25.5309,,,,,,
896,K03270,,,0.611,,,,,,,,,3.6973,,,,,,
897,K03271,,,0.6740955461976668,,,,,,,,,64.00019999999999,,,,,,
898,K03273,,,0.5784651266753462,,,,,,,,,8.0007,,,,,,
899,K03274,,,0.6409999999999999,,,,,,,,,2.3841,,,,,,
900,K03282,,,0.6092696145422125,,,,,,,,,73.0828,,,,,,
901,K03284,,,0.6377341073051177,,,,,,,,,54.917,,,,,,
902,K03286,,,0.6056800246801685,,,,,,,,,23.3511,,,,,,
903,K03298,,,0.753,,,,,,,,,6.8163,,,,,,
904,K03299,,,0.6079282318058998,,,,,,,,,27.218899999999998,,,,,,
905,K03300,,,0.625,,,,,,,,,1.7756,,,,,,
906,K03301,,,0.6171065387463873,,,,,,,,,37.6786,,,,,,
907,K03303,,,0.6330513309371556,,,,,,,,,73.1824,,,,,,
908,K03304,,,0.685,,,,,,,,,6.0593,,,,,,
909,K03313,,,0.6932989321416784,,,,,,,,,72.95420000000001,,,,,,
910,K03320,,,0.658287765515447,,,,,,,,,143.2943,,,,,,
911,K03324,,,0.6376185023492024,,,,,,,,,19.4564,,,,,,
912,K03325,,,0.6459999999999999,,,,,,,,,8.507,,,,,,
913,K03327,,,0.6878489237278812,,,,,,,,,15.853100000000001,,,,,,
914,K03335,,,0.671991782854715,,,,,,,,,41.3147,,,,,,
915,K03337,,,0.7105511700803985,,,,,,,,,40.4418,,,,,,
916,K03365,,,0.7013669904441653,,,,,,,,,18.2392,,,,,,
917,K03381,,,0.591,,,,,,,,,3.2618,,,,,,
918,K03392,,,0.6485400733112129,,,,,,,,,21.3143,,,,,,
919,K03396,,,0.6024125162019953,,,,,,,,,12.0151,,,,,,
920,K03402,,,0.7348421336413196,,,,,,,,,52.1847,,,,,,
921,K03405,,,0.741,,,,,,,,,11.7439,,,,,,
922,K03406,,,0.6269770947094518,,,,,,,,,124.00119999999998,,,,,,
923,K03408,,,0.5880909742429191,,,,,,,,,9.397300000000001,,,,,,
924,K03409,,,0.5814346766513728,,,,,,0.613,,,14.0584,,,,,,3.2
925,K03410,,,0.583,,,,,,,,,42.0989,,,,,,
926,K03411,,,0.631,,,,,,,,,2.0134,,,,,,
927,K03412,,,0.6034270205412025,,,,,,,,,5.8163,,,,,,
928,K03413,,,0.5834346931383423,,,,,,,,,16.0227,,,,,,
929,K03418,,,0.633,,,,,,,,,7.145899999999999,,,,,,
930,K03424,,,0.6699912559301551,,,,,,,,,54.259100000000004,,,,,,
931,K03426,,,0.7249221187940762,,,,,,,,,29.4967,,,,,,
932,K03427,,,0.6214069303488914,,,,,,,,,20.0307,,,,,,
933,K03432,,,0.68,,,,,,,,,8.1131,,,,,,
934,K03433,,,0.6911538202751553,,,,,,,,,34.9831,,,,,,
935,K03437,,,0.7625533550321298,,,,,,,,,11.816600000000001,,,,,,
936,K03438,,,0.6827899171066387,,,,,,,,,94.90200000000003,,,,,,
937,K03439,,,0.6490505247666692,,,,,,,,,19.832499999999996,,,,,,
938,K03446,,,0.6207361422897643,,,,,,,,,26.7028,,,,,,
939,K03449,,,0.71821147309913,,,,,,0.736,,,29.132299999999997,,,,,,8.9128
940,K03455,,,0.6742694141445524,,,,,,0.584,,,43.47280000000001,,,,,,3.3963
941,K03457,,,0.586325664084522,,,,,,,,,13.4922,,,,,,
942,K03464,,,0.6755413649653225,,,,,,,,,31.4949,,,,,,
943,K03465,,,0.6274509395941665,,,,,,,,,31.6484,,,,,,
944,K03466,,,0.6698935279185174,,,,,,,,,223.0987000000001,,,,,,
945,K03469,,,0.6604553349414305,,,,,,,,,33.63719999999999,,,,,,
946,K03470,,,0.6679568272672338,,,,,,,,,70.2613,,,,,,
947,K03474,,,0.6023193148037448,,,,,,,,,29.0175,,,,,,
948,K03478,,,0.6238741360081916,,,,,,,,,11.5882,,,,,,
949,K03495,,,0.5731193202606296,,,,,,,,,21.235500000000002,,,,,,
950,K03496,,,0.6580152216083737,,,,,,,,,98.6623,,,,,,
951,K03497,,,0.6387145503170981,,,,,,0.6109534598654188,,,130.0011,,,,,,17.926099999999998
952,K03498,,,0.665,,,,,,,,,2.4093,,,,,,
953,K03499,,,0.691,,,,,,,,,5.2949,,,,,,
954,K03501,,,0.6894017959923538,,,,,,,,,42.7461,,,,,,
955,K03503,,,0.675,,,,,,,,,5.2634,,,,,,
956,K03517,,,0.6553376304361206,,,,,,,,,50.91329999999999,,,,,,
957,K03518,,,0.6546523574531495,,,,,,,,,41.5812,,,,,,
958,K03519,,,0.73009970586947,,,,,,,,,24.2529,,,,,,
959,K03521,,0.728,0.6805948528224138,,,,,,,,6.5532,137.04729999999998,,,,,,
960,K03522,,,0.6927331643914424,,,,,,,,,128.9767,,,,,,
961,K03524,,,0.7655410735709557,,,,,,,,,8.1758,,,,,,
962,K03525,,,0.6715953084045079,,,,,,,,,77.17909999999999,,,,,,
963,K03526,,,0.6601518360711565,,,,,,,,,167.49090000000004,,,,,,
964,K03527,,,0.6850902361707055,,,,,,,,,204.5848,,,,,,
965,K03530,,,0.5978232665184735,,,,,,,,,18.4528,,,,,,
966,K03531,,,0.6531342577661862,,,,,,,,,181.6582,,,,,,
967,K03534,,,0.5643717725376002,,,,,,,,,14.5734,,,,,,
968,K03536,,,0.6818048419406898,,,,,,,,,41.2664,,,,,,
969,K03543,,,0.588,,,,,,,,,3.8209,,,,,,
970,K03544,,,0.6179722262172099,,,,,,,,,192.33740000000003,,,,,,
971,K03545,,,0.6587347129981197,,,,,,0.5603085101206834,,,104.37580000000003,,,,,,8.7579
972,K03546,,,0.7205149645896053,,,,,,,,,8.3157,,,,,,
973,K03547,,,0.748,,,,,,,,,10.1473,,,,,,
974,K03549,,,0.6351567241265924,,,,,,,,,122.88270000000001,,,,,,
975,K03550,,,0.7040853752666147,,,,,,,,,56.58650000000001,,,,,,
976,K03551,,,0.7016267994807905,,,,,,,,,88.9365,,,,,,
977,K03553,,,0.6328732330614432,,,,,,,,,90.4648,,,,,,
978,K03554,,,0.5870000000000001,,,,,,,,,2.6563,,,,,,
979,K03556,,,0.7009296650433752,,,,,,,,,756.3428,,,,,,
980,K03557,,,0.637,,,,,,,,,4.7345,,,,,,
981,K03558,,,0.6531053684659451,,,,,,0.741,,,27.590299999999996,,,,,,4.6832
982,K03559,,,0.5667945515374376,,,,,,0.6249935002391962,,,118.3438,,,,,,4.450799999999999
983,K03560,,,0.639,,,,,,,,,3.2586,,,,,,
984,K03561,,,0.627857394111073,,,,,,,,,157.92079999999999,,,,,,
985,K03562,,,0.6237069835163297,,,,,,,,,14.3017,,,,,,
986,K03563,,,0.586112481694712,,,,,,,,,7.8533,,,,,,
987,K03564,,,0.6403923682035909,,,,,,,,,75.96220000000001,,,,,,
988,K03565,,,0.739455152314812,,,,,,,,,32.1883,,,,,,
989,K03566,,,0.621,,,,,,,,,2.9725,,,,,,
990,K03568,,,0.6621329682610947,,,,,,,,,18.273400000000002,,,,,,
991,K03569,,,0.6546786949241473,,,,,,,,,208.1528,,,,,,
992,K03570,,,0.6788832194809602,,,,,,0.6613836411733035,,,53.8561,,,,,,8.2384
993,K03571,,,0.707639979307683,,,,,,,,,27.973499999999998,,,,,,
994,K03574,,,0.6813859384458573,,,,,,,,,41.46479999999999,,,,,,
995,K03575,,,0.6889656848640313,,,,,,,,,27.9372,,,,,,
996,K03581,,,0.732,,,,,,,,,6.8266,,,,,,
997,K03584,,,0.7123977209353511,,,,,,,,,61.12700000000001,,,,,,
998,K03585,,,0.5721762708233825,,,,,,,,,22.5357,,,,,,
999,K03586,,,0.644,,,,,,0.6890000000000001,,,2.6305,,,,,,5.8796
1000,K03589,,,0.6448619366902889,,,,,,0.7487962539529366,,,35.080200000000005,,,,,,11.675
1001,K03590,,,0.6365525182553845,,,,,,,,,66.4618,,,,,,
1002,K03592,,,0.693,,,,,,,,,7.6181,,,,,,
1003,K03593,,,0.6637929631931815,,,,,,,,,83.1095,,,,,,
1004,K03594,,,0.5808990774785283,,,,,,,,,55.794599999999996,,,,,,
1005,K03595,,,0.6824221093752995,,,,,,,,,47.4872,,,,,,
1006,K03597,,,0.752,,,,,,,,,4.1438,,,,,,
1007,K03598,,,0.665,,,,,,,,,2.708,,,,,,
1008,K03600,,,0.638,,,,,,,,,2.1563,,,,,,
1009,K03601,,,0.6769355890877249,,,,,,,,,97.14329999999998,,,,,,
1010,K03602,,,0.6509277039644333,,,,,,,,,42.317,,,,,,
1011,K03605,,,0.7204085186124561,,,,,,,,,18.5772,,,,,,
1012,K03607,,,,,,,,,0.643,,,,,,,,,4.7028
1013,K03608,,,0.5973401180774595,,,,,,,,,43.754799999999996,,,,,,
1014,K03609,,,0.557,,,,,,,,,2.8415,,,,,,
1015,K03610,,,0.6624946894258471,,,,,,,,,18.388199999999998,,,,,,
1016,K03611,,,0.6751290779989473,,,,,,,,,7.3331,,,,,,
1017,K03615,,,0.604,,,,,,,,,4.1466,,,,,,
1018,K03616,,,0.667,,,,,,,,,4.361,,,,,,
1019,K03621,,,0.6615333872716266,,,,,,,,,83.7914,,,,,,
1020,K03624,,,0.6286546933145591,,,,,,,,,20.9075,,,,,,
1021,K03625,,,0.6549251249685966,,,,,,,,,42.0059,,,,,,
1022,K03628,,,0.6153984851683001,,,,,,,,,173.0362,,,,,,
1023,K03629,,,0.7091225944350096,,,,,,,,,59.2129,,,,,,
1024,K03630,,,0.6310151804770263,,,,,,,,,81.97499999999998,,,,,,
1025,K03631,,,0.7022051783625277,,,,,,,,,100.9291,,,,,,
1026,K03634,,,0.573436484736796,,,,,,,,,17.5283,,,,,,
1027,K03635,,,0.670202008038901,,,,,,,,,45.517,,,,,,
1028,K03636,,,0.677153797618766,,,,,,,,,132.70190000000002,,,,,,
1029,K03637,,,0.6847637504043386,,,,,,,,,65.3423,,,,,,
1030,K03638,,,0.6833784601393025,,,,,,,,,10.5076,,,,,,
1031,K03639,,,0.6750595232268691,,,,,,,,,98.8124,,,,,,
1032,K03640,,,0.636,,,,,,,,,7.8091,,,,,,
1033,K03641,,,0.6085116547695189,,,,,,,,,28.344,,,,,,
1034,K03642,,,0.6081537466343444,,,,,,,,,93.53689999999999,,,,,,
1035,K03643,,,0.6729999999999999,,,,,,,,,4.3262,,,,,,
1036,K03644,,,0.6858763493565184,,,,,,,,,113.15629999999999,,,,,,
1037,K03648,,,0.693712954936531,,,,,,,,,22.7984,,,,,,
1038,K03649,,,0.707624523759214,,,,,,,,,7.9167000000000005,,,,,,
1039,K03650,,,0.6215541883140944,,,,,,,,,17.7294,,,,,,
1040,K03651,,,0.6005105566625143,,,,,,,,,16.604,,,,,,
1041,K03652,,,0.6787885094368764,,,,,,,,,61.81700000000001,,,,,,
1042,K03655,,,0.6759999999999999,,,,,,,,,7.8356,,,,,,
1043,K03657,,,0.589,,,,,,,,,2.7804,,,,,,
1044,K03664,,,0.6215080330738842,,,,,,,,,70.10379999999999,,,,,,
1045,K03665,,,0.6767960413806883,,,,,,,,,99.05219999999997,,,,,,
1046,K03666,,,0.5530699752417242,,,,,,,,,13.124400000000001,,,,,,
1047,K03667,,,0.6129223588162837,,,,,,,,,20.0094,,,,,,
1048,K03668,,,0.599,,,,,,,,,3.8306,,,,,,
1049,K03669,,,0.632,,,,,,,,,4.3953,,,,,,
1050,K03670,,,0.6353194541500116,,,,,,,,,9.9729,,,,,,
1051,K03671,,,0.6698843703726726,,,,,,,,,115.35660000000001,,,,,,
1052,K03672,,,0.6948960766224341,,,,,,,,,26.272199999999998,,,,,,
1053,K03673,,,0.6584691393647559,,,,,,,,,21.483,,,,,,
1054,K03676,,,0.626,,,,,,,,,2.844,,,,,,
1055,K03684,,,0.7196939196867509,,,,,,,,,33.605599999999995,,,,,,
1056,K03685,,,0.6643501134183539,,,,,,,,,37.3023,,,,,,
1057,K03687,,,0.6891571989615035,,,,,,0.6709531279858045,,,118.6846,,,,,,8.704
1058,K03698,,,0.6506630645410219,,,,,,,,,28.583499999999997,,,,,,
1059,K03699,,,0.7040000000000001,,,,,,,,,9.1957,,,,,,
1060,K03701,,,0.5883387602678649,,,,,,,,,15.198299999999998,,,,,,
1061,K03702,,,0.6666306495601004,,,,,,,,,36.4109,,,,,,
1062,K03703,,,0.6934414507250445,,,,,,,,,53.9504,,,,,,
1063,K03704,,,0.6090444174399875,,,,,,,,,339.33520000000004,,,,,,
1064,K03705,,,0.6627421719285679,,,,,,,,,95.24849999999999,,,,,,
1065,K03707,,,0.6871789309448499,,,,,,,,,14.6084,,,,,,
1066,K03709,,,0.6801199654755462,,,,,,,,,50.290600000000005,,,,,,
1067,K03710,,,0.7128731173306824,,,,,,,,,29.096700000000002,,,,,,
1068,K03717,,,0.5871989887022531,,,,,,,,,7.997299999999999,,,,,,
1069,K03718,,,0.6741692295311832,,,,,,,,,21.1076,,,,,,
1070,K03719,,,0.6713584913372893,,,,,,,,,96.47380000000001,,,,,,
1071,K03722,,,0.6552978502370969,,,,,,,,,14.2708,,,,,,
1072,K03723,,,0.598,,,,,,,,,3.5791,,,,,,
1073,K03724,,,0.7204057482889208,,,,,,,,,52.4456,,,,,,
1074,K03734,,,0.7059842641895762,,,,,,0.711,,,106.49259999999998,,,,,,2.3207
1075,K03735,,,0.653,,,,,,,,,9.0,,,,,,
1076,K03738,,,0.7303700640011997,,,,,,,,,12.2909,,,,,,
1077,K03741,,,0.7139665324936305,,,,,,,,,19.4249,,,,,,
1078,K03742,,,0.652129544562147,,,,,,,,,8.4101,,,,,,
1079,K03743,,,0.687844596522887,,,,,,,,,21.481299999999997,,,,,,
1080,K03744,,,0.6102255561032396,,,,,,,,,49.273700000000005,,,,,,
1081,K03746,,,0.5950199908293038,,,,,,,,,86.44850000000001,,,,,,
1082,K03750,,,0.7419543320581558,,,,,,,,,27.849999999999998,,,,,,
1083,K03752,,,0.7117087142902544,,,,,,,,,34.89039999999999,,,,,,
1084,K03753,,,0.6454239165674253,,,,,,,,,17.5932,,,,,,
1085,K03764,,,0.5379999999999999,,,,,,,,,3.2676,,,,,,
1086,K03768,,,0.66060425458052,,,,,,,,,24.2372,,,,,,
1087,K03769,,,0.653,,,,,,,,,5.2491,,,,,,
1088,K03770,,,0.6457095748618357,,,,,,,,,9.26,,,,,,
1089,K03771,,,0.6920000000000001,,,,,,,,,5.1493,,,,,,
1090,K03772,,,0.5292434146505739,,,,,,,,,12.9373,,,,,,
1091,K03773,,,0.5131530708346117,,,,,,,,,7.3782,,,,,,
1092,K03775,,,0.634,,,,,,,,,2.2717,,,,,,
1093,K03777,,,0.556,,,,,,,,,5.4693,,,,,,
1094,K03781,,,0.6173726699259605,,,,,,,,,163.06709999999998,,,,,,
1095,K03782,,,0.6398740245099788,,,,,,,,,17.6173,,,,,,
1096,K03783,,,0.7049547395532986,,,,,,,,,20.300900000000002,,,,,,
1097,K03784,,,0.7020000000000001,,,,,,,,,8.3465,,,,,,
1098,K03786,,,0.6409980753767552,,,,,,,,,13.3511,,,,,,
1099,K03787,,,0.709,,,,,,,,,3.9446,,,,,,
1100,K03789,,,0.6636072431698994,,,,,,0.594,,,20.3872,,,,,,2.943
1101,K03790,,0.59,0.672094250261753,,,,,,,,5.1891,88.66460000000001,,,,,,
1102,K03795,,,0.7385112101524918,,,,,,,,,22.190600000000003,,,,,,
1103,K03797,,,0.6015047200077499,,,0.596,,,,,,172.9383,,,2.5523,,,
1104,K03799,,,0.66078910556239,,,,,,,,,37.846399999999996,,,,,,
1105,K03801,,,0.7062406160487025,,,,,,,,,24.060299999999998,,,,,,
1106,K03802,,,0.6779999999999999,,,,,,,,,4.4385,,,,,,
1107,K03806,,,0.7070000000000001,,,,,,,,,2.9626,,,,,,
1108,K03808,,,0.6634063540957803,,,,,,,,,14.018799999999999,,,,,,
1109,K03809,,,0.6139298943535917,,,,,,,,,81.4161,,,,,,
1110,K03811,,,0.5992932774252355,,,,,,,,,10.8265,,,,,,
1111,K03814,,,0.591383366991595,,,,,,,,,16.8868,,,,,,
1112,K03818,,,0.583,,,,,,,,,4.853,,,,,,
