,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Duplodnaviria,GC_adj Eukaryota,GC_adj Polydnaviridae,GC_adj unclassified viruses,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Duplodnaviria,gene_counts Eukaryota,gene_counts Polydnaviridae,gene_counts unclassified viruses,gene_countsUnclassified
784,K02394,,,0.6328359638643902,,,,,,,,73.78650000000002,,,,,
785,K02395,,,0.6389488707649176,,,,,0.6125050355455998,,,40.042,,,,,9.7442
786,K02396,,,0.612023671841223,,,,,0.6202683444479378,,,52.535,,,,,4.6678999999999995
787,K02397,,,0.636,,,,,,,,6.1261,,,,,
788,K02398,,,0.6377594151420591,,,,,0.5803789443311345,,,6.5056,,,,,22.6267
789,K02399,,,,,,,,0.6662058494433059,,,,,,,,9.5834
790,K02402,,,0.5760000000000001,,,,,,,,2.6889,,,,,
791,K02404,,,0.661277041507285,,,,,,,,8.479800000000001,,,,,
792,K02405,,,0.6171256864493755,,,,,,,,31.7023,,,,,
793,K02406,,,0.6259885984035224,,,,,,,,18.7813,,,,,
794,K02407,,,0.6123636965704896,,,,,0.584,,,23.4117,,,,,1.7736
795,K02408,,,0.5515412816085072,,,,,0.58,,,14.0902,,,,,5.9141
796,K02409,,,0.6353069261869732,,,,,,,,47.71000000000001,,,,,
797,K02410,,,0.5962977961971695,,,,,0.6629999999999999,,,81.79469999999999,,,,,1.728
798,K02411,,,0.65070412508259,,,,,,,,15.9222,,,,,
799,K02413,,,0.614,,,,,0.5884430091069965,,,8.6096,,,,,18.3575
800,K02414,,,,,,,,0.652,,,,,,,,5.6978
801,K02415,,,0.6040636804003365,,,,,0.5961268346513718,,,11.0333,,,,,11.2049
802,K02416,,,0.6256522771461964,,,,,0.68,,,36.450399999999995,,,,,4.6095
803,K02417,,,0.6169281292679286,,,,,,,,36.3211,,,,,
804,K02418,,,0.6269288616808842,,,,,0.6142147652136397,,,12.704799999999999,,,,,16.4293
805,K02419,,,0.569,,,,,,,,5.476,,,,,
806,K02420,,,0.6037515792859405,,,,,,,,12.779599999999999,,,,,
807,K02422,,,0.6044084136357669,,,,,0.624,,,14.075400000000002,,,,,7.0833
808,K02423,,,,,,,,0.667,,,,,,,,5.3089
809,K02426,,,0.6660317197383562,,,,,,,,14.797099999999999,,,,,
810,K02428,,,0.6834819498079421,,,,,,,,15.8788,,,,,
811,K02429,,,0.5955982212503524,,,,,,,,81.70400000000001,,,,,
812,K02431,,,0.5978773768781008,,,,,,,,5.052099999999999,,,,,
813,K02433,,,0.6889756894468948,,,,,,,,18.6837,,,,,
814,K02434,,,0.6146891407288368,,,,,,,,29.9759,,,,,
815,K02435,,,0.636941045929861,,,,,,,,68.62610000000001,,,,,
816,K02437,,,0.6054350022360323,,,,,,,,73.8353,,,,,
817,K02440,,,0.66,,,,,,,,7.7736,,,,,
818,K02444,,,0.643302356000253,,,,,,,,15.006899999999998,,,,,
819,K02448,,,0.6422511432502183,,,,,,,,6.438700000000001,,,,,
820,K02450,,,0.5752740273998453,,,,,,,,20.5942,,,,,
821,K02451,,,0.6759999999999999,,,,,,,,3.3617,,,,,
822,K02452,,,0.6165324388606963,,,,,0.6274415108311028,,,4.6752,,,,,7.573
823,K02453,,,0.614,,,,,,,,6.9097,,,,,
824,K02454,,,0.53,,,,,,,,6.9361,,,,,
825,K02456,,,0.5895039662084784,,,,,,,,36.2046,,,,,
826,K02457,,,,,,,,0.6015251974990076,,,,,,,,12.183800000000002
827,K02458,,,,,,,,0.639,,,,,,,,2.8128
828,K02459,,,0.667,,,,,0.6314205444046962,,,2.3191,,,,,10.6535
829,K02460,,,0.6354567055888686,,0.667,,,0.6127328349221137,,,19.9879,,1.5075,,,9.08
830,K02461,,,0.6609999999999999,,,,,0.655810286314633,,,4.585,,,,,8.9683
831,K02463,,,0.631,,,,,0.628,,,6.3721,,,,,2.8054
832,K02471,,,0.627,,,,,,,,3.699,,,,,
833,K02477,,,0.5931908843745248,,,,,,,,12.701699999999999,,,,,
834,K02478,,,0.5781949266099833,,,,,,,,59.89139999999999,,,,,
835,K02480,,,0.5760000000000001,,,,,,,,3.0933,,,,,
836,K02481,,,0.56,,,,,,,,6.0736,,,,,
837,K02482,,,0.5800614913513987,,,,,,,,35.9557,,,,,
838,K02483,,,0.6279986778250017,,,,,,,,68.6938,,,,,
839,K02484,,,0.6043346538259117,,,,,,,,11.8711,,,,,
840,K02488,,,0.5543985042194218,,,,,,,,31.1981,,,,,
841,K02492,,,0.649865307811209,,,,,,,,76.72610000000002,,,,,
842,K02493,,,0.725,,,,,,,,5.3074,,,,,
843,K02494,,,,,,,,0.6429436666681533,,,,,,,,12.6846
844,K02495,,,0.5519999999999999,,,,,,,,9.6981,,,,,
845,K02498,,,0.7116098050497424,,,,,,,,10.545200000000001,,,,,
846,K02500,,,0.6595966850957763,,,,,,,,8.4255,,,,,
847,K02501,,,0.6431665002063542,,,,,,,,16.675,,,,,
848,K02503,,,0.6091358026601851,,,,,,,,30.8845,,,,,
849,K02510,,,0.6153369764291783,,,,,,,,33.0702,,,,,
850,K02517,,,0.6261471420361304,,,,,,,,20.5532,,,,,
851,K02518,,,0.5674693996608957,,,,,,,,93.20900000000002,,,,,
852,K02519,,,0.6284608871515854,,,,,,,,69.5009,,,,,
853,K02520,,,0.5911819076926847,,,,,,,,124.2779,,,,,
854,K02523,,,0.624,,,,,,,,8.8619,,,,,
855,K02526,,,0.598,,,,,,,,2.528,,,,,
856,K02527,,,0.6254309554944752,,,,,0.54,,,70.6661,,,,,1.8571
857,K02528,,,0.648936663448196,,,,,,,,13.6097,,,,,
858,K02529,,,0.5798879931827684,,,,,0.5579999999999999,,,35.2879,,,,,7.8304
859,K02533,,,0.698,,,,,,,,7.9614,,,,,
860,K02535,,,0.5865403423910758,,,,,,,,12.061,,,,,
861,K02536,0.5870000000000001,,0.6272239928359777,,,,,,2.9419,,56.794000000000004,,,,,
862,K02548,,,0.7390000000000001,,,,,,,,3.85,,,,,
863,K02556,,,0.6016558410456271,,,,,,,,65.262,,,,,
864,K02557,,,0.6186253699218861,,,,,,,,44.8645,,,,,
865,K02558,,,0.6619965286863488,,,,,,,,18.357599999999998,,,,,
866,K02563,,,0.6741120917512858,,,,,,,,28.4659,,,,,
867,K02564,,,0.544,,,,,,,,3.1577,,,,,
868,K02575,,,0.6096606081720808,,,,,,,,9.787700000000001,,,,,
869,K02600,,,0.6282229388589736,,,,,,,,229.09060000000002,,,,,
870,K02601,,,0.5936726046891198,,,,,,,,112.1046,,,,,
871,K02609,,,0.63607531124968,,,,,,,,35.8935,,,,,
872,K02610,,,0.642081176964645,,,,,,,,25.201200000000004,,,,,
873,K02611,,,0.6604778097210563,,,,,,,,14.8187,,,,,
874,K02612,,,0.6662461041388194,,,,,,,,11.888399999999999,,,,,
875,K02614,,,0.604,,,,,,,,3.1262,,,,,
876,K02616,,,0.7250742383902493,,,,,0.6629999999999999,,,24.1368,,,,,5.2205
877,K02624,,,0.6472645410193318,,,,,,,,17.7735,,,,,
878,K02626,,,0.5650938324077484,,,,,,,,25.9519,,,,,
879,K02638,,0.573,0.5477587671933432,,,,,,,3.9378,16.0646,,,,,
880,K02650,,,0.557,,,,,,,,2.4415,,,,,
881,K02651,,,0.5423661164734854,,,,,0.47,,,24.3527,,,,,1.8297
882,K02652,,,0.53,,,,,,,,6.9361,,,,,
883,K02654,,,0.5986859220055184,,,,,,,,12.0394,,,,,
884,K02655,,,0.6146085563878293,,,,,,,,9.0182,,,,,
885,K02656,,,0.625,,,,,,,,6.797,,,,,
886,K02657,,,0.551,,,,,,,,4.3333,,,,,
887,K02658,,,0.6083927954045203,,,,,,,,9.3135,,,,,
888,K02659,,,0.6308521058055424,,,,,,,,12.1068,,,,,
889,K02662,,,0.5903780646107627,,,,,,,,52.970699999999994,,,,,
890,K02663,,,0.570662622165854,,,,,,,,25.7902,,,,,
891,K02664,,,0.5812742037127263,,,,,,,,27.304,,,,,
892,K02665,,,0.5454070226021699,,,,,,,,11.2095,,,,,
893,K02669,,,0.65,,,,,,,,6.9708,,,,,
894,K02670,,,0.598,,,,,,,,14.5485,,,,,
895,K02671,,,0.5926549011551606,,,,,,,,5.8773,,,,,
896,K02672,,,0.6023362603141507,,,,,0.628,,,4.6017,,,,,3.1166
897,K02673,,,0.5744459511337692,,,,,0.5660000000000001,,,13.208199999999998,,,,,2.6626
898,K02674,,,0.611,,,,,,,,2.8479,,,,,
899,K02676,,,0.5740737825463659,,,,,,,,21.720499999999998,,,,,
900,K02687,,,0.6853029386974325,,,,,,,,19.2994,,,,,
901,K02784,,,0.696,,,,,,,,2.3072,,,,,
902,K02793,,,0.597,,,,,,,,3.5687,,,,,
903,K02823,,,0.735,,,,,,,,2.7824,,,,,
904,K02825,,,0.5976879486352762,,,,,,,,60.77499999999999,,,,,
905,K02834,,,0.6237645465339131,,,,,0.6135967480743605,,,68.0386,,,,,7.4744
906,K02835,,,0.6423554313361833,,,,,,,,25.9418,,,,,
907,K02838,,,0.5844451865373987,,,,,,,,95.97489999999999,,,,,
908,K02844,,,0.552,,,,,,,,6.4069,,,,,
909,K02851,,,0.6789999999999999,,,,,,,,4.8586,,,,,
910,K02856,,,0.6278614983464033,,,,,,,,19.5986,,,,,
911,K02860,,,0.6357359454698835,,,,,0.654,,,38.568200000000004,,,,,5.9089
912,K02863,,,0.6225302309909008,,,,,,,,108.6,,,,,
913,K02864,,,0.6212297092240974,,,,,,,,80.03049999999998,,,,,
914,K02867,,,0.606136711470858,,,,,,,,128.7808,,,,,
915,K02871,,,0.5967960070784943,,,,,,,,117.2949,,,,,
916,K02874,,,0.6363513892192993,,,,,,,,69.8154,,,,,
917,K02876,,,0.6211932570594947,,,,,,,,92.3474,,,,,
918,K02878,,,0.6306001516720426,,,,,,,,85.2984,,,,,
919,K02879,,,0.626042381896093,,,,,,,,95.9888,,,,,
920,K02881,,,0.625864507915037,,,,,0.643,,,93.0626,,,,,3.7619
921,K02884,,,0.6187407920583795,,,,,,,,131.49590000000003,,,,,
922,K02886,,,0.6322160034612165,,,,,,,,101.53240000000001,,,,,
923,K02887,,,0.6121486048219487,,,,,,,,128.16000000000003,,,,,
924,K02888,,,0.600584668914796,,,,,0.531,,,102.4713,,,,,9.4219
925,K02890,,,0.6202002431829041,,,,,,,,97.0783,,,,,
926,K02892,,,0.5767482286307724,,,,,,,,99.15139999999998,,,,,
927,K02895,,,0.6039809700777211,,,,,,,,87.3261,,,,,
928,K02897,,,0.6215622393342553,,,,,0.583,,,104.91940000000001,,,,,4.4929
929,K02899,,,0.6385780869147821,,,,,,,,74.87219999999999,,,,,
930,K02902,,,0.6089561868382576,,,,,,,,83.43140000000001,,,,,
931,K02904,,,0.620349957151174,,,,,,,,29.4977,,,,,
932,K02906,,,0.6248217452729321,,,,,,,,101.4618,,,,,
933,K02907,,,0.595555684508635,,,,,,,,69.7784,,,,,
934,K02909,,,0.5732319357360418,,,,,,,,77.832,,,,,
935,K02911,,,0.6183449601254682,,,,,,,,42.8724,,,,,
936,K02913,,,0.554041685732189,,,,,,,,34.659800000000004,,,,,
937,K02914,,,0.6273960240328783,,,,,,,,36.052800000000005,,,,,
938,K02916,,,0.577719102116733,,,,,0.524,,,78.1994,,,,,10.2353
939,K02919,,,0.6045106408927412,,,,,,,,33.7841,,,,,
940,K02926,,,0.6300672661911932,,,,,0.546,,,86.47080000000001,,,,,6.8472
941,K02931,,,0.6096222707501151,,,,,,,,124.04740000000002,,,,,
942,K02933,,,0.6258920668117096,,,,,,,,91.2986,,,,,
943,K02935,,,0.5942985546374414,,,,,0.6305405751274348,,,144.0348,,,,,20.6601
944,K02939,,,0.616226758859479,,,,,,,,101.59109999999997,,,,,
945,K02945,,,0.612790317307222,,,,,,,,257.38200000000006,,,,,
946,K02946,,,0.5852732502514537,,,,,,,,104.00329999999998,,,,,
947,K02948,,,0.6494549241666809,,,,,,,,82.41709999999999,,,,,
948,K02950,,,0.6402077412470032,,,,,,,,129.0083,,,,,
949,K02952,,,0.6111464411061124,,,,,,,,100.60659999999999,,,,,
950,K02954,,,0.6022026224148745,,,,,,,,82.8437,,,,,
951,K02956,,,0.562632267618877,,,,,,,,138.8273,,,,,
952,K02959,,,0.6404802435238854,,,,,,,,83.88669999999999,,,,,
953,K02961,,,0.6066020429967253,,,,,,,,51.763600000000004,,,,,
954,K02963,,,0.6313577223244431,,,,,,,,70.1494,,,,,
955,K02965,,,0.6015516425341092,,,,,,,,105.8839,,,,,
956,K02967,,,0.6196025326270005,,,,,,,,188.6568,,,,,
957,K02968,,,0.6130992881885763,,0.635,,,0.6829999999999999,,,75.93950000000001,,4.3295,,,2.1136
958,K02970,,,0.5758511247588474,0.386,,,,,,,76.6533,1.8044,,,,
959,K02982,,,0.6210111893845653,,,,,,,,141.83029999999997,,,,,
960,K02986,,,0.6171534451670819,,,,,,,,124.5401,,,,,
961,K02988,,,0.6295818205406952,,,,,,,,80.18,,,,,
962,K02990,,,0.5801379708374773,,,,,,,,57.448299999999996,,,,,
963,K02992,,,0.6175557711626556,,,,,,,,115.19339999999998,,,,,
964,K02994,,,0.6180506574299959,,,,,,,,75.86319999999999,,,,,
965,K02996,,,0.6278070999776514,,,,,0.565,,,71.91199999999999,,,,,3.7701
966,K03040,,,0.6032665438743476,,,,,,,,246.3597,,,,,
967,K03060,,,0.6143816534100556,,,,,0.5801902124401349,,,71.4348,,,,,13.3264
968,K03070,,,0.6169403147765682,,,,,,,,141.46980000000002,,,,,
969,K03071,,,0.6032705523420498,,,,,,,,28.9175,,,,,
970,K03072,,,0.5997516158675442,,,,,,,,12.966999999999999,,,,,
971,K03073,,,0.5883840612078848,,,,,0.5334225376118995,,,67.53519999999999,,,,,10.319600000000001
972,K03074,,,0.5329999999999999,,,,,,,,6.6053,,,,,
973,K03075,,,0.6214063270934896,,,,,0.643352747800345,,,44.846700000000006,,,,,19.3886
974,K03076,,,0.5907789546782818,,,,,,,,58.678999999999995,,,,,
975,K03077,,,0.6523291804619675,,,,,,,,10.7139,,,,,
976,K03088,,,0.6107071982411769,,,,,0.5658714209567803,,,1391.9456999999995,,,,,25.978600000000004
977,K03090,,,0.6772292139495935,,,,,,,,20.794800000000002,,,,,
978,K03092,,,0.6111102072085786,,,,,,,,207.98580000000004,,,,,
979,K03100,,,0.6042381066585423,,,,,,,,113.76279999999996,,,,,
980,K03101,,,0.6167209413347177,,,,,0.6291562566327353,,,66.3587,,,,,7.6584
981,K03106,,,0.6534411003793102,,,,,,,,21.0519,,,,,
982,K03110,,,0.6473000620771996,,,,,,,,34.7686,,,,,
983,K03111,,,0.5992464249544386,,,,,0.6751546873964459,,,268.5979,,,,,16.5359
984,K03113,,,0.67,,,,,,,,5.5284,,,,,
985,K03116,,,0.6027492283025306,,,,,0.6003761525335527,,,83.8361,,,,,12.339100000000002
986,K03117,,,0.6447277538206659,,,,,,,,22.4818,,,,,
987,K03118,,,0.5913805062213925,,,,,,,,92.63950000000001,,,,,
988,K03147,,,0.5977341014313554,,,,,,,,182.58280000000002,,,,,
989,K03149,,,0.6286231431928989,,,,,,,,80.85669999999999,,,,,
990,K03151,,,0.6270298824837739,,,,,,,,31.252599999999997,,,,,
991,K03153,,,0.609,,,,,,,,7.0674,,,,,
992,K03154,,,0.6434863514666883,,,,,0.563638674924302,,,24.404999999999998,,,,,5.7252
993,K03168,,,0.638,,,,,,,,9.4685,,,,,
994,K03177,,,0.6326579295971709,,,,,,,,16.6224,,,,,
995,K03179,,,0.6264870591350598,,,,,,,,23.7608,,,,,
996,K03181,,,,,,,,0.6609999999999999,,,,,,,,5.0459
997,K03182,,,0.579107929994342,,,,,,,,14.6534,,,,,
998,K03183,,,0.6409999999999999,,,,,,,,6.8697,,,,,
999,K03186,,,0.5987168935463312,,,,,,,,72.7941,,,,,
1000,K03187,,,0.6725449254128194,,,,,0.601,,,13.8404,,,,,3.2266
1001,K03188,,,0.6072139221804553,,,,,,,,10.9781,,,,,
1002,K03192,,,,,,,,0.622,,,,,,,,1.6899
1003,K03194,,,,,,,,0.5770000000000001,,,,,,,,4.6485
1004,K03195,,,0.6637545918419729,,,,,,,,9.7401,,,,,
1005,K03197,,,0.6282356011354271,,,,,,,,10.1624,,,,,
1006,K03198,,,0.5978479433539808,,,,,,,,8.5484,,,,,
1007,K03200,,,0.6111275008266491,,,,,,,,7.233599999999999,,,,,
1008,K03208,,,0.6042121143181282,,,,,,,,12.645700000000001,,,,,
1009,K03210,,,0.5918267990871474,,,,,,,,55.7839,,,,,
1010,K03216,,,0.6101097482297321,,,,,,,,15.1875,,,,,
1011,K03217,0.5710000000000001,,0.5750100729667706,,,,,,4.8447,,72.2662,,,,,
1012,K03218,,,0.6630536945355793,,,,,,,,28.468200000000003,,,,,
1013,K03269,,,0.6220401117547811,,,,,,,,31.587400000000002,,,,,
1014,K03270,,,0.605,,,,,,,,5.6984,,,,,
1015,K03271,,,0.6176634242843806,,,,,,,,52.756899999999995,,,,,
1016,K03274,,,0.5720000000000001,,,,,,,,3.9423,,,,,
1017,K03281,,,0.6346970654493074,,,,,,,,13.997599999999998,,,,,
1018,K03282,,,0.5716800375022415,,,,,,,,47.767100000000006,,,,,
1019,K03284,,,0.6202377066239411,,,,,,,,15.4786,,,,,
1020,K03286,,,0.6283357748395176,,,,,,,,68.92349999999999,,,,,
1021,K03299,,,0.6338055267102486,,,,,,,,22.3995,,,,,
1022,K03301,,,0.6006242716964671,,,,,,,,19.9805,,,,,
1023,K03303,,,0.607710098402108,,,,,,,,79.7203,,,,,
1024,K03304,,,0.6920000000000001,,,,,,,,4.1748,,,,,
1025,K03306,,,0.635,,,,,,,,7.7694,,,,,
1026,K03307,,,0.593,,,,,,,,10.385,,,,,
1027,K03312,,,0.619,,,,,,,,2.9281,,,,,
1028,K03313,,,0.7217988857125939,,,,,,,,14.8458,,,,,
1029,K03320,,,0.6201239504744296,,,,,,,,103.95850000000002,,,,,
1030,K03322,,,0.677,,,,,,,,6.6638,,,,,
1031,K03324,,,0.6629999999999999,,,,,,,,2.2156,,,,,
1032,K03325,,,0.5517411022489253,,,,,,,,14.216500000000002,,,,,
1033,K03327,,,0.6009974123575604,,0.521,,,,,,15.5399,,2.0524,,,
1034,K03335,,,0.6017738922321778,,,,,,,,26.6158,,,,,
1035,K03336,,,0.596,,,,,,,,4.1374,,,,,
1036,K03337,,,0.561,,,,,,,,1.9566,,,,,
1037,K03365,,,0.6213758670905215,,,,,,,,30.7118,,,,,
1038,K03367,,,0.535,,,,,,,,6.6689,,,,,
1039,K03386,,,0.6,,,,,,,,5.2106,,,,,
1040,K03392,,,0.5617489730126948,,,,,,,,12.1787,,,,,
1041,K03394,,,0.669,,,,,,,,6.7836,,,,,
1042,K03396,,,0.6003110407630113,,,,,,,,9.1164,,,,,
1043,K03402,,,0.6462456840569503,,,,,,,,69.66740000000001,,,,,
1044,K03405,,,0.6475363305130407,,,,,,,,23.8382,,,,,
1045,K03406,,,0.6267435761698491,,,,,,,,228.78500000000003,,,,,
1046,K03408,,,0.5948379089101574,,,,,,,,15.022099999999998,,,,,
1047,K03409,,,0.575201520167646,,,,,,,,21.7185,,,,,
1048,K03411,,,0.637,,,,,,,,6.5245,,,,,
1049,K03412,,,0.6095050484851992,,,,,,,,27.2716,,,,,
1050,K03413,,,0.610560223064408,,,,,,,,28.046599999999998,,,,,
1051,K03418,,,0.643,,,,,,,,3.9053,,,,,
1052,K03424,,,0.6314177228622461,,0.5820000000000001,,,,,,49.6752,,6.7948,,,
1053,K03426,,,0.6426077188787719,,,,,,,,37.8198,,,,,
1054,K03427,,,0.5606251618870933,,,,,,,,12.433900000000001,,,,,
1055,K03430,,,0.6510762960969708,,,,,,,,9.5596,,,,,
1056,K03433,,,0.6850895620939088,,,,,,,,6.4753,,,,,
1057,K03436,,,0.5801432460120314,,,,,,,,12.7336,,,,,
1058,K03437,,,0.6090000000000001,,,,,,,,6.1712,,,,,
1059,K03438,,,0.6262487146253674,,,,,,,,119.93419999999999,,,,,
1060,K03439,,,0.6234271365578369,,,,,,,,30.837600000000002,,,,,
1061,K03446,,,0.592321635153193,,,,,,,,90.32409999999999,,,,,
1062,K03449,,,0.7345320384835372,,,,,,,,7.657399999999999,,,,,
1063,K03455,,,0.6300903644821222,,,,,,,,43.6643,,,,,
1064,K03457,,,0.5948852196886577,,,,,,,,31.745099999999997,,,,,
1065,K03464,,,0.6723301436411692,,,,,,,,22.923799999999996,,,,,
1066,K03465,,,0.5992366695665601,,,,,,,,16.9239,,,,,
1067,K03466,,,0.6239950828027154,,,,,,,,213.74180000000007,,,,,
1068,K03469,,,0.6350130305442695,,,,,0.518,,,34.8153,,,,,3.854
1069,K03470,,,0.6437366900802495,,,,,,,,64.6071,,,,,
1070,K03474,,,0.632504380809396,,,,,,,,25.5665,,,,,
1071,K03478,,,0.6373907907442307,,,,,,,,52.6829,,,,,
1072,K03495,,,0.6509672864168891,,,,,,,,52.944500000000005,,,,,
1073,K03496,,,0.6091066513513932,,,,,,,,109.0117,,,,,
1074,K03497,,,0.6156797091534708,,0.6330000000000001,,,0.6729999999999999,,,165.16880000000003,,2.0759,,,3.7827
1075,K03498,,,0.6098470987166837,,,,,,,,24.7153,,,,,
1076,K03499,,,0.6456771630616469,,,,,,,,21.405,,,,,
1077,K03500,,,0.583,,,,,,,,5.7386,,,,,
1078,K03501,,,0.620631226859984,,,,,,,,45.904599999999995,,,,,
1079,K03517,,,0.6555191177155812,,,,,,,,56.4485,,,,,
1080,K03518,,,0.6527847713460606,,,,,,,,33.5875,,,,,
1081,K03519,,,0.6919004009239942,,,,,,,,6.649,,,,,
1082,K03521,,,0.642669937449144,,,,,,,,104.2555,,,,,
1083,K03522,,,0.6473063545629916,,,,,,,,158.31020000000004,,,,,
1084,K03523,,,0.6425524738870874,,,,,,,,23.3966,,,,,
1085,K03524,,,0.6597609995387227,,,,,,,,21.1007,,,,,
1086,K03525,,,0.626797564292238,,,,,,,,74.58249999999998,,,,,
1087,K03526,,,0.6273399534988799,,,,,,,,114.59420000000001,,,,,
1088,K03527,,,0.6404322774745806,,,,,0.713,,,152.93130000000002,,,,,4.7494
1089,K03528,,,0.672,,,,,0.659,,,2.8982,,,,,3.9595
1090,K03530,,,0.6029308037751709,,,,,,,,30.3556,,,,,
1091,K03531,,,0.6449832706940333,,,,,,,,154.52770000000004,,,,,
1092,K03534,,,0.5535635280593612,,,,,,,,44.4478,,,,,
1093,K03536,,,0.6106332895209607,,,,,,,,42.612100000000005,,,,,
1094,K03543,,,0.5981858771277621,,,,,,,,40.139599999999994,,,,,
1095,K03544,,,0.5992001716596063,,,,,,,,224.26909999999998,,,,,
1096,K03545,,,0.6205773290499225,,,,,,,,128.2837,,,,,
1097,K03546,,,0.716411110578153,,,,,,,,6.6527,,,,,
1098,K03549,,,0.625559096440907,,,,,,,,79.58239999999999,,,,,
1099,K03550,,,0.6341191734525555,,,,,,,,49.9462,,,,,
1100,K03551,,,0.6407055215844094,,,,,,,,96.62679999999999,,,,,
1101,K03553,,,0.6105577225495461,,,,,,,,154.352,,,,,
1102,K03554,,,0.605,,,,,,,,5.792,,,,,
1103,K03556,,,0.7087033433365999,,,,,0.6390215907668293,,,148.6508,,,,,14.8696
1104,K03557,,,0.5639276982799468,,,,,,,,18.9718,,,,,
1105,K03558,,,0.61460169533871,,,,,0.604,,,22.5504,,,,,7.3522
1106,K03559,,,0.5818055691697925,,,,,0.5651267331994398,,,208.46200000000005,,,,,32.476
1107,K03560,,,0.6382095900971986,,,,,,,,15.0319,,,,,
1108,K03561,,,0.622191565329041,,,,,,,,260.8826,,,,,
1109,K03563,,,0.5826921704377267,,,,,0.6457358084261793,,,29.3806,,,,,11.7848
1110,K03564,,,0.5943530308158145,,,,,,,,99.009,,,,,
1111,K03565,,,0.6562203893729491,,,,,0.632,,,32.2173,,,,,2.0046
1112,K03566,,,0.6606333278529203,,,,,,,,12.200099999999999,,,,,
1113,K03567,,,0.602,,,,,,,,9.0806,,,,,
1114,K03568,,,0.6517426248851629,,,,,,,,37.1994,,,,,
1115,K03569,,,0.6256719842268097,,,,,,,,274.1768,,,,,
1116,K03570,,,0.6473798990292908,,,,,0.6432647974006538,,,73.5625,,,,,8.7243
1117,K03571,,,0.6379616173461035,,,,,0.525,,,31.8198,,,,,6.8346
1118,K03572,,,0.6431636680941134,,,,,,,,14.267900000000001,,,,,
1119,K03574,,,0.6278449007616885,,,,,,,,54.599500000000006,,,,,
1120,K03575,,,0.6510453815935644,,,,,,,,55.5499,,,,,
1121,K03581,,,0.6355582599517295,,,,,,,,8.0982,,,,,
1122,K03584,,,0.6596909355079926,,,,,0.626783790376939,,,75.5743,,,,,8.8233
1123,K03585,,,0.597694366534044,,,,,,,,51.5351,,,,,
1124,K03586,,,0.6390644479654127,,,,,,,,19.289299999999997,,,,,
1125,K03587,,,0.6015697825156526,,,,,,,,13.8055,,,,,
1126,K03588,,,0.6609999999999999,,,,,,,,5.5498,,,,,
1127,K03589,,,0.6521807933684269,,,,,0.6435580143160811,,,28.5604,,,,,13.8542
1128,K03590,,,0.6477648433775154,,,,,,,,121.31900000000002,,,,,
1129,K03592,,,0.672,,,,,,,,8.2616,,,,,
1130,K03593,,,0.6456287080322495,,,,,,,,90.8173,,,,,
1131,K03594,,,0.5691798669841123,,,,,,,,77.56760000000001,,,,,
1132,K03595,,,0.6058010114873189,,,,,,,,58.79299999999999,,,,,
1133,K03597,,,0.685,,,,,,,,6.0895,,,,,
1134,K03598,,,0.6301132900192047,,,,,,,,10.384,,,,,
1135,K03599,,,0.608,,,,,,,,7.9553,,,,,
1136,K03600,,,0.6200762987052809,,,,,,,,11.0921,,,,,
1137,K03601,,,0.6681958696488581,,,,,0.635,,,105.54929999999999,,,,,4.7503
1138,K03602,,,0.5731144727261281,,,,,0.642,,,50.30839999999999,,,,,2.9956
1139,K03605,,,0.5876318392155242,,,,,,,,6.1533,,,,,
1140,K03606,,,0.585,,,,,,,,3.2898,,,,,
1141,K03608,,,0.6282102635210247,,,,,,,,15.2071,,,,,
1142,K03609,,,0.617,,,,,,,,8.0457,,,,,
1143,K03610,,,0.6610578714768035,,,,,,,,21.406100000000002,,,,,
1144,K03611,,,0.6329175903016792,,,,,,,,7.4806,,,,,
1145,K03616,,,0.6801567848762758,,,,,,,,17.1102,,,,,
1146,K03621,,,0.6280565410274812,,,,,,,,77.2043,,,,,
1147,K03624,,,0.583,,,,,,,,2.7024,,,,,
1148,K03625,,,0.6013717043888336,,,,,,,,39.635,,,,,
1149,K03628,,,0.6013147777692925,,,,,,,,318.6779999999999,,,,,
1150,K03629,,0.596,0.6563316450890866,,,,,,,2.7223,16.3488,,,,,
1151,K03630,,,0.6235063003124504,,,,,0.43899999999999995,,,49.3213,,,,,2.3601
1152,K03631,,,0.6581366921848413,,,,,,,,72.7219,,,,,
1153,K03634,,,0.6045215717503593,,,,,0.5820000000000001,,,70.02550000000001,,,,,2.6881
1154,K03635,,,0.6302625211676777,,,,,0.6319040824296314,,,62.64679999999999,,,,,3.8871
1155,K03636,,,0.6134170968236025,,,,,0.6445864241065132,,,121.36259999999999,,,,,4.1121
1156,K03637,,,0.6316986375516034,,,,,,,,47.10959999999999,,,,,
1157,K03638,,,0.626,,,,,,,,5.7954,,,,,
1158,K03639,,,0.6250759041346367,,0.634,,,,,,80.17699999999999,,4.0375,,,
1159,K03640,,,0.6260127646997513,,,,,,,,31.1433,,,,,
1160,K03641,,,0.5906950207970589,,,,,,,,60.7187,,,,,
1161,K03642,,,0.6259473895979251,,,,,0.6067341220561768,,,106.6102,,,,,8.4803
1162,K03643,,,0.6779999999999999,,,,,0.6339999999999999,,,8.7289,,,,,8.029
