,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Duplodnaviria,GC_adj Eukaryota,GC_adj Monodnaviria,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Duplodnaviria,gene_counts Eukaryota,gene_counts Monodnaviria,gene_countsUnclassified
826,K02655,,,0.605,,,,,,,4.5296,,,,
827,K02656,,,0.6193675735077485,,,,0.618,,,9.9652,,,,5.5123
828,K02657,,,0.6041806595635711,,,,,,,19.6368,,,,
829,K02658,,,0.573,,,,,,,12.6568,,,,
830,K02662,,,0.5941890409452406,,,,,,,123.16149999999999,,,,
831,K02663,,,0.6027578643616186,,,,,,,16.791600000000003,,,,
832,K02664,,,0.5814009290597907,,,,,,,56.5739,,,,
833,K02665,,,0.5958985027065328,,,,,,,32.202,,,,
834,K02669,,,0.599,,,,,,,10.5637,,,,
835,K02671,,,0.6290369619913216,,,,0.5875548030078132,,,22.5088,,,,8.4732
836,K02672,,,0.5888173353421968,,,,0.665237585653187,,,15.9773,,,,6.819700000000001
837,K02673,,,0.6091537427718626,,,,0.672,,,29.470799999999997,,,,3.045
838,K02674,,,0.6233776373268761,,,,,,,31.344499999999996,,,,
839,K02676,,,0.6300014952924688,,,,,,,24.4815,,,,
840,K02686,,,0.6629999999999999,,,,,,,6.3225,,,,
841,K02687,,,0.657307211614681,,,,,,,26.510299999999997,,,,
842,K02696,,,,,0.303,,,,,,,3.2633,,
843,K02697,,,,,0.324,,,,,,,2.8946,,
844,K02700,,,,,,,0.303,,,,,,,3.5404
845,K02703,,,0.43299999999999994,,,,,,,2.2318,,,,
846,K02704,,,0.3731422225317562,,,,,,,6.9984,,,,
847,K02711,,,,,0.358,,,,,,,4.077,,
848,K02712,,,,,0.309,,,,,,,2.2624,,
849,K02742,,,0.65,,,,,,,5.2592,,,,
850,K02761,,,0.7340000000000001,,,,,,,3.3529,,,,
851,K02768,,,0.688,,,,,,,4.4032,,,,
852,K02784,,,0.6225483775470435,,,,,,,54.37710000000001,,,,
853,K02793,,,0.6173982985391442,,,,,,,15.2961,,,,
854,K02800,,,0.653,,,,,,,5.684,,,,
855,K02806,,,0.59,,,,,,,9.0926,,,,
856,K02825,,,0.6150023707847173,,,,,,,113.25599999999999,,,,
857,K02834,,,0.6250865908792339,,,,0.6323204870487995,,,136.14260000000002,,,,8.6899
858,K02835,,,0.6301764943955561,,,,,,,39.9182,,,,
859,K02836,,,0.6369686378675493,,,,,,,7.6253,,,,
860,K02838,,,0.6103945440297226,,,,,,,201.05239999999998,,,,
861,K02844,,,0.6375641534730497,,,,,,,14.1502,,,,
862,K02851,,,0.607224551975419,,,,,,,17.5644,,,,
863,K02856,,,0.563,,,,,,,5.3312,,,,
864,K02858,,,0.6834404776096107,,,,,,,10.344999999999999,,,,
865,K02860,,,0.6355947939114988,,,,0.653,,,95.0547,,,,8.0599
866,K02863,,,0.6257693130563563,,,,,,,210.9309,,,,
867,K02864,,,0.6132502989689569,,,,,,,216.0795,,,,
868,K02867,,,0.6158933440138393,,,,,,,175.2952,,,,
869,K02871,,,0.6029897188916031,,,,,,,195.85289999999998,,,,
870,K02874,,,0.6261395499628443,,,,,,,131.5576,,,,
871,K02876,,,0.6571111264882968,,,,0.7350000000000001,,,171.88669999999996,,,,4.2475
872,K02878,,,0.646669614682665,,,,,,,226.44129999999998,,,,
873,K02879,,,0.6250633344668216,,,,,,,182.01829999999998,,,,
874,K02881,,,0.6348962577165831,,,,,,,150.1279,,,,
875,K02884,,,0.6264587188967212,,,,,,,192.70990000000003,,,,
876,K02886,,,0.6395422720133513,,,,,,,191.9256,,,,
877,K02887,,,0.6221093329724994,,,,,,,221.1737,,,,
878,K02888,,,0.6248084562776595,,,,0.49941760903711496,,,161.1221,,,,8.8098
879,K02890,,,0.6270882300360794,,,,,,,162.495,,,,
880,K02892,,,0.5918139396561976,,0.272,,,,,167.9491,,2.9874,,
881,K02895,,,0.6111750877870104,,,,,,,123.90729999999999,,,,
882,K02897,,,0.6255988664468796,,,,0.5878546038808972,,,149.28360000000004,,,,5.0936
883,K02899,,,0.6301327376363485,,,,,,,130.38469999999998,,,,
884,K02902,,,0.6178282849262279,,,,,,,117.7805,,,,
885,K02904,,,0.6251610098638405,,,,,,,102.75999999999999,,,,
886,K02906,,,0.6284906413539824,,,,,,,194.74469999999997,,,,
887,K02907,,,0.6185757986852523,,,,,,,101.7327,,,,
888,K02909,,,0.5960994430306363,,,,,,,133.2991,,,,
889,K02911,,,0.613778789369571,,,,,,,72.41290000000001,,,,
890,K02913,,,0.5298406687515507,,0.231,,,,,138.72150000000002,,2.8946,,
891,K02914,,,0.6119238742417262,,,,,,,42.2366,,,,
892,K02916,,,0.5882084684226273,,,,,,,193.9844,,,,
893,K02919,0.6,,0.5324557419048259,,,,,3.1628,,36.0987,,,,
894,K02926,,,0.6414746387772462,,,,,,,151.5606,,,,
895,K02931,,,0.6027335083196966,,,,,,,176.1955,,,,
896,K02933,,,0.6221416947114028,,,,,,,169.18039999999996,,,,
897,K02935,,,0.6146464491044172,,,,0.482,,,184.93010000000004,,,,2.5372
898,K02939,,,0.6136395909140686,,,,,,,192.49530000000004,,,,
899,K02945,,,0.6115694889862203,,,,,,,373.49420000000003,,,,
900,K02946,,,0.6040358387591959,,,,,,,199.49890000000002,,,,
901,K02948,,,0.6527754426668586,,,,,,,167.52879999999993,,,,
902,K02950,,,0.6257693885571167,,,,,,,190.47570000000002,,,,
903,K02952,,,0.6283399073284831,,,,,,,83.72630000000001,,,,
904,K02954,,,0.6251702136403146,,,,,,,109.82460000000002,,,,
905,K02956,,,0.5619090027479713,,,,,,,152.1186,,,,
906,K02959,,,0.6262760306936346,,,,,,,188.44389999999999,,,,
907,K02961,,,0.6167442497240816,,,,,,,79.2717,,,,
908,K02963,,,0.6357042104321856,,,,,,,104.68260000000001,,,,
909,K02965,,,0.6018770948173504,,,,,,,148.1932,,,,
910,K02967,,,0.5953132145844573,,,,,,,247.3363,,,,
911,K02968,,,0.631348473351584,,,,0.675,,,115.4957,,,,4.0608
912,K02970,,,0.5778807624251416,,,,0.718,,,122.0921,,,,13.1876
913,K02982,,,0.6288151207075111,,,,,,,297.47880000000004,,,,
914,K02986,,,0.6206992317297704,,,,,,,261.757,,,,
915,K02988,,,0.6394692428874958,,,,,,,107.57069999999999,,,,
916,K02990,,,0.6172061924076916,,,,,,,182.6022,,,,
917,K02992,,,0.6216054456766102,,,,,,,176.34990000000002,,,,
918,K02994,,,0.6172165743801825,,0.28300000000000003,,,,,159.58909999999997,,4.1432,,
919,K02996,,,0.6381349301008665,,,,,,,116.33149999999999,,,,
920,K03035,,,,,0.53,,,,,,,2.603,,
921,K03040,,,0.61669238536554,,,,,,,531.6595999999998,,,,
922,K03060,,,0.6053276470938531,,,,0.62,,,117.88580000000003,,,,4.5564
923,K03070,,,0.6109145682715728,,,,,,,171.87130000000002,,,,
924,K03071,,,0.6067757665184097,,,,,,,50.8737,,,,
925,K03073,,,0.601100304854011,,,,0.5680000000000001,,,168.3587,,,,4.4722
926,K03074,,,0.6,,,,,,,10.5355,,,,
927,K03075,,,0.6431572577157948,,,,0.679,,,101.06260000000002,,,,5.153
928,K03076,,,0.6305251116142246,,,,,,,48.0472,,,,
929,K03088,,,0.6168365588232659,,,,0.6226110443106452,,,2069.1035000000006,,,,16.8227
930,K03089,,,0.624331497171375,,,,,,,16.7157,,,,
931,K03092,,,0.6090493929284038,,,,,,,366.484,,,,
932,K03100,,,0.5887456252798143,,,,,,,209.99980000000002,,,,
933,K03101,,,0.6236052538174203,,,,,,,125.79329999999999,,,,
934,K03106,,,0.6096892714254777,,,,,,,36.5387,,,,
935,K03110,,,0.645648432994409,,,,,,,22.9529,,,,
936,K03111,,,0.6200417739520393,,,,0.6136818193197527,,,248.59699999999998,,,,18.9682
937,K03113,,,0.6930000000000001,,,,,,,4.3231,,,,
938,K03116,,,0.594221056184305,,,,0.568800136731816,,,143.99839999999998,,,,13.2544
939,K03117,,,0.6387052806441867,,,,,,,33.9503,,,,
940,K03118,,,0.6022041958729669,,,,0.5531657543012566,,,264.07160000000005,,,,13.669900000000002
941,K03119,,,0.628,,,,,,,7.8371,,,,
942,K03147,,,0.6096601619745681,,,,,,,200.85690000000005,,,,
943,K03149,,,0.6452363730483098,,,,,,,155.59369999999998,,,,
944,K03150,,,0.624,,,,,,,4.3197,,,,
945,K03151,,,0.6542817542907464,,,,,,,11.0648,,,,
946,K03153,,,0.7070000000000001,,,,,,,5.2335,,,,
947,K03154,,,0.6565467874692852,,,,0.7027853979581459,,,64.5726,,,,13.610599999999998
948,K03168,,,0.6609999999999999,,,,,,,7.1688,,,,
949,K03177,,,0.6251350411770966,,,,,,,37.3709,,,,
950,K03179,,,0.6158299688886046,,,,,,,50.343999999999994,,,,
951,K03183,,,0.6759999999999999,,,,,,,3.1796,,,,
952,K03186,,,0.6316963240102109,,,,,,,45.7987,,,,
953,K03187,,,0.6726151458269157,,,,,,,57.6662,,,,
954,K03188,,,0.681957377729551,,,,0.7340000000000001,,,37.37349999999999,,,,5.5045
955,K03189,,,0.6268183158000219,,,,,,,62.014300000000006,,,,
956,K03190,,,0.6884750419489027,,,,0.703,,,46.7459,,,,1.9548
957,K03192,,,0.6248876911216878,,,,,,,4.828799999999999,,,,
958,K03194,,,,,,,0.5720000000000001,,,,,,,6.2365
959,K03196,,,0.596,,,,,,,5.7992,,,,
960,K03198,,,0.603,,,,,,,5.0063,,,,
961,K03200,,,0.5857093396171614,,,,,,,8.888200000000001,,,,
962,K03201,,,0.5771890578119853,,,,,,,12.0796,,,,
963,K03203,,,0.636,,,,,,,6.6547,,,,
964,K03204,,,0.585,,,,,,,6.3036,,,,
965,K03205,,,0.5784600017902408,,,,,,,15.6462,,,,
966,K03208,,,0.6087972868910977,,,,,,,14.4942,,,,
967,K03210,,,0.5728170518670428,,,,0.598,,,92.35220000000001,,,,10.407
968,K03216,,,0.6317345591925644,,,,,,,65.48949999999999,,,,
969,K03217,,,0.5939955888788412,,,,,,,196.8759,,,,
970,K03218,,,0.6626634521286571,,,,,,,32.3412,,,,
971,K03269,,,0.6168843697888879,,,,,,,24.0796,,,,
972,K03270,,,0.6182751185065304,,,,,,,24.531100000000002,,,,
973,K03271,,,0.6298117745008759,,,,,,,41.0306,,,,
974,K03273,,,0.6215010343429495,,,,,,,15.825800000000001,,,,
975,K03274,,,0.621,,,,,,,4.0482,,,,
976,K03281,,,0.6702397782219888,,,,,,,9.7168,,,,
977,K03282,,,0.5898332324829726,,,,0.5983534293542807,,,96.2175,,,,15.2645
978,K03284,,,0.6083083222785663,,,,,,,44.6922,,,,
979,K03286,,,0.6197687172272814,,,,,,,117.02780000000001,,,,
980,K03288,,,0.6629999999999999,,,,,,,4.003,,,,
981,K03297,,,0.633,,,,,,,1.8534,,,,
982,K03298,,,0.607,,,,,,,8.6572,,,,
983,K03299,,,0.6356335620954913,,,,,,,53.905499999999996,,,,
984,K03301,,,0.5740888096576992,,,,,,,51.1624,,,,
985,K03303,,,0.6208447170312562,,,,,,,253.88340000000002,,,,
986,K03313,,,0.6654875655945257,,,,,,,29.4203,,,,
987,K03320,,,0.6366363577585167,,,,,,,380.18000000000006,,,,
988,K03324,,,0.6374127361977273,,,,,,,34.1321,,,,
989,K03325,,,0.6180523872705321,,,,,,,13.7675,,,,
990,K03327,,,0.6466609394562295,,,,,,,10.6954,,,,
991,K03335,,,0.6312448746952969,,,,,,,62.0877,,,,
992,K03336,,,0.6433474583528649,,,,,,,15.965700000000002,,,,
993,K03337,,,0.603959866255433,,,,,,,35.1792,,,,
994,K03338,,,0.636,,,,,,,10.086,,,,
995,K03365,,,0.5933038351371568,,,,,,,16.3098,,,,
996,K03386,,,0.5920000000000001,,,,,,,5.3958,,,,
997,K03387,,,0.63,,,,,,,8.0937,,,,
998,K03392,,,0.6709999999999998,,,,,,,4.7557,,,,
999,K03394,,,0.6605832000457277,,,,,,,20.0077,,,,
1000,K03395,,,0.648,,,,,,,3.8375,,,,
1001,K03396,,,0.5971662462488677,,,,,,,38.8751,,,,
1002,K03402,,,0.650447759833209,,,,,,,100.038,,,,
1003,K03405,,,0.6749019815817248,,,,,,,15.700099999999999,,,,
1004,K03406,,,0.6421307087704246,,,,0.6970000000000001,,,481.6881,,,,6.4914
1005,K03408,,,0.6191492361943198,,,,,,,33.346199999999996,,,,
1006,K03409,,,0.587319771689393,,,,,,,43.53659999999999,,,,
1007,K03410,,,0.6423572200749229,,,,,,,21.7678,,,,
1008,K03411,,,0.5909662353179476,,,,,,,9.6762,,,,
1009,K03412,,,0.6306716421247056,,,,,,,69.89559999999999,,,,
1010,K03413,,,0.6095966828183731,,,,,,,50.2566,,,,
1011,K03414,,,0.6054129948264788,,,,,,,25.9422,,,,
1012,K03418,,,0.631,,,,,,,2.46,,,,
1013,K03424,,,0.6240980228186379,,,,,,,90.7703,,,,
1014,K03426,,,0.676427294542551,,,,,,,30.728399999999997,,,,
1015,K03427,,0.585,0.6155779989954095,,,,,,2.161,42.7272,,,,
1016,K03430,,,0.6436716309414543,,,,,,,17.7045,,,,
1017,K03431,,,0.599,,,,,,,5.3279,,,,
1018,K03436,,,0.679,,,,,,,3.6749,,,,
1019,K03438,,,0.6409043049424343,,0.7140000000000001,,,,,270.6561,,5.0605,,
1020,K03439,,,0.6228456178030359,,,,,,,37.8093,,,,
1021,K03446,,,0.6105790631386777,,,,,,,42.6099,,,,
1022,K03449,,,0.6740533686410467,,,,,,,9.2518,,,,
1023,K03455,,,0.6429443904083438,,,,,,,113.14049999999997,,,,
1024,K03457,,,0.6023851002526557,,,,,,,69.9961,,,,
1025,K03462,,,0.5665695110686362,,,,,,,8.7194,,,,
1026,K03464,,,0.6504328098018505,,,,0.662,,,9.5465,,,,5.8055
1027,K03465,,,0.622244097624334,,,,,,,28.272000000000002,,,,
1028,K03466,,,0.6283439848884456,,,,,,,378.36290000000014,,,,
1029,K03469,,,0.6149076826040084,,,,,,,47.0994,,,,
1030,K03470,,,0.6647065832632246,,,,,,,137.5694,,,,
1031,K03471,,,0.64,,,,,,,4.2567,,,,
1032,K03474,,,0.6612744075568675,,,,,,,106.22229999999999,,,,
1033,K03478,,,0.6310992177228973,,,,,,,97.91460000000001,,,,
1034,K03495,,,0.6156680502252779,,,,,,,80.16130000000001,,,,
1035,K03496,,,0.6244256872122642,,,,,,,186.93740000000003,,,,
1036,K03497,0.601,0.615,0.6289876582333711,,,,0.6231015111820307,2.8009,6.047,316.9338000000001,,,,35.492
1037,K03498,,,0.5933324801164651,,,,,,,18.6766,,,,
1038,K03499,,,0.6419464620097882,,,,,,,23.042899999999996,,,,
1039,K03500,,,0.631,,,,,,,6.2085,,,,
1040,K03501,,,0.6361403031848338,,,,,,,103.87230000000001,,,,
1041,K03517,,,0.6418170197117703,,,,,,,152.43620000000007,,,,
1042,K03518,,,0.6640695359353865,,,,,,,56.0663,,,,
1043,K03519,,,0.686155010564762,,,,,,,15.111699999999999,,,,
1044,K03521,,,0.6421186724897497,,,,,,,260.4201,,,,
1045,K03522,,,0.6515507656361236,,,,,,,230.08619999999996,,,,
1046,K03523,,,0.6381683848439252,,,,,,,41.2548,,,,
1047,K03524,,,0.6453072569904873,,,,,,,35.3147,,,,
1048,K03525,,,0.6240712961143385,,,,,,,121.2447,,,,
1049,K03526,,,0.6370920046744707,,,,,,,253.39270000000005,,,,
1050,K03527,,,0.6213315139771397,,,,,,,356.4868000000001,,,,
1051,K03530,,,0.5804457505373952,,,,,,,70.09639999999999,,,,
1052,K03531,,,0.6385879532768087,,,,,,,299.1031,,,,
1053,K03534,,,0.5710634713361232,,,,0.61,,,17.9702,,,,3.1125
1054,K03536,,,0.6378729547964114,,,,0.7594535492067173,,,97.71109999999999,,,,7.9349
1055,K03543,,,0.6809999999999999,,,,,,,4.3627,,,,
1056,K03544,,,0.6029233521643091,,,,,,,433.4389000000001,,,,
1057,K03545,,,0.6315279652846617,,,,0.563019962145565,,,203.7415,,,,4.6007
1058,K03549,,,0.6152843932210792,,,,,,,155.24259999999998,,,,
1059,K03550,,,0.6489312436644936,,,,,,,182.6067,,,,
1060,K03551,,,0.6560612288357923,,,,,,,145.34410000000003,,,,
1061,K03553,,,0.6297171403851298,,,,,,,216.1393,,,,
1062,K03554,,,0.595,,,,,,,3.8926,,,,
1063,K03556,,,0.6487767559191719,,,,,,,82.66729999999998,,,,
1064,K03557,,,0.5878451848705223,,,,,,,32.7855,,,,
1065,K03558,,,0.6135985818639234,,,,0.653604750822286,,,38.712900000000005,,,,11.943200000000001
1066,K03559,,,0.5841850165128858,,,,0.5390456559552597,,,455.8234999999999,,,,22.9591
1067,K03560,,,0.653,,,,,,,3.6515,,,,
1068,K03561,,,0.6242666994176865,,,,,,,325.44100000000003,,,,
1069,K03562,,,0.6370000000000001,,,,,,,18.5489,,,,
1070,K03563,,,0.6136376239878994,,,,0.585,,,53.80599999999999,,,,5.3086
1071,K03564,,,0.5762619131862877,,,,,,,32.1276,,,,
1072,K03565,,,0.6447296732536397,,,,0.6200482691371658,,,42.5787,,,,20.165399999999998
1073,K03566,,,0.6542745156908466,,,,,,,27.8285,,,,
1074,K03567,,,0.6151785053096548,,,,,,,15.850999999999999,,,,
1075,K03568,,,0.6529215181428706,,,,,,,19.0505,,,,
1076,K03569,0.632,,0.6332452603245268,,,,,6.2872,,337.4748,,,,
1077,K03570,,,0.6391722667750429,,,,,,,123.2625,,,,
1078,K03571,,,0.6149726964447393,,,,0.6691939968934831,,,59.408,,,,13.300899999999999
1079,K03574,,,0.6426803487520931,,,,,,,119.56589999999998,,,,
1080,K03575,,,0.6542702646423944,,,,,,,70.35780000000001,,,,
1081,K03576,,,0.6438979589362913,,,,,,,10.2856,,,,
1082,K03581,,,0.687,,,,,,,6.4078,,,,
1083,K03583,,,0.6841801869885344,,,,,,,9.6387,,,,
1084,K03584,,,0.6448982978510248,,,,0.7120000000000001,,,155.3119,,,,2.6219
1085,K03585,,,0.63492943537254,,,,,,,20.814799999999998,,,,
1086,K03586,,,0.6078040087199841,,,,,,,32.0911,,,,
1087,K03589,,,0.6366012170351207,,,,0.7070000000000001,,,112.4012,,,,1.8731
1088,K03590,,,0.6626411231721602,,,,,,,244.32719999999995,,,,
1089,K03591,,,0.619,,,,,,,6.5573,,,,
1090,K03592,,,0.650868343993997,,,,,,,30.6432,,,,
1091,K03593,,,0.6497609045129051,,,,,,,306.78819999999996,,,,
1092,K03594,,,0.5824402095695818,,,,,,,93.90120000000002,,,,
1093,K03595,,,0.6148974547103965,,,,,,,98.7446,,,,
1094,K03597,,,0.6977010149781876,,,,0.6383937295909177,,,17.831699999999998,,,,10.9185
1095,K03598,,,0.6400330906262043,,,,,,,33.4625,,,,
1096,K03599,,,0.6008609720290353,,,,,,,31.8517,,,,
1097,K03600,,,0.6606747722270048,,,,,,,42.0292,,,,
1098,K03601,,,0.671186839692522,,,,0.664,,,214.52850000000004,,,,3.2262
1099,K03602,,,0.6096533945233804,,,,0.603,,,93.90090000000001,,,,6.4512
1100,K03605,,,0.691,,,,,,,3.8291,,,,
1101,K03608,,,0.6258811095760122,,,,0.7340000000000001,,,24.421300000000002,,,,4.3605
1102,K03609,,,0.674179397749618,,,,,,,15.9544,,,,
1103,K03610,,,0.6390093647188307,,,,,,,23.7512,,,,
1104,K03611,,,0.6409730975255771,,,,,,,32.9015,,,,
1105,K03616,,,0.6607567423498376,,,,,,,14.811499999999999,,,,
1106,K03621,,,0.6301470489646622,,,,,,,216.58600000000004,,,,
1107,K03624,,,0.6512644341330861,,,,,,,25.9902,,,,
1108,K03625,,,0.6392977837409588,,,,,,,112.3611,,,,
1109,K03628,,,0.6099007859210687,,,,,,,298.0648,,,,
1110,K03629,,,0.6600535789738302,,,,,,,121.0645,,,,
1111,K03630,,,0.6410110374288388,,,,0.46499999999999997,,,156.01789999999997,,,,3.1632
1112,K03631,,,0.653175006559366,,,,0.65,,,100.29750000000001,,,,5.8944
1113,K03634,,,0.5995749184819014,,,,,,,117.86379999999998,,,,
1114,K03635,,0.7440000000000002,0.6600298489647645,,,,0.7290000000000001,,2.149,115.08800000000001,,,,3.6826
1115,K03636,,,0.6363041935244814,,,,,,,169.47880000000006,,,,
1116,K03637,,,0.6388672841236235,,,,0.732,,,171.43400000000005,,,,1.9846
1117,K03638,,,0.6293568641343839,,,,,,,17.3047,,,,
1118,K03639,,,0.6333661090568353,,,,,,,181.14389999999997,,,,
1119,K03640,,,0.6036146887173128,,,,,,,54.0928,,,,
1120,K03641,,,0.6147509249755596,,,,,,,74.86549999999998,,,,
1121,K03642,,,0.630177023735448,,,,0.706,,,147.33660000000003,,,,3.3322
1122,K03643,,,0.625,,,,0.602,,,10.9683,,,,8.4335
1123,K03644,,,0.6403507042397769,,,,,,,281.22389999999996,,,,
1124,K03649,,,0.667,,,,,,,5.3328,,,,
1125,K03650,,,0.6350891011036528,,,,,,,86.5305,,,,
1126,K03651,,,0.5990399843332381,,,,,,,79.4205,,,,
1127,K03652,,,0.6446575863371237,,,,,,,116.5103,,,,
1128,K03655,,,0.726,,,,,,,4.0923,,,,
1129,K03657,,,0.586,,,,,,,6.7386,,,,
1130,K03660,,,0.557,,,,,,,4.0094,,,,
1131,K03661,,,,,0.468,,,,,,,2.2488,,
1132,K03664,,,0.6077849430194175,,,,,,,188.86210000000005,,,,
1133,K03665,,,0.6377197881950812,,,,,,,199.56849999999997,,,,
1134,K03666,,,0.5568593350772563,,,,,,,72.9373,,,,
1135,K03667,,,0.6036492283943635,,,,,,,53.365199999999994,,,,
1136,K03670,,,0.613538583833631,,,,,,,16.9055,,,,
1137,K03671,,,0.6009631231934303,,,,,,,159.1399,,,,
1138,K03672,,,0.6446016475101148,,,,,,,19.9782,,,,
1139,K03673,,,0.6001839648234035,,,,,,,25.162399999999998,,,,
1140,K03676,,,0.6008918310679953,,,,,,,23.0417,,,,
1141,K03683,,,0.6276762546550122,,,,,,,9.357899999999999,,,,
1142,K03684,,,0.6516833293869042,,,,,,,39.701699999999995,,,,
1143,K03685,,,0.6474848187420043,,,,,,,64.96780000000001,,,,
1144,K03687,,,0.6313273282841996,,,,0.635,,,162.28039999999996,,,,2.7218
1145,K03690,,,0.6619442420308089,,,,,,,16.8886,,,,
1146,K03698,,,0.5753391681882023,,,,,,,57.5341,,,,
1147,K03701,,,0.6335589393465544,,,,,,,108.22030000000001,,,,
1148,K03702,,,0.6351809594305937,,,,,,,82.0147,,,,
1149,K03703,,,0.6256108286227273,,,,,,,37.5645,,,,
1150,K03704,,,0.5888362532375941,,,,,,,332.15389999999996,,,,
1151,K03705,,,0.6395708994482766,,,,,,,247.24890000000002,,,,
1152,K03707,,,0.636,,,,,,,28.697,,,,
1153,K03709,,,0.6565211543159178,,,,,,,73.0278,,,,
1154,K03710,,,0.664,,,,,,,7.4274,,,,
1155,K03711,,,0.6376428512166388,,,,,,,36.8416,,,,
1156,K03717,,,0.596,,,,,,,2.7652,,,,
1157,K03719,,,0.6201886898634014,,,,,,,107.02770000000001,,,,
1158,K03722,,,0.6220040798217652,,,,,,,54.83039999999999,,,,
1159,K03723,,,0.6396484977520659,,,,,,,35.1051,,,,
1160,K03724,,,0.6650336814989684,,,,,,,84.21940000000001,,,,
1161,K03734,,,0.6651438007972769,,,,0.5949784941531663,,,215.2705,,,,5.492
1162,K03741,,,0.6180381944163417,,,,,,,61.990399999999994,,,,
1163,K03742,,,0.6772825129981347,,,,,,,24.6768,,,,
1164,K03743,,,0.7017844041195144,,,,,,,40.9069,,,,
1165,K03744,,,0.6099721699168442,,,,,,,286.94319999999993,,,,
1166,K03745,,,,,,,0.621,,,,,,,5.1137
1167,K03746,,,0.5886548922569258,,,,,,,10.412099999999999,,,,
1168,K03747,,,0.5790000000000001,,,,,,,9.8734,,,,
1169,K03748,,,0.654,,,,,,,6.7376,,,,
1170,K03749,,,0.7012860094052515,,,,0.7269999999999999,,,14.8427,,,,1.9178
1171,K03750,,,0.678818568367289,,,,,,,74.16130000000001,,,,
1172,K03752,,,0.6629969546720774,,,,,,,41.6768,,,,
1173,K03753,,,0.6446841741174955,,,,,,,20.5476,,,,
1174,K03768,,,0.6256991882842785,,,,,,,27.8341,,,,
1175,K03769,,,0.6729999999999999,,,,,,,6.1344,,,,
1176,K03770,,,0.5975342911202856,,,,,,,47.980900000000005,,,,
1177,K03771,,,0.635,,,,,,,7.572,,,,
1178,K03772,,,0.6437076122464778,,,,,,,20.796400000000002,,,,
1179,K03775,,,0.644,,,,,,,5.2841,,,,
1180,K03781,,,0.5981302894239087,,,,,,,371.53720000000004,,,,
1181,K03782,,,0.5961503633860484,,,,,,,24.9586,,,,
1182,K03783,0.5920000000000001,,0.6247243187447665,,,,,1.9621,,56.41180000000001,,,,
1183,K03786,,,0.6232134067431845,,,,,,,88.31869999999999,,,,
1184,K03787,,,0.6217999308889226,,,,,,,40.9036,,,,
1185,K03789,,,0.6331748294359306,,,,,,,98.3897,,,,
1186,K03790,,,0.637790366712379,,,,,,,75.3913,,,,
1187,K03791,,,0.611104268505155,,,,,,,4.3628,,,,
1188,K03794,,,0.591,,,,,,,4.4663,,,,
1189,K03795,,,0.6684612955424462,,,,,,,7.926,,,,
1190,K03797,,,0.6254430250297609,,,,0.7050000000000001,,,304.9655000000001,,,,4.248
1191,K03799,,,0.6369620908517387,,,,,,,77.8154,,,,
1192,K03801,,,0.6202225325268051,,,,,,,13.8351,,,,
1193,K03802,,,0.65,,,,,,,11.1081,,,,
1194,K03806,,,0.6544331936946799,,,,,,,13.8229,,,,
1195,K03808,,,0.6232694741027612,,,,0.6159244035122021,,,37.0631,,,,16.2803
1196,K03809,,,0.6303564510570443,,,,,,,74.4085,,,,
1197,K03811,,,0.6211774542594934,,,,0.6255159661241946,,,20.2966,,,,9.4302
1198,K03814,,,0.6417915208180393,,,,,,,16.2646,,,,
1199,K03818,,,0.5918759565349521,,,,,,,11.178,,,,
1200,K03820,,,0.63399250569947,,,,,,,94.25179999999999,,,,
1201,K03821,,,0.6073942465075286,,,,,,,156.68840000000003,,,,
1202,K03824,,,0.7010958661690776,,,,,,,25.816,,,,
1203,K03825,,,0.669,,,,,,,2.3784,,,,
1204,K03828,,,0.5948682973652275,,,,0.7040000000000001,,,23.7772,,,,4.2444
1205,K03829,,,0.6494961512206032,,,,,,,37.4815,,,,
1206,K03830,,,0.6320980861645269,,,,,,,24.405099999999997,,,,
1207,K03831,,,0.6355991577444501,,,,,,,11.8419,,,,
1208,K03832,,,0.6087449014073969,,0.57,,0.6184661131238844,,,421.86809999999986,,2.153,,81.9946
1209,K03841,,,0.6181242459389106,,,,,,,33.0807,,,,
1210,K03856,,,0.6146619477756743,,,,,,,13.1395,,,,
1211,K03878,,,,,0.284,,,,,,,11.8389,,
1212,K03882,,,,,0.253,,,,,,,21.5724,,
1213,K03885,,,0.6335798786377663,,,,,,,101.22579999999999,,,,
1214,K03886,,,0.5900524990837304,,,,,,,46.503,,,,
1215,K03890,,,0.698,,,,,,,3.2288,,,,
1216,K03892,,,0.5936928920070825,,,,,,,73.111,,,,
1217,K03893,,,0.6477428022432944,,,,,,,8.6419,,,,
1218,K03919,,,0.6380432113688485,,,,,,,27.729100000000003,,,,
1219,K03921,,,0.6214983502702901,,,,,,,19.243000000000002,,,,
1220,K03924,,,0.6441510066094213,,,,,,,366.46020000000004,,,,
1221,K03925,,,0.6348727433674476,,,,0.6899999999999998,,,162.0553,,,,2.8988
1222,K03926,,,0.6089085520699797,,,,,,,98.8295,,,,
1223,K03928,,,0.6407036658499873,,,,,,,23.647199999999998,,,,
1224,K03932,,,0.609469431299975,,,,,,,64.2075,,,,
1225,K03937,,,0.6318863749952677,,,,,,,8.0007,,,,
