,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Duplodnaviria,GC_adj Eukaryota,GC_adj Riboviria,GC_adj Varidnaviria,GC_adj unclassified viruses,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Duplodnaviria,gene_counts Eukaryota,gene_counts Riboviria,gene_counts Varidnaviria,gene_counts unclassified viruses,gene_countsUnclassified
1713,K05972,,,0.6446189918582197,,,,,,,,,27.6719,,,,,,
1714,K05973,,,0.6304909176975231,,,,,,,,,113.5103,,,,,,
1715,K05979,,,0.6975630597666579,,,,,,,,,16.582900000000002,,,,,,
1716,K05982,,,0.631,,,,,,,,,3.2171,,,,,,
1717,K05989,,,0.5964422061767628,,,,,,,,,135.5066,,,,,,
1718,K05995,,,0.5571844328621696,,,,,,,,,41.2426,,,,,,
1719,K06001,,,0.632,,,,,,,,,7.9984,,,,,,
1720,K06006,,,0.582363535833977,,,,,,0.5910016229993265,,,190.8991,,,,,,80.0029
1721,K06013,,,0.5939056478991421,,,,,,,,,196.86230000000006,,,,,,
1722,K06015,,,0.6205877247233013,,,,,,,,,383.25399999999996,,,,,,
1723,K06016,,,0.6418428846253812,,,,,,,,,17.1175,,,,,,
1724,K06023,,,0.6299627828086292,,,,,,,,,72.8878,,,,,,
1725,K06024,,,0.6415014647816089,,,,,,,,,377.7975999999999,,,,,,
1726,K06033,,,0.619,,,,,,,,,4.4965,,,,,,
1727,K06034,,,0.573,,,,,,,,,9.8432,,,,,,
1728,K06041,,,0.6383379379147058,,,,,,,,,298.8208,,,,,,
1729,K06042,,,0.6970054624422116,,,,,,0.6509999999999999,,,46.742999999999995,,,,,,2.7912
1730,K06044,,,0.6186446263510571,,,,,,,,,51.5811,,,,,,
1731,K06045,,,0.619,,,,,,,,,4.3669,,,,,,
1732,K06048,,,0.6029457008466839,,,,,,,,,277.9066,,,,,,
1733,K06062,,,,,0.483,,,,,,,,,2.5733,,,,
1734,K06063,,,,,0.517,,,,,,,,,2.3027,,,,
1735,K06075,,,0.6296228681161637,,,,,,,,,45.9736,,,,,,
1736,K06076,,,0.6109258233182618,,,,,,0.5789813577823979,,,63.23180000000001,,,,,,7.787599999999999
1737,K06077,,,0.6584910644613217,,0.633,,,,0.667,,,60.5429,,4.1199,,,,2.7511
1738,K06078,,,0.623,,,,,,0.5866091870933823,,,11.6038,,,,,,9.416
1739,K06113,,,0.5600488432924782,,,,,,,,,9.4883,,,,,,
1740,K06118,,,0.5861106442361229,,0.578,,,,,,,51.575,,3.6856,,,,
1741,K06131,,,0.579,,,,,,,,,5.0905,,,,,,
1742,K06132,,,0.6397521152050574,,,,,,,,,70.14139999999999,,,,,,
1743,K06133,,,0.6002479408353627,,0.768,,,,0.585,,,91.66249999999997,,4.9348,,,,3.6304
1744,K06134,,,0.7015723125001738,,,,,,,,,40.006699999999995,,,,,,
1745,K06136,,,0.6159205766650595,,,,,,,,,192.36950000000002,,,,,,
1746,K06137,,,0.6216226690971979,,,,,,,,,328.7648,,,,,,
1747,K06138,,,0.6282470287339924,,,,,,0.6253851077964007,,,143.79909999999998,,,,,,17.3342
1748,K06139,,,0.6729999999999999,,,,,,,,,18.5035,,,,,,
1749,K06140,,,0.595,,,,,,,,,6.393,,,,,,
1750,K06142,,,0.6166205327216824,,0.621,,,,0.5835481123974773,,,208.6629,,4.7943,,,,26.8107
1751,K06143,,,0.608,,,,,,,,,3.4558,,,,,,
1752,K06147,,,0.58,,,,,,,,,6.9272,,,,,,
1753,K06149,,,0.6760875156862436,,,,,,,,,30.9966,,,,,,
1754,K06151,,,0.6045980911222636,,,,,,,,,26.7286,,,,,,
1755,K06152,,0.596,0.6045343218743745,,,,,,0.600102167934404,,3.6031,494.7087000000001,,,,,,8.1798
1756,K06153,,,0.6161606569880205,,,,,,0.6559999999999999,,,517.8943999999999,,,,,,3.3048
1757,K06158,,,0.685,,,,,,,,,10.1187,,,,,,
1758,K06162,,,0.6727632857177905,,,,,,,,,37.0988,,,,,,
1759,K06163,,,0.6520626855437793,,,,,,,,,14.1967,,,,,,
1760,K06164,,,0.6692641922003445,,,,,,,,,31.3238,,,,,,
1761,K06165,,,0.6767000013021585,,,,,,,,,6.7766,,,,,,
1762,K06166,,,0.6778188020759235,,,,,,,,,9.9824,,,,,,
1763,K06167,,,0.6096615774829642,,,,,,,,,170.54779999999997,,,,,,
1764,K06168,,,0.6250000000000001,,,,,,,,,9.258,,,,,,
1765,K06169,,,0.7083517169322694,,,,,,,,,13.784,,,,,,
1766,K06173,,,0.6167789640304053,,,,,,,,,108.83919999999999,,,,,,
1767,K06176,,,0.724405960713455,,,,,,,,,33.320299999999996,,,,,,
1768,K06178,,,0.6381005908874138,,,,,,,,,68.97270000000002,,,,,,
1769,K06179,,,0.6767953782180866,,,,,,,,,12.0123,,,,,,
1770,K06180,,,0.6507133148925788,,,,,,,,,58.4749,,,,,,
1771,K06181,,,0.6021123256278472,,,,,,,,,8.8901,,,,,,
1772,K06186,,,0.6282952662721718,,,,,,,,,26.966900000000003,,,,,,
1773,K06187,,,0.6361154302806246,,,,,,,,,387.13839999999993,,,,,,
1774,K06188,,,0.6228083236531795,,,,,,,,,26.6305,,,,,,
1775,K06189,,,0.695,,,,,,,,,14.4129,,,,,,
1776,K06190,,,0.6428558900746426,,,,,,0.668473468842595,,,40.3379,,,,,,12.9707
1777,K06192,,,0.6268613674241932,,,,,,0.6509999999999999,,,68.33940000000001,,,,,,2.165
1778,K06194,,,0.6385542934340528,,,,,,,,,37.43900000000001,,,,,,
1779,K06195,,,0.6310982180677174,,,,,,,,,51.7652,,,,,,
1780,K06196,,,0.6057138773999011,,,,,,,,,61.589000000000006,,,,,,
1781,K06197,,,,,,,,,0.597,,,,,,,,,2.8998
1782,K06198,,,0.541,,,,,,,,,3.0793,,,,,,
1783,K06199,,,0.6059446043652399,,,,,,0.5923311034702535,,,178.8919,,,,,,22.494300000000003
1784,K06200,,,0.6162761764494913,,,,,,,,,172.42370000000003,,,,,,
1785,K06201,,,0.5924272820461562,,0.589,,,,,,,67.5071,,5.7951,,,,
1786,K06202,,,0.6041539621106908,,,,,,,,,12.913599999999999,,,,,,
1787,K06203,,,0.6509224503615925,,,,,,,,,18.250799999999998,,,,,,
1788,K06204,,,0.6104794828941014,,,,,,0.5789660113177274,,,629.2330999999999,,,,,,35.051
1789,K06205,,,0.6859999999999999,,,,,,,,,4.965,,,,,,
1790,K06206,,,0.6766772171998007,,,,,,,,,26.1682,,,,,,
1791,K06207,,,0.5990311429006665,,,,,,,,,106.1651,,,,,,
1792,K06208,,,0.6725734523811939,,,,,,,,,42.868,,,,,,
1793,K06213,,,0.6203567897862549,,,,,,,,,243.41139999999996,,,,,,
1794,K06215,,,0.6266097357593681,,,,,,,,,268.131,,,,,,
1795,K06217,,,0.6003597824951087,,,,,,,,,256.33570000000003,,,,,,
1796,K06218,,,0.589699663484105,,,,,,0.604269259266676,,,52.71900000000001,,,,,,4.9937000000000005
1797,K06219,,,0.6448617606220981,,,,,,,,,28.6025,,,,,,
1798,K06221,,,0.628,,,,,,,,,6.5,,,,,,
1799,K06222,,,0.594,,,,,,,,,5.9982,,,,,,
1800,K06223,,,0.568181507957387,0.473,,,,,,,,51.4021,7.797,,,,,
1801,K06285,,,0.6553491492436975,,,,,,,,,20.2868,,,,,,
1802,K06287,,,0.6442348059567226,,,,,,0.5660204598633437,,,374.84050000000013,,,,,,5.9830000000000005
1803,K06320,,,0.537,,,,,,,,,3.4531,,,,,,
1804,K06346,,,0.6387831617235601,,,,,,,,,216.30480000000006,,,,,,
1805,K06350,,,0.753,,,,,,,,,6.8495,,,,,,
1806,K06351,,,0.716,,,,,,,,,6.8495,,,,,,
1807,K06373,,,0.607,,,,,,,,,3.5371,,,,,,
1808,K06381,,,0.6598217084780493,,,,,,,,,71.7698,,,,,,
1809,K06384,,,0.6380104611531232,,,,,,,,,88.49360000000001,,,,,,
1810,K06400,,,0.606882045330933,,,,,,,,,827.6141000000001,,,,,,
1811,K06402,,,0.6019972810446517,,,,,,,,,137.18000000000004,,,,,,
1812,K06410,,,0.6940000000000001,,,,,,,,,7.093,,,,,,
1813,K06412,,,0.569,,,,,,0.482,,,3.6375,,,,,,3.7495
1814,K06413,,,0.6846792043353681,,,,,,,,,48.7159,,,,,,
1815,K06415,,,0.586,,,,,,,,,9.5085,,,,,,
1816,K06416,,,0.649568612205813,,,,,,,,,46.9727,,,,,,
1817,K06442,,,0.6324755881309528,,,,,,,,,291.05209999999994,,,,,,
1818,K06445,,,0.6359292317119649,,,,,,,,,10.479600000000001,,,,,,
1819,K06518,,,0.6159463368910746,,,,,,,,,18.9607,,,,,,
1820,K06598,,,0.672729912713362,,,,,,,,,37.0895,,,,,,
1821,K06601,,,0.5915972001737635,,,,,,0.561,,,12.3087,,,,,,6.8964
1822,K06602,,,,,,,,,0.6309999999999999,,,,,,,,,2.6309
1823,K06603,,,0.5677027405177276,,,,,,0.631,,,7.477500000000001,,,,,,3.1742
1824,K06605,,,0.636,,,,,,,,,2.8021,,,,,,
1825,K06720,,,0.695,,,,,,,,,3.7974,,,,,,
1826,K06859,,,0.539,,,,,,,,,3.408,,,,,,
1827,K06861,,,0.6093878786084779,,,,,,,,,177.03840000000005,,,,,,
1828,K06862,,,0.615,,,,,,,,,4.8585,,,,,,
1829,K06864,,0.528,0.6285431609235406,,,,,,,,5.2458,235.07840000000002,,,,,,
1830,K06867,,,0.62042407290595,,0.5625743026994147,,,,0.6137700092196305,,,314.07059999999996,,55.3009,,,,15.6175
1831,K06871,,,0.6459121925400074,,,,,,,,,18.8539,,,,,,
1832,K06872,,,0.6159480657912854,,,,,,0.594,,,178.1877,,,,,,3.1627
1833,K06877,,,0.6474715503326581,,,,,,,,,91.62819999999999,,,,,,
1834,K06878,,,0.6063342583366597,,,,,,,,,40.0187,,,,,,
1835,K06880,,,0.5794264871114571,,,,,,,,,17.468700000000002,,,,,,
1836,K06881,,,0.6434230180715802,,,,,,,,,22.951399999999996,,,,,,
1837,K06884,,,0.6651365939776358,,,,,,0.6280577568838146,,,62.092000000000006,,,,,,5.418
1838,K06886,,,0.6040458217554069,,,,,,,,,220.04909999999998,,,,,,
1839,K06888,,,0.6225414494461914,,0.69,,,,,,,783.6833000000003,,3.8532,,,,
1840,K06889,,,0.589512655937617,,,,,,,,,121.80110000000002,,,,,,
1841,K06890,,,0.6075270933103123,,,,,,,,,69.5918,,,,,,
1842,K06891,,,0.5838727766456028,,,,,,,,,183.1094,,,,,,
1843,K06893,,0.537,0.571066380261643,,,,,,0.6141125480623784,,2.356,202.6988,,,,,,40.7534
1844,K06897,,,0.5989242180467182,,,,,,,,,325.0817000000001,,,,,,
1845,K06898,,0.514,0.6197814708007365,,,,,,,,2.7908,109.6082,,,,,,
1846,K06900,,,0.5922552514482856,,,,,,,,,9.1604,,,,,,
1847,K06901,,,0.6201630302289203,,,,,,,,,330.56089999999995,,,,,,
1848,K06902,,,0.6487740970758982,,,,,,,,,20.470399999999998,,,,,,
1849,K06903,,,0.6317602058059673,,,,,,,,,29.2295,,,,,,
1850,K06904,,,0.5853508716619984,,,,,,0.53,,,14.0965,,,,,,4.3029
1851,K06905,,0.52,0.601300347682605,,,,,,,,1.7751,13.4567,,,,,,
1852,K06907,,,0.6299805092360574,,,,,,,,,56.19839999999999,,,,,,
1853,K06909,,,0.5134754996405902,,,,,,0.4474944457181008,,,44.3871,,,,,,26.5477
1854,K06911,,,0.6306378820394745,,,,,,0.644,,,1142.6643,,,,,,5.0242
1855,K06912,,,0.619,,,,,,,,,7.9778,,,,,,
1856,K06915,,,0.6106092935399385,,,,,,,,,80.02870000000001,,,,,,
1857,K06917,,,0.6384575543083956,,,,,,,,,10.4988,,,,,,
1858,K06918,,,0.6356504763101073,,,,,,,,,24.120700000000003,,,,,,
1859,K06919,,,0.5647299600960476,,,,,,,,,31.5904,,,,,,
1860,K06920,,,0.6284274697741088,,,,,,,,,259.4902000000001,,,,,,
1861,K06921,,,0.6970000000000001,,,,,,,,,3.3928,,,,,,
1862,K06922,,,0.6087055601218087,,,,,,,,,32.1548,,,,,,
1863,K06923,,,0.6473866966930799,,,,,,,,,54.7037,,,,,,
1864,K06925,,,0.6398466520706632,,,,,,0.7659999999999999,,,263.5942,,,,,,5.2177
1865,K06926,,,0.605,,,,,,,,,2.3386,,,,,,
1866,K06927,,0.505,,,,,,,,,3.9984,,,,,,,
1867,K06928,,0.506,,,,,,,,,3.0282,,,,,,,
1868,K06929,,0.546,0.6197639567376216,,,,,,0.629,,4.06,250.72279999999995,,,,,,5.946
1869,K06934,,,0.5682602664721527,,,,,,0.644,,,63.044,,,,,,3.3712
1870,K06937,,0.5298922283643456,0.5841382199190532,,,,,,,,10.4113,121.63149999999999,,,,,,
1871,K06938,,,0.6638986862466242,,,,,,,,,26.6566,,,,,,
1872,K06940,,,0.5760472146909924,,,,,,0.6259998282844182,,,132.323,,,,,,8.3559
1873,K06941,,0.685,0.6284252260856548,,,,,,0.508,,3.9676,545.6799999999998,,,,,,3.2112
1874,K06944,,0.5870000000000001,,,,,,,,,2.6903,,,,,,,
1875,K06945,,,0.6427510316305557,,,,,,,,,73.0498,,,,,,
1876,K06949,,,0.6583253118661083,,,,,,,,,124.09340000000003,,,,,,
1877,K06950,,0.536,0.6577759732372855,,,,,,,,2.2078,16.8353,,,,,,
1878,K06951,,,0.5589999999999999,,,,,,,,,3.6658,,,,,,
1879,K06952,,0.564,0.6113122713248665,,,,,,,,8.6194,57.150999999999996,,,,,,
1880,K06953,,0.545,0.7026494143731936,,,,,,,,4.0437,29.2236,,,,,,
1881,K06958,,,0.6254061366838287,,,,,,,,,273.9366,,,,,,
1882,K06959,,,0.621,,,,,,,,,3.4503,,,,,,
1883,K06960,,,0.6116351333691559,,,,,,0.6709999999999999,,,226.89419999999998,,,,,,2.9447
1884,K06962,,,0.6590131064696774,,,,,,,,,16.5238,,,,,,
1885,K06963,,0.5200127730470196,,,,,,,,,7.9304,,,,,,,
1886,K06968,,,0.6648446051683221,,,,,,,,,14.8037,,,,,,
1887,K06969,,,0.6400064990721402,,,,,,,,,38.7438,,,,,,
1888,K06971,,,0.7043825545639167,,,,,,,,,35.3384,,,,,,
1889,K06972,,,0.627,,,,,,,,,5.6008,,,,,,
1890,K06973,,,0.6197858539215036,,,,,,,,,41.20740000000001,,,,,,
1891,K06974,,,0.560426631525019,,,,,,,,,25.4628,,,,,,
1892,K06975,,,0.5971563861319553,,,,,,0.646901106636865,,,70.1252,,,,,,17.1088
1893,K06976,,,0.6429062663531755,,,,,,,,,60.532999999999994,,,,,,
1894,K06977,,,0.6471536367076214,,,,,,,,,12.532900000000001,,,,,,
1895,K06978,,,0.6096022125706836,,,,,,,,,137.7226,,,,,,
1896,K06980,,,0.6585263812883817,,,,,,,,,53.08579999999999,,,,,,
1897,K06981,,0.524,,,,,,,,,4.7081,,,,,,,
1898,K06982,,0.557,,,,,,,,,3.9057,,,,,,,
1899,K06985,,,0.6227588344614245,,0.507,,,,0.5941470851725678,,,82.5257,,4.3516,,,,6.7381
1900,K06986,,,0.5720000000000001,,,,,,,,,3.006,,,,,,
1901,K06987,,,0.6195406916369759,,0.716,,,,0.732,,,187.1129,,4.5295,,,,6.5828
1902,K06988,,,0.6376184867559381,,,,,,,,,99.98809999999999,,,,,,
1903,K06989,,,0.6621665778987806,,,,,,,,,62.5061,,,,,,
1904,K06990,,,0.6189952443745732,,,,,,,,,54.041199999999996,,,,,,
1905,K06991,,,0.6194439614060387,,,,,,,,,26.8793,,,,,,
1906,K06992,,,0.5914804058122574,,,,,,0.536,,,14.3492,,,,,,2.7158
1907,K06994,,,0.6919864821492333,,,,,,,,,70.6688,,,,,,
1908,K06995,,,0.6556247018156958,,,,,,0.5710000000000001,,,27.782200000000003,,,,,,3.8828
1909,K06996,,0.53,0.6416780448156382,,,,,,0.6308546582412148,,4.9138,347.16229999999996,,,,,,10.3213
1910,K06997,,,0.6467145509142702,,,,,,,,,308.35909999999996,,,,,,
1911,K06998,,,0.6231152780323103,,,,,,,,,485.8585999999999,,,,,,
1912,K06999,,,0.6763092336403131,,,,,,0.523,,,85.0549,,,,,,3.2794
1913,K07000,,,0.591,,,,,,0.644,,,2.8317,,,,,,3.2206
1914,K07001,,,0.6254322072895081,,,,,,0.396,,,460.9261999999999,,,,,,5.6996
1915,K07002,,,0.6805601881836335,,,,,,,,,11.8444,,,,,,
1916,K07003,,,0.623,,,,,,,,,6.7237,,,,,,
1917,K07005,,,0.6175702337754563,,,,,,0.5683031181262631,,,333.6983,,,,,,5.149100000000001
1918,K07006,,,0.6294612891829525,,,,,,,,,96.60350000000001,,,,,,
1919,K07008,,,0.6509999999999999,,,,,,,,,3.1781,,,,,,
1920,K07009,,,0.6955812926658136,,,,,,,,,55.605999999999995,,,,,,
1921,K07010,,,0.6481841199673357,,,,,,,,,228.79280000000003,,,,,,
1922,K07013,,0.53,,,,,,,,,3.7516,,,,,,,
1923,K07015,,,0.693,,,,,,,,,4.0706,,,,,,
1924,K07017,,,0.5870000000000001,,,,,,,,,7.1566,,,,,,
1925,K07018,,,0.6288105613298223,,,,,,,,,189.6688,,,,,,
1926,K07020,,0.511,0.6354585272028573,,,,,,,,3.8109,201.84749999999997,,,,,,
1927,K07023,,0.517,0.6601947293219603,,,,,,,,3.39,13.7342,,,,,,
1928,K07025,,,0.651638388022166,,,,,,,,,52.9159,,,,,,
1929,K07026,,,0.6150566648159095,,,,,,,,,18.9023,,,,,,
1930,K07027,,,0.656634477047845,,,,,,,,,25.5134,,,,,,
1931,K07028,,,0.6350539273357221,,,,,,,,,32.882299999999994,,,,,,
1932,K07029,0.7190000000000001,,0.6309693756190795,,,,,,,3.892,,250.38699999999997,,,,,,
1933,K07030,,,0.6682246762326832,,,,,,,,,89.44289999999998,,,,,,
1934,K07031,,0.503,0.5658187025374463,,,,,,,,5.8511,46.845800000000004,,,,,,
1935,K07032,,,0.6576932043682447,,,,,,,,,23.1028,,,,,,
1936,K07034,,,0.6394656018824599,,,,,,0.6651979704712712,,,52.18059999999999,,,,,,9.3638
1937,K07037,,,0.65,,,,,,,,,8.8931,,,,,,
1938,K07038,,0.5060555651194127,0.5913265774737471,,,,,,0.6085405105342836,,12.2631,228.55500000000012,,,,,,41.8699
1939,K07039,,,0.5963351001856635,,,,,,0.665,,,57.11880000000001,,,,,,12.7508
1940,K07040,,,0.6156053397738492,,,,,,0.6134814939906272,,,234.21339999999998,,,,,,12.2832
1941,K07042,,,0.643960911214705,,,,,,0.596450680337541,,,237.86419999999995,,,,,,6.5624
1942,K07044,,,0.6321406104695554,,,,,,,,,4.871700000000001,,,,,,
1943,K07045,,0.586,0.630558359169437,,,,,,,,2.9872,94.9342,,,,,,
1944,K07046,,0.63,0.6182171117624022,,,,,,,,14.7895,91.37599999999998,,,,,,
1945,K07050,,,0.6452075389182015,,0.618,,,,,,,23.877900000000004,,5.89,,,,
1946,K07051,,,0.635,,,,,,,,,4.4214,,,,,,
1947,K07052,,,0.596655522613117,,,,,,0.6041541530585499,,,863.1523,,,,,,79.4358
1948,K07053,,,0.6648527246286383,,,,,,0.6890000000000001,,,85.90109999999997,,,,,,4.8416
1949,K07054,,,0.6310490786188242,,,,,,,,,161.61939999999998,,,,,,
1950,K07056,,,0.6490691285544624,,,,,,,,,227.52469999999997,,,,,,
1951,K07057,,,0.716,,,,,,,,,2.5122,,,,,,
1952,K07058,,,0.601423952291644,,0.621,,,,0.6065481121734164,,,886.1623000000002,,2.2288,,,,92.80879999999999
1953,K07062,,,0.5848567725729589,,,,,,,,,221.27820000000006,,,,,,
1954,K07063,,,0.5727295368210783,,,,,,0.5865707951593087,,,153.21949999999995,,,,,,28.8647
1955,K07064,,,0.6071936440313253,,,,,,0.6109995065730681,,,152.56930000000003,,,,,,21.411300000000004
1956,K07065,,,0.5907158785028549,,,,,,0.5375201505130122,,,122.3746,,,,,,10.9832
1957,K07066,,,0.569,,,,,,,,,6.8001,,,,,,
1958,K07068,0.58,0.5393880078067632,0.6594091487521776,,0.588,,,,0.6901910511445838,3.6671,5.9352,358.48079999999993,,4.1965,,,,14.773
1959,K07071,,0.6150000000000001,0.6446439367618271,,,,,,0.5870000000000001,,10.2693,187.7848,,,,,,4.4811
1960,K07074,,,0.535217412957543,0.415,,,,,0.565,,,36.3633,6.8938,,,,,4.2215
1961,K07075,0.61,,0.5961098380209449,,,,,,0.672,2.0736,,106.63150000000002,,,,,,1.8714
1962,K07076,,,0.6224794926836624,,,,,,,,,59.66759999999999,,,,,,
1963,K07079,,,0.5733078161466822,,,,,,,,,50.0818,,,,,,
1964,K07080,,,0.5916929582808174,,,,,,0.6809999999999999,,,171.1253,,,,,,3.247
1965,K07082,,,0.6246324119380173,,,,,,0.752,,,421.08389999999997,,,,,,9.7709
1966,K07089,,,0.6321408953690651,,,,,,,,,155.87890000000004,,,,,,
1967,K07090,,0.517,0.6279134438947257,,,,,,0.6637175604990361,,4.2179,856.6504999999997,,,,,,32.8303
1968,K07091,,,0.6157854593641002,,,,,,,,,22.5718,,,,,,
1969,K07092,,0.526,0.6559999999999999,,,,,,,,3.5053,4.7217,,,,,,
1970,K07095,,,0.6108157356099329,,,,,,,,,64.11550000000001,,,,,,
1971,K07096,,0.528,0.6574572000409206,,,,,,0.619,,4.0874,122.73400000000001,,,,,,6.204
1972,K07097,,,0.499,,,,,,,,,5.6999,,,,,,
1973,K07098,,,0.6103429547893539,,,,,,,,,413.59450000000004,,,,,,
1974,K07100,,0.539,0.657677500739112,,,,,,0.667,,4.6057,160.5456,,,,,,6.6008
1975,K07101,,,0.6412182242976135,,,,,,,,,18.6558,,,,,,
1976,K07102,,,0.6184035712907043,,,,,,,,,66.594,,,,,,
1977,K07104,,,0.6381853807856374,,0.537,,,,,,,142.66279999999995,,10.9714,,,,
1978,K07105,,,0.659,,,,,,,,,2.8143,,,,,,
1979,K07106,,,0.6485572157422664,,,,,,,,,129.7473,,,,,,
1980,K07107,,,0.6267724620595144,,,,,,0.55,,,336.4621000000001,,,,,,5.698
1981,K07112,,,0.6780843240412526,,,,,,,,,39.41930000000001,,,,,,
1982,K07113,,,,,,,,,0.636,,,,,,,,,4.2312
1983,K07114,,,0.6346376916731398,,,,,,,,,17.075699999999998,,,,,,
1984,K07115,,,0.6742574277116488,,,,,,,,,76.72319999999999,,,,,,
1985,K07117,,,0.6684293583345114,,,,,,,,,18.778399999999998,,,,,,
1986,K07118,,,0.572997370462128,,,,,,,,,66.0125,,,,,,
1987,K07120,,,0.6515675108866678,,,,,,0.7130476478162814,,,58.878,,,,,,9.4036
1988,K07121,,,0.7249999999999999,,,,,,,,,15.8134,,,,,,
1989,K07122,,,0.726,,,,,,,,,6.048,,,,,,
1990,K07123,,,0.686433445674967,,,,,,,,,10.6304,,,,,,
1991,K07124,,,0.6219179494696278,,,,,,,,,61.07170000000001,,,,,,
1992,K07126,,,0.61724470312836,,0.5676422536594006,,,,0.5786161313164675,,,590.2455000000001,,29.727099999999997,,,,43.97630000000001
1993,K07127,,,0.6139717009775728,,,,,,,,,109.66309999999999,,,,,,
1994,K07130,,,0.6056357619664845,,,,,,,,,41.32190000000001,,,,,,
1995,K07131,,,0.6575186944668302,,,,,,,,,73.45259999999999,,,,,,
1996,K07133,,,0.5979374909554965,,,,,,,,,86.7836,,,,,,
1997,K07136,,,0.616265934358975,,,,,,,,,5.5697,,,,,,
1998,K07137,,,0.6370821247028182,,,,,,,,,17.345,,,,,,
1999,K07139,,,0.659,,,,,,,,,2.2049,,,,,,
2000,K07140,,,0.69,,,,,,,,,4.4065,,,,,,
2001,K07141,,,0.6521645557173544,,,,,,0.612,,,169.6085,,,,,,1.505
2002,K07143,,0.53,,,,,,,,,2.5921,,,,,,,
2003,K07144,,,0.7303584554687148,,,,,,,,,9.1424,,,,,,
2004,K07146,,,0.583,,,,,,,,,7.9419,,,,,,
2005,K07147,,,0.5858852776955358,,,,,,,,,252.70799999999997,,,,,,
2006,K07148,,,0.5688885678674986,,,,,,,,,21.0223,,,,,,
2007,K07149,,,0.7164701282575526,,,,,,,,,8.5891,,,,,,
2008,K07150,,,0.6509999999999999,,,,,,,,,7.9404,,,,,,
2009,K07152,,,0.6161934729578066,,0.605,,,,0.6080105446819375,,,391.5087000000001,,2.1651,,,,31.291900000000002
2010,K07154,,,0.5971255673064612,,,,,,,,,317.33549999999997,,,,,,
2011,K07156,,,0.6257989682210752,,,,,,0.6967976319562093,,,118.44079999999998,,,,,,15.480699999999999
2012,K07157,,,0.6110163764972628,,,,,,,,,68.4343,,,,,,
2013,K07159,,0.535,,,,,,,,,3.9312,,,,,,,
2014,K07160,,,0.6402931862588481,,,,,,,,,140.004,,,,,,
2015,K07161,,,0.67051875345127,,,,,,,,,193.83130000000006,,,,,,
2016,K07164,,,0.60311844612074,,,,,,0.556,,,183.76189999999997,,,,,,2.4424
2017,K07165,,,0.6157853159574221,,,,,,0.647383092099577,,,131.5365,,,,,,10.4753
2018,K07167,,,0.6682437679781716,,,,,,0.74,,,17.4664,,,,,,3.9036
2019,K07168,,,0.5917476885384777,,,,,,,,,11.5124,,,,,,
2020,K07171,,0.6157145849015823,0.6034701545551576,,,,,,0.6028534960216986,,3.7847999999999997,367.8654000000001,,,,,,22.8092
2021,K07172,,,0.5696327618435445,,,,,,0.5433491659479586,,,185.6695,,,,,,5.655
2022,K07175,,,0.616,,,,,,,,,5.8439,,,,,,
2023,K07177,,,0.6837973703996671,,,,,,0.642,,,29.124499999999998,,,,,,4.8506
2024,K07178,,0.462,0.736,,,,,,,,2.5564,9.057,,,,,,
2025,K07180,,,0.5539999999999999,,,,,,,,,20.1341,,,,,,
2026,K07181,,,0.5788690214164105,,,,,,0.5332102252739728,,,49.79260000000001,,,,,,6.628
2027,K07182,,,0.6432761097373386,,,,,,,,,17.725099999999998,,,,,,
2028,K07183,,,0.61,,,,,,,,,4.2147,,,,,,
2029,K07192,,,0.613832842110423,,,,,,,,,321.7234000000001,,,,,,
2030,K07213,,,0.705,,,,,,,,,3.6236,,,,,,
2031,K07217,,,0.535,,,,,,,,,8.589,,,,,,
2032,K07220,,0.445,0.5712515667160575,,,,,,,,6.8828,173.9922,,,,,,
2033,K07221,,,0.6070381862255444,,,,,,0.6222578089192714,,,134.8945,,,,,,25.532899999999998
2034,K07223,,0.6236771160312785,0.6288676302947356,,0.636,,,,,,21.3587,112.78110000000001,,2.1006,,,,
2035,K07226,,,0.6101773163987043,,,,,,,,,182.8256,,,,,,
2036,K07228,,,0.6920000000000001,,,,,,,,,3.3508,,,,,,
2037,K07229,,,0.682,,,,,,,,,5.2476,,,,,,
2038,K07232,,,0.6863803903919926,,,,,,,,,52.7538,,,,,,
2039,K07233,,,0.6031406644080344,,,,,,,,,25.707499999999996,,,,,,
2040,K07234,,,0.6230136937692553,,,,,,,,,64.078,,,,,,
2041,K07235,,,0.5489999999999999,,,,,,,,,2.0977,,,,,,
2042,K07238,,,0.5589999999999999,,,,,,,,,5.3293,,,,,,
2043,K07240,,,0.630369846583353,,0.488,,,,0.5915644875775466,,,643.2951,,2.1039,,,,16.4619
2044,K07241,,0.5188853561431487,0.6131756830465014,,,,,,,,7.4510000000000005,151.92119999999997,,,,,,
2045,K07243,,,0.616032028220395,,,,,,0.61483425993448,,,325.34310000000016,,,,,,10.470500000000001
2046,K07245,,,0.652,,,,,,,,,3.2774,,,,,,
2047,K07246,,,0.582104502891118,,,,,,,,,22.5644,,,,,,
2048,K07251,,,0.6483671170382261,,,,,,,,,15.221300000000001,,,,,,
2049,K07254,,0.312,,,,,,,,,3.8018,,,,,,,
