,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Eukaryota,GC_adj Riboviria,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Eukaryota,gene_counts Riboviria,gene_countsUnclassified
865,K03263,,0.4020000000000001,,,,,,3.387,,,,
866,K03265,,0.353,0.6940000000000001,,,,,3.137,6.0926,,,
867,K03269,,,0.56136425124262,,,,,,7.0562000000000005,,,
868,K03271,,0.706,0.6792904474710997,,,,,7.6385,54.3253,,,
869,K03273,,,0.7433583556734279,,,,,,15.3846,,,
870,K03282,,,0.5966158936265334,,,,,,39.285999999999994,,,
871,K03284,,,0.6595339793491511,,,,,,88.77440000000001,,,
872,K03286,,,0.5835969986989891,,,,,,24.7476,,,
873,K03297,,,0.664,,,,,,3.1582,,,
874,K03299,,,0.6594698665772972,,,,,,11.7431,,,
875,K03300,,,0.642,,,,,,3.6169,,,
876,K03301,,,0.6424866018195224,,,,,,30.075299999999995,,,
877,K03303,,,0.6798821726056695,,,,,,79.5317,,,
878,K03305,,,0.6509999999999999,,,,,,6.6166,,,
879,K03313,,,0.7004534567469124,,,,,,111.84779999999999,,,
880,K03315,,,0.6791436860025613,,,,,,19.9476,,,
881,K03320,,,0.6658249591925688,,,,,,134.97580000000002,,,
882,K03322,,,0.58,,,,,,5.5823,,,
883,K03335,,,0.7228608234180586,,,,,,29.289800000000003,,,
884,K03336,,,0.7406131008210841,,,,,,20.2792,,,
885,K03337,,,0.666355381462935,,,,,,27.1656,,,
886,K03338,,,0.6913801127237894,,,,,,26.5185,,,
887,K03365,,,0.6548296414435797,,,,,,19.436,,,
888,K03385,,,0.6330847696308719,,,,,,11.5278,,,
889,K03392,,,0.6139210443944806,,,,,,23.859799999999996,,,
890,K03394,,0.369,,,,,,4.8162,,,,
891,K03396,,,0.579393286813059,,,,,,14.7438,,,
892,K03399,,0.3289999999999999,,,,,,5.9045,,,,
893,K03402,,,0.7204401340376173,,,,,,59.43090000000001,,,
894,K03406,,,0.681636234315033,,,,,,67.6996,,,
895,K03408,,,0.621,,,,,,3.3938,,,
896,K03412,,,0.595050423845925,,,,,,5.7629,,,
897,K03413,,,0.5776936681805815,,,,,,7.6593,,,
898,K03424,,0.33499999999999996,0.6847798033655761,,,,,4.1496,82.8053,,,
899,K03426,,,0.6834959956786071,,,,,,14.7006,,,
900,K03427,,,0.6156278968116125,,,,,,13.6402,,,
901,K03429,,,0.625,,,,,,4.6586,,,
902,K03432,,0.416,0.6704145732215065,,,,,3.8011,48.617,,,
903,K03433,,,0.6949560606894839,,,,,,32.7639,,,
904,K03437,,,0.6863748507651698,,,,,,20.0108,,,
905,K03438,,,0.7020799610954186,,,,,,98.71890000000002,,,
906,K03439,,,0.6128532524916537,,,,,,17.7757,,,
907,K03449,,,0.687816978511536,,,,,,11.7713,,,
908,K03455,,0.3736245829920932,0.681071664272824,,,,,7.6259999999999994,52.83969999999999,,,
909,K03457,,,0.673460884561107,,,,,,18.8763,,,
910,K03464,,0.5870000000000001,0.701958815712708,,,0.5752700697270932,,5.1252,42.177099999999996,,,14.694400000000002
911,K03465,,,0.6609970725173839,,,,,,39.435399999999994,,,
912,K03466,,,0.6838367008010849,,,0.7,,,408.15369999999996,,,2.9888
913,K03469,,,0.6830514453490651,,,,,,23.368100000000002,,,
914,K03470,,,0.6439732801992265,,,0.753,,,55.7726,,,10.6715
915,K03474,,,0.6221631207230595,,,,,,12.6666,,,
916,K03478,,,0.5913675972501993,,,,,,12.891000000000002,,,
917,K03495,,,0.578973624468034,,,,,,12.855899999999998,,,
918,K03496,,,0.6473541021689557,,,,,,140.54570000000004,,,
919,K03497,,,0.6678729213061769,,,,,,124.7303,,,
920,K03499,,,0.6843216083359813,,,,,,52.4559,,,
921,K03501,,,0.6803585171507032,,,,,,44.998400000000004,,,
922,K03517,,0.362,0.6424570309088623,,,,,5.8912,116.83459999999998,,,
923,K03518,,,0.677182989190756,,,,,,34.2592,,,
924,K03519,,,0.735552534180977,,,,,,22.064400000000003,,,
925,K03521,,0.369,0.6863031426864302,,,,,3.9925,184.82790000000003,,,
926,K03522,,,0.6835662611804385,,,,,,171.6019,,,
927,K03523,,,0.7327293010009661,,,,,,21.9986,,,
928,K03524,,,0.7236213785308714,,,,,,33.3401,,,
929,K03525,,,0.6888624931450682,,,,,,90.8358,,,
930,K03526,,,0.6615267583462208,,,,,,233.1192,,,
931,K03527,,,0.673747698681986,,,,,,212.8204,,,
932,K03530,,,0.6318263119264178,,,0.67,,,60.76690000000001,,,6.2214
933,K03531,,,0.6658462307563966,,,,,,191.84059999999997,,,
934,K03534,,,0.7067255130915089,,,,,,22.358800000000002,,,
935,K03536,,,0.6547583092107332,,,,,,51.9475,,,
936,K03540,,0.297,,,,,,5.6885,,,,
937,K03544,,,0.6349708858104418,,,,,,330.6495,,,
938,K03545,,,0.6698486885490516,,,0.715,,,159.3244,,,17.6256
939,K03546,,,0.7351596988745653,,,,,,9.880700000000001,,,
940,K03547,,,0.6990000000000001,,,,,,4.7267,,,
941,K03549,,,0.6227974589864939,,,,,,86.5907,,,
942,K03550,,,0.6998205498431672,,,,,,76.94030000000001,,,
943,K03551,,,0.6970698725192686,,,,,,110.77820000000001,,,
944,K03552,,0.36,,,,,,4.2967,,,,
945,K03553,,,0.643112970198931,,,,,,200.2857,,,
946,K03556,,,0.7032065185836752,,,0.7390000000000001,,,391.8791,,,6.9848
947,K03558,,,0.7136422780081514,,,0.5773185908821045,,,12.5519,,,6.5838
948,K03559,,,0.5697552010932241,,,0.7020000000000001,,,149.0862,,,4.3222
949,K03560,,,0.6509999999999999,,,,,,5.5251,,,
950,K03561,,,0.6053194200774149,,,,,,134.427,,,
951,K03563,,,0.5881355074282089,,,,,,13.8642,,,
952,K03564,,0.373,0.6660850154261786,,,,,4.5306,60.50489999999999,,,
953,K03565,,,0.7307672777670025,,,0.6840303919714543,,,43.384,,,9.1751
954,K03566,,,0.653,,,,,,8.187,,,
955,K03567,,,0.6509999999999999,,,,,,3.6038,,,
956,K03568,,,0.6695469640168066,,,,,,31.241,,,
957,K03569,,,0.6786751860408308,,,,,,318.0726000000001,,,
958,K03570,,,0.6494716337683393,,,0.7041440486908792,,,55.406,,,9.532399999999999
959,K03571,,,0.6778321659177987,,,0.6873912491771939,,,45.886199999999995,,,16.9651
960,K03574,,,0.6916762096929514,,,,,,105.785,,,
961,K03575,,,0.7287875938886583,,,,,,61.53750000000001,,,
962,K03581,,,0.6430416302405683,,,,,,22.7497,,,
963,K03583,,,0.6930908660750676,,,,,,6.4372,,,
964,K03584,,,0.7036657844939591,,,,,,113.8348,,,
965,K03585,,,0.5720000000000001,,,,,,9.4449,,,
966,K03586,,,0.7207415740625431,,,0.628,,,7.3057,,,4.9791
967,K03587,,,0.7170000000000001,,,,,,10.7436,,,
968,K03588,,,0.7070000000000001,,,,,,9.2616,,,
969,K03589,,,0.6813353781980838,,,0.683865710569044,,,63.4472,,,9.473799999999999
970,K03590,,,0.6149741783888473,,,,,,51.8376,,,
971,K03592,,,0.616,,,,,,3.2904,,,
972,K03593,,,0.6894727963311574,,,,,,165.82519999999997,,,
973,K03594,,0.4,0.5994160858729243,,,,,3.2672,55.9562,,,
974,K03595,,,0.6826196656616127,,,,,,38.4893,,,
975,K03600,,,0.6729999999999999,,,,,,2.7037,,,
976,K03601,,,0.6824877529009856,,,0.7390000000000002,,,103.21489999999999,,,2.1171
977,K03602,,,0.6038153051675511,,,0.636,,,60.90489999999999,,,5.5218
978,K03605,,,0.7140000000000001,,,,,,2.4826,,,
979,K03607,,,,,,0.725,,,,,,5.7743
980,K03608,,,0.6288452575166646,,,0.523,,,8.5261,,,5.1136
981,K03609,,,0.628,,,,,,6.0124,,,
982,K03610,,,0.6257669965545826,,,,,,12.8393,,,
983,K03611,,,0.6384462361899763,,,,,,13.244299999999999,,,
984,K03616,,,0.738,,,,,,1.4428,,,
985,K03621,,,0.6318675170645311,,,,,,100.22979999999998,,,
986,K03622,,0.37874644462218543,,,,,,9.2479,,,,
987,K03624,,,0.5726020225518144,,,,,,13.4534,,,
988,K03625,,,0.6794172040386885,,,,,,63.491299999999995,,,
989,K03627,,0.341,,,,,,5.1859,,,,
990,K03628,,,0.6382103129089971,,,,,,305.11409999999995,,,
991,K03629,,,0.7021983992672799,,,,,,77.72219999999999,,,
992,K03630,,,0.6237223684784322,,,,,,43.1,,,
993,K03631,,,0.7258890642516587,,,,,,74.07900000000001,,,
994,K03634,,,0.628920925479936,,,,,,9.39,,,
995,K03635,,0.391,0.6817713582296223,,,,,2.1557,64.45609999999999,,,
996,K03636,,0.5035250292814584,0.6997020064721192,0.759,,0.5953142667363561,,7.761,182.79239999999996,15.8229,,5.0118
997,K03637,,0.44099999999999995,0.675487781970228,,,,,3.5461,73.4412,,,
998,K03639,,0.357,0.6734161704960004,,,,,3.2452,184.95639999999995,,,
999,K03640,,,0.6054960990489016,,,,,,8.2931,,,
1000,K03641,,,0.6495302581589387,,,,,,48.2889,,,
1001,K03642,,,0.6505695615954381,,,,,,81.13470000000001,,,
1002,K03644,,,0.6856058297098698,,,,,,150.0854,,,
1003,K03648,,,0.6700443975076793,,,0.599,,,24.7435,,,1.9933
1004,K03649,,,0.789,,,,,,13.9804,,,
1005,K03650,,,0.58609836272299,,,,,,46.8297,,,
1006,K03651,,,0.6771831264752377,,,,,,32.291,,,
1007,K03652,,,0.6936136291789351,,,,,,85.29060000000001,,,
1008,K03655,,,0.6876685066525281,,,,,,13.6087,,,
1009,K03657,,,0.72,,,,,,10.4876,,,
1010,K03660,,0.314,,,,,,3.7804,,,,
1011,K03664,,,0.6636051228167181,,,,,,157.62690000000003,,,
1012,K03665,,0.376,0.6938838223158775,,,,,5.4295,168.2586,,,
1013,K03666,,,0.5354745877554068,,,,,,9.3566,,,
1014,K03667,,,0.6131817637867752,,,,,,11.9452,,,
1015,K03668,,,0.7215952063998015,,,0.664,,,6.1825,,,6.0313
1016,K03671,,0.316,0.6758732769897128,,,,,4.2059,135.73850000000002,,,
1017,K03672,,,0.6714229544851041,,,,,,24.1514,,,
1018,K03673,,,0.5920000000000001,,,,,,3.162,,,
1019,K03676,,,0.5699678068708766,,,,,,5.3742,,,
1020,K03679,,0.366,,,,,,4.0161,,,,
1021,K03683,,,0.6459999999999999,,,,,,2.0289,,,
1022,K03684,,,0.6331018032254817,,,,,,19.6056,,,
1023,K03685,,,0.6823975482354929,,,,,,31.230400000000003,,,
1024,K03686,,,0.6870903057587039,,,,,,13.0107,,,
1025,K03687,,,0.6740692238110717,,,,,,136.48069999999998,,,
1026,K03698,,,0.6677262475480862,,,,,,5.9495000000000005,,,
1027,K03699,,,0.657,,,,,,12.5573,,,
1028,K03701,,0.392,0.6579372595907922,,,,,4.2116,48.09230000000001,,,
1029,K03702,,0.395,0.6555094565840043,,,,,3.8858,65.7957,,,
1030,K03703,,,0.6771798873968254,,,,,,54.052699999999994,,,
1031,K03704,,,0.6105783016384762,,,,,,331.0992,,,
1032,K03705,,,0.6721856252410772,,,0.701,,,118.04170000000002,,,2.9535
1033,K03707,,,0.578,,,,,,5.4312,,,
1034,K03709,,,0.6981504039007005,,,,,,123.67400000000002,,,
1035,K03710,,,0.6597191369636234,,,,,,10.0216,,,
1036,K03711,,,0.6214177532406925,,,,,,19.602400000000003,,,
1037,K03716,,,0.552,,,,,,5.1198,,,
1038,K03717,,,0.5648665096268669,,,,,,6.1675,,,
1039,K03718,,0.371,0.6513778943424503,,,,,4.8729,11.2776,,,
1040,K03719,,,0.6473644254014368,,,,,,56.6462,,,
1041,K03723,,,0.701,,,,,,9.2039,,,
1042,K03724,,,0.709441574602931,,,,,,69.8995,,,
1043,K03734,,,0.6648682213105195,,,0.7589423904599083,,,42.7137,,,5.9418
1044,K03741,,,0.6752549436339317,,,,,,33.8419,,,
1045,K03742,,,0.7034194425669279,,,,,,12.9778,,,
1046,K03743,,,0.7349123820121893,,,,,,6.5752,,,
1047,K03744,,,0.6480524725309394,,,0.6939846016750114,,,142.6472,,,9.0249
1048,K03746,,,0.575896748790039,,,0.55,,,13.3996,,,2.5519
1049,K03747,,,0.616,,,,,,2.9452,,,
1050,K03750,,,0.6991307241297469,,,,,,61.6841,,,
1051,K03752,,,0.6872998233004748,,,,,,21.1,,,
1052,K03753,,,0.6319576988904176,,,,,,11.5639,,,
1053,K03761,,,0.612,,,,,,5.1401,,,
1054,K03767,,,0.625,,,,,,6.8889,,,
1055,K03768,,0.634,0.5939135541009398,,,,,2.5199,22.890499999999996,,,
1056,K03769,,,0.636,,,,,,5.1704,,,
1057,K03772,,,0.706,,,,,,6.4462,,,
1058,K03774,,,0.509,,,,,,4.7754,,,
1059,K03775,,,0.6729999999999999,,,,,,5.6314,,,
1060,K03781,,0.514,0.6074778365727803,,,,,5.8831,92.29990000000001,,,
1061,K03783,,,0.7254640901922697,,,,,,19.5023,,,
1062,K03784,,,0.6849999999999999,,,,,,8.6347,,,
1063,K03786,,,0.6489281400047533,,,,,,45.6253,,,
1064,K03787,,,0.621133221963365,,,,,,9.7402,,,
1065,K03789,,0.345,0.692192017972485,,,,,3.6997,99.10869999999998,,,
1066,K03790,,,0.655726408306658,,,,,,102.24189999999999,,,
1067,K03793,,,0.627,,,,,,4.4048,,,
1068,K03795,,,0.7070000000000001,,,,,,4.9127,,,
1069,K03797,,,0.5818653508178119,,,,,,101.68299999999999,,,
1070,K03799,,0.6871732769233908,0.6680540919064996,,,,,8.454,128.0343,,,
1071,K03801,,,0.6471926805132943,,,,,,16.8612,,,
1072,K03802,,,0.7010832767243419,,,,,,20.9042,,,
1073,K03808,,,0.6282502158671824,,,,,,8.701,,,
1074,K03809,,,0.6529808202102855,,,,,,34.7296,,,
1075,K03811,,,0.6203043726870503,,,,,,16.2537,,,
1076,K03814,,,0.667,,,,,,6.0471,,,
1077,K03820,,,0.6747783271797188,,,,,,85.4846,,,
1078,K03821,,0.3389999999999999,0.6318821585505395,,,,,3.6025,116.0228,,,
1079,K03824,,,0.6633169911843473,,,0.636,,,28.5006,,,2.0398
1080,K03825,,,0.544,,,,,,3.6636,,,
1081,K03828,,,0.695,,,,,,5.4935,,,
1082,K03829,,,0.6414677571931143,,,,,,17.6919,,,
1083,K03830,,,0.6119252891536888,,,,,,15.2464,,,
1084,K03831,,,0.759,,,,,,10.0548,,,
1085,K03832,,,0.5785836226901379,,,0.6940000000000001,,,47.76700000000001,,,1.9563
1086,K03833,,,0.6522480388151121,,,,,,12.2561,,,
1087,K03885,,,0.6336561606275255,,,,,,82.95,,,
1088,K03886,,,0.5822193764587998,,,,,,19.602500000000003,,,
1089,K03889,,,0.7007909021604402,,,,,,33.5126,,,
1090,K03890,,,0.6351435749971888,,,,,,7.3725000000000005,,,
1091,K03892,,,0.6917783784958699,,,,,,110.772,,,
1092,K03919,,,0.681188737290044,,,,,,6.482200000000001,,,
1093,K03921,,,0.679757551106096,,,,,,15.242799999999999,,,
1094,K03924,,0.6474352709206328,0.670229109786612,,,,,7.4511,427.83530000000013,,,
1095,K03925,,,0.6728155561931173,,,0.7140000000000001,,,136.79160000000002,,,2.5991
1096,K03926,,,0.6489665815747054,,,0.643,,,39.4283,,,5.3363
1097,K03928,,,0.6609710172686082,,,,,,10.9695,,,
1098,K03930,,,0.6701933870129814,,,,,,10.5581,,,
1099,K03932,,,0.6774521617204454,,,,,,12.213999999999999,,,
1100,K03969,,,0.6638379260024324,,,,,,80.3075,,,
1101,K03970,,,0.619,,,,,,7.0425,,,
1102,K03972,,,0.6419907505737033,,,0.735,,,11.156099999999999,,,5.456
1103,K03973,,,0.6751484308334084,,,0.6583726154535031,,,120.6567,,,10.8924
1104,K03975,,,0.6582483129738586,,,0.7842487953523218,,,289.7490000000001,,,14.095
1105,K03976,,,0.6927053355904776,,,,,,30.631300000000003,,,
1106,K03977,,,0.7048461474094206,,,,,,34.6301,,,
1107,K03978,,,0.5652518244176145,,,,,,17.5752,,,
1108,K03979,,,0.7155642065827577,,,,,,87.7903,,,
1109,K03980,,,0.6870000000000002,,,,,,4.9882,,,
1110,K04028,,,0.667,,,,,,1.4852,,,
1111,K04042,,,0.596,,,,,,6.3655,,,
1112,K04047,,0.361,0.6196366906664869,,,,,5.9217,68.9986,,,
1113,K04062,,,,,,0.6036540916149093,,,,,,9.9005
1114,K04063,,,0.6600813199865805,,,,,,99.07189999999999,,,
1115,K04065,,,0.6041457658217069,,,0.6150907490305799,,,87.33149999999998,,,28.0507
1116,K04066,,,0.684525774884057,,,,,,132.8574,,,
1117,K04069,,,0.5687775041277713,,,,,,18.622799999999998,,,
1118,K04070,,,0.6348682822811865,,,,,,44.7444,,,
1119,K04074,,,0.6992780641601472,,,,,,67.2139,,,
1120,K04075,,,0.7034639192305328,,,,,,79.7592,,,
1121,K04077,,,0.6468568557890308,,,,,,771.2907,,,
1122,K04078,,,0.6210664016563963,,,,,,244.6125,,,
1123,K04079,,,0.5974033956273392,,,,,,44.424199999999985,,,
1124,K04080,,,0.6172146671896906,,,,,,23.5148,,,
1125,K04083,,,0.6662832029538039,,,,,,17.0691,,,
1126,K04085,,0.307,0.6706809933907858,,,0.7012265552638187,,4.4763,39.5851,,,20.8315
1127,K04087,,,0.6387048259872276,,,,,,11.2634,,,
1128,K04088,,,0.5720000000000001,,,,,,1.8462,,,
1129,K04093,,,0.691,,,,,,2.6174,,,
1130,K04096,,,0.6796874040000097,,,0.6681709096463458,,,97.28699999999998,,,7.3024000000000004
1131,K04100,,,0.584,,,,,,6.4865,,,
1132,K04102,,,0.6080147895618906,,,,,,18.4575,,,
1133,K04104,,,0.759,,,,,,6.4319,,,
1134,K04343,,,0.6896146036173455,,,,,,50.676899999999996,,,
1135,K04485,,,0.7129052659576277,,,,,,175.27849999999998,,,
1136,K04486,,,0.6213935074205686,,,,,,18.4499,,,
1137,K04487,,,0.6972375740302863,,,,,,29.8704,,,
1138,K04488,,,0.657,,,,,,8.447,,,
1139,K04517,,,0.738,,,,,,10.2675,,,
1140,K04561,,,0.630554195027668,,,,,,52.09349999999999,,,
1141,K04564,,0.379,0.6170643761135934,,,,,4.4592,182.0042,,,
1142,K04565,,,0.6532548793983978,,,,,,14.5053,,,
1143,K04566,,0.342,0.5920000000000001,,,,,4.1638,4.8151,,,
1144,K04567,,,0.618,,,,,,4.6716,,,
1145,K04651,,,,,,0.7680000000000001,,,,,,12.6138
1146,K04652,,,0.682,,,,,,9.2045,,,
1147,K04653,,,0.698545908834756,,,,,,22.939700000000002,,,
1148,K04654,,,0.6923899887723175,,,,,,61.0689,,,
1149,K04655,,,0.710408281753104,,,,,,35.57469999999999,,,
1150,K04656,,,0.726661102172433,,,,,,11.3941,,,
1151,K04712,,,0.541,,,,,,6.0501,,,
1152,K04719,,,0.597,,,,,,4.7237,,,
1153,K04744,,,0.551344573567545,,,,,,9.6577,,,
1154,K04748,,0.363,,,,,,4.621,,,,
1155,K04749,,,0.6374981724247807,,,0.6873500723152639,,,134.68339999999998,,,32.6755
1156,K04750,,0.7040000000000001,0.6475425888063597,,,0.6685043717994376,,2.3367,183.62789999999998,,,5.047599999999999
1157,K04751,,,0.621903182114512,,,,,,90.36739999999999,,,
1158,K04752,,,0.575,,,,,,4.0248,,,
1159,K04754,,,0.598,,,,,,3.2595,,,
1160,K04755,,,0.648,,,,,,3.9622,,,
1161,K04757,,,0.6947394412535691,,,0.7007050668008394,,,121.6022,,,25.717800000000004
1162,K04758,,,0.6817699805826731,,,,,,15.3187,,,
1163,K04759,,,0.6273275607217329,,,,,,13.0157,,,
1164,K04762,,,0.7181465052981962,,,0.7500000000000001,,,21.549300000000002,,,3.1227
1165,K04763,,,0.639183173018014,,,,,,126.79910000000002,,,
1166,K04764,,,0.623533100131525,,,,,,10.621199999999998,,,
1167,K04766,,,0.752,,,,,,7.9232,,,
1168,K04767,,,,,,0.768,,,,,,12.2158
1169,K04768,,,0.7218510040625645,,,,,,16.872,,,
1170,K04771,,0.386,0.6759999999999999,,,,,5.5413,6.3538,,,
1171,K04773,,,0.6174329760899553,,,,,,44.14,,,
1172,K04794,,0.409,,,,,,3.3421,,,,
1173,K04798,,0.373,,,,,,3.6204,,,,
1174,K04799,,0.3229999999999999,,,,,,5.746,,,,
1175,K04802,,0.355,,,,,,4.1494,,,,
1176,K04940,,,0.691,,,,,,8.8656,,,
1177,K05275,,,0.6866463106385525,,,,,,15.9664,,,
1178,K05281,,,0.6839973108210844,,,,,,31.800800000000002,,,
1179,K05337,,0.3533898066545372,0.6196372277228234,,,,,14.806700000000001,30.607499999999998,,,
1180,K05343,,,0.6174878978403733,,,,,,25.9897,,,
1181,K05375,,,0.5215400770475517,,,,,,5.9448,,,
1182,K05520,,,0.6569608240671543,,,,,,63.7754,,,
1183,K05522,,,0.701,,,,,,6.8502,,,
1184,K05524,,,0.6050314438898605,,,,,,92.95640000000002,,,
1185,K05527,,,0.650022928458649,,,,,,20.580599999999997,,,
1186,K05555,,,0.6529222938340058,,,,,,44.793,,,
1187,K05558,,0.3879999999999999,0.7084176447126694,,,,,8.0118,24.3246,,,
1188,K05567,,,0.7190000000000001,,,,,,6.7927,,,
1189,K05594,,,0.6178502969239844,,,,,,11.5021,,,
1190,K05595,,,0.5843938361903332,,,0.541,,,17.169200000000004,,,4.7246
1191,K05602,,,0.701689649421659,,,,,,12.2652,,,
1192,K05606,,,0.6505293798105899,,,,,,81.0701,,,
1193,K05710,,0.384,0.6800223519085857,,,,,6.1281,61.1805,,,
1194,K05715,,,0.6970000000000001,,,,,,9.7079,,,
1195,K05772,,,0.6392209141463061,,,,,,22.1953,,,
1196,K05773,,,0.578,,,,,,3.5808,,,
1197,K05786,,,0.7372418685815568,,,,,,13.4552,,,
1198,K05788,,,0.6209934663629213,,,,,,17.0161,,,
1199,K05794,,,0.6015955803659164,,,,,,49.7338,,,
1200,K05799,,,0.7115759138334108,,,,,,11.5388,,,
1201,K05800,,,0.618,,,,,,6.7742,,,
1202,K05801,,,0.558106579245645,,,,,,6.1655,,,
1203,K05803,,,0.5710000000000001,,,,,,3.3845,,,
1204,K05805,,,0.6189517968960715,,,,,,12.107099999999999,,,
1205,K05807,,,0.5826717981723792,,,,,,39.2128,,,
1206,K05808,,,0.6195475046041801,,,,,,20.4958,,,
1207,K05810,,,0.7098815516386922,,,0.633,,,46.3494,,,2.745
1208,K05812,,,0.645,,,,,,3.1953,,,
1209,K05817,,,0.61,,,,,,6.1794,,,
1210,K05825,,,0.682,,,,,,5.9732,,,
1211,K05826,,0.391,0.5772287243158605,,,,,2.4896,10.7791,,,
1212,K05827,,0.35899999999999993,,,,,,3.9657,,,,
1213,K05829,,0.37200000000000005,,,,,,4.2544,,,,
1214,K05834,,,0.649,,,,,,4.5484,,,
1215,K05835,,,0.6,,,,,,2.8244,,,
1216,K05838,,,0.7081981522345374,,,,,,42.4705,,,
1217,K05845,,,0.6589928264827588,,,0.7285463498984327,,,110.823,,,15.1507
1218,K05846,,,0.655228034568096,,,,,,21.126700000000003,,,
1219,K05847,,,0.619,,,,,,4.8327,,,
1220,K05879,,,0.6929817655876164,,,,,,48.337599999999995,,,
1221,K05881,,,0.7195200805358727,,,0.736,,,50.58539999999999,,,2.9176
1222,K05895,,,0.747,,,,,,2.4453,,,
1223,K05896,,,0.6618700728046798,,,,,,170.4773,,,
1224,K05913,,,0.5840956909789544,,,,,,9.130099999999999,,,
1225,K05919,,,0.727,,,,,,2.6203,,,
1226,K05921,,,0.612,,,,,,6.6628,,,
1227,K05937,,,0.5724039266909876,,,,,,11.341899999999999,,,
1228,K05970,,,0.561,,,,,,2.6284,,,
1229,K05972,,,0.6125813133847607,,,,,,15.6705,,,
1230,K05973,,,0.61,,,,,,6.1438,,,
1231,K05979,,,0.7125873227780547,,,,,,35.6091,,,
1232,K05989,,,0.7136166040501931,,,,,,52.0722,,,
1233,K05995,,,0.6526124616714415,,,,,,74.8155,,,
1234,K06006,,,0.605697157278096,,,,,,15.0659,,,
1235,K06013,,,0.6734607717740871,,,,,,35.8917,,,
1236,K06015,,,0.6820764366300052,,,,,,14.3764,,,
1237,K06023,,,0.651003528917488,,,,,,15.976199999999999,,,
1238,K06024,,0.4,0.6830488392525013,,,,,4.6144,86.50240000000001,,,
1239,K06041,,,0.6219489288454368,,,,,,22.2443,,,
1240,K06042,,0.37373794755528944,0.7336348823356491,,,,,8.3909,8.6594,,,
1241,K06048,,,0.6755361089462903,,,,,,221.6781,,,
1242,K06075,,,0.561,,,,,,2.0022,,,
1243,K06077,,,0.6302028295455415,,,0.649,,,7.3565000000000005,,,2.2468
1244,K06117,,,0.7170000000000001,,,,,,12.1046,,,
1245,K06118,,,0.652,,,,,,19.2514,,,
1246,K06132,,,0.588,,,,,,5.5542,,,
1247,K06136,,,0.666357784794183,,,,,,9.557,,,
1248,K06137,,0.347,0.6247195604743976,,,,,3.9648,29.1102,,,
1249,K06138,,,0.6554311822574441,,,,,,6.9385,,,
1250,K06140,,,0.5092954244544344,,,,,,5.5517,,,
1251,K06142,,,0.518547587316259,,,0.5579999999999999,,,36.8345,,,2.0134
1252,K06152,,,0.5878681696252236,,,,,,35.1811,,,
1253,K06153,0.7909999999999999,,0.6613661608948134,,,0.764275625910952,5.1028,,187.62339999999995,,,9.4851
1254,K06162,,,0.5925173326184798,,,,,,10.2509,,,
1255,K06167,,,0.6329445946815417,,,,,,5.9231,,,
1256,K06168,,,0.664,,,,,,4.8391,,,
1257,K06173,,,0.7182191968346083,,,,,,12.126000000000001,,,
1258,K06174,,0.363,,,,,,4.0995,,,,
1259,K06178,,,0.6636651280279681,,,,,,15.2543,,,
1260,K06180,,,0.6819999999999999,,,,,,7.609,,,
1261,K06181,,,0.605,,,,,,2.3862,,,
1262,K06186,,,0.677,,,,,,3.8761,,,
1263,K06187,,,0.6746605400540074,,,,,,145.2269,,,
1264,K06188,,,0.58,,,,,,3.8588,,,
1265,K06190,,,0.6209396035683672,,,,,,24.1676,,,
1266,K06191,,,0.654,,,,,,2.8304,,,
1267,K06192,,,0.5720000000000001,,,,,,1.506,,,
1268,K06194,,,0.6259910093320594,,,,,,9.9895,,,
1269,K06196,,0.3429999999999999,0.6982251582883403,,,,,4.4398,66.3189,,,
1270,K06197,,0.4039999999999999,0.7269999999999999,,,,,5.3717,11.5504,,,
1271,K06199,,,0.6411981150672913,,,,,,33.2601,,,
1272,K06200,,,0.672140095964683,,,,,,35.695,,,
1273,K06201,,,0.6559062692240843,,,,,,6.4024,,,
1274,K06203,,,0.7105107845028535,,,0.695,,,13.0549,,,2.7323
1275,K06204,,,0.6634826710758527,,,,,,237.93570000000003,,,
1276,K06206,,,0.5579999999999999,,,,,,2.2988,,,
1277,K06207,,,0.5960943755341661,,,,,,37.522000000000006,,,
1278,K06208,,,0.6976668834755627,,,,,,32.213,,,
1279,K06213,,,0.6440037467135588,,,,,,95.00800000000001,,,
1280,K06215,,0.422,0.6954151001132999,,,,,4.5256,143.6015,,,
1281,K06217,,,0.6425770682959041,,,,,,106.83170000000001,,,
1282,K06218,,,0.71,,,,,,4.779,,,
1283,K06219,,,0.6757691836934696,,,,,,15.561800000000002,,,
1284,K06223,,0.33,0.501,,,,,3.7467,1.8321,,,
1285,K06287,,,0.6564576143284743,,,,,,25.9283,,,
1286,K06330,,,0.5820000000000001,,,,,,6.7127,,,
1287,K06336,,,0.6610969806801426,,,,,,14.680499999999999,,,
1288,K06346,,,0.6635186581965778,,,,,,76.25009999999999,,,
1289,K06373,,,0.603,,,,,,3.2448,,,
1290,K06381,,,0.6969913719513436,,,,,,77.5946,,,
1291,K06384,,,0.7090000000000001,,,0.652,,,5.8709,,,2.9678
1292,K06400,,,0.6669656796748572,,,,,,110.5797,,,
