,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Duplodnaviria,GC_adj Eukaryota,GC_adj Riboviria,GC_adj unclassified viruses,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Duplodnaviria,gene_counts Eukaryota,gene_counts Riboviria,gene_counts unclassified viruses,gene_countsUnclassified
775,K02188,,,0.7310601842726513,,,,,,,,15.0321,,,,,
776,K02189,,,0.736,,,,,,,,10.0128,,,,,
777,K02192,,,0.614,,,,,,,,5.7528,,,,,
778,K02193,,,0.662,,,,,,,,6.0804,,,,,
779,K02194,,,0.6099939542905292,,,,,0.5708648259146011,,,94.689,,,,,8.456299999999999
780,K02195,,,0.621611979563186,,,,,,,,107.60900000000001,,,,,
781,K02196,,,0.6884574702347628,,,,,0.6283614806542818,,,8.0379,,,,,11.146899999999999
782,K02197,,,0.6128526157966891,,,,,,,,97.21739999999998,,,,,
783,K02198,,,0.5889783772357383,,,,,,,,29.922800000000002,,,,,
784,K02199,,,0.6002934475745988,,,,,,,,282.0251,,,,,
785,K02200,,,0.631890650787398,,,,,,,,35.852900000000005,,,,,
786,K02204,,,0.6341535585078892,,,,,,,,13.418999999999999,,,,,
787,K02221,,,0.5869439305325168,,,,,0.6294715927373898,,,70.75970000000001,,,,,11.5897
788,K02224,,,0.6850425216965725,,,,,,,,43.0511,,,,,
789,K02227,,,0.7219054473509163,,,,,,,,27.9561,,,,,
790,K02228,,,0.6566196204624781,,,,,,,,12.4101,,,,,
791,K02231,,,0.6901133388059904,,,,,,,,27.0401,,,,,
792,K02232,,,0.6897738948655218,,,,,,,,26.863100000000003,,,,,
793,K02233,,0.547,0.7122960278446036,,0.733,,,0.703,,2.1367,25.385799999999996,,4.3908,,,4.5345
794,K02237,,,0.6805955879109429,,,,,,,,8.198699999999999,,,,,
795,K02238,,,0.6251715953561064,,,,,0.609,,,203.25080000000003,,,,,4.4375
796,K02242,,,0.6356191949893459,,,,,,,,75.9683,,,,,
797,K02257,,,0.6396724976150391,,,,,,,,162.4151,,,,,
798,K02258,,,0.6197747863072685,,,,,,,,35.282399999999996,,,,,
799,K02259,,,0.6544128931269544,,,,,,,,163.56899999999996,,,,,
800,K02275,,,0.5978351598334848,,,,,,,,99.9166,,,,,
801,K02276,,,0.5942567831950021,,,,,,,,55.057,,,,,
802,K02277,,,0.5479455152328757,,,,,,,,84.08879999999999,,,,,
803,K02278,,,0.6210297969762302,,,,,,,,27.8022,,,,,
804,K02279,,,0.6231528299861154,,0.59,,,0.65078919358661,,,107.63989999999998,,6.0511,,,14.042
805,K02280,,,0.5917150234151911,,,,,,,,52.401799999999994,,,,,
806,K02281,,,0.6456229806045294,,,,,,,,24.162999999999997,,,,,
807,K02282,,,0.6278323593100328,,,,,0.6029925038231831,,,124.36059999999999,,,,,10.805399999999999
808,K02283,,,0.6230435435732025,,,,,,,,115.3039,,,,,
809,K02291,,,0.6264566771786176,,,,,,,,76.2059,,,,,
810,K02299,,,0.634,,,,,,,,5.8365,,,,,
811,K02303,,,0.6227943744921789,,,,,,,,41.5299,,,,,
812,K02304,,,0.6281807820220464,,,,,,,,37.6451,,,,,
813,K02313,,,0.6033753480900238,,,,,,,,324.18370000000004,,,,,
814,K02314,,,0.6332879376139015,,,,,,,,296.3598999999999,,,,,
815,K02315,,,0.5909952457477631,,,,,,,,18.9179,,,,,
816,K02316,,,0.6255356639813875,,,,,0.6370786023136901,,,372.4784000000001,,,,,22.726300000000002
817,K02335,,,0.688,,,,,,,,12.4686,,,,,
818,K02338,,,0.6322926516291779,,,,,0.6068709015557986,,,343.5381,,,,,18.9602
819,K02339,,,0.6471400185441981,,,,,,,,34.5793,,,,,
820,K02340,,,0.6542840181154297,,,,,,,,94.1723,,,,,
821,K02341,,,0.7438009439187854,,,,,,,,11.770199999999999,,,,,
822,K02342,,,0.6530566724279826,,,,,,,,70.7818,,,,,
823,K02343,,,0.6468479204009224,,,,,,,,104.6613,,,,,
824,K02346,,,0.7024454191035665,,,,,,,,13.4967,,,,,
825,K02347,,,0.6435421662627058,,,,,,,,59.37140000000001,,,,,
826,K02355,,,0.5946536456810699,,,,,,,,34.3658,,,,,
827,K02356,,,0.5885481452706437,,,,,,,,223.14429999999996,,,,,
828,K02357,,,0.6293218101717398,,,,,,,,164.21050000000002,,,,,
829,K02358,,,0.6240545986651221,,,,,,,,219.6671,,,,,
830,K02372,,,0.6138449631055735,,,,,,,,128.3596,,,,,
831,K02377,,,0.6261273346722498,,,,,,,,37.270900000000005,,,,,
832,K02379,,,0.666639758464767,,,,,,,,44.6649,,,,,
833,K02380,,,0.5902041548429594,,,,,,,,47.5072,,,,,
834,K02385,,,0.593,,,,,,,,18.3854,,,,,
835,K02386,,,0.660206591745301,,,,,0.6829999999999999,,,28.1663,,,,,5.0672
836,K02387,,,0.6204949143863937,,,,,,,,34.3916,,,,,
837,K02388,,,0.6372730080114684,,,,,,,,34.754000000000005,,,,,
838,K02389,,,0.5977364959683709,,,,,0.648,,,14.822399999999998,,,,,2.8511
839,K02392,,,0.617,,,,,,,,10.9397,,,,,
840,K02393,,,0.6319373890524062,,,,,,,,59.9058,,,,,
841,K02394,,,0.6445743136524567,,,,,,,,50.6878,,,,,
842,K02395,,,0.6727792218946492,,,,,0.608,,,39.306400000000004,,,,,7.8206
843,K02396,,,0.6053127542041044,,,,,,,,11.3789,,,,,
844,K02397,,,0.588,,,,,,,,6.6602,,,,,
845,K02398,,,,,,,,0.626930648956712,,,,,,,,34.7776
846,K02399,,,,,,,,0.6137422338186093,,,,,,,,9.5277
847,K02401,,,0.645,,,,,,,,7.4751,,,,,
848,K02403,,,0.642,,,,,,,,4.5962,,,,,
849,K02404,,,0.6591342190774517,,,,,,,,10.7692,,,,,
850,K02405,,,0.5832487117207741,,,,,,,,22.061,,,,,
851,K02406,,,0.6074386727124191,,,,,,,,16.2211,,,,,
852,K02407,,,0.6175222104784296,,,,,0.605610108871558,,,15.9274,,,,,17.9443
853,K02408,,,0.6204495173127693,,,,,,,,24.4848,,,,,
854,K02409,,,0.6556651815793464,,,,,,,,48.196999999999996,,,,,
855,K02410,,,0.6126612261244343,,,,,,,,67.02940000000001,,,,,
856,K02411,,,0.6472353286846587,,,,,,,,9.5842,,,,,
857,K02413,,,0.629,,,,,0.6338768913095955,,,12.9464,,,,,12.4411
858,K02415,,,0.6126079271723599,,,,,0.6302831231785502,,,19.2663,,,,,10.6144
859,K02416,,,0.6177513695720898,,,,,0.642,,,56.9226,,,,,6.4343
860,K02417,,,0.6235199186882244,,,,,0.578,,,37.2796,,,,,4.2463
861,K02418,,,0.6942599852613441,,,,,0.6731900308248815,,,33.827600000000004,,,,,19.062
862,K02419,,,0.637,,,,,,,,5.1526,,,,,
863,K02420,,,0.6099975150114101,,,,,,,,12.5425,,,,,
864,K02421,,,0.619,,,,,,,,7.4751,,,,,
865,K02422,,,0.5970785781103835,,,,,0.581,,,7.069800000000001,,,,,9.2005
866,K02423,,,,,,,,0.6370000000000001,,,,,,,,3.2619
867,K02426,,,0.6773398324086901,,,,,,,,19.8248,,,,,
868,K02427,,,0.6371004168227484,,,,,,,,12.5314,,,,,
869,K02428,,,0.6413315766073322,,,,,,,,48.0909,,,,,
870,K02429,,,0.5890519363994403,,,,,,,,119.06179999999999,,,,,
871,K02431,,,0.6409999999999999,,,,,,,,6.4279,,,,,
872,K02433,,,0.6199618652129475,,,,,,,,33.8339,,,,,
873,K02434,,,0.6251428898914279,,,,,,,,52.2691,,,,,
874,K02435,,,0.6154027005525465,,,,,0.672,,,102.7721,,,,,3.5273
875,K02437,,,0.6082707163148499,,,,,0.6940000000000001,,,220.5991,,,,,4.7231
876,K02438,,,0.57,,,,,,,,10.604,,,,,
877,K02440,,,0.598,,,,,,,,10.3761,,,,,
878,K02443,,,0.532,,,,,,,,4.0207,,,,,
879,K02448,,,0.6409999999999999,,,,,,,,4.4333,,,,,
880,K02450,,,0.5875535480887846,,,,,,,,28.305,,,,,
881,K02451,,,0.5920000000000001,,,,,,,,6.2825,,,,,
882,K02452,,,0.6635497974094762,,,,,,,,15.5658,,,,,
883,K02456,,,0.5798742343058431,,,,,,,,77.8119,,,,,
884,K02458,,,0.665113862057609,,,,,0.665,,,14.837399999999999,,,,,4.4446
885,K02459,,,0.618,,,,,0.647,,,3.9018,,,,,4.5464
886,K02460,,,0.6446889579424623,,,,,0.593,,,18.814999999999998,,,,,15.0762
887,K02461,,,0.682,,,,,0.637281188886305,,,5.1765,,,,,6.1831
888,K02462,,,0.664,,,,,0.653532794559391,,,3.9242,,,,,15.2767
889,K02463,,,0.6267967528143638,,,,,0.6940000000000001,,,7.804499999999999,,,,,4.5903
890,K02473,,,0.599,,,,,,,,8.9188,,,,,
891,K02477,,,0.5820082405439356,,,,,,,,47.4258,,,,,
892,K02478,,,0.5798582002952537,,,,,,,,59.7924,,,,,
893,K02480,,,0.5849461310170553,,,,,,,,15.2769,,,,,
894,K02481,,,0.5790949167700503,,,,,,,,51.2507,,,,,
895,K02482,,,0.5906661983971069,,,,,,,,143.83939999999998,,,,,
896,K02483,,,0.641976186211312,,,,,,,,224.426,,,,,
897,K02484,,,0.6497077351385794,,,,,,,,20.9501,,,,,
898,K02488,,,0.6165145231905139,,,,,,,,37.5115,,,,,
899,K02492,,,0.6330539118335584,,,,,0.6944553031092717,,,257.078,,,,,8.4135
900,K02493,,,0.6703937830935183,,,,,,,,27.7016,,,,,
901,K02494,,,0.701,,,,,0.6870697565608369,,,3.4128,,,,,10.2541
902,K02498,,,0.7141452449464948,,,,,,,,15.1882,,,,,
903,K02500,,,0.6772755329216141,,,,,,,,63.91910000000001,,,,,
904,K02501,,,0.6117940799626224,,,,,,,,30.6903,,,,,
905,K02503,,,0.612472819850872,,,,,,,,90.3896,,,,,
906,K02510,,,0.667402936670772,,,,,,,,62.91129999999999,,,,,
907,K02517,,,0.6197405074229716,,,,,,,,41.5568,,,,,
908,K02518,,,0.5801859749889399,,,,,,,,178.37210000000002,,,,,
909,K02519,,,0.6385908952575278,,,,,,,,110.95450000000001,,,,,
910,K02520,,,0.5901275568566215,,,,,,,,212.7535,,,,,
911,K02523,,,0.6590871177334744,,,,,,,,16.6946,,,,,
912,K02527,,,0.6417992191245732,,,,,0.691,,,172.2477,,,,,5.3947
913,K02528,,,0.5890653766530621,,,,,,,,27.8554,,,,,
914,K02529,,,0.6299583234793947,,,,,,,,104.45339999999999,,,,,
915,K02533,,,0.6457184458668468,,,,,,,,59.31620000000001,,,,,
916,K02535,,,0.608,,,,,,,,12.8805,,,,,
917,K02536,,,0.6191499291238477,,,,,,,,157.47000000000003,,,,,
918,K02548,,,0.713756390549009,,,,,,,,21.184399999999997,,,,,
919,K02549,,,0.6427576412619826,,,,,,,,24.4158,,,,,
920,K02552,,,0.7190000000000001,,,,,,,,10.9125,,,,,
921,K02553,,,0.7,,,,,,,,4.7807,,,,,
922,K02556,,,0.6000581809379394,,,,,,,,93.49120000000003,,,,,
923,K02557,,,0.620044199260903,,,,,,,,72.88910000000001,,,,,
924,K02558,,,0.6083456789874654,,,,,,,,24.4022,,,,,
925,K02563,,,0.6427762248291322,,,,,,,,57.6282,,,,,
926,K02564,,,0.5639344745226259,,,,,,,,20.994799999999998,,,,,
927,K02568,,,0.590188249773237,,,,,,,,16.4281,,,,,
928,K02569,,,0.574,,,,,,,,6.4997,,,,,
929,K02573,,,0.6133035995498721,,,,,,,,13.0832,,,,,
930,K02574,,,0.5985853555020935,,,,,,,,15.8519,,,,,
931,K02575,,,0.6043397112627367,,,,,,,,15.0915,,,,,
932,K02585,,,0.564,,,,,,,,4.2358,,,,,
933,K02588,,,0.596,,,,,,,,8.1892,,,,,
934,K02593,,,0.5589999999999999,,,,,,,,4.4017,,,,,
935,K02597,,,0.602,,,,,,,,3.0657,,,,,
936,K02600,,,0.6350669589966663,,,,,,,,315.5794000000001,,,,,
937,K02601,,,0.6074938794180051,,,,,,,,216.4393,,,,,
938,K02609,,,0.664735047841958,,,,,,,,58.39,,,,,
939,K02610,,,0.6586220244696139,,,,,,,,19.725,,,,,
940,K02611,,,0.662863317898139,,,,,,,,44.542699999999996,,,,,
941,K02612,,,0.6978906591360424,,,,,,,,19.7245,,,,,
942,K02613,,,0.7120000000000001,,,,,,,,9.7388,,,,,
943,K02614,,,0.7029734714548801,,,,,,,,23.2785,,,,,
944,K02616,,,0.7099470647481686,,,,,,,,59.2816,,,,,
945,K02618,,,0.6940000000000001,,,,,,,,7.6109,,,,,
946,K02624,,,0.6729423076182383,,,,,,,,19.5481,,,,,
947,K02626,,,0.5907490879578432,,,,,0.556,,,47.9641,,,,,10.3698
948,K02636,,,0.6114633567779358,,,,,,,,78.1716,,,,,
949,K02638,,,0.5424191715336051,,,,,0.524,,,10.964300000000001,,,,,4.5297
950,K02650,,,0.5956825664045635,,,,,,,,10.0769,,,,,
951,K02651,,,0.5479334097437946,,,,,0.556144950655592,,,197.59879999999995,,,,,80.6353
952,K02653,,,0.5660000000000001,,,,,,,,7.4,,,,,
953,K02654,,,0.6154359202598652,,,,,,,,46.0145,,,,,
954,K02656,,,,,,,,0.6380591613455829,,,,,,,,11.4303
955,K02657,,,0.601,,,,,,,,12.2754,,,,,
956,K02658,,,0.6005667913291309,,,,,,,,22.7013,,,,,
957,K02659,,,0.658877102303355,,,,,,,,15.8292,,,,,
958,K02662,,,0.596597875518761,,,,,,,,142.1963,,,,,
959,K02663,,,0.557,,,,,,,,9.8724,,,,,
960,K02664,,,0.5854185036704803,,,,,,,,74.20920000000001,,,,,
961,K02665,,,0.6030648851915513,,,,,,,,29.003500000000003,,,,,
962,K02666,,,0.636,,,,,,,,7.418,,,,,
963,K02668,,,0.667,,,,,,,,6.0467,,,,,
964,K02670,,,0.5539999999999999,,,,,,,,6.7983,,,,,
965,K02671,,,0.6131303185720716,,,,,0.5884580234752742,,,8.363900000000001,,,,,12.0037
966,K02672,,,0.6008478029090311,,,,,,,,38.7836,,,,,
967,K02673,,,0.6103170842228758,,,,,0.604,,,20.8664,,,,,3.2211
968,K02674,,,0.6298343249978444,,,,,,,,15.834600000000002,,,,,
969,K02676,,,0.5704624691237782,,,,,,,,20.8416,,,,,
970,K02687,,,0.6588451443638118,,,,,,,,34.2218,,,,,
971,K02784,,,0.6610043727735506,,,,,,,,10.319700000000001,,,,,
972,K02793,,,0.6400330590725835,,,,,,,,18.3628,,,,,
973,K02806,,,0.6535836388145536,,,,,,,,11.0975,,,,,
974,K02823,,,0.7224945087065667,,,,,,,,17.169800000000002,,,,,
975,K02825,,,0.6182614315001943,,,,,,,,127.4089,,,,,
976,K02834,,,0.6549736226357967,,,,,0.661522448528649,,,106.43079999999999,,,,,30.1425
977,K02835,,,0.637279609229411,,,,,,,,40.524499999999996,,,,,
978,K02836,,,0.6024634613874311,,,,,,,,41.3304,,,,,
979,K02838,,,0.6007594768096189,,,,,,,,236.22250000000005,,,,,
980,K02841,,,0.6456778524086806,,,,,,,,19.915599999999998,,,,,
981,K02847,,,0.6036378554866014,,,,,,,,29.1614,,,,,
982,K02851,,,0.6029227354898906,,,,,,,,28.044500000000003,,,,,
983,K02856,,,0.5945838318671656,,,,,,,,19.4407,,,,,
984,K02860,,,0.6416169474419996,,,,,0.6700780880709335,,,113.12840000000001,,,,,9.5765
985,K02863,,,0.627675562298998,,,,,,,,212.62469999999996,,,,,
986,K02864,,,0.6203300744656193,,,,,,,,168.7217,,,,,
987,K02867,,,0.6150234131055703,,,,,,,,200.63319999999996,,,,,
988,K02871,,,0.5949395628656299,,,,,,,,173.77020000000002,,,,,
989,K02874,,,0.6284259004298766,,,,,,,,173.67319999999995,,,,,
990,K02876,,,0.6394159795536996,,,,,,,,162.50670000000002,,,,,
991,K02878,,,0.6404601013125251,,,,,,,,173.00789999999998,,,,,
992,K02879,,,0.6339821690159192,,,,,,,,191.07,,,,,
993,K02881,,,0.6377514464260878,,,,,0.77,,,156.5475,,,,,6.8103
994,K02884,,,0.6182769717927181,,,,,,,,170.1385,,,,,
995,K02886,,,0.6474888356846293,,,,,,,,237.05899999999997,,,,,
996,K02887,,,0.6378378952558061,,,,,,,,194.33560000000003,,,,,
997,K02888,,,0.6247287460016269,,,,,0.635,,,160.69289999999995,,,,,5.5025
998,K02890,,,0.6376510038760974,,,,,0.602,,,152.1422,,,,,6.5937
999,K02892,,,0.6052645103649048,,,,,,,,109.8306,,,,,
1000,K02895,,,0.6282704129746105,,,,,,,,163.17350000000002,,,,,
1001,K02897,,,0.635912801138833,,,,,0.7759999999999999,,,200.38810000000004,,,,,4.1232
1002,K02899,,,0.6200271413933249,,,,,,,,98.67169999999999,,,,,
1003,K02902,,,0.6232868500455291,,,,,,,,114.38220000000001,,,,,
1004,K02904,,,0.6343591258808975,,,,,,,,71.2021,,,,,
1005,K02906,,,0.6360157637945743,,,,,,,,202.99380000000002,,,,,
1006,K02907,,,0.6015153941246757,,,,,0.623,,,108.3862,,,,,6.2457
1007,K02909,,,0.5989223929325432,,,,,,,,143.37499999999997,,,,,
1008,K02911,,,0.6078321605073224,,,,,,,,64.1025,,,,,
1009,K02913,,,0.5323635905290451,,,,,0.441,,,159.52310000000003,,,,,5.2537
1010,K02914,,,0.6230962786287375,,,,,,,,33.757999999999996,,,,,
1011,K02916,,,0.5701348213315898,,,,,,,,183.35900000000004,,,,,
1012,K02919,,,0.5538597376622763,,,,,,,,58.6504,,,,,
1013,K02926,,,0.6534668083684648,,,,,,,,168.1629,,,,,
1014,K02931,,,0.6042749960817707,,,,,,,,241.4875,,,,,
1015,K02933,,,0.6265803946178782,,,,,,,,144.172,,,,,
1016,K02935,,,0.6110782585647171,,,,,,,,248.16079999999994,,,,,
1017,K02939,,,0.6216656373650855,,,,,0.687,,,149.03199999999998,,,,,2.7311
1018,K02945,0.644,,0.6039901958538362,,,,,,7.0669,,419.5822,,,,,
1019,K02946,,,0.5985518517674929,,,,,,,,243.8554,,,,,
1020,K02948,,,0.6472838403575002,,,,,,,,128.6479,,,,,
1021,K02950,,,0.6265549032254548,,,,,,,,200.9274,,,,,
1022,K02952,,,0.6127232126846092,,,,,,,,161.83130000000003,,,,,
1023,K02954,,,0.6353421856111278,,,,,0.5870000000000001,,,107.48519999999999,,,,,5.4286
1024,K02956,,,0.5811425091526711,,,,,,,,199.99869999999999,,,,,
1025,K02959,,,0.624586198603072,,,,,,,,139.36220000000003,,,,,
1026,K02961,,,0.616232265821205,,,,,,,,150.6718,,,,,
1027,K02963,,,0.6500181003730039,,,,,,,,121.7451,,,,,
1028,K02965,,,0.6024565777606998,,,,,,,,159.12389999999996,,,,,
1029,K02967,,,0.6053300492493366,,,,,,,,208.4807,,,,,
1030,K02968,,,0.623913358214673,,,,,,,,141.63729999999995,,,,,
1031,K02970,,,0.5665050130827234,,,,,,,,176.2649,,,,,
1032,K02982,,,0.6356791529439575,,,,,,,,260.37330000000003,,,,,
1033,K02986,,,0.6072527932265136,,,,,,,,183.4607,,,,,
1034,K02988,,,0.6505606085931053,,,,,,,,172.8341,,,,,
1035,K02990,,,0.6205869022384745,,,,,0.6469784576229131,,,172.05369999999996,,,,,11.0557
1036,K02992,,,0.6166127657927382,,,,,,,,141.1979,,,,,
1037,K02994,,,0.621164622095705,,,,,,,,165.5333,,,,,
1038,K02996,,,0.6542316271799766,,,,,,,,78.5878,,,,,
1039,K03040,,,0.6138192317267007,,,,,0.7609999999999999,,,492.4590000000001,,,,,2.7021
1040,K03046,,,0.655,,,,,,,,19.0231,,,,,
1041,K03060,,,0.6147871176520949,,,,,,,,163.3098,,,,,
1042,K03070,,,0.6073678001735383,,,,,,,,252.70969999999994,,,,,
1043,K03071,,,0.6062677884417806,,,,,0.561,,,37.9922,,,,,3.5778
1044,K03072,,,0.597,,,,,,,,12.5201,,,,,
1045,K03073,,,0.5859526180397512,,,,,0.5820000000000001,,,142.5542,,,,,5.1907
1046,K03075,,,0.6402437318096819,,,,,0.6366675931828357,,,81.09280000000001,,,,,12.6336
1047,K03076,,,0.6033071423490562,,,,,,,,121.74109999999997,,,,,
1048,K03077,,,0.6562320235119162,,,,,,,,12.9574,,,,,
1049,K03079,,,0.621832153983824,,,,,,,,16.6372,,,,,
1050,K03086,,,0.6182853777163184,,,,,,,,63.195100000000004,,,,,
1051,K03088,,,0.6423348215024921,,0.634,,,0.6631480537525567,,,2156.1595999999995,,3.7146,,,37.53510000000001
1052,K03089,,,0.6230933572835458,,,,,,,,56.886,,,,,
1053,K03090,,,0.6832348225798773,,,,,,,,24.2273,,,,,
1054,K03092,,,0.6049116777090683,,,,,,,,322.88939999999997,,,,,
1055,K03100,,,0.6017490116002193,,,,,,,,272.966,,,,,
1056,K03101,,,0.6272775909252406,,,,,0.6808076129539766,,,138.62539999999998,,,,,24.224600000000002
1057,K03106,,,0.6387467705111457,,,,,,,,67.2357,,,,,
1058,K03110,,,0.6654196086994044,,,,,,,,53.32820000000001,,,,,
1059,K03111,,,0.6281710106390412,,,,,0.6232469281509423,,,361.37210000000005,,,,,21.6785
1060,K03113,,,0.6970000000000001,,,,,,,,5.6096,,,,,
1061,K03116,,,0.6119456893266004,,,,,0.5408281789847218,,,106.1239,,,,,62.1024
1062,K03117,,,0.6480867601106242,,,,,,,,33.7823,,,,,
1063,K03118,,,0.5909656454304738,,,,,0.6226556016597511,,,212.31329999999994,,,,,11.0768
1064,K03147,,,0.6061808109114799,,,,,,,,318.28940000000006,,,,,
1065,K03149,,,0.6355432385543758,,,,,,,,132.20149999999998,,,,,
1066,K03151,,,0.6868000272339841,,,,,,,,36.436099999999996,,,,,
1067,K03153,,,0.696074782887281,,,,,,,,21.5183,,,,,
1068,K03154,,,0.6346862921447715,,,,,0.7120000000000001,,,48.28439999999999,,,,,7.0501
1069,K03168,,,0.6308011759608346,,,,,,,,54.512699999999995,,,,,
1070,K03169,,,0.644,,,,,,,,7.3186,,,,,
1071,K03177,,,0.6744891081736148,,,,,,,,78.98839999999998,,,,,
1072,K03179,,,0.6254503234845491,,,,,,,,42.3434,,,,,
1073,K03183,,,0.6258959526452681,,,,,,,,32.866699999999994,,,,,
1074,K03186,,,0.6115088685495605,,,,,,,,90.0921,,,,,
1075,K03187,,,0.6865032394931238,,,,,0.622,,,11.9099,,,,,2.8095
1076,K03188,,,0.7411166982971538,,,,,,,,12.059800000000001,,,,,
1077,K03189,,,0.6548464825892327,,,,,,,,46.62050000000001,,,,,
1078,K03190,,,0.6902316471924543,,,,,0.7347392553005924,,,17.3829,,,,,7.030099999999999
1079,K03192,,,0.6404769571838598,,,,,,,,13.653200000000002,,,,,
1080,K03194,,,0.608,,,,,,,,5.6126,,,,,
1081,K03197,,,0.6385938384694602,,,,,,,,10.3418,,,,,
1082,K03198,,,0.626219660376049,,,,,,,,8.1952,,,,,
1083,K03200,,,0.6086395820461731,,,,,,,,7.3089,,,,,
1084,K03201,,,0.5922101174199976,,,,,,,,6.7733,,,,,
1085,K03205,,,0.603874362347729,,,,,,,,8.7147,,,,,
1086,K03208,,,0.6226251967852401,,,,,,,,26.3908,,,,,
1087,K03210,,,0.5891745214065248,,,,,0.575270230700976,,,97.1687,,,,,17.3988
1088,K03215,,,0.611,,,,,,,,9.7495,,,,,
1089,K03216,,,0.6160869917775232,,,,,,,,7.6347000000000005,,,,,
1090,K03217,,,0.5909404434477711,,,,,,,,117.2609,,,,,
1091,K03218,,,0.6264254602717508,,,,,,,,54.960899999999995,,,,,
1092,K03269,,,0.6053291829996801,,,,,,,,59.835,,,,,
1093,K03270,,,0.6054407569798533,,,,,,,,31.0764,,,,,
1094,K03271,,,0.6267331688116992,,,,,,,,75.7368,,,,,
1095,K03272,,,0.6159999999999999,,,,,,,,6.4673,,,,,
1096,K03273,,,0.6383506594190133,,,,,,,,24.617799999999995,,,,,
1097,K03281,,,0.626816235845342,,,,,,,,69.664,,,,,
1098,K03282,,,0.5822560490586439,,,,,0.595,,,103.9046,,,,,4.6516
1099,K03284,,,0.664,,,,,,,,4.2615,,,,,
1100,K03286,,,0.6114132808175715,,,,,,,,182.05159999999995,,,,,
1101,K03292,,,0.5870000000000001,,,,,,,,8.1764,,,,,
1102,K03298,,,0.713,,,,,,,,4.8424,,,,,
1103,K03299,,,0.638110120941646,,,,,,,,32.1743,,,,,
1104,K03301,,,0.6222807632539878,,,,,,,,53.852199999999996,,,,,
1105,K03303,,,0.6265197776170949,,,,,,,,271.36189999999993,,,,,
1106,K03304,,,0.5820000000000001,,,,,,,,4.8284,,,,,
1107,K03305,,,0.6609999999999999,,,,,,,,6.0,,,,,
1108,K03306,,,0.6076194975794094,,,,,,,,34.7554,,,,,
1109,K03307,,,0.5764778405197953,,,,,,,,20.992600000000003,,,,,
1110,K03313,,,0.6674178051041298,,,,,,,,71.971,,,,,
1111,K03320,,,0.6231274400452064,,,,,,,,277.3724,,,,,
1112,K03325,,,0.5791670744514852,,,,,,,,226.63840000000005,,,,,
1113,K03327,,,0.631445921112937,,,,,,,,19.3764,,,,,
1114,K03333,,,0.608,,,,,,,,6.9492,,,,,
1115,K03335,,,0.6589547480388572,,,,,,,,11.6079,,,,,
1116,K03337,,,0.6621307802859339,,,,,,,,14.4445,,,,,
1117,K03365,,,0.6156798553974374,,,,,,,,46.40090000000001,,,,,
1118,K03385,,,0.5489999999999999,,,,,,,,3.8234,,,,,
1119,K03388,,,0.623,,,,,,,,11.1114,,,,,
1120,K03392,,,0.6126792353862043,,,,,,,,18.3443,,,,,
1121,K03394,,,0.7032723738921784,,,,,,,,12.6422,,,,,
1122,K03395,,,0.515,,,,,,,,3.8418,,,,,
1123,K03396,,,0.5985060099771969,,,,,,,,23.5868,,,,,
1124,K03402,,,0.6556785923388244,,,,,,,,129.8657,,,,,
1125,K03405,,,0.601,,,,,,,,19.4353,,,,,
1126,K03406,,,0.628285210033395,,,,,0.6511849615180888,,,399.01789999999994,,,,,16.3856
1127,K03407,,,0.6346271691517411,,,,,,,,48.4044,,,,,
1128,K03408,,,0.6019034112516198,,,,,,,,71.7013,,,,,
1129,K03409,,,0.5924884553160474,,,,,0.599,,,66.0531,,,,,11.0189
1130,K03411,,,0.6271076775760707,,,,,,,,21.894800000000004,,,,,
1131,K03412,,,0.6245089128410923,,,,,,,,126.51749999999998,,,,,
1132,K03413,,,0.5799740104134212,,,,,,,,91.4293,,,,,
1133,K03414,,,0.624,,,,,,,,6.3283,,,,,
1134,K03424,,,0.6454425891524156,,,,,,,,127.09949999999999,,,,,
1135,K03426,,,0.6756750245148155,,,,,,,,70.8675,,,,,
1136,K03427,,0.627,0.5932836955577161,,,,,,,4.521,69.24980000000001,,,,,
1137,K03430,,,0.6629999999999999,,,,,,,,3.8238,,,,,
1138,K03431,,,0.6654328126537227,,,,,,,,29.341299999999997,,,,,
1139,K03432,,,0.6873206690915762,,,,,,,,14.1961,,,,,
1140,K03433,,,0.6990000000000001,,,,,,,,11.9799,,,,,
1141,K03436,,,0.6210349979329435,,,,,,,,26.830199999999998,,,,,
1142,K03437,,,0.6934369331537046,,,,,,,,22.1435,,,,,
1143,K03438,,,0.641538152056858,,,,,,,,212.8557,,,,,
1144,K03439,,,0.6424134525145453,,,,,,,,31.123400000000004,,,,,
1145,K03446,,,0.6063831858473852,,,,,,,,92.0928,,,,,
1146,K03449,,,0.731643371182045,,,,,,,,12.4415,,,,,
1147,K03453,,,0.593,,,,,,,,7.7294,,,,,
1148,K03455,,,0.6377447053543807,,,,,,,,42.050599999999996,,,,,
1149,K03457,,,0.6168211342510566,,,,,,,,55.927299999999995,,,,,
1150,K03464,,,0.7118622934543106,,,,,,,,14.1448,,,,,
1151,K03465,,,0.662979996846124,,,,,,,,21.489400000000003,,,,,
1152,K03466,,,0.6464413197892949,,,,,,,,477.2933000000001,,,,,
