,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Duplodnaviria,GC_adj Eukaryota,GC_adj Riboviria,GC_adj Varidnaviria,GC_adj unclassified viruses,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Duplodnaviria,gene_counts Eukaryota,gene_counts Riboviria,gene_counts Varidnaviria,gene_counts unclassified viruses,gene_countsUnclassified
756,K03151,,,0.6967691894913485,,,,,,,,,10.369399999999999,,,,,,
757,K03154,,,0.6863114060461939,,,,,,,,,9.4815,,,,,,
758,K03168,,,0.6990000000000001,,,,,,,,,5.9354,,,,,,
759,K03177,,,0.7151243596220698,,,,,,,,,22.573900000000002,,,,,,
760,K03179,,,0.6859999999999999,,,,,,,,,4.46,,,,,,
761,K03182,,,0.6729999999999999,,,,,,,,,6.1903,,,,,,
762,K03183,,,0.7290000000000001,,,,,,,,,5.8451,,,,,,
763,K03186,,,0.6849334014221246,,,,,,,,,14.276299999999999,,,,,,
764,K03190,,,0.6509999999999999,,,,,,,,,5.0533,,,,,,
765,K03192,,,0.622,,,,,,,,,2.7681,,,,,,
766,K03208,,,0.7180000000000001,,,,,,,,,6.1372,,,,,,
767,K03210,,,0.6466219922427175,,,,,,0.705,,,29.8086,,,,,,4.2378
768,K03216,,,0.518,,,,,,,,,3.0531,,,,,,
769,K03217,,,0.6245142860454657,,,,,,,,,63.343599999999995,,,,,,
770,K03218,,,0.7102209077463487,,,,,,,,,5.0915,,,,,,
771,K03269,,,0.645948983916632,,,,,,,,,19.6584,,,,,,
772,K03270,,,0.706,,,,,,,,,5.7191,,,,,,
773,K03271,,,0.6965985958056994,,,,,,,,,24.0706,,,,,,
774,K03273,,,0.728,,,,,,,,,5.8379,,,,,,
775,K03282,,,0.6086018354449666,,,,,,,,,17.1585,,,,,,
776,K03284,,,0.6611916573638628,,,,,,,,,49.413599999999995,,,,,,
777,K03286,,,0.6992594276769728,,,,,,,,,17.5973,,,,,,
778,K03294,,,0.6579999999999999,,,,,,,,,6.6403,,,,,,
779,K03296,,,0.698,,,,,,,,,6.4108,,,,,,
780,K03297,,,0.594,,,,,,,,,2.3072,,,,,,
781,K03299,,,0.617,,,,,,,,,3.6035,,,,,,
782,K03301,,,0.6210995529786669,,,,,,,,,9.6565,,,,,,
783,K03303,,,0.631092266350283,,,,,,,,,49.502700000000004,,,,,,
784,K03307,,,0.703,,,,,,,,,5.4844,,,,,,
785,K03312,,,0.6759999999999999,,,,,,,,,7.6507,,,,,,
786,K03313,,,0.7065200569627288,,,,,,,,,26.345899999999997,,,,,,
787,K03320,,,0.6780196858515317,,,,,,,,,53.716499999999996,,,,,,
788,K03324,,,0.672,,,,,,,,,9.8882,,,,,,
789,K03327,,,0.7075685060475801,,,,,,,,,17.7484,,,,,,
790,K03335,,,0.7124098751529775,,,,,,,,,20.4679,,,,,,
791,K03336,,,0.7440000000000001,,,,,,,,,6.7,,,,,,
792,K03337,,,0.6937465000055327,,,,,,,,,13.750800000000002,,,,,,
793,K03365,,,0.6839844661183122,,,,,,,,,3.861,,,,,,
794,K03392,,,0.552,,,,,,,,,4.5087,,,,,,
795,K03394,,,0.772,,,,,,,,,4.284,,,,,,
796,K03396,,,0.627942091026351,,,,,,,,,9.6425,,,,,,
797,K03402,,,0.7169067634052646,,,,,,,,,11.982700000000001,,,,,,
798,K03405,,,0.735,,,,,,,,,7.6816,,,,,,
799,K03406,,,0.689087628317495,,,,,,0.768,,,136.3196,,,,,,5.6113
800,K03408,,,0.715,,,,,,,,,4.0726,,,,,,
801,K03411,,,0.704943350529219,,,,,,,,,8.0468,,,,,,
802,K03412,,,0.7519130244597455,,,,,,,,,14.066600000000001,,,,,,
803,K03413,,,0.6040938935455031,,,,,,,,,52.3528,,,,,,
804,K03414,,,0.665,,,,,,,,,5.0359,,,,,,
805,K03424,,,0.7126435193897162,,,,,,,,,34.682,,,,,,
806,K03426,,,0.6864445897874631,,,,,,,,,12.0168,,,,,,
807,K03427,,,0.6387428716655875,,,,,,,,,4.2519,,,,,,
808,K03432,,,0.643,,,,,,,,,5.8658,,,,,,
809,K03433,,,0.6902107254813008,,,,,,,,,12.8081,,,,,,
810,K03437,,,0.733,,,,,,,,,5.7523,,,,,,
811,K03438,,,0.7058077665025418,,,,,,,,,44.757,,,,,,
812,K03439,,,0.6409999999999999,,,,,,,,,7.1798,,,,,,
813,K03446,,,0.6973570100688035,,,,,,,,,12.3122,,,,,,
814,K03449,,,0.69,,,,,,,,,3.3502,,,,,,
815,K03455,,,0.714800951402617,,,,,,,,,24.4,,,,,,
816,K03457,,,0.6779999999999999,,,,,,,,,6.7073,,,,,,
817,K03462,,,0.519,,,,,,,,,2.5292,,,,,,
818,K03464,,,0.7236849774170447,,,,,,,,,14.7813,,,,,,
819,K03465,,,0.6699349135746762,,,,,,,,,35.8221,,,,,,
820,K03466,,,0.6705305745052346,,,,,,,,,253.1241,,,,,,
821,K03469,,,0.6669177725574262,,,,,,,,,42.3601,,,,,,
822,K03470,,,0.7063958528544158,,,,,,,,,32.3121,,,,,,
823,K03474,,,0.7014461769399879,,,,,,,,,12.324900000000001,,,,,,
824,K03476,,,0.71,,,,,,,,,7.5909,,,,,,
825,K03478,,,0.642,,,,,,,,,3.6096,,,,,,
826,K03495,,,0.6924041398836712,,,,,,,,,20.4072,,,,,,
827,K03496,,,0.6493929615711228,,,,,,,,,80.0141,,,,,,
828,K03497,,,0.6459962346528341,,,,,,,,,39.25300000000001,,,,,,
829,K03499,,,0.6713078120351372,,,,,,,,,17.4436,,,,,,
830,K03501,,,0.6987009832063669,,,,,,0.597,,,16.5485,,,,,,2.7124
831,K03517,,,0.6754934529717342,,,,,,,,,94.86370000000001,,,,,,
832,K03518,,,0.6869875309057178,,,,,,,,,57.1244,,,,,,
833,K03519,,,0.7493703305079241,,,,,,,,,11.6338,,,,,,
834,K03521,,,0.6721500539026358,,,,,,,,,113.7896,,,,,,
835,K03522,,,0.6806152915280165,,,,,,,,,109.0836,,,,,,
836,K03523,,,0.7273001445317357,,,,,,,,,6.4313,,,,,,
837,K03524,,,0.7720339974242503,,,,,,,,,15.0989,,,,,,
838,K03525,,,0.7028052840988711,,,,,,,,,19.1317,,,,,,
839,K03526,,,0.6643213845163742,,,,,,,,,240.48839999999998,,,,,,
840,K03527,,,0.6712203237358215,,,,,,,,,88.8546,,,,,,
841,K03530,,,0.6624157027699639,,,,,,,,,14.3383,,,,,,
842,K03531,,,0.6871031472897743,,,,,,,,,168.10370000000003,,,,,,
843,K03534,,,0.6759999999999999,,,,,,,,,9.0598,,,,,,
844,K03536,,,0.6692753278508433,,0.695,,,,,,,36.2084,,2.2216,,,,
845,K03544,,,0.623403115942535,,0.627,,,,,,,282.2168000000001,,39.3358,,,,
846,K03545,,,0.6747400084237347,,,,,,0.7400000000000001,,,79.98010000000001,,,,,,1.8675
847,K03546,,,0.7300394704891444,,,,,,,,,9.223099999999999,,,,,,
848,K03547,,,0.7011966135404338,,,,,,,,,13.719,,,,,,
849,K03549,,,0.6633679773951662,,,,,,,,,76.99060000000001,,,,,,
850,K03550,,,0.6671155356444654,,,,,,,,,20.567899999999998,,,,,,
851,K03551,,,0.679349736527863,,,,,,,,,54.3452,,,,,,
852,K03553,,,0.6590460660480735,,,,,,,,,217.70399999999998,,,,,,
853,K03556,,,0.7085584860758838,,,,,,,,,246.4464,,,,,,
854,K03558,,,0.5921014929332825,,,,,,,,,8.5983,,,,,,
855,K03559,,,0.6156197704446172,,,,,,0.6729999999999999,,,61.18600000000001,,,,,,4.4387
856,K03560,,,0.604,,,,,,,,,3.3651,,,,,,
857,K03561,,,0.6484920981609129,,,,,,,,,47.5319,,,,,,
858,K03563,,,0.6829999999999999,,,,,,,,,2.6878,,,,,,
859,K03564,,,0.6282321855296509,,,,,,,,,10.6709,,,,,,
860,K03565,,,0.708860802277713,,,,,,,,,6.6652000000000005,,,,,,
861,K03566,,,0.6578856282152189,,,,,,,,,9.9931,,,,,,
862,K03568,,,0.656535182279023,,,,,,,,,25.6434,,,,,,
863,K03569,,,0.6732892745469621,,,,,,,,,170.6998,,,,,,
864,K03570,,,0.7181413526738601,,,,,,0.693,,,14.607700000000001,,,,,,9.9565
865,K03571,,,0.7247924225253619,,,,,,,,,9.7544,,,,,,
866,K03574,,,0.6607981883592148,,,,,,,,,12.9729,,,,,,
867,K03575,,,0.6643293716933746,,,,,,,,,17.6766,,,,,,
868,K03579,,,0.7440000000000001,,,,,,,,,6.4107,,,,,,
869,K03580,,,0.6759999999999999,,,,,,,,,5.1801,,,,,,
870,K03584,,,0.7373610933320779,,,,,,,,,21.738799999999998,,,,,,
871,K03586,,,0.6954062956153022,,,,,,,,,5.9132,,,,,,
872,K03588,,,0.6829999999999999,,,,,,,,,5.0741,,,,,,
873,K03589,,,0.6822068991316449,,,,,,,,,10.133799999999999,,,,,,
874,K03590,,,0.6584399471520618,,,,,,,,,36.9508,,,,,,
875,K03593,,,0.682849489686824,,,,,,,,,92.1673,,,,,,
876,K03594,,,0.606039982281806,,,,,,,,,31.9758,,,,,,
877,K03595,,,0.691,,,,,,,,,5.4847,,,,,,
878,K03599,,,0.618,,,,,,,,,11.6432,,,,,,
879,K03601,,,0.715420857271509,,,,,,,,,42.7227,,,,,,
880,K03602,,,0.6950925606583636,,0.7170000000000001,,,,,,,18.264,,5.3173,,,,
881,K03605,,,0.7090000000000001,,,,,,,,,5.8493,,,,,,
882,K03608,,,0.633,,,,,,,,,7.2986,,,,,,
883,K03610,,,0.631,,,,,,,,,3.5887,,,,,,
884,K03611,,,0.6878611112763818,,,,,,,,,11.986699999999999,,,,,,
885,K03621,,,0.7156454548990835,,,,,,,,,29.4286,,,,,,
886,K03625,,,0.7047681686291682,,,,,,,,,24.220100000000002,,,,,,
887,K03628,,,0.6459008832462301,,,,,,,,,358.41610000000003,,,,,,
888,K03629,,,0.7149459806003061,,,,,,,,,16.0464,,,,,,
889,K03630,,,0.5975482116017709,,,,,,,,,39.802,,,,,,
890,K03631,,,0.7034417777145817,,,,,,,,,14.5748,,,,,,
891,K03634,,,0.6312134532562071,,,,,,,,,22.5616,,,,,,
892,K03635,,,0.6428055928866315,,,,,,,,,20.426299999999998,,,,,,
893,K03636,,,0.664522554270843,,,,,,,,,46.952600000000004,,,,,,
894,K03637,,,0.6960477593632893,,,,,,,,,16.1055,,,,,,
895,K03638,,,0.6845448824051406,,,,,,,,,12.517499999999998,,,,,,
896,K03639,,,0.6807248138279537,,,,,,,,,55.1095,,,,,,
897,K03640,,,0.6779256603998096,,,,,,,,,8.276,,,,,,
898,K03641,,,0.7020968879357574,,,,,,,,,12.681899999999999,,,,,,
899,K03642,,,0.6393916287327852,,,,,,,,,22.764699999999998,,,,,,
900,K03643,,,0.6609999999999999,,,,,,,,,4.8045,,,,,,
901,K03644,,,0.6781741068731237,,,,,,,,,83.29970000000002,,,,,,
902,K03647,,,0.618,,,,,,,,,3.1553,,,,,,
903,K03648,,,0.6713973922058356,,,,,,,,,11.5549,,,,,,
904,K03649,,,0.7190000000000001,,,,,,,,,4.606,,,,,,
905,K03650,,,0.7190458431090357,,,,,,,,,9.1077,,,,,,
906,K03651,,,0.6070249942099263,,,,,,,,,16.4372,,,,,,
907,K03652,,,0.6794394062936963,,,,,,,,,23.565700000000003,,,,,,
908,K03655,,,0.6779999999999999,,,,,,,,,5.3749,,,,,,
909,K03657,,,0.7240000000000001,,,,,,,,,6.3123,,,,,,
910,K03664,,,0.6487960307141741,,,,,,,,,24.6822,,,,,,
911,K03665,,,0.6825976136387806,,,,,,,,,59.2893,,,,,,
912,K03666,,,0.5481112683903495,,,,,,,,,14.1272,,,,,,
913,K03667,,,0.6940000000000001,,,,,,,,,8.6726,,,,,,
914,K03668,,,0.733,,,,,,,,,3.9961,,,,,,
915,K03669,,,0.638,,,,,,,,,5.7022,,,,,,
916,K03671,,,0.6743061710270164,,,,,,,,,67.5406,,,,,,
917,K03676,,,0.695,,,,,,,,,5.7518,,,,,,
918,K03684,,,0.71660223576604,,,,,,,,,11.2084,,,,,,
919,K03686,,,0.727,,,,,,,,,5.7663,,,,,,
920,K03687,,,0.7048598869147082,,,,,,,,,38.3838,,,,,,
921,K03698,,,0.684,,,,,,,,,5.0414,,,,,,
922,K03699,,,0.7129954853273138,,,,,,,,,10.9962,,,,,,
923,K03701,,,0.6771969707227443,,,,,,,,,109.6952,,,,,,
924,K03702,,,0.6634638692849282,,,,,,,,,101.28280000000001,,,,,,
925,K03703,,,0.6845525858093583,,,,,,,,,42.7017,,,,,,
926,K03704,,,0.6296274415317363,,,,,,,,,156.9032,,,,,,
927,K03705,,,0.6713472992663968,,,,,,,,,52.2371,,,,,,
928,K03709,,,0.6881945348957784,,,,,,,,,33.3103,,,,,,
929,K03710,,,0.726,,,,,,,,,8.2725,,,,,,
930,K03711,,,0.6456131986459002,,,,,,,,,15.405999999999999,,,,,,
931,K03718,,,0.665,,,,,,,,,10.1776,,,,,,
932,K03719,,,0.6788766958271424,,,,,,,,,51.74340000000001,,,,,,
933,K03722,,,0.7220564141391422,,,,,,,,,10.5454,,,,,,
934,K03723,,,0.703,,,,,,,,,14.7411,,,,,,
935,K03724,,,0.711161971124988,,,,,,,,,54.0376,,,,,,
936,K03734,,,0.7306357089430384,,,,,,,,,23.045,,,,,,
937,K03736,,,0.6559999999999999,,,,,,,,,2.8889,,,,,,
938,K03741,,,0.659,,,,,,,,,5.1825,,,,,,
939,K03742,,,0.718,,,,,,,,,5.5773,,,,,,
940,K03743,,,0.715698773935196,,,,,,,,,12.2573,,,,,,
941,K03744,,,0.6428107601232048,,,,,,,,,73.18240000000002,,,,,,
942,K03746,,,0.561,,,,,,,,,2.0803,,,,,,
943,K03750,,,0.7003325117934047,,,,,,,,,15.6626,,,,,,
944,K03752,,,0.652,,,,,,,,,4.0291,,,,,,
945,K03753,,,0.66746009962118,,,,,,,,,13.5378,,,,,,
946,K03767,,,0.674,,,,,,,,,13.178,,,,,,
947,K03768,,,0.6661989262457024,,,,,,,,,33.5606,,,,,,
948,K03769,,,0.5919819020509451,,,,,,,,,5.5365,,,,,,
949,K03770,,,0.691,,,,,,,,,5.5394,,,,,,
950,K03772,,,0.6447298026381119,,,,,,,,,9.53,,,,,,
951,K03781,,,0.6367833658905555,,,,,,,,,121.4852,,,,,,
952,K03783,,,0.679964526824374,,,,,,,,,31.274900000000002,,,,,,
953,K03786,,,0.6890000000000001,,,,,,,,,4.0928,,,,,,
954,K03787,,,0.6745412944643501,,,,,,,,,23.2307,,,,,,
955,K03789,,,0.6990000000000001,,,,,,,,,2.933,,,,,,
956,K03790,,,0.682380442519279,,,,,,,,,45.9228,,,,,,
957,K03795,,,0.6970000000000001,,,,,,,,,7.2943,,,,,,
958,K03797,,,0.6463985623910167,,,,,,,,,87.207,,,,,,
959,K03799,,,0.6940376667053202,,,,,,,,,16.8629,,,,,,
960,K03801,,,0.7063492473070584,,,,,,,,,11.955400000000001,,,,,,
961,K03802,,,0.7161059993315227,,,,,,,,,12.1872,,,,,,
962,K03808,,,0.660687891311556,,,,,,,,,4.3352,,,,,,
963,K03809,,,0.6768696644337832,,,,,,,,,15.5405,,,,,,
964,K03820,,,0.6871440443667622,,,,,,,,,22.019399999999997,,,,,,
965,K03821,,,0.6337602166430363,,,,,,,,,79.2681,,,,,,
966,K03824,,,0.6651894171491198,,,,,,,,,21.597,,,,,,
967,K03829,,,0.6368716282995579,,,,,,,,,12.8208,,,,,,
968,K03830,,,0.609,,,,,,,,,3.495,,,,,,
969,K03832,,,0.6986903044114331,,,,,,0.7069321063559886,,,44.5979,,,,,,45.41689999999999
970,K03841,,,0.6606457949365031,,,,,,,,,11.5927,,,,,,
971,K03856,,,0.7149536730228196,,,,,,,,,21.3544,,,,,,
972,K03885,,,0.687165289171274,,,,,,,,,43.72689999999999,,,,,,
973,K03889,,,0.7167855164426028,,,,,,,,,18.4307,,,,,,
974,K03890,,,0.677,,,,,,,,,7.8311,,,,,,
975,K03891,,,0.6409999999999999,,,,,,,,,7.8311,,,,,,
976,K03892,,,0.6559548354396213,,,,,,,,,22.3214,,,,,,
977,K03924,,,0.6782267728348012,,,,,,,,,224.20480000000003,,,,,,
978,K03925,,,0.6613720127577627,,,,,,,,,35.6278,,,,,,
979,K03926,,0.736,0.7020756688172413,,,,,,,,4.3016,9.751000000000001,,,,,,
980,K03928,,,0.7120000000000001,,,,,,,,,4.3241,,,,,,
981,K03930,,,0.721,,,,,,,,,4.504,,,,,,
982,K03932,,,0.728,,,,,,,,,5.564,,,,,,
983,K03937,,,0.5760000000000001,,,,,,,,,1.5875,,,,,,
984,K03969,,,0.6805845107033407,,,,,,,,,24.3954,,,,,,
985,K03973,,,0.6755249189150858,,0.7410000000000001,,,,0.7111677795452579,,,21.6861,,5.73,,,,18.2672
986,K03975,,,0.684118861496528,,,,,,,,,71.5167,,,,,,
987,K03976,,,0.7062552805652045,,,,,,,,,7.004,,,,,,
988,K03977,,,0.6737756975112407,,,,,,,,,10.840399999999999,,,,,,
989,K03978,,,0.6608067896492427,,,,,,,,,7.233,,,,,,
990,K03979,,,0.6527351289399586,,,,,,,,,43.682500000000005,,,,,,
991,K03980,,,0.71,,,,,,,,,4.2627,,,,,,
992,K03981,,,0.6503651974763739,,,,,,,,,4.0494,,,,,,
993,K04027,,,0.664,,,,,,,,,9.1331,,,,,,
994,K04028,,,0.6779999999999999,,,,,,,,,9.508,,,,,,
995,K04034,,,0.7057481713473296,,,,,,,,,11.872,,,,,,
996,K04042,,,0.726,,,,,,,,,7.0183,,,,,,
997,K04047,,,0.5618482821972266,,,,,,,,,8.011199999999999,,,,,,
998,K04062,,,0.7000000000000001,,,,,,,,,4.8925,,,,,,
999,K04063,,,0.6858723102421177,,,,,,,,,36.3456,,,,,,
1000,K04065,,,0.6942991252888303,,,,,,,,,35.17100000000001,,,,,,
1001,K04066,,,0.6817700277336336,,,,,,,,,32.2636,,,,,,
1002,K04069,,,0.5740390066032802,,,,,,,,,7.3369,,,,,,
1003,K04074,,,0.7120943851392914,,,,,,,,,26.890299999999996,,,,,,
1004,K04075,,,0.758,,,,,,,,,5.8235,,,,,,
1005,K04077,,,0.6522888345102799,,,,,,,,,1121.9143,,,,,,
1006,K04078,,,0.6140003473307286,,,,,,,,,229.26260000000002,,,,,,
1007,K04079,,,0.6690805619015316,,,,,,,,,64.13589999999999,,,,,,
1008,K04080,,,0.605,,,,,,,,,5.9428,,,,,,
1009,K04083,,,0.676482740929209,,,,,,,,,39.1699,,,,,,
1010,K04085,,,0.6983261414826669,,,,,,,,,11.2636,,,,,,
1011,K04087,,,0.6288025313282257,,,,,,,,,10.985899999999999,,,,,,
1012,K04088,,,0.6300707713231484,,,,,,,,,12.8755,,,,,,
1013,K04095,,,0.6629999999999999,,,,,,,,,6.0158,,,,,,
1014,K04096,,,0.7245901983399401,,,,,,,,,26.6836,,,,,,
1015,K04098,,,0.6679999999999999,,,,,,,,,5.171,,,,,,
1016,K04100,,,0.6095802035859933,,,,,,,,,18.4971,,,,,,
1017,K04102,,,0.6004989086878932,,,,,,,,,6.6109,,,,,,
1018,K04343,,,0.7293368336558473,,,,,,,,,9.5595,,,,,,
1019,K04485,,,0.707580482034732,,,,,,,,,47.572799999999994,,,,,,
1020,K04487,,,0.746,,,,,,,,,5.7917,,,,,,
1021,K04488,,,0.6659505990705575,,,,,,,,,14.285599999999999,,,,,,
1022,K04561,,,0.537,,,,,,,,,1.4931,,,,,,
1023,K04564,,,0.6568739641435326,,,,,,,,,52.0418,,,,,,
1024,K04565,,,0.63870271923009,,,,,,,,,19.994999999999997,,,,,,
1025,K04566,,,0.6475544830511302,,,,,,,,,32.2961,,,,,,
1026,K04567,,,0.6496978786197056,,,,,,,,,22.062800000000003,,,,,,
1027,K04651,,,0.6993733105584373,,,,,,0.7306188688396477,,,21.563299999999998,,,,,,21.4319
1028,K04652,,,0.6137700209396686,,,,,,,,,16.6966,,,,,,
1029,K04653,,,0.6688430929185256,,,,,,,,,35.6901,,,,,,
1030,K04654,,,0.6849145886007074,,,,,,,,,62.07110000000001,,,,,,
1031,K04655,,,0.6990000000000001,,,,,,,,,6.615,,,,,,
1032,K04656,,,0.7247516565891134,,,,,,,,,32.0043,,,,,,
1033,K04712,,,0.664,,,,,,,,,1.76,,,,,,
1034,K04719,,,0.691945444696023,,,,,,,,,6.4739,,,,,,
1035,K04744,,,0.630818801541673,,,,,,,,,13.200400000000002,,,,,,
1036,K04748,,,0.726,,,,,,,,,4.7039,,,,,,
1037,K04749,,,0.6615263832444167,,,,,,0.6950952687775716,,,90.45299999999999,,,,,,19.2698
1038,K04750,,,0.6441442127619906,,,,,,,,,48.111799999999995,,,,,,
1039,K04751,,,0.5953949621211746,,,,,,,,,76.3707,,,,,,
1040,K04752,,,0.6000742946858897,,,,,,,,,41.6351,,,,,,
1041,K04755,,,0.6509999999999999,,,,,,,,,10.737,,,,,,
1042,K04757,,,0.7132992096914422,,,,,,,,,54.69930000000001,,,,,,
1043,K04758,,,0.73,,,,,,,,,5.8608,,,,,,
1044,K04759,,,0.6790162109017576,,,,,,,,,31.5688,,,,,,
1045,K04760,,,0.6397412352498308,,,,,,,,,19.1372,,,,,,
1046,K04762,,,0.6718280814481917,,,,,,,,,14.193200000000001,,,,,,
1047,K04763,,,0.6391306822593213,,,,,,,,,30.204899999999995,,,,,,
1048,K04764,,,0.5379999999999999,,,,,,,,,3.5714,,,,,,
1049,K04773,,,0.6689860783548551,,,,,,,,,14.799900000000001,,,,,,
1050,K04794,,,0.69,,,,,,,,,5.3661,,,,,,
1051,K05275,,,0.6970070152954874,,,,,,,,,28.9899,,,,,,
1052,K05281,,,0.776,,,,,,,,,5.0651,,,,,,
1053,K05303,,,0.5685790251187026,,,,,,,,,5.518599999999999,,,,,,
1054,K05337,,,0.6623004236435486,,,,,,0.6829999999999999,,,14.5454,,,,,,3.599
1055,K05343,,,0.6827095136638894,,,,,,,,,37.6976,,,,,,
1056,K05375,,,0.6713334858224618,,,,,,,,,20.278000000000002,,,,,,
1057,K05515,,,0.718,,,,,,,,,5.437,,,,,,
1058,K05520,,,0.6799999999999999,,,,,,,,,7.4027,,,,,,
1059,K05524,,,0.5922183328498022,,,,,,,,,84.4573,,,,,,
1060,K05527,,,0.6217750760083152,,,,,,,,,10.4947,,,,,,
1061,K05539,,,0.634,,,,,,,,,4.2885,,,,,,
1062,K05555,,,0.657022816804529,,,,,,,,,23.2945,,,,,,
1063,K05558,,,0.679,,,,,,,,,3.0303,,,,,,
1064,K05567,,,0.68,,,,,,,,,2.4805,,,,,,
1065,K05595,,,0.541,,,,,,,,,2.2564,,,,,,
1066,K05602,,,0.715,,,,,,,,,6.4256,,,,,,
1067,K05606,,,0.6863481827370914,,,,,,,,,31.997899999999998,,,,,,
1068,K05710,,,0.685,,,,,,,,,5.5947,,,,,,
1069,K05770,,,0.6597562521227379,,,,,,,,,14.4344,,,,,,
1070,K05772,,,0.5527991909513743,,,,,,,,,6.3952,,,,,,
1071,K05773,,,0.6430449746090051,,,,,,,,,6.250299999999999,,,,,,
1072,K05788,,,0.683958790660768,,,,,,,,,8.9966,,,,,,
1073,K05794,,,0.6627385126959336,,,,,,,,,32.2268,,,,,,
1074,K05799,,,0.7271347884566606,,,,,,,,,10.67,,,,,,
1075,K05805,,,0.546597553058631,,,,,,,,,6.4247,,,,,,
1076,K05807,,,0.6262451577155217,,,,,,,,,17.8229,,,,,,
1077,K05808,,,0.664,,,,,,,,,3.1311,,,,,,
1078,K05810,,,0.7082244692456545,,,,,,,,,10.9865,,,,,,
1079,K05825,,,0.727,,,,,,,,,5.9867,,,,,,
1080,K05834,,,0.595,,,,,,,,,4.2843,,,,,,
1081,K05838,,,0.7408884072321582,,,,,,,,,12.3294,,,,,,
1082,K05845,,,0.660833702194251,,,,,,0.69,,,28.310700000000004,,,,,,6.5578
1083,K05896,,,0.6800635829884234,,,,,,,,,51.4348,,,,,,
1084,K05913,,,0.6767762778369782,,,,,,,,,21.1038,,,,,,
1085,K05921,,,0.696,,,,,,,,,4.8901,,,,,,
1086,K05936,,,0.7040000000000001,,,,,,,,,6.1836,,,,,,
1087,K05970,,,0.38399999999999995,,,,,,,,,2.2425,,,,,,
1088,K05972,,,0.7084528327016588,,,,,,,,,10.097299999999999,,,,,,
1089,K05973,,,0.621965069919935,,,,,,,,,16.9867,,,,,,
1090,K05979,,,0.676190278562203,,,,,,,,,7.9839,,,,,,
1091,K05982,,,0.7090000000000001,,,,,,,,,5.8268,,,,,,
1092,K05989,,,0.615,,,,,,,,,2.1603,,,,,,
1093,K05995,,,0.6855590217368576,,,,,,,,,30.1696,,,,,,
1094,K06006,,,,,,,,,0.747,,,,,,,,,5.5216
1095,K06015,,,0.7095340686419302,,,,,,,,,8.4833,,,,,,
1096,K06019,,,0.7149999999999999,,,,,,,,,4.6326,,,,,,
1097,K06023,,,0.6475066598702819,,,,,,,,,24.250700000000002,,,,,,
1098,K06024,,,0.6645460809344128,,,,,,,,,31.288300000000003,,,,,,
1099,K06041,,,0.6550034346935099,,,,,,,,,22.160600000000002,,,,,,
1100,K06044,,,0.674,,,,,,,,,6.1131,,,,,,
1101,K06045,,,0.731,,,,,,,,,7.9348,,,,,,
1102,K06048,,,0.6841620838704059,,,,,,,,,78.88119999999999,,,,,,
1103,K06075,,,0.6268516697129123,,,,,,,,,10.693,,,,,,
1104,K06076,,,0.710808809116473,,,,,,,,,7.5717,,,,,,
1105,K06118,,,0.6659999999999999,,,,,,,,,10.7044,,,,,,
1106,K06131,,,0.643,,,,,,,,,8.5714,,,,,,
1107,K06132,,,0.605,,,,,,,,,7.0351,,,,,,
1108,K06133,,,0.6942454788024526,,,,,,0.76,,,17.3297,,,,,,4.2756
1109,K06136,,,0.639,,,,,,,,,3.7704,,,,,,
1110,K06137,,,0.6484343093673881,,,,,,,,,24.690199999999997,,,,,,
1111,K06138,,,0.6873655485443776,,,,,,,,,10.6894,,,,,,
1112,K06142,,,0.691301876701626,,,,,,,,,10.9624,,,,,,
1113,K06147,,,0.693,,,,,,,,,5.3354,,,,,,
1114,K06152,,,0.5979202104176016,,,,,,,,,6.8727,,,,,,
1115,K06153,,,0.6773287397501002,,,,,,,,,74.07519999999998,,,,,,
1116,K06162,,,0.653,,,,,,,,,6.5756,,,,,,
1117,K06167,,,0.6645436180772576,,,,,,,,,17.862099999999998,,,,,,
1118,K06168,,,0.7020000000000001,,,,,,,,,10.362,,,,,,
1119,K06178,,,0.6816860671688862,,,,,,,,,12.7217,,,,,,
1120,K06180,,,0.735,,,,,,,,,3.7699,,,,,,
1121,K06187,,,0.6864320403709867,,,,,,,,,54.976099999999995,,,,,,
1122,K06190,,,0.6018466463941204,,,,,,,,,19.2935,,,,,,
1123,K06193,,,0.609,,,,,,,,,2.1683,,,,,,
1124,K06194,,,0.649,,,,,,,,,7.7622,,,,,,
1125,K06195,,,0.6193106537051406,,,,,,,,,6.9596,,,,,,
1126,K06196,,,0.6305398825968779,,,,,,,,,7.8975,,,,,,
1127,K06198,,,,,,,,,0.556,,,,,,,,,2.2812
1128,K06199,,,0.7007600164449583,,,,,,,,,27.4899,,,,,,
1129,K06200,,,0.648497792533514,,,,,,,,,15.695799999999998,,,,,,
1130,K06204,,,0.6503458954124915,,,,,,0.723,,,42.3749,,,,,,6.7438
1131,K06206,,,0.652,,,,,,,,,3.44,,,,,,
1132,K06207,,,0.7106021116739573,,,,,,,,,16.1632,,,,,,
1133,K06213,,,0.6737210576491647,,,,,,,,,31.774499999999996,,,,,,
1134,K06215,,,0.716,,,,,,,,,15.8416,,,,,,
1135,K06217,,,0.6735363072503313,,,,,,,,,58.2932,,,,,,
