,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Duplodnaviria,GC_adj Eukaryota,GC_adj Monodnaviria,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Duplodnaviria,gene_counts Eukaryota,gene_counts Monodnaviria,gene_countsUnclassified
860,K06861,,,0.6141280260196521,,,,,,,15.1759,,,,
861,K06862,,,0.6779999999999999,,,,,,,5.0493,,,,
862,K06864,,,0.6377014147725784,,,,,,,11.216899999999999,,,,
863,K06867,0.5489999999999999,,0.628323526721586,,,,0.6048099859757853,3.4113,,23.8828,,,,9.5309
864,K06872,,,0.556,,,,,,,3.359,,,,
865,K06878,,,0.39305098574818603,,,,,,,6.4405,,,,
866,K06880,,,0.6312022326027993,,,,,,,5.6164000000000005,,,,
867,K06881,,,0.68,,,,,,,3.2059,,,,
868,K06884,,,0.648,,,,,,,4.2948,,,,
869,K06886,,,0.5997012466515736,,,,,,,30.2603,,,,
870,K06888,,,0.6668806216207893,,,,,,,92.585,,,,
871,K06889,,,0.7305632014765752,,,,,,,9.975900000000001,,,,
872,K06890,,,0.6140961343566208,,,,,,,9.316699999999999,,,,
873,K06891,,,0.5882455013474326,,,,0.575,,,13.5631,,,,2.6379
874,K06893,,,0.6387388701486229,,,,,,,6.4932,,,,
875,K06897,,,0.6035310672633203,,,,,,,5.7697,,,,
876,K06898,,,0.579,,,,,,,1.8824,,,,
877,K06901,,,0.6487697836985394,,,,,,,20.2944,,,,
878,K06904,,,0.7170000000000002,,,,,,,3.2211,,,,
879,K06911,,,0.6460119380325374,,,,,,,77.70360000000001,,,,
880,K06915,,,0.6611282833591479,,,,,,,45.3519,,,,
881,K06919,,,0.635,,,,,,,6.3789,,,,
882,K06920,,,0.66,,,,,,,2.4928,,,,
883,K06923,,,0.649,,,,,,,10.5765,,,,
884,K06925,,,0.550903469203033,,,,,,,3.6425,,,,
885,K06929,,,0.6624402686658721,,,,,,,11.2272,,,,
886,K06934,,,0.53,,,,,,,3.1492,,,,
887,K06937,,,0.6218998371434343,,,,,,,54.6449,,,,
888,K06938,,,0.6509999999999999,,,,,,,5.2718,,,,
889,K06940,,,,,,,0.5720000000000001,,,,,,,3.3264
890,K06941,,,0.6599524385493614,,,,,,,53.102500000000006,,,,
891,K06945,,,0.672309805515256,,,,,,,18.6499,,,,
892,K06949,,,0.7346849934647516,,,,,,,10.3272,,,,
893,K06952,,,0.645,,,,,,,2.6012,,,,
894,K06953,,,0.6552649973726657,,,,,,,7.939399999999999,,,,
895,K06960,,,0.6096806060894571,,,,,,,9.942499999999999,,,,
896,K06969,,,0.4370000000000001,,,,,,,2.8131,,,,
897,K06973,,,0.514,,,,,,,2.035,,,,
898,K06976,,,0.68,,,,,,,1.7081,,,,
899,K06985,,,0.6575697627889243,,,,0.608,,,11.798,,,,2.8175
900,K06987,,,0.5877806580323766,,,,,,,7.255599999999999,,,,
901,K06988,,,0.608007534867285,,,,,,,6.1834,,,,
902,K06994,,,0.6511484828562665,,,,,,,9.581800000000001,,,,
903,K06996,,,0.6592499749392469,,,,,,,13.312899999999999,,,,
904,K06997,,,0.7158090524838412,,,,,,,10.571200000000001,,,,
905,K06999,,,0.672,,,,,,,3.5185,,,,
906,K07001,,,0.6464214373681801,,,,,,,23.9674,,,,
907,K07004,,,0.5710000000000001,,,,,,,3.5289,,,,
908,K07005,,,0.6354596806400475,,,,,,,8.485199999999999,,,,
909,K07006,,,0.632907208191136,,,,,,,21.6103,,,,
910,K07010,,,0.5835781734672517,,,,,,,9.270100000000001,,,,
911,K07018,,,0.589,,,,,,,6.5009,,,,
912,K07020,,,0.698,,,,,,,2.9729,,,,
913,K07028,,,0.6398070847217011,,,,,,,7.7437000000000005,,,,
914,K07029,,,0.7172008114140125,,,,,,,11.546299999999999,,,,
915,K07032,,,0.6604285135027343,,,,,,,14.3387,,,,
916,K07038,,,0.6489361475017382,,,,,,,8.95,,,,
917,K07039,,,0.6465386665224323,,,,,,,5.432,,,,
918,K07040,,,0.614,,,,0.688,,,3.489,,,,3.8051
919,K07042,,,0.661769105883434,,,,0.6479999999999999,,,11.4439,,,,2.7365
920,K07052,,,0.649784128034263,,,,0.657,,,24.4508,,,,2.9504
921,K07053,,,0.7209123445541001,,,,0.613,,,14.2771,,,,2.5545
922,K07054,,,0.6607547541109778,,,,,,,11.8088,,,,
923,K07056,,,0.742,,,,,,,4.1818,,,,
924,K07058,,,0.6238203043457948,,,,0.681997798562884,,,126.91489999999999,,,,20.8814
925,K07065,,,0.6759999999999999,,,,,,,2.1548,,,,
926,K07068,,,0.674011351290568,,,,0.7140000000000001,,,53.01849999999999,,,,2.0782
927,K07071,,,0.5964310606520551,,,,,,,5.5916999999999994,,,,
928,K07080,,,0.6310109293310141,,,,,,,30.726100000000002,,,,
929,K07082,,,0.6502835665020269,,,,,,,11.1094,,,,
930,K07089,,,0.682,,,,,,,6.2766,,,,
931,K07090,,,0.616755733732955,,,,,,,13.458300000000001,,,,
932,K07093,,,0.6699378558937378,,,,,,,12.1494,,,,
933,K07098,,,0.6307414587018703,,,,,,,21.078200000000002,,,,
934,K07100,,,0.6751544206411887,,,,,,,15.0213,,,,
935,K07102,,,0.6385295919136709,,,,,,,5.1444,,,,
936,K07104,,,0.59,,,,,,,3.2052,,,,
937,K07106,,,0.656835899388491,,,,,,,8.9052,,,,
938,K07107,,,0.6189029871436937,,,,,,,17.267,,,,
939,K07112,,,0.37124489795918375,,,,,,,4.6332,,,,
940,K07113,,,0.6829999999999999,,,,,,,2.6846,,,,
941,K07114,,,0.6943642931325148,,,,0.7559999999999999,,,9.12,,,,4.9559
942,K07115,,,0.644,,,,,,,4.3936,,,,
943,K07118,,,0.581,,,,,,,2.601,,,,
944,K07120,,,0.6643140806310923,,,,,,,4.7361,,,,
945,K07126,,,0.6773555434063786,,,,,,,14.1097,,,,
946,K07130,,,0.6698645285440699,,,,,,,11.7439,,,,
947,K07131,,,0.7269145014669057,,,,,,,9.8127,,,,
948,K07136,,,0.684,,,,,,,3.3411,,,,
949,K07141,,,0.751804248408115,,,,,,,6.3619,,,,
950,K07147,,,0.6403856988242634,,,,,,,9.0738,,,,
951,K07148,,,0.6749999999999999,,,,,,,3.5404,,,,
952,K07152,,,0.6415748980008676,,,,,,,11.141300000000001,,,,
953,K07154,,,0.66,,,,,,,1.9861,,,,
954,K07156,,,0.7140000000000001,,,,,,,5.7946,,,,
955,K07160,,,0.623383221146568,,,,,,,6.5281,,,,
956,K07161,,,0.6806187334472513,,,,,,,21.0689,,,,
957,K07164,,,0.6809999999999999,,,,,,,4.4505,,,,
958,K07165,,,0.642,,,,0.477,,,1.9276,,,,1.453
959,K07171,,,0.569,,,,0.529,,,2.0662,,,,4.3972
960,K07177,,,0.6809624123115865,,,,,,,5.4762,,,,
961,K07182,,,0.6970000000000001,,,,,,,5.4686,,,,
962,K07192,,,0.727,,,,,,,6.661,,,,
963,K07213,,,0.71,,,,,,,3.0358,,,,
964,K07220,,,0.621058963227785,,,,,,,26.4433,,,,
965,K07221,,,0.5802848694515976,,,,,,,7.549099999999999,,,,
966,K07223,,,0.6940000000000001,,,,,,,3.2269,,,,
967,K07226,,,0.6709999999999999,,,,,,,2.9455,,,,
968,K07232,,,0.6490083252460684,,,,,,,5.1373,,,,
969,K07240,,,0.683271981361264,,,,,,,54.2485,,,,
970,K07241,,,0.604,,,,,,,1.7058,,,,
971,K07243,,,0.5713687896160119,,,,0.691,,,7.627800000000001,,,,2.5295
972,K07251,,,0.7290000000000001,,,,,,,3.2642,,,,
973,K07258,,,0.481,,,,,,,3.1606,,,,
974,K07259,,,0.601,,,,,,,3.4325,,,,
975,K07260,,,0.652,,,,,,,6.8285,,,,
976,K07261,,,0.6267490412778686,,,,,,,24.9356,,,,
977,K07264,,,0.619,,,,,,,2.0627,,,,
978,K07267,,,0.5501525992109539,,,,,,,7.2915,,,,
979,K07273,,,0.5379999999999999,,,,,,,4.2064,,,,
980,K07274,,,0.594,,,,,,,1.7289,,,,
981,K07276,,,0.547,,,,0.5710000000000001,,,4.0667,,,,5.3853
982,K07283,,,0.616,,,,,,,2.5331,,,,
983,K07284,,,0.6726935224532863,,,,,,,7.324999999999999,,,,
984,K07300,,0.38200000000000006,0.6529267330994464,,,,,,2.557,44.45389999999999,,,,
985,K07304,,,0.6456481349904581,,,,,,,72.36789999999999,,,,
986,K07305,,,0.6166935548519956,,,,,,,19.564799999999998,,,,
987,K07315,,,0.7229999999999999,,,,,,,5.2565,,,,
988,K07323,,,0.5981313816334689,,,,,,,41.4187,,,,
989,K07335,,,0.6559999999999999,,,,,,,6.4813,,,,
990,K07336,,,0.6682723074673552,,,,,,,3.6743,,,,
991,K07339,,,0.542,,,,,,,2.3025,,,,
992,K07343,,,0.633,,,,,,,2.1667,,,,
993,K07344,,,,,,,0.603,,,,,,,4.3454
994,K07390,,,0.644,,,,,,,3.3812,,,,
995,K07391,,,0.6849650917977065,,,,,,,15.2086,,,,
996,K07393,,,0.6132058783025603,,,,,,,10.3286,,,,
997,K07395,,,0.639,,,,,,,7.8014,,,,
998,K07397,,,0.6107849511719764,,,,,,,8.572199999999999,,,,
999,K07401,,,0.365,,,,,,,1.388,,,,
1000,K07402,,,0.6540412014898391,,,,,,,16.8299,,,,
1001,K07403,,,0.6664672695263048,,,,,,,7.3016000000000005,,,,
1002,K07404,,,0.6650952132218201,,,,,,,14.2101,,,,
1003,K07407,,,0.525,,,,,,,2.7795,,,,
1004,K07442,,,0.7243849978093646,,,,,,,12.3302,,,,
1005,K07443,,,0.4261879996035522,,,,,,,4.7599,,,,
1006,K07447,,,0.6806037427678853,,,,,,,7.9190000000000005,,,,
1007,K07448,,,0.5660000000000001,,,,0.522,,,2.6127,,,,2.953
1008,K07451,,,0.6324658654260235,,,,,,,20.6087,,,,
1009,K07455,,,0.602,,,,0.615,,,2.6129,,,,4.2025
1010,K07460,,,0.6787346033808076,,,,,,,21.7673,,,,
1011,K07461,,,0.5956133356438917,,,,,,,5.1529,,,,
1012,K07462,,,0.7111641760078152,,,,,,,11.2685,,,,
1013,K07465,,,0.6779999999999999,,,,,,,2.6425,,,,
1014,K07478,,,0.6537087681604563,,,,,,,18.3774,,,,
1015,K07480,,,0.5654941951997863,,,,,,,163.56670000000003,,,,
1016,K07481,,,0.6245360776730631,,,,,,,168.2462,,,,
1017,K07482,,,0.617912123861295,,,,,,,106.0388,,,,
1018,K07483,,,0.6177845213730933,,,,0.546,,,178.42989999999998,,,,1.8043
1019,K07484,,,0.62821651728826,,,,,,,164.38379999999998,,,,
1020,K07485,,0.516079713844901,0.6596967188147059,,,,,,9.549999999999999,111.39870000000002,,,,
1021,K07486,,,0.6295048197809564,,,,0.6301744748770127,,,2055.3941999999984,,,,26.6802
1022,K07487,,,0.5899065839638034,,,,,,,50.2389,,,,
1023,K07488,,,0.538179812028483,,,,,,,71.1135,,,,
1024,K07491,,,0.5436174317370268,,,,0.6679999999999999,,,84.08679999999998,,,,9.0702
1025,K07492,,,0.5850570351636736,,,,,,,332.22509999999994,,,,
1026,K07493,,,0.651309047884487,,,,,,,336.5621,,,,
1027,K07494,,,0.6089304807023396,,,,0.493,,,500.76660000000004,,,,3.7713
1028,K07495,,,0.5735893184959046,,0.5920000000000001,,0.647,,,196.9476,,2.1045,,5.661
1029,K07496,,,0.6714725469701485,,,,,,,25.414099999999998,,,,
1030,K07497,0.662,,0.6166917180541426,,0.5820000000000001,,0.6436132700812973,2.927,,949.5002000000004,,6.8552,,17.5195
1031,K07498,,,0.5962566081576863,,,,,,,84.98469999999999,,,,
1032,K07499,,,0.6332117490043601,,,,0.639,,,59.911199999999994,,,,4.4963
1033,K07501,,,0.644,,,,,,,2.7424,,,,
1034,K07503,,,0.6904672067762896,,,,,,,18.4324,,,,
1035,K07504,,,0.4580000000000001,,,,,,,1.762,,,,
1036,K07506,,,0.605,,,,,,,5.0627,,,,
1037,K07507,,,0.6118426322936146,,,,,,,5.364,,,,
1038,K07556,,,,,,,0.642,,,,,,,1.5075
1039,K07560,,,0.7320619479854363,,,,,,,5.9735,,,,
1040,K07566,,,0.729035884025143,,,,,,,8.6202,,,,
1041,K07588,,,0.677,,,,,,,9.7155,,,,
1042,K07646,,,0.639,,,,,,,3.7866,,,,
1043,K07684,,,0.654,,,,,,,5.6815,,,,
1044,K07689,,,0.636,,,,,,,6.7839,,,,
1045,K07692,,,0.654,,,,,,,5.6815,,,,
1046,K07722,,0.341,0.6709999999999999,,,,,,3.6374,2.55,,,,
1047,K07726,,,0.6859999999999999,,,,,,,4.9517,,,,
1048,K07727,,,0.6835443910036901,,,,,,,15.5066,,,,
1049,K07732,,0.324,,,,,,,2.3173,,,,,
1050,K07733,,,0.6663254931304804,,,,,,,6.2397,,,,
1051,K07734,,,0.5128051472792128,,,,,,,7.2321,,,,
1052,K07735,,,0.5887688798866286,,,,,,,16.3232,,,,
1053,K07736,,,0.6067422150846905,,,,,,,66.2975,,,,
1054,K07738,,,0.6217444251834355,,,,,,,23.5193,,,,
1055,K07746,,,0.593,,,,,,,1.732,,,,
1056,K07755,,0.633,0.5548988822551048,,,,,,4.3899,4.3593,,,,
1057,K07793,,,0.6476116775401728,,,,0.486,,,274.55129999999997,,,,1.5075
1058,K07794,,,0.6481343344462507,,,,0.7090000000000001,,,10.8738,,,,2.877
1059,K07795,,,0.6501929192967095,,,,0.746,,,85.63399999999999,,,,3.307
1060,K07979,,,0.6399851396877043,,,,,,,4.0523,,,,
1061,K08084,,,0.655,,,,,,,2.0547,,,,
1062,K08086,,,0.6614325338782229,,,,,,,8.0257,,,,
1063,K08097,,,0.6692835539321162,,,,,,,14.348600000000001,,,,
1064,K08256,,,0.748,,,,,,,6.0941,,,,
1065,K08281,,,0.6435652446246986,,,,,,,6.8078,,,,
1066,K08296,,,0.6387342691830626,,,,,,,17.847499999999997,,,,
1067,K08304,,,0.667,,,,,,,2.7962,,,,
1068,K08305,,,0.6395126085049759,,,,,,,25.7593,,,,
1069,K08307,,,0.513,,,,,,,1.4436,,,,
1070,K08311,,,0.6441594204009996,,,,,,,15.4774,,,,
1071,K08316,,,0.622,,,,,,,2.334,,,,
1072,K08481,,,0.6559999999999999,,,,,,,4.4444,,,,
1073,K08482,,0.5820000000000001,,,,,,,3.1355,,,,,
1074,K08591,,,0.6952163407892478,,,,,,,8.139800000000001,,,,
1075,K08602,,,0.6472742687014209,,,,,,,21.7987,,,,
1076,K08640,,,0.6551246363089888,,,,,,,7.6411,,,,
1077,K08641,,,0.63,,,,,,,2.087,,,,
1078,K08681,,,0.6402915265102826,,,,,,,10.5522,,,,
1079,K08682,,,0.431,,,,,,,2.0759,,,,
1080,K08722,,,0.57,,,,,,,2.6245,,,,
1081,K08738,,,0.5834006759565181,,,,,,,22.051199999999998,,,,
1082,K08968,,,0.5293604352826684,,,,,,,6.8923000000000005,,,,
1083,K08972,,,0.6144770510113534,,,,0.5843724504337355,,,7.230700000000001,,,,8.372300000000001
1084,K08976,,,0.542322056001379,,,,,,,19.196,,,,
1085,K08983,,,0.569,,,,,,,5.0229,,,,
1086,K08984,,,0.5433950062366982,,,,,,,5.888400000000001,,,,
1087,K08987,0.718,,,,,,,1.8839,,,,,,
1088,K08988,,,0.581063805109884,,,,,,,4.4542,,,,
1089,K08992,,,,,,,0.7071556630159912,,,,,,,11.816600000000001
1090,K08994,0.486,,,,,,,6.2324,,,,,,
1091,K08995,,,0.574184199114663,,,,0.5653639263133783,,,7.0604,,,,4.353
1092,K08998,,,0.6670000000000001,,,,,,,2.3946,,,,
1093,K08999,,,0.6221432009391072,,,,,,,29.350499999999997,,,,
1094,K09001,,,0.373,,,,,,,1.3253,,,,
1095,K09004,,,0.377,,,,,,,1.9735,,,,
1096,K09005,,,0.7072953424183502,,,,,,,12.4754,,,,
1097,K09013,,,0.614713461087742,,,,,,,18.934700000000003,,,,
1098,K09014,,,0.55,,,,,,,7.1839,,,,
1099,K09019,,,0.558,,,,,,,8.4412,,,,
1100,K09022,,,0.6482726540348301,,,,,,,72.86789999999999,,,,
1101,K09117,,,0.5966422086767168,,,,,,,12.8284,,,,
1102,K09118,,,0.6396749781862817,,,,,,,46.1325,,,,
1103,K09121,,,0.6565229858390401,,,,,,,5.0873,,,,
1104,K09122,,,0.575,,,,,,,2.6159,,,,
1105,K09125,,,0.6435098037416994,,,,,,,6.845,,,,
1106,K09128,,,0.743,,,,,,,4.2333,,,,
1107,K09131,,,0.7179173372695838,,,,,,,7.5209,,,,
1108,K09136,,,0.617,,,,,,,3.0791,,,,
1109,K09137,,,0.528,,,,,,,3.6812,,,,
1110,K09143,,,0.6085865227776694,,,,,,,6.1243,,,,
1111,K09147,,0.61,,,,,,,1.7936,,,,,
1112,K09157,,,0.5870000000000001,,,,,,,4.324,,,,
1113,K09159,,,0.6319999999999999,,,,,,,6.1462,,,,
1114,K09160,,,0.605,,,,,,,4.3477,,,,
1115,K09165,,0.376,0.6335280091418147,,,,,,3.1093,9.6762,,,,
1116,K09166,,,0.5815096521047618,,,,,,,6.5062999999999995,,,,
1117,K09167,,,0.635,,,,,,,3.228,,,,
1118,K09386,,,0.7132143239852148,,,,,,,12.6966,,,,
1119,K09457,,,0.6105157206619243,,,,,,,19.481199999999998,,,,
1120,K09474,,,0.461,,,,,,,2.7127,,,,
1121,K09568,,,0.637,,,,,,,6.9591,,,,
1122,K09700,,,0.636,,,,,,,3.8512,,,,
1123,K09703,,,0.695,,,,,,,8.6318,,,,
1124,K09705,,,0.5898286457707151,,,,,,,9.244,,,,
1125,K09709,,,0.6779999999999999,,,,,,,3.1277,,,,
1126,K09710,,,0.6519831591871276,,,,,,,11.3247,,,,
1127,K09747,,,0.6599563396264602,,,,,,,8.3643,,,,
1128,K09748,,,0.654799898346374,,,,0.6729999999999999,,,38.159600000000005,,,,2.292
1129,K09760,,,0.6944889334751785,,,,,,,9.9651,,,,
1130,K09761,,,0.6566094350994796,,,,,,,13.4574,,,,
1131,K09763,,,0.6188416487118596,,,,,,,7.522500000000001,,,,
1132,K09764,,,0.6177434227663453,,,,,,,7.2224,,,,
1133,K09767,,,0.6264212806473132,,,,,,,5.1008,,,,
1134,K09769,,,0.6589919881313153,,,,,,,10.068999999999999,,,,
1135,K09771,,,0.723,,,,,,,2.0545,,,,
1136,K09772,,,0.644359312271612,,,,,,,15.078299999999999,,,,
1137,K09774,,,,,,,0.716,,,,,,,1.8474
1138,K09779,,,0.6509999999999999,,,,,,,6.9483,,,,
1139,K09780,,,0.656004534906011,,,,0.6086624841838887,,,10.329,,,,5.7038
1140,K09786,,,0.544,,,,,,,2.1842,,,,
1141,K09791,,,0.6269205256151589,,,,,,,21.387,,,,
1142,K09794,,,0.5526131905525598,,,,,,,4.0279,,,,
1143,K09795,,,0.67,,,,,,,3.651,,,,
1144,K09796,,,0.695,,,,,,,4.8229,,,,
1145,K09798,,,0.618,,,,,,,2.5238,,,,
1146,K09800,,,0.7020000000000001,,,,,,,4.0098,,,,
1147,K09803,,,0.49800000000000005,,,,,,,2.5299,,,,
1148,K09807,,,0.6473231859631849,,,,,,,11.5794,,,,
1149,K09808,,,0.622,,,,,,,7.9416,,,,
1150,K09811,,,0.6832642750919468,,,,,,,15.5826,,,,
1151,K09812,,,0.682,,,,,,,8.7429,,,,
1152,K09816,,,0.716,,,,,,,3.2739,,,,
1153,K09823,,,0.636,,,,,,,3.5374,,,,
1154,K09857,,,,,,,0.541,,,,,,,3.6228
1155,K09862,,,0.6690545172771569,,,,,,,5.3309999999999995,,,,
1156,K09882,,,0.6144434643677841,,,,,,,26.686500000000002,,,,
1157,K09883,,,0.6731313076185956,,,,,,,45.6293,,,,
1158,K09888,,,0.6364795512824338,,,,,,,13.9309,,,,
1159,K09892,,,0.595,,,,,,,3.4017,,,,
1160,K09898,,,0.619,,,,,,,2.7775,,,,
1161,K09903,,,0.6779308797518356,,,,,,,49.592800000000004,,,,
1162,K09914,,,0.562,,,,0.66,,,2.3596,,,,2.5826
1163,K09919,,,0.6440955919900907,,,,,,,6.7838,,,,
1164,K09922,,,0.601,,,,,,,3.7566,,,,
1165,K09924,,,0.586,,,,,,,2.2062,,,,
1166,K09926,,,0.6709999999999999,,,,,,,3.4781,,,,
1167,K09927,,,0.6744164265246322,,,,,,,31.0205,,,,
1168,K09930,,,0.584,,,,,,,1.836,,,,
1169,K09931,,,0.669,,,,,,,2.2938,,,,
1170,K09932,,,0.501,,,,,,,3.4924,,,,
1171,K09933,,,0.6589161343538393,,,,,,,5.2131,,,,
1172,K09937,,,0.586,,,,,,,2.5865,,,,
1173,K09940,,,0.598,,,,,,,4.9302,,,,
1174,K09945,,,0.657,,,,,,,2.2261,,,,
1175,K09949,,,0.581,,,,,,,4.5697,,,,
1176,K09950,,,0.63,,,,,,,4.3226,,,,
1177,K09951,,,0.4630000000000001,,,,,,,1.9759,,,,
1178,K09952,,,0.556,,,,,,,3.9181,,,,
1179,K09955,,,0.7221532812017208,,,,,,,9.642,,,,
1180,K09957,,,0.7170000000000001,,,,,,,2.1035,,,,
1181,K09958,,,0.539,,,,,,,3.7036,,,,
1182,K09959,,,0.706,,,,,,,1.7882,,,,
1183,K09966,,,0.5768765542640634,,,,,,,19.0838,,,,
1184,K09967,,,0.6217659490466568,,,,,,,9.0614,,,,
1185,K09969,,,0.5617308182959768,,,,,,,9.2666,,,,
1186,K09973,,,,,,,0.5760000000000001,,,,,,,3.3319
1187,K09978,,,0.6970000000000001,,,,,,,2.4939,,,,
1188,K09981,,0.687,0.71,,,,,,2.3349,3.057,,,,
1189,K09983,,,0.6010049083266401,,,,,,,8.9814,,,,
1190,K09985,,,0.6028953706568838,,,,,,,8.2178,,,,
1191,K09986,,,0.624074553710682,,,,,,,8.55,,,,
1192,K09987,,,0.64,,,,,,,5.9712,,,,
1193,K09988,,,0.66,,,,,,,5.1984,,,,
1194,K09989,,,0.6385542770311023,,,,,,,31.927100000000003,,,,
1195,K09990,,,0.6794157290547549,,,,,,,13.5417,,,,
1196,K09992,,,0.6171229318136874,,,,,,,17.4399,,,,
1197,K10002,,,0.595,,,,,,,7.9301,,,,
1198,K10003,,,0.614,,,,,,,6.5832,,,,
1199,K10026,,,0.657380071093146,,,,,,,7.823499999999999,,,,
1200,K10218,,,0.7170000000000001,,,,,,,3.75,,,,
1201,K10255,,,0.603,,,,,,,4.8841,,,,
1202,K10532,,,0.629,,,,,,,3.7576,,,,
1203,K10533,,,0.6240000000000001,,,,,,,4.9111,,,,
1204,K10536,,,0.5239508257618467,,,,,,,8.8886,,,,
1205,K10563,,,0.6890000000000001,,,,,,,2.3768,,,,
1206,K10670,,,0.6999222222222222,,,,,,,5.425,,,,
1207,K10773,,,0.6499994404306129,,,,,,,34.0553,,,,
1208,K10778,,,0.648,,,,,,,4.2962,,,,
1209,K10804,,,0.6945566950951817,,,,,,,4.154,,,,
1210,K10806,,,0.596,,,,,,,7.2517,,,,
1211,K10822,,,0.6696050752226532,,,,,,,15.7446,,,,
1212,K10914,,,0.5493334456208631,,,,,,,50.830099999999995,,,,
1213,K10917,,,0.6617864936525615,,,,0.74,,,5.837400000000001,,,,4.2249
1214,K10946,,,0.6509999999999999,,,,,,,7.9116,,,,
1215,K10947,,,0.6463141259042416,,,,0.713,,,88.30319999999998,,,,2.2368
1216,K10979,,0.35,0.6196449763972857,,,,,,3.3315,55.603500000000004,,,,
1217,K11068,,,0.748,,0.691,,,,,6.9295,,6.1732,,
1218,K11178,,,0.6878115246996279,,,,,,,23.4026,,,,
1219,K11212,,,0.7689670407102934,,,,,,,6.2508,,,,
1220,K11443,,,0.625,,,,,,,2.9104,,,,
1221,K11477,,,0.6528164082338652,,,,,,,48.14439999999999,,,,
1222,K11529,,,0.7020000000000001,,,,,,,4.5035,,,,
1223,K11530,,,0.32,,,,0.679,,,3.5728,,,,4.1247
1224,K11690,,,0.6640228897748895,,,,,,,25.2847,,,,
1225,K11719,,,0.59998786082125,,,,,,,5.0814,,,,
1226,K11720,,,0.494,,,,,,,2.1591,,,,
1227,K11741,,,0.6451278138691645,,,,,,,4.9372,,,,
1228,K11749,,,0.6983267925737825,,,,,,,9.4938,,,,
1229,K11752,,,0.6801009109134252,,,,,,,7.8180000000000005,,,,
1230,K11753,,,0.53,,,,,,,4.1179,,,,
1231,K11891,,,0.6049573102221603,,,,,,,6.6836,,,,
1232,K11893,,,0.6359999999999999,,,,,,,2.125,,,,
1233,K11895,,,0.705,,,,,,,2.3423,,,,
1234,K11901,,,0.63,,,,,,,11.3432,,,,
1235,K11903,,,0.629,,,,,,,1.5025,,,,
1236,K11904,,,0.603,,,,,,,2.6848,,,,
1237,K11939,,,0.7120000000000001,,,,,,,3.2946,,,,
1238,K11940,,,0.557,,,,,,,3.4145,,,,
1239,K11961,,,0.62,,,,,,,10.7953,,,,
1240,K11991,,,0.7188602291176562,,,,,,,12.2626,,,,
1241,K12132,,,0.6607785303317548,,,,,,,26.921699999999998,,,,
1242,K12140,,,0.6831244401212326,,,,,,,19.6737,,,,
1243,K12262,,,0.6585392043636161,,,,,,,5.8458000000000006,,,,
1244,K12510,,,0.6101167386987174,,,,,,,19.0485,,,,
1245,K12511,,,0.6539835134475387,,,,,,,10.113900000000001,,,,
1246,K12574,,,0.6826134252736676,,,,,,,52.24170000000001,,,,
1247,K12686,,,0.583,,,,,,,2.8058,,,,
1248,K12962,,,0.655,,,,,,,4.509,,,,
1249,K12976,,,0.684,,,,,,,2.0424,,,,
1250,K12984,,,0.6727378830048915,,,,,,,5.5622,,,,
1251,K13075,,,0.693,,,,,,,6.2649,,,,
1252,K13282,,,0.6763960765711909,,,,,,,9.845600000000001,,,,
1253,K13292,,,0.6325262568123191,,,,,,,32.1714,,,,
1254,K13483,,,0.583,,,,,,,8.3845,,,,
1255,K13527,,,0.6757441609643605,,,,,,,31.072200000000002,,,,
1256,K13570,,,0.605,,,,,,,2.4127,,,,
1257,K13583,,,0.6412791083447691,,,,,,,10.6028,,,,
1258,K13584,,,0.598,,,,,,,15.6998,,,,
1259,K13589,,,0.5770000000000001,,,,,,,4.9783,,,,
1260,K13592,,,0.6689999999999999,,,,,,,3.769,,,,
1261,K13593,,,0.6172222995323945,,,,,,,8.2924,,,,
1262,K13626,,,,,,,0.555,,,,,,,2.824
1263,K13628,,,0.608,,,,,,,2.5612,,,,
1264,K13639,,,0.7021898057370576,,,,,,,6.243600000000001,,,,
1265,K13640,,,0.5595273146838491,,,,,,,6.055400000000001,,,,
1266,K13771,,,0.5608062379324537,,,,,,,9.6598,,,,
1267,K13931,,,0.588,,,,,,,2.1453,,,,
1268,K13985,,,0.6217895796672698,,,,,,,13.971499999999999,,,,
1269,K13992,,,0.592348805212332,,,,,,,9.719,,,,
1270,K13993,,,0.6048019003765637,,,,0.5989354064346858,,,82.3957,,,,6.7753
1271,K13995,,,0.5670000000000001,,,,,,,2.2902,,,,
1272,K14054,,,0.71,,,,,,,5.6279,,,,
1273,K14058,,,0.67,,,,,,,3.2466,,,,
1274,K14060,,,0.6148694291728553,,,,,,,28.1389,,,,
1275,K14083,,,0.6731099004420009,,,,,,,15.177,,,,
1276,K14160,,,0.6930982617171221,,,,,,,7.7226,,,,
1277,K14731,,,0.6321357576587512,,,,,,,9.4757,,,,
1278,K14742,,,0.6989689714467213,,,,,,,6.9546,,,,
1279,K14980,,,0.655,,,,,,,7.4286,,,,
1280,K15012,,,0.679,,,,,,,13.3849,,,,
1281,K15034,,,0.6768917975972685,,,,,,,6.1564,,,,
1282,K15223,,,0.383,,,,,,,1.9245,,,,
1283,K15371,,,0.6912360983862436,,,,,,,52.7145,,,,
1284,K15512,,,0.6372283207215057,,,,,,,26.7045,,,,
1285,K15532,,,0.679,,,,,,,3.8258,,,,
