,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Duplodnaviria,GC_adj Eukaryota,GC_adj Varidnaviria,GC_adj unclassified viruses,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Duplodnaviria,gene_counts Eukaryota,gene_counts Varidnaviria,gene_counts unclassified viruses,gene_countsUnclassified
1750,K04343,,,0.7075678555205784,,,,,0.6943996795518815,,,125.17980000000001,,,,,14.7907
1751,K04477,,,0.6983181296292559,,,,,,,,39.7852,,,,,
1752,K04479,,0.6409999999999999,,,,,,,,5.473,,,,,,
1753,K04483,,0.5951589337209354,,,,,,,,34.801500000000004,,,,,,
1754,K04484,,,,,,,,0.6883635559344236,,,,,,,,26.934600000000003
1755,K04485,,,0.7119312863569749,,,,,,,,422.05570000000006,,,,,
1756,K04486,,,0.6989668011426088,,,,,,,,67.1763,,,,,
1757,K04487,,,0.6589104521812242,,0.6862024513190303,,,,,,191.9939,,15.258500000000002,,,
1758,K04488,,0.47,0.6419954818737481,,,,,,,2.307,78.73460000000001,,,,,
1759,K04517,,,0.6630316285430818,,,,,,,,74.13629999999999,,,,,
1760,K04518,,,0.654687682643105,,,,,,,,62.5429,,,,,
1761,K04561,,0.611,0.6140815780396024,,,,,,,4.4753,120.91419999999997,,,,,
1762,K04562,,,0.6794300411086241,,,,,,,,17.0564,,,,,
1763,K04564,,0.535909382758632,0.6071151617293,,0.5905831193046401,,,0.614828457917345,,74.2756,311.8434,,14.1379,,,5.9154
1764,K04565,,,0.6413151054354,,,,,,,,8.4619,,,,,
1765,K04566,,0.5984746975901776,0.6579999999999999,,,,,,,17.8615,4.704,,,,,
1766,K04567,,,0.6504604328692916,,,,,,,,181.0832,,,,,
1767,K04651,,,0.6815808116704561,,,,,0.6402337210521865,,,138.7187,,,,,115.2226
1768,K04652,,,0.651112134843131,,,,,,,,143.59449999999998,,,,,
1769,K04653,,0.625,0.6572842396670997,,,,,0.6559953056078389,,2.1446,322.43769999999995,,,,,83.7786
1770,K04654,,,0.6538785649159209,,,,,,,,283.11850000000004,,,,,
1771,K04655,,0.5764892345481248,0.69186876158443,,,,,,,53.3034,249.8936,,,,,
1772,K04656,,,0.6866864833169763,,,,,,,,380.42210000000006,,,,,
1773,K04708,,0.371,,,,,,,,5.4347,,,,,,
1774,K04719,,0.39399999999999996,0.7293069341199249,,,,,,,2.7806,45.569700000000005,,,,,
1775,K04744,,,0.6202629823013389,,0.617,,,0.6028895224692783,,,98.6542,,4.5539,,,10.5055
1776,K04748,,0.45365095494239555,0.6674992353765877,,,,,,,9.369299999999999,29.163899999999998,,,,,
1777,K04749,,,0.6554814047640312,,,,,0.6723996951522476,,,869.176,,,,,485.3462999999999
1778,K04750,,0.5899698405518472,0.6358115270692577,,0.604,,,0.6077280124955177,,62.02669999999999,546.8466,,3.0111,,,14.776
1779,K04751,,,0.6469119704396903,,,,,,,,191.08649999999997,,,,,
1780,K04752,,,0.6313810525221015,,,,,,,,12.6236,,,,,
1781,K04754,,,0.6334686357559969,,,,,0.61,,,49.24869999999999,,,,,5.3875
1782,K04755,,,0.6620119419576034,,,,,,,,24.6271,,,,,
1783,K04756,,,0.6620965928641099,,,,,,,,24.562,,,,,
1784,K04757,,,0.6804785656089626,,0.68437690297487,,,0.6878262989894935,,,721.1051999999999,,9.3799,,,166.56119999999999
1785,K04758,,,0.6834335278972239,,,,,,,,76.23190000000001,,,,,
1786,K04759,,,0.6734352535079293,,,,,,,,51.52510000000001,,,,,
1787,K04760,,,0.6570230865491565,,,,,,,,40.1685,,,,,
1788,K04761,,,0.685,,,,,,,,6.6768,,,,,
1789,K04762,,,0.7052369643894143,,,,,0.7040000000000001,,,79.20159999999998,,,,,3.74
1790,K04763,,,0.6627139269306248,,,,,0.7040000000000001,,,606.4513999999999,,,,,18.3125
1791,K04764,,,0.6052420341221322,,,,,,,,41.3952,,,,,
1792,K04765,,,0.6467974900701774,,,,,,,,20.1294,,,,,
1793,K04767,,,0.6051026124573519,,0.665,,,,,,19.2209,,4.7597,,,
1794,K04768,,0.61,0.6941688150555568,,,,,,,6.8604,40.9497,,,,,
1795,K04770,,,0.5821444337110654,,,,,,,,27.970699999999997,,,,,
1796,K04771,,,0.6202561337778283,,,,,,,,57.9884,,,,,
1797,K04773,,,0.6745652879494579,,,,,0.684,,,144.3849,,,,,8.8755
1798,K04774,,,0.544,,,,,,,,1.9421,,,,,
1799,K04793,,,0.6709778322991179,,,,,,,,10.3844,,,,,
1800,K04794,0.456,0.6026486872091088,0.6969833207478814,,0.764,,,0.5891853304844634,5.5934,91.86540000000001,33.7879,,10.9527,,,19.889599999999998
1801,K04796,,0.5310681778981919,,,0.6359733325394978,,,0.6156239511865512,,78.5236,,,36.9514,,,14.8423
1802,K04797,,,,,,,,0.6214624450498495,,,,,,,,20.605999999999998
1803,K04798,0.41500000000000004,0.5765772310114449,,,,,,0.6362552686426846,4.6914,49.912699999999994,,,,,,46.076
1804,K04799,,0.6292693409856528,0.7040000000000001,,,,,,,41.6117,10.0032,,,,,
1805,K04800,,0.657529394272889,,,,,,,,27.595399999999998,,,,,,
1806,K04801,,0.6019676830093431,,,,,,,,26.8326,,,,,,
1807,K04802,,0.5753760703013931,,,,,,0.5539928552363789,,142.7969,,,,,,41.205799999999996
1808,K05275,,,0.6622999632969488,,,,,,,,241.19350000000003,,,,,
1809,K05281,,,0.7246103318980373,,,,,,,,47.0443,,,,,
1810,K05303,,,0.6577737801673229,,0.6559999999999999,,,,,,68.1295,,2.4149,,,
1811,K05306,,,0.642098802792983,,,,,,,,17.4405,,,,,
1812,K05337,,0.489,0.6959566359359396,,,,,0.5811322418631217,,4.768,545.2944999999999,,,,,111.0201
1813,K05342,,,0.6830672008641531,,,,,,,,20.8254,,,,,
1814,K05343,,,0.6435988919250262,,,,,,,,146.0325,,,,,
1815,K05349,,,0.7168752941082511,,0.597,,,,,,57.9769,,12.0541,,,
1816,K05364,,,0.6616122356555845,,,,,,,,34.9485,,,,,
1817,K05365,,,0.62,,,,,,,,12.0598,,,,,
1818,K05366,,,0.6103194995816085,,,,,,,,36.265699999999995,,,,,
1819,K05375,,,0.6505425353633679,,,,,,,,43.0471,,,,,
1820,K05515,,,0.6283649272846774,,,,,,,,37.8199,,,,,
1821,K05516,,,0.662,,,,,,,,6.3937,,,,,
1822,K05518,,,0.6833544212419265,,,,,,,,22.862,,,,,
1823,K05520,,,0.6582916593741482,,,,,,,,260.6954999999999,,,,,
1824,K05521,,,0.7209487715993191,,,,,,,,9.7231,,,,,
1825,K05522,,,0.7123317786756769,,,,,,,,45.3877,,,,,
1826,K05524,,,0.5899201099521216,,,,,,,,213.08769999999998,,,,,
1827,K05527,,,0.6672933553748482,,,,,,,,40.708999999999996,,,,,
1828,K05539,,,0.6702918720585294,,,,,,,,26.746299999999998,,,,,
1829,K05540,,,0.6397433387369412,,,,,,,,62.681599999999996,,,,,
1830,K05555,,,0.6499887015862873,,0.6034609917556552,,,0.5760000000000001,,,192.65730000000002,,30.541700000000002,,,7.5701
1831,K05558,,0.5295949785938874,0.6411849202148339,,,,,0.6509999999999999,,51.0772,120.3902,,,,,5.878
1832,K05589,,,0.61050776056507,,,,,0.5629841154597375,,,30.1072,,,,,24.593
1833,K05593,,0.605,0.6474493586220574,,,,,,,17.4525,13.5994,,,,,
1834,K05594,,,0.722,,,,,0.6634553232347689,,,5.3382,,,,,15.023299999999999
1835,K05595,0.6679086227221868,0.6123494675786538,0.6414765177500644,,,,,0.5866378968626911,20.019199999999998,34.6491,166.23910000000004,,,,,26.0479
1836,K05596,,,0.7436644285942571,,,,,,,,18.8771,,,,,
1837,K05601,,0.448,,,,,,,,4.4185,,,,,,
1838,K05602,,,0.7010953205913154,,,,,,,,66.067,,,,,
1839,K05603,,,0.701,,,,,,,,5.8571,,,,,
1840,K05606,,0.4954394381337806,0.6657592766100844,,,,,0.5909802858905573,,18.5922,345.2593,,,,,23.3534
1841,K05710,,0.4907642868776817,0.6674997692964788,,,,,,,29.9171,259.8384000000001,,,,,
1842,K05712,,,0.667570051469072,,,,,,,,16.389699999999998,,,,,
1843,K05713,,,0.6574125350713916,,,,,,,,19.895400000000002,,,,,
1844,K05770,,0.303,0.7004143455671934,,0.539,,,0.6493995835257392,,3.8661,98.36999999999999,,3.9464,,,15.509500000000001
1845,K05772,,,0.672881459719179,,,,,,,,16.7196,,,,,
1846,K05773,,,0.6779999999999999,,,,,,,,5.5388,,,,,
1847,K05774,,,0.7090000000000001,,,,,,,,3.6512,,,,,
1848,K05785,,,0.5612843317343282,,,,,,,,24.7483,,,,,
1849,K05786,,,0.7070000000000001,,,,,,,,4.0704,,,,,
1850,K05788,,,0.6106555887711534,,,,,,,,78.8327,,,,,
1851,K05794,,,0.6432202601051977,,,,,,,,45.1002,,,,,
1852,K05799,,,0.694870693777417,,,,,,,,140.1648,,,,,
1853,K05800,,,0.5760000000000001,,,,,,,,4.8225,,,,,
1854,K05801,,,0.6890000000000001,,,,,,,,18.062199999999997,,,,,
1855,K05805,,,0.6125543416644493,,,,,,,,12.8472,,,,,
1856,K05807,,,0.6073231956318303,,,,,0.5951375535761335,,,111.22430000000001,,,,,11.295200000000001
1857,K05808,,,0.6771416795546202,,,,,0.5870000000000001,,,73.3207,,,,,4.167
1858,K05810,,,0.6848098932822979,,,,,0.7709999999999999,,,246.01590000000002,,,,,8.8223
1859,K05813,,,0.623,,,,,,,,6.2399,,,,,
1860,K05817,,,0.705,,,,,,,,15.3164,,,,,
1861,K05818,,,0.6820000000000002,,,,,,,,5.8594,,,,,
1862,K05820,,,0.6984080295696605,,,,,,,,15.500300000000001,,,,,
1863,K05825,,,0.6523132574135786,,,,,,,,76.1684,,,,,
1864,K05826,,0.5723306243279833,0.5877122520119096,,,,,0.5509381853081148,,108.67909999999999,55.1772,,,,,18.799500000000002
1865,K05827,,0.5894696467457529,,,,,,,,41.3377,,,,,,
1866,K05828,,0.6879047697403999,0.753,,,,,,,32.25,5.9137,,,,,
1867,K05829,,0.6072638645847745,,,,,,,,14.9024,,,,,,
1868,K05830,,,0.62,,,,,,,,8.9495,,,,,
1869,K05831,,0.6362965967599716,,,,,,,,31.441900000000004,,,,,,
1870,K05834,,,0.704260904895718,,,,,,,,49.435199999999995,,,,,
1871,K05836,,,0.664,,,,,,,,5.6195,,,,,
1872,K05837,,,0.6182825248422243,,,,,,,,42.2568,,,,,
1873,K05838,,,0.7026239682983995,,,,,,,,97.10400000000001,,,,,
1874,K05845,,,0.6487837423055406,,,,,0.6863942744914611,,,330.57700000000006,,,,,21.243299999999998
1875,K05846,,,0.6670858675390997,,,,,0.647,,,148.906,,,,,8.2006
1876,K05847,,,0.6286257340760684,,,,,,,,31.765100000000004,,,,,
1877,K05873,,,0.6403980767869805,,,,,0.634,,,47.9906,,,,,4.3736
1878,K05878,,,0.657,,,,,,,,4.2338,,,,,
1879,K05879,,,0.7177786564717671,,,,,,,,33.2305,,,,,
1880,K05881,,,0.7463784807705581,,,,,0.7750000000000001,,,31.101999999999997,,,,,14.8149
1881,K05884,,,0.624,,,,,,,,8.7785,,,,,
1882,K05888,,,0.7044858124385116,,,,,,,,19.339399999999998,,,,,
1883,K05889,,,0.6940000000000002,,,,,,,,3.6536,,,,,
1884,K05895,,,0.7313191771498003,,,,,,,,29.7407,,,,,
1885,K05896,,0.5870000000000001,0.6653293175512373,,,,,0.678529440403201,,9.0984,479.6102000000001,,,,,69.9234
1886,K05898,,,0.6667625814056454,,,,,,,,82.6563,,,,,
1887,K05908,,,0.632,,,,,,,,4.8838,,,,,
1888,K05913,,,0.6400259639424257,,,,,,,,72.71809999999999,,,,,
1889,K05921,,,0.704619910786783,,,,,,,,24.9387,,,,,
1890,K05936,,,0.7486600328328523,,,,,,,,16.5676,,,,,
1891,K05937,,,0.5130595729030523,,,,,,,,30.1661,,,,,
1892,K05939,,,0.5927924052853968,,,,,,,,27.604300000000002,,,,,
1893,K05946,,,0.6630601065162304,,,,,,,,64.9335,,,,,
1894,K05967,,0.355,,,,,,,,4.4856,,,,,,
1895,K05970,,,0.6250175076616825,,,,,,,,26.475,,,,,
1896,K05972,,,0.6596517864696478,,,,,,,,24.999699999999997,,,,,
1897,K05973,,,0.6668630321742791,,,,,,,,22.576600000000003,,,,,
1898,K05979,,,0.6776427792050401,,,,,0.7225492947967784,,,50.0536,,,,,10.8362
1899,K05982,,,0.6600701256669446,,,,,,,,17.169999999999998,,,,,
1900,K05988,,,0.5770000000000001,,,,,,,,2.9058,,,,,
1901,K05989,,,0.6780735498080183,,,,,,,,67.7692,,,,,
1902,K05991,,,0.6720127780851525,,,,,,,,18.7329,,,,,
1903,K05995,,,0.6725634013210292,,,,,,,,119.36330000000001,,,,,
1904,K06001,,0.6130866286471798,0.6753689371822558,,,,,,,42.4858,30.308100000000003,,,,,
1905,K06006,,,0.5970201680433597,,,,,0.6141755531478232,,,28.3355,,,,,85.707
1906,K06013,0.635,,0.6311207439828953,,,,,,2.5246,,107.8886,,,,,
1907,K06015,,,0.6669048700009985,,,,,,,,249.25589999999997,,,,,
1908,K06020,,,0.6543908814129336,,,,,,,,20.9766,,,,,
1909,K06023,,,0.7110247969165819,,,,,,,,33.8272,,,,,
1910,K06024,,0.6253393592620997,0.6931084934667845,,,,,,,85.88289999999999,399.86350000000004,,,,,
1911,K06034,,,0.591,,,,,,,,6.7079,,,,,
1912,K06039,0.5760000000000001,,0.6338205842360657,,,,,,5.7688,,62.4533,,,,,
1913,K06041,,,0.6481703829326537,,,,,,,,119.7396,,,,,
1914,K06042,,0.473,0.733807242187119,,,,,0.7242604823274827,,4.8798,63.826699999999995,,,,,9.575099999999999
1915,K06044,,,0.6540392044030099,,,,,,,,55.498599999999996,,,,,
1916,K06045,,,0.6145243037278224,,,,,,,,28.3536,,,,,
1917,K06048,,,0.6800611489132553,,,,,,,,467.39789999999994,,,,,
1918,K06075,,0.374,0.6986619806656482,,,,,,,4.9944,73.35140000000001,,,,,
1919,K06076,,,,,,,,0.5479999999999999,,,,,,,,2.9782
1920,K06077,,,0.7012132558539141,,,,,0.7021631118262863,,,32.676500000000004,,,,,9.421
1921,K06078,,,,,,,,0.698998741259422,,,,,,,,9.267800000000001
1922,K06079,,,,,,,,0.662,,,,,,,,2.1217
1923,K06113,,,0.637,,,,,,,,7.4378,,,,,
1924,K06117,,,0.746938159085888,,,,,,,,21.436999999999998,,,,,
1925,K06118,,,0.6262970359668172,,,,,,,,124.43019999999999,,,,,
1926,K06133,,,0.700899612570678,,,,,0.558867632787206,,,113.73610000000001,,,,,6.3703
1927,K06134,,,0.6876449952542362,,,,,,,,43.2877,,,,,
1928,K06135,,,0.5969999999999999,,,,,,,,6.9096,,,,,
1929,K06136,,,0.6853195589519863,,,,,,,,35.4751,,,,,
1930,K06137,,0.6349528434548009,0.6656384104916613,,,,,0.6539944487553173,,30.212000000000003,113.672,,,,,37.8694
1931,K06138,,,0.6560635052524415,,,,,0.6376535911096703,,,52.4982,,,,,23.277600000000003
1932,K06142,,,0.6196910030108621,,,,,0.6073229558042202,,,64.8529,,,,,81.61940000000003
1933,K06147,,,0.5943014684661675,,,,,,,,48.7082,,,,,
1934,K06149,,,0.7100000000000001,,,,,,,,6.9294,,,,,
1935,K06152,,0.48000000000000004,0.6787755859618829,,,,,,,2.5359,144.5617,,,,,
1936,K06153,0.7620000000000001,0.5678300325038944,0.6700590336939698,,,,,0.6050549336515736,2.9009,51.9615,765.8675000000002,,,,,10.167200000000001
1937,K06162,,,0.7288030521832768,,,,,,,,19.0887,,,,,
1938,K06163,,,0.6809999999999999,,,,,,,,6.9362,,,,,
1939,K06164,,,0.7201007458636804,,,,,,,,17.1354,,,,,
1940,K06165,,,0.626,,,,,,,,2.8088,,,,,
1941,K06166,,,0.6509999999999999,,,,,0.731,,,2.8088,,,,,3.8367
1942,K06167,,,0.6233068102923747,,,,,,,,37.1149,,,,,
1943,K06168,,,0.6549198540662036,,,,,,,,48.214600000000004,,,,,
1944,K06169,,,0.7134485887675707,,,,,,,,13.4234,,,,,
1945,K06173,,,0.6926794037982568,,,,,,,,90.17270000000002,,,,,
1946,K06174,,0.6335883924326069,,,,,,,,81.8494,,,,,,
1947,K06176,,0.6567931117830003,0.6891901493016714,,,,,0.6318005691408655,,106.396,39.421,,,,,10.4202
1948,K06177,,,0.6629999999999999,,,,,,,,4.1397,,,,,
1949,K06178,,,0.6812669478615417,,,,,,,,112.5512,,,,,
1950,K06180,,,0.653824378323014,,,,,,,,79.84379999999999,,,,,
1951,K06183,,,0.7171617062683647,,,,,,,,20.8619,,,,,
1952,K06186,,,0.628,,,,,,,,8.7696,,,,,
1953,K06187,,,0.6641399213069338,,,,,,,,404.30319999999983,,,,,
1954,K06188,,,0.6641209027306704,,,,,,,,18.3806,,,,,
1955,K06189,,,0.6652036334096944,,,,,,,,15.708400000000001,,,,,
1956,K06190,,,0.6054240031016583,,,,,,,,18.4193,,,,,
1957,K06191,,,0.6709999999999999,,,,,,,,5.9902,,,,,
1958,K06192,,,0.670220607328632,,,,,0.672,,,28.5549,,,,,6.3745
1959,K06194,,,0.6728880357595434,,,,,,,,13.7102,,,,,
1960,K06195,,,0.6658703100769777,,,,,,,,30.1914,,,,,
1961,K06196,,0.40099999999999997,0.6802671556243735,,,,,,,5.5166,137.1914,,,,,
1962,K06197,,,0.6626376205716922,,,,,,,,38.1537,,,,,
1963,K06199,,0.612,0.6592385870690097,,,,,0.6920978009138642,,7.3253,351.32590000000016,,,,,21.2502
1964,K06200,,,0.6537869614912817,,,,,,,,41.7852,,,,,
1965,K06201,,,0.6327244913144735,,0.636,,,0.589,,,23.566300000000002,,4.1379,,,3.7763
1966,K06203,,,,,,,,0.613,,,,,,,,9.8018
1967,K06204,,,0.6763551680097465,,,,,0.6795171612788344,,,524.9277999999999,,,,,67.47409999999999
1968,K06206,,0.5751087351090225,0.621635627108723,,,,,,,35.617,16.0301,,,,,
1969,K06207,,,0.6475766570919582,,,,,,,,198.05109999999996,,,,,
1970,K06208,,,0.6892825495509325,,,,,0.607,,,135.83730000000003,,,,,2.4945
1971,K06213,,,0.6643948159274812,,,,,0.7189062083107384,,,288.7222000000001,,,,,9.1107
1972,K06215,,0.6623543784020762,0.6684947396653583,,,,,,,42.7011,400.2140999999999,,,,,
1973,K06217,,,0.641947039865676,,,,,,,,231.8041,,,,,
1974,K06218,,,0.6526700566481352,,0.45999999999999996,,,0.6040710350905922,,,59.7436,,4.837,,,28.1815
1975,K06219,,,0.7349862460230816,,,,,,,,47.4844,,,,,
1976,K06221,,0.6468478988725657,0.6593555602826687,,,,,,,19.0255,32.692,,,,,
1977,K06222,,,0.6740000000000002,,,,,,,,7.7551,,,,,
1978,K06223,,0.472209796809148,0.5372387200517721,,,,,,,16.0389,90.69619999999998,,,,,
1979,K06281,,,0.595,,,,,,,,13.8335,,,,,
1980,K06282,,,0.615367348129128,,,,,,,,20.1692,,,,,
1981,K06285,,,0.662,,,,,,,,7.6476,,,,,
1982,K06287,,,0.6799504749052614,,,,,0.644,,,307.91159999999996,,,,,3.5971
1983,K06298,,,0.7129999999999999,,,,,,,,4.32,,,,,
1984,K06320,,,0.706,,,,,0.5920000000000001,,,7.5281,,,,,4.7826
1985,K06324,,,0.631,,,,,,,,6.0021,,,,,
1986,K06330,,,0.5968827600906113,,,,,,,,10.994800000000001,,,,,
1987,K06336,,,0.647,,,,,0.708,,,5.2239,,,,,4.5521
1988,K06346,,,0.6780508179120801,,,,,0.665,,,207.09739999999996,,,,,4.5193
1989,K06378,,,0.6118015332560424,,,,,,,,20.6367,,,,,
1990,K06381,,,0.6960826420104574,,,,,0.634261922475622,,,98.08539999999999,,,,,8.7955
1991,K06384,,,0.6831790919317449,,,,,0.6444792175080072,,,40.343900000000005,,,,,8.0683
1992,K06400,,,0.6620259837739896,,,,,0.6759999999999999,,,469.5985000000001,,,,,5.4719
1993,K06402,,0.4646820414680803,0.6667799401167334,,,,,0.6870842622454891,,18.4578,281.8121,,,,,9.924800000000001
1994,K06412,,,0.659,,,,,,,,4.9908,,,,,
1995,K06413,,,0.6806319158607449,,,,,,,,213.1972,,,,,
1996,K06415,,,0.6202180208082594,,,,,,,,23.706400000000002,,,,,
1997,K06416,,,0.6264569680951589,,,,,,,,34.4346,,,,,
1998,K06442,,,0.679116635205796,,,,,0.7070000000000001,,,370.5006999999999,,,,,2.9286
1999,K06445,,,0.6729999999999999,,,,,,,,9.0346,,,,,
2000,K06598,,,0.6865670491414614,,,,,,,,10.4713,,,,,
2001,K06601,,,0.5977780434414413,,,,,,,,24.7915,,,,,
2002,K06602,,,0.5911685081592616,,,,,,,,9.5973,,,,,
2003,K06603,,,0.588,,,,,0.6486855201419766,,,2.4432,,,,,17.6481
2004,K06606,,,0.71,,,,,,,,4.2527,,,,,
2005,K06720,,,0.63,,,,,,,,6.4685,,,,,
2006,K06726,,,0.6639253677912568,,,,,,,,7.388299999999999,,,,,
2007,K06859,,,0.609960311877042,,,,,,,,8.4895,,,,,
2008,K06860,,,0.649,,,,,,,,4.4631,,,,,
2009,K06861,,,0.6188104323014937,,,,,,,,92.34580000000001,,,,,
2010,K06862,,,0.7140000000000001,,,,,,,,7.628,,,,,
2011,K06863,,0.6757081854548554,0.5954788395973014,,,,,,,67.0734,25.143699999999995,,,,,
2012,K06864,0.524,0.5542371367305492,0.6733470568397698,,,,,0.737,7.5197,7.195600000000001,254.92610000000002,,,,,5.7261
2013,K06867,,0.557,0.6261497244154337,,0.6220481961977803,,,0.6607953275326854,,9.4019,31.277700000000003,,15.0695,,,22.0755
2014,K06869,,0.6441637856121656,0.6751292237885804,,,,,0.5946382724563234,,81.24350000000001,31.4756,,,,,9.0672
2015,K06871,,,0.6453800734015414,,,,,,,,50.332499999999996,,,,,
2016,K06872,,,0.6377355944772309,,,,,,,,97.22510000000001,,,,,
2017,K06875,,0.6220744271608817,,,,,,0.6830826930677907,,127.12490000000001,,,,,,19.0334
2018,K06877,,,0.6810517969407018,,,,,,,,173.5879,,,,,
2019,K06878,,0.6,0.6383267014755521,,,,,,,8.1841,54.973800000000004,,,,,
2020,K06880,,,0.6726245313994732,,,,,,,,70.8773,,,,,
2021,K06881,,,0.6778666269398602,,,,,,,,49.9537,,,,,
2022,K06884,,0.578,0.6029590085246476,,,,,,,6.2498,100.8334,,,,,
2023,K06885,,0.6240577126412832,0.6480000000000001,,,,,,,81.8014,7.0549,,,,,
2024,K06886,,,0.6980988296464595,,,,,,,,258.1081,,,,,
2025,K06888,,0.6275797653260385,0.6749071075728625,,,,,0.6719230858316108,,112.3816,858.1243,,,,,7.4224
2026,K06889,,,0.654199829800801,,,,,,,,215.82090000000002,,,,,
2027,K06890,,,0.6301704299046886,,,,,,,,11.9064,,,,,
2028,K06891,,,0.6252062361272688,,,,,0.6629999999999999,,,195.38190000000006,,,,,2.7174
2029,K06893,,,0.6189763970511495,,0.563,,,0.6361376621019041,,,182.6973,,3.7295,,,45.1185
2030,K06895,,,0.7225440809175966,,,,,,,,20.8898,,,,,
2031,K06897,,,0.70067075015238,,,,,,,,135.596,,,,,
2032,K06898,,0.6263635665762941,0.6651886853067651,,,,,,,22.455299999999998,117.78319999999998,,,,,
2033,K06900,,,0.6091607115031047,,,,,,,,13.6171,,,,,
2034,K06901,,,0.6400688395610353,,,,,,,,79.95280000000001,,,,,
2035,K06902,,,0.672,,,,,,,,4.1023,,,,,
2036,K06903,,,0.6486968512195451,,,,,0.544,,,25.1442,,,,,4.9357
2037,K06904,,,0.6702277671180489,,,,,,,,11.4539,,,,,
2038,K06905,,,0.6515119400950794,,,,,0.6829999999999999,,,21.3768,,,,,2.9092
2039,K06907,,0.581,0.6630473788892857,,,,,0.603,,5.6358,99.44550000000001,,,,,5.0431
2040,K06908,,,,,,,,0.539,,,,,,,,5.131
2041,K06909,,,0.6065952764758238,0.471,,,,,,,10.9401,2.4942,,,,
2042,K06911,,0.655138788718317,0.666686582984043,,,,,0.6762463215587201,,43.924800000000005,818.0550999999999,,,,,91.8675
2043,K06915,,0.6025553032908921,0.6753111028261916,,,,,0.539,,139.89640000000003,110.79239999999999,,,,,6.343
2044,K06919,,,0.6585109773357275,,,,,,,,39.4359,,,,,
2045,K06920,0.569,0.5357660718432204,0.652170598484183,,,,,0.655,5.9484,44.7276,165.24040000000002,,,,,4.064
2046,K06921,0.6409999999999999,0.476,0.6625159670104718,,,,,0.687,2.4772,2.907,67.4588,,,,,4.1114
2047,K06922,,,0.6219730037855472,,,,,,,,27.6013,,,,,
2048,K06923,,,0.6632208502724589,,,,,,,,24.3721,,,,,
2049,K06925,,,0.6659043074278131,,,,,0.6915393177765423,,,245.31149999999997,,,,,11.9396
2050,K06926,,,0.5753547314691536,,,,,,,,16.040799999999997,,,,,
2051,K06927,,0.589171874169601,0.62713480006808,,0.6960488839697474,,,,,58.3778,46.83960000000001,,14.0667,,,
2052,K06928,0.502,0.6160855084589723,0.6050645124449175,,,,,0.46,4.8534,80.0602,31.7036,,,,,3.1274
2053,K06929,,0.5599721783585064,0.6468290126528987,,,,,,,57.849999999999994,256.6231999999999,,,,,
2054,K06932,,0.6496899408198696,,,,,,,,62.6288,,,,,,
2055,K06934,,0.516,0.6740682383413543,,0.672,,,0.647264051614579,,4.848,79.5124,,7.1287,,,57.56969999999999
2056,K06936,,0.691441373524553,0.7070000000000001,,,,,,,50.380799999999994,4.5584,,,,,
2057,K06937,,0.5937385148723776,0.576121144570129,,,,,,,215.4775,104.09250000000002,,,,,
2058,K06940,,0.40420340251442205,0.6809259642884241,,,,,0.6595616524301418,,11.032300000000001,62.0636,,,,,55.379000000000005
2059,K06941,,0.468,0.6711323666818512,,,,,0.6779999999999999,,6.4173,536.2333999999998,,,,,4.5452
2060,K06942,,,0.6365919766581349,,,,,,,,11.9938,,,,,
2061,K06943,,0.7190000000000001,0.694438063302002,,,,,,,4.4981,28.9369,,,,,
2062,K06944,,0.6290507202686861,,,,,,,,62.650299999999994,,,,,,
2063,K06945,,,0.6680070984510224,,,,,,,,266.4117,,,,,
2064,K06949,,,0.7077598288158807,,,,,0.654,,,120.87660000000001,,,,,3.2378
2065,K06950,,0.6149832300493956,0.6443759147039607,,,,,0.652,,38.7561,23.065399999999997,,,,,2.9389
2066,K06952,,,0.6296850682744154,,,,,,,,10.537199999999999,,,,,
2067,K06953,,0.5958195369811946,0.6941555460922335,,0.71,,,,,54.6065,5.4739,,9.5314,,,
2068,K06958,,,0.6627520908760742,,,,,,,,351.1993,,,,,
2069,K06959,,,0.7229812016880706,,,,,,,,21.7003,,,,,
2070,K06960,,,0.6577983840614086,,,,,0.6620000000000001,,,220.331,,,,,3.6411
2071,K06961,0.684,0.63461029756928,,,,,,,16.6034,83.39480000000002,,,,,,
2072,K06962,,,0.6837072658690462,,,,,,,,13.803799999999999,,,,,
2073,K06963,,0.5629837910904407,,,,,,0.5357649494935233,,34.844300000000004,,,,,,20.6702
2074,K06965,,0.596,0.693,,,,,0.6476564833305118,,10.0604,17.1677,,,,,16.5735
2075,K06966,,,0.6779999999999999,,,,,,,,9.4066,,,,,
2076,K06968,,,0.6611412135178771,,,,,,,,14.073500000000001,,,,,
2077,K06969,,,0.6129437552586434,,,,,,,,56.48309999999999,,,,,
2078,K06971,,0.6189756727682769,0.6919131283101962,,,,,,,54.3201,50.6442,,,,,
2079,K06972,,,0.6669089236605529,,,,,,,,14.9,,,,,
2080,K06973,,,0.6747193708308722,,,,,,,,12.63,,,,,
2081,K06974,,0.48320685198557467,0.6301782850600327,,,,,0.6287233845264933,,12.6719,172.84190000000004,,,,,31.0932
2082,K06975,,,0.6518471227315685,,,,,0.728,,,88.76150000000001,,,,,5.9029
