,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Duplodnaviria,GC_adj Eukaryota,GC_adj environmental samples,GC_adj unclassified viruses,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Duplodnaviria,gene_counts Eukaryota,gene_counts environmental samples,gene_counts unclassified viruses,gene_countsUnclassified
789,K03272,,,0.63,,,,,,,,5.4164,,,,,
790,K03273,,,0.7070000000000001,,,,,,,,3.2076,,,,,
791,K03282,,,0.6105735415721116,,,,,,,,60.5049,,,,,
792,K03284,,,0.6417374710136714,,,,,,,,73.5445,,,,,
793,K03286,,,0.6500956258638954,,,,,,,,12.826699999999999,,,,,
794,K03299,,,0.6513963858797255,,,,,,,,15.510499999999999,,,,,
795,K03301,,,0.5800919473107133,,,,,,,,37.478699999999996,,,,,
796,K03303,,,0.6464449325678502,,,,,,,,86.5772,,,,,
797,K03306,,,0.612,,,,,,,,2.9907,,,,,
798,K03313,,,0.6917455689814473,,,,,,,,70.5305,,,,,
799,K03315,,,0.5820000000000001,,,,,,,,2.9834,,,,,
800,K03320,,,0.6701000043573386,,,,,,,,174.79399999999998,,,,,
801,K03324,,,0.643,,,,,,,,6.5816,,,,,
802,K03327,,,0.628,,,,,,,,5.3801,,,,,
803,K03335,,,0.7246477817887561,,,,,,,,22.9177,,,,,
804,K03337,,,0.7170568674684908,,,,,,,,18.9453,,,,,
805,K03338,,,0.667,,,,,,,,4.2137,,,,,
806,K03365,,,0.6817868844173,,,,,,,,20.2119,,,,,
807,K03385,,,0.645,,,,,,,,3.1836,,,,,
808,K03392,,,0.6031374114436817,,,,,,,,19.3839,,,,,
809,K03394,,,0.6939413977454095,,,,,,,,9.3688,,,,,
810,K03395,,,0.696,,,,,,,,2.1425,,,,,
811,K03396,,,0.5981544862074253,,,,,,,,27.2363,,,,,
812,K03402,,,0.7535046137423054,,,,,,,,32.8847,,,,,
813,K03406,,,0.6662850774483966,,,,,,,,206.4276,,,,,
814,K03408,,,0.627,,,,,,,,4.064,,,,,
815,K03409,,,0.6095104140405765,,,,,,,,5.6665,,,,,
816,K03411,,,0.574,,,,,,,,2.2505,,,,,
817,K03412,,,0.616,,,,,,,,3.5049,,,,,
818,K03413,,,0.6609999999999998,,,,,,,,4.1494,,,,,
819,K03414,,,0.618,,,,,,,,2.9798,,,,,
820,K03424,,,0.6179449516797706,,,,,,,,14.358299999999998,,,,,
821,K03426,,,0.7021478972636506,,,,,,,,72.6137,,,,,
822,K03427,,,0.5685370128208571,,,,,,,,3.2248,,,,,
823,K03431,,,0.605,,,,,,,,5.923,,,,,
824,K03432,,,0.653,,,,,,,,7.208,,,,,
825,K03433,,,0.6964817981800618,,,,,,,,27.810399999999998,,,,,
826,K03437,,,0.7365872909820029,,,,,,,,20.1625,,,,,
827,K03438,,,0.6826955213558352,,,,,,,,94.77639999999998,,,,,
828,K03439,,,0.6352582859583334,,,,,,,,24.5673,,,,,
829,K03449,,,0.7248940325672938,,,,,,,,27.8336,,,,,
830,K03455,,,0.6328566203813267,,,,,,,,18.3441,,,,,
831,K03457,,,0.6209679184363353,,,,,,,,4.4336,,,,,
832,K03464,,,0.7113203232161072,,,,,,,,40.8965,,,,,
833,K03465,,,0.6563768684579824,,,,,,,,33.6384,,,,,
834,K03466,,,0.6709965229513352,,,,,,,,334.67079999999993,,,,,
835,K03469,,,0.6455059575670021,,,,,,,,62.0048,,,,,
836,K03470,,,0.6842985337663837,,,,,,,,55.93730000000001,,,,,
837,K03474,,,0.6225633491450716,,,,,,,,21.3195,,,,,
838,K03478,,,0.6715065297415133,,,,,,,,19.8017,,,,,
839,K03495,,,0.5688168913729577,,,,,,,,16.3855,,,,,
840,K03496,,,0.6558718873817192,,,,,,,,166.6851,,,,,
841,K03497,,,0.6624854934902417,,,,,0.6102841467782373,,,96.2161,,,,,4.5292
842,K03501,,,0.6581423645402621,,,,,,,,38.7118,,,,,
843,K03517,,,0.6501494301093812,,,,,,,,100.9537,,,,,
844,K03518,,,0.6477396525977693,,,,,,,,45.1991,,,,,
845,K03519,,,0.721,,,,,,,,10.3369,,,,,
846,K03521,,,0.6691763763637685,,,,,,,,138.61060000000003,,,,,
847,K03522,,,0.6957776555502756,,,,,,,,124.6171,,,,,
848,K03523,,,0.769,,,,,,,,1.9593,,,,,
849,K03524,,,0.6648121122276663,,,,,,,,10.1156,,,,,
850,K03525,,,0.6579902831885636,,,,,,,,55.07520000000001,,,,,
851,K03526,,,0.6677049745154882,,,,,,,,241.07250000000002,,,,,
852,K03527,,,0.6577494908730148,,,,,,,,245.60230000000004,,,,,
853,K03530,,,0.625605954280154,,,,,,,,22.9152,,,,,
854,K03531,,,0.6556110995994104,,,,,,,,195.95439999999996,,,,,
855,K03534,,,0.721,,,,,,,,3.0159,,,,,
856,K03536,,,0.6448159715011368,,,,,0.7421337928831875,,,38.410799999999995,,,,,9.0976
857,K03543,,,0.642,,,,,,,,6.1905,,,,,
858,K03544,,,0.6367998179232398,,,,,,,,334.25930000000005,,,,,
859,K03545,,,0.6576057464404281,,,,,0.7020000000000001,,,145.84459999999999,,,,,7.1515
860,K03546,,,0.7290687363590902,,,,,,,,21.4483,,,,,
861,K03547,,,0.7408477640328023,,,,,,,,18.5306,,,,,
862,K03549,,,0.6381769535748818,,,,,,,,113.10260000000001,,,,,
863,K03550,,,0.6887226349904493,,,,,,,,73.2791,,,,,
864,K03551,,,0.677388964798723,,,,,,,,134.88660000000002,,,,,
865,K03553,,,0.6299012464594537,,,,,,,,94.19789999999999,,,,,
866,K03556,,,0.7092251560054463,,,,,0.7242687543532375,,,712.5034000000002,,,,,14.3301
867,K03558,,,0.6371934821498538,,,,,,,,38.307900000000004,,,,,
868,K03559,,,0.6118844226197413,,,,,0.556,,,128.15699999999998,,,,,2.6199
869,K03560,,,0.69,,,,,,,,5.729,,,,,
870,K03561,,,0.6311479121446413,,,,,0.589,,,159.67770000000004,,,,,3.2292
871,K03562,,,0.616,,,,,,,,13.6948,,,,,
872,K03563,,,0.5763772608494165,,,,,,,,11.1151,,,,,
873,K03564,,,0.6617051137263444,,,,,,,,42.8901,,,,,
874,K03565,,,0.712975720163279,,,,,,,,22.420399999999997,,,,,
875,K03566,,,0.6622950084368442,,,,,,,,32.2274,,,,,
876,K03568,,,0.6335804314154067,,,,,,,,37.5907,,,,,
877,K03569,,,0.6533178116017544,,,,,,,,215.28070000000002,,,,,
878,K03570,,,0.6808951776839695,,,,,0.7048829754810486,,,35.4226,,,,,12.481300000000001
879,K03571,,,0.6986686615235169,,,,,,,,25.627100000000002,,,,,
880,K03572,,,0.6509999999999999,,,,,,,,5.5727,,,,,
881,K03574,,,0.6640534240867969,,,,,,,,71.52730000000001,,,,,
882,K03575,,,0.6953415209943359,,,,,,,,29.9008,,,,,
883,K03583,,,0.747,,,,,,,,6.75,,,,,
884,K03584,,,0.6866246337784022,,,,,0.688,,,102.06429999999999,,,,,2.8603
885,K03586,,,0.745,,,,,0.711,,,6.0663,,,,,8.921
886,K03589,,,0.6283887211311212,,,,,0.7185197941578308,,,35.0262,,,,,13.8735
887,K03590,,,0.6238981181235099,,,,,,,,57.7927,,,,,
888,K03592,,,0.6455527601506896,,,,,,,,13.3378,,,,,
889,K03593,,,0.6767044878439313,,,,,,,,112.78139999999999,,,,,
890,K03594,,,0.6021125552457821,,,,,,,,63.994,,,,,
891,K03595,,,0.6688831352857612,,,,,,,,51.61259999999999,,,,,
892,K03599,,,0.6209705209069333,,,,,,,,11.8269,,,,,
893,K03600,,,0.6418644555481935,,,,,,,,5.3669,,,,,
894,K03601,,,0.689155531542039,,,,,,,,142.86390000000003,,,,,
895,K03602,,,0.6600332331912752,,,,,,,,65.8927,,,,,
896,K03605,,,0.731,,,,,,,,8.1657,,,,,
897,K03607,,,0.6469618312004427,,,,,,,,6.7597000000000005,,,,,
898,K03608,,,0.5911598006461015,,,,,0.5670000000000001,,,15.133099999999999,,,,,3.5548
899,K03609,,,0.635447062351394,,,,,,,,20.6417,,,,,
900,K03610,,,0.6410938596293019,,,,,,,,17.6049,,,,,
901,K03611,,,0.679,,,,,,,,5.0992,,,,,
902,K03621,,,0.6806879691480118,,,,,,,,62.9983,,,,,
903,K03624,,,0.6452462947745013,,,,,,,,64.7842,,,,,
904,K03625,,,0.6646138200034888,,,,,,,,59.266799999999996,,,,,
905,K03628,,,0.6332451400723992,,,,,,,,234.53959999999995,,,,,
906,K03629,,,0.700334563857547,,,,,,,,52.8679,,,,,
907,K03630,,,0.6270197941658479,,,,,,,,57.7524,,,,,
908,K03631,,,0.6921041569694865,,,,,,,,37.8231,,,,,
909,K03634,,,0.6355742573225577,,,,,,,,30.459799999999998,,,,,
910,K03635,,,0.675021846109844,,,,,,,,27.713899999999995,,,,,
911,K03636,,,0.6921532852370649,,,,,0.7397965231582292,,,81.79480000000001,,,,,6.9871
912,K03637,,,0.661475511086754,,,,,,,,50.5043,,,,,
913,K03638,,,0.5870000000000001,,,,,,,,5.7983,,,,,
914,K03639,,,0.6732213440087249,,,,,,,,81.3677,,,,,
915,K03640,,,0.642,,,,,,,,11.0229,,,,,
916,K03641,,,0.669713015951894,,,,,,,,21.9543,,,,,
917,K03642,,,0.6144905445843412,,,,,0.721,,,126.65449999999997,,,,,3.1804
918,K03643,,,0.6310000000000001,,,,,,,,5.2712,,,,,
919,K03644,,,0.6722435233927102,,,,,,,,140.90919999999997,,,,,
920,K03648,,,0.700920995591287,,,,,,,,19.1207,,,,,
921,K03649,,,0.755,,,,,,,,3.4444,,,,,
922,K03650,,,0.6330337433295639,,,,,,,,26.314799999999998,,,,,
923,K03651,,,0.6125018740057446,,,,,,,,14.8165,,,,,
924,K03652,,,0.6915979979069253,,,,,,,,62.8139,,,,,
925,K03664,,,0.6395976261985772,,,,,,,,86.26250000000002,,,,,
926,K03665,,,0.7058077139650041,,,,,,,,96.5186,,,,,
927,K03666,,,0.5661234195417548,,,,,,,,32.8061,,,,,
928,K03671,,,0.6925029527174785,,,,,,,,99.7158,,,,,
929,K03672,,,0.737732160282976,,,,,,,,15.474,,,,,
930,K03673,,,0.6436069321539628,,,,,,,,3.6037,,,,,
931,K03676,,,0.6582379307844494,,,,,,,,10.020199999999999,,,,,
932,K03684,,,0.6944933449253335,,,,,,,,25.9124,,,,,
933,K03685,,,0.6850982614601266,,,,,,,,19.879,,,,,
934,K03687,,,0.6742855821285594,,,,,0.6729999999999999,,,117.00829999999998,,,,,4.261
935,K03698,,,0.5809780816100226,,,,,,,,5.5022,,,,,
936,K03702,,,0.621,,,,,,,,8.419,,,,,
937,K03703,,,0.676637381126034,,,,,,,,33.0228,,,,,
938,K03704,,,0.6058004746573961,,,,,,,,217.37020000000004,,,,,
939,K03705,,,0.6670647332298875,,,,,,,,138.3834,,,,,
940,K03707,,,0.696,,,,,,,,10.2269,,,,,
941,K03709,,,0.6887556944630189,,,,,,,,47.072100000000006,,,,,
942,K03710,,,0.7104266241299687,,,,,0.7170000000000001,,,39.370000000000005,,,,,4.5825
943,K03711,,,0.7054126266457849,,,,,,,,26.1765,,,,,
944,K03718,,,0.6523155789643414,,,,,,,,22.810000000000002,,,,,
945,K03719,,,0.6660192264485217,,,,,,,,118.7672,,,,,
946,K03722,,,0.7101180255364281,,,,,,,,24.2195,,,,,
947,K03723,,,0.608,,,,,,,,4.8638,,,,,
948,K03724,,,0.6961944169480889,,,,,,,,57.1707,,,,,
949,K03734,,,0.7388163590468865,,,,,0.7190000000000001,,,71.0076,,,,,2.9435
950,K03736,,,0.6459999999999999,,,,,,,,6.4496,,,,,
951,K03741,,,0.6019729940453805,,,,,,,,9.0427,,,,,
952,K03743,,,0.7063950845697196,,,,,,,,14.2017,,,,,
953,K03744,,,0.6106504204391973,,,,,0.629,,,101.98920000000001,,,,,5.1089
954,K03745,,,0.644,,,,,,,,3.3636,,,,,
955,K03746,,,0.6060987333862802,,,,,,,,27.292100000000005,,,,,
956,K03748,,,0.674,,,,,,,,5.7678,,,,,
957,K03750,,,0.7010817096223058,,,,,,,,48.8229,,,,,
958,K03752,,,0.6897819100930799,,,,,,,,21.937700000000003,,,,,
959,K03753,,,0.6547328504997106,,,,,,,,32.842,,,,,
960,K03767,,,0.66,,,,,,,,19.9345,,,,,
961,K03768,,,0.6442814408759708,,,,,,,,65.7032,,,,,
962,K03769,,,0.5990920579914576,,,,,,,,8.156099999999999,,,,,
963,K03770,,,0.649,,,,,,,,5.8162,,,,,
964,K03772,,,0.567101990616328,,,,,,,,7.7044,,,,,
965,K03781,,,0.6248476775854067,,,,,,,,131.84570000000002,,,,,
966,K03782,,,0.569,,,,,,,,4.6904,,,,,
967,K03783,,,0.7448532378112858,,,,,,,,19.0014,,,,,
968,K03786,,,0.6142724517396588,,,,,,,,39.358900000000006,,,,,
969,K03787,,,0.6127249282932182,,,,,,,,7.361699999999999,,,,,
970,K03789,,,0.6723111819362149,,,,,,,,22.524500000000003,,,,,
971,K03790,0.7509999999999999,,0.6725890984984196,,,,,,8.1755,,105.77269999999999,,,,,
972,K03791,,,0.596,,,,,,,,7.1469,,,,,
973,K03794,,,,,0.619,,,,,,,,1.4155,,,
974,K03795,,,0.74529979257318,,0.619,,,,,,31.8942,,1.4155,,,
975,K03797,,,0.6256309179250344,,,,,,,,136.14759999999998,,,,,
976,K03799,,,0.6675539108708454,,,,,,,,63.2933,,,,,
977,K03801,,,0.691335038704477,,,,,,,,25.3404,,,,,
978,K03808,,,0.686087809688674,,,,,,,,8.719899999999999,,,,,
979,K03809,,,0.6589870704237288,,,,,,,,45.4059,,,,,
980,K03811,,,0.6704270904625176,,,,,,,,7.085100000000001,,,,,
981,K03814,,,0.6844652531204877,,,,,,,,15.1814,,,,,
982,K03818,,,0.596,,,,,,,,3.9046,,,,,
983,K03820,,,0.6703458199259209,,,,,,,,50.3627,,,,,
984,K03821,,,0.6324705200740058,,,,,,,,241.7793,,,,,
985,K03824,,,0.6911841308425456,,,,,,,,49.5207,,,,,
986,K03829,,,0.7045477797585429,,,,,,,,48.889100000000006,,,,,
987,K03830,,,0.6827371198175555,,,,,,,,7.5214,,,,,
988,K03832,,,0.619728390029471,,,,,0.6227348080761365,,,52.770799999999994,,,,,9.6269
989,K03833,,,0.6876664763641395,,,,,,,,14.1006,,,,,
990,K03852,,,0.583,,,,,,,,6.3938,,,,,
991,K03855,,,0.65,,,,,,,,5.9042,,,,,
992,K03880,,,0.598,,,,,,,,6.8462,,,,,
993,K03881,,,,,0.243,,,,,,,,9.9545,,,
994,K03882,0.248,,,,,,,,8.4262,,,,,,,
995,K03885,,,0.6282315364075701,,,,,,,,70.6837,,,,,
996,K03886,,,0.687,,,,,,,,5.6612,,,,,
997,K03889,,,0.7217761464948913,,,,,,,,13.5504,,,,,
998,K03890,,,0.659,,,,,,,,6.6959,,,,,
999,K03891,,,0.643,,,,,,,,8.1189,,,,,
1000,K03892,,,0.6765548368217091,,,,,,,,32.1701,,,,,
1001,K03893,,,0.6920000000000001,,,,,,,,7.7394,,,,,
1002,K03919,,,0.6459999999999999,,,,,,,,2.4,,,,,
1003,K03921,,,0.71,,,,,,,,6.1508,,,,,
1004,K03924,,,0.6733245754533074,,,,,,,,251.05770000000004,,,,,
1005,K03925,,,0.6435577932269555,,,,,0.6809999999999999,,,66.5859,,,,,4.1682
1006,K03926,,,0.6525863224594256,,,,,0.617,,,29.275599999999997,,,,,4.037
1007,K03928,,,0.6951144809646264,,,,,,,,7.8147,,,,,
1008,K03932,,,0.746,,,,,,,,5.8523,,,,,
1009,K03937,,,0.6318509817668655,,,,,,,,17.371299999999998,,,,,
1010,K03939,,,0.633,,,,,,,,3.742,,,,,
1011,K03969,,,0.674461061718077,,,,,,,,54.0309,,,,,
1012,K03972,,,0.564,,,,,,,,1.8145,,,,,
1013,K03973,,,0.6737730517116101,,,,,0.6932348252477264,,,36.5285,,,,,50.9942
1014,K03975,,,0.6711693992025973,,0.6990000000000001,,,0.746,,,180.35379999999998,,4.3078,,,5.331
1015,K03976,,,0.7125605325800503,,,,,,,,34.9694,,,,,
1016,K03977,,,0.7098012662967101,,,,,,,,13.5214,,,,,
1017,K03978,,,0.5960437299806618,,,,,,,,12.868,,,,,
1018,K03979,,,0.6883516809413218,,,,,,,,52.4047,,,,,
1019,K03980,,,0.721,,,,,,,,6.3082,,,,,
1020,K03981,,,0.602,,,,,,,,2.5975,,,,,
1021,K04027,,,0.7012957567940221,,,,,,,,17.9864,,,,,
1022,K04028,,,0.7342335364238411,,,,,,,,14.22,,,,,
1023,K04033,,,0.589,,,,,,,,2.0949,,,,,
1024,K04042,,,0.732,,,,,,,,9.1925,,,,,
1025,K04047,,,0.6093114575951886,,,,,,,,42.778999999999996,,,,,
1026,K04061,,,0.6409999999999999,,,,,,,,4.9495,,,,,
1027,K04063,,,0.66857931215546,,,,,,,,129.3812,,,,,
1028,K04065,,,0.6596065830763665,,,,,0.6229512832684891,,,86.26219999999999,,,,,4.8388
1029,K04066,,,0.6858405823278352,,,,,,,,72.23039999999999,,,,,
1030,K04069,,,0.6102851127567128,,,,,,,,23.5232,,,,,
1031,K04074,,,0.6998082303314848,,,,,,,,34.6252,,,,,
1032,K04075,,,0.6814494938404674,,,,,,,,19.712699999999998,,,,,
1033,K04077,,,0.6593022715450578,,,,,,,,573.1363,,,,,
1034,K04078,,,0.6160032434779927,,,0.6228179791562168,,0.552,,,378.647,,,5.6067,,1.9109
1035,K04079,,,0.6454655776507672,,,,,,,,147.75209999999998,,,,,
1036,K04080,,,0.5906371908984047,,,,,,,,33.0301,,,,,
1037,K04082,,,0.6812143219042751,,,,,,,,10.312100000000001,,,,,
1038,K04083,,,0.645076563275485,,,,,,,,20.6265,,,,,
1039,K04085,,,0.6361266524767141,,,,,,,,14.652,,,,,
1040,K04087,,,0.6275111485862866,,,,,,,,16.6498,,,,,
1041,K04088,,,0.5880955524176358,,,,,,,,20.0619,,,,,
1042,K04096,,,0.6744455073981623,,,,,,,,73.7037,,,,,
1043,K04098,,,0.6820384359924422,,,,,,,,20.946800000000003,,,,,
1044,K04100,,,0.6219520304081885,,,,,,,,14.9856,,,,,
1045,K04102,,,0.6054735041390454,,,,,,,,42.04500000000001,,,,,
1046,K04343,,,0.7128039393131926,,,,,,,,15.312100000000001,,,,,
1047,K04485,,,0.7006760449778603,,,,,0.81,,,154.8566,,,,,3.4267
1048,K04488,,,0.6990000000000001,,,,,,,,2.8622,,,,,
1049,K04518,,,0.738,,,,,,,,5.8236,,,,,
1050,K04561,,,0.5936475227856095,,,,,,,,7.5929,,,,,
1051,K04564,,,0.631147805245655,,,,,,,,127.6627,,,,,
1052,K04565,,,0.58106558728267,,,,,,,,8.8973,,,,,
1053,K04567,,,0.523,,,,,,,,6.3311,,,,,
1054,K04651,,,0.6348582552575808,,,,,0.7272069754544542,,,31.853299999999997,,,,,15.591999999999999
1055,K04652,,,0.624297259814854,,,,,,,,19.3672,,,,,
1056,K04653,,,0.6853676626725836,,,,,,,,71.4408,,,,,
1057,K04654,,,0.6742251614441848,,,,,,,,134.9148,,,,,
1058,K04655,,,0.6954725032926049,,,,,,,,31.6548,,,,,
1059,K04656,,,0.6975199328058554,,,,,,,,68.0478,,,,,
1060,K04708,,,0.5529999999999999,,,,,,,,3.356,,,,,
1061,K04712,,,0.629,,,,,,,,2.5313,,,,,
1062,K04719,,,0.7550000000000001,,,,,,,,9.2981,,,,,
1063,K04744,,,0.5885634966164373,,,,,,,,40.924499999999995,,,,,
1064,K04748,,,0.659,,,,,,,,5.4444,,,,,
1065,K04749,,,0.6739747587076657,,0.645,,,0.6788614784619836,,,197.102,,1.8594,,,62.62109999999999
1066,K04750,,,0.6466157951693267,,,,,0.639,,,90.9493,,,,,4.7778
1067,K04751,,,0.6207211390955711,,,,,,,,121.4812,,,,,
1068,K04754,,,0.632,,,,,,,,3.4027,,,,,
1069,K04755,,,0.6089869831261996,,,,,,,,9.4808,,,,,
1070,K04756,,,0.686464815907599,,,,,,,,7.9725,,,,,
1071,K04757,,,0.6965237515709513,,,,,0.6922645799932156,,,88.49060000000001,,,,,6.8492
1072,K04758,,,0.620074507162771,,,,,,,,5.1906,,,,,
1073,K04759,,,0.6700095754308563,,,,,,,,26.759,,,,,
1074,K04760,,,0.633,,,,,,,,7.4944,,,,,
1075,K04762,,,0.6426099212189842,,,,,,,,19.8802,,,,,
1076,K04763,,,0.6227120677740009,,,,,,,,101.50960000000002,,,,,
1077,K04764,,,0.5965188889614281,,,,,,,,37.6806,,,,,
1078,K04771,,,0.6829999999999999,,,,,,,,7.0042,,,,,
1079,K04773,,,0.6796541434620769,,,,,,,,17.465400000000002,,,,,
1080,K04794,0.722,,,,,,,,4.3404,,,,,,,
1081,K05275,,,0.7076741446635386,,,,,,,,31.124200000000002,,,,,
1082,K05281,,,0.7367829592040769,,,,,,,,18.6905,,,,,
1083,K05303,,,0.5468021071475775,,,,,,,,8.485,,,,,
1084,K05337,,,0.6738688380159781,,,,,,,,69.48169999999999,,,,,
1085,K05343,,,0.5770000000000001,,,,,,,,13.117,,,,,
1086,K05375,,,0.522,,,,,,,,2.2941,,,,,
1087,K05501,,,0.632,,,,,,,,2.7052,,,,,
1088,K05520,,,0.6774603507029882,,,,,,,,22.3768,,,,,
1089,K05524,,,0.5786884705029564,,,,,,,,109.1145,,,,,
1090,K05527,,,0.5969555502964147,,,,,,,,14.719000000000001,,,,,
1091,K05539,,,0.6523728365727767,,,,,,,,21.398400000000002,,,,,
1092,K05555,,,0.655333308838005,,,,,0.564,,,27.583199999999998,,,,,6.746
1093,K05558,,,0.713,,,,,,,,5.9151,,,,,
1094,K05589,,,0.667,,,,,,,,3.1581,,,,,
1095,K05594,,,0.5404877630546588,,,,,,,,6.5094,,,,,
1096,K05595,,,0.6191880927241058,,,,,0.634,,,17.172,,,,,1.9825
1097,K05602,,,0.716,,,,,,,,12.1145,,,,,
1098,K05606,,,0.6810959749846855,,,,,,,,36.0676,,,,,
1099,K05710,,,0.6806011938005063,,,,,,,,45.1104,,,,,
1100,K05713,,,0.6655866296386844,,,,,,,,7.5792,,,,,
1101,K05754,,,,,0.439,,,,,,,,2.1262,,,
1102,K05770,,,0.5182001203519482,,,,,,,,7.3428,,,,,
1103,K05772,,,0.5662277647286728,,,,,,,,9.503,,,,,
1104,K05773,,,0.5901598964898723,,,,,,,,13.619500000000002,,,,,
1105,K05774,,,0.6495904080493778,,,,,,,,6.628299999999999,,,,,
1106,K05786,,,0.5871070895409096,,,,,,,,9.2345,,,,,
1107,K05788,,,0.619593188822814,,,,,,,,38.39040000000001,,,,,
1108,K05794,,,0.6592240419476171,,,,,,,,63.0726,,,,,
1109,K05799,,,0.7040232794520594,,,,,,,,27.4583,,,,,
1110,K05800,,,0.6338487632902853,,,,,,,,17.2747,,,,,
1111,K05801,,,0.56,,,,,,,,3.2619,,,,,
1112,K05805,,,0.5828794195510437,,,,,,,,20.2772,,,,,
1113,K05807,,,0.6069270136702988,,,,,,,,63.8981,,,,,
1114,K05808,,,0.6479475646215367,,,,,,,,11.1455,,,,,
1115,K05810,,,0.6683516365192063,,,,,,,,38.352700000000006,,,,,
1116,K05812,,,0.6729999999999999,,,,,,,,9.2093,,,,,
1117,K05818,,,0.6319070739548839,,,,,,,,9.4602,,,,,
1118,K05826,,,0.6099587041077202,,,,,,,,6.1958,,,,,
1119,K05834,,,0.6887117940657712,,,,,,,,8.1385,,,,,
1120,K05838,,,0.707990282660034,,,,,,,,22.6662,,,,,
1121,K05845,,,0.6567046576843357,,,,,,,,102.1585,,,,,
1122,K05846,,,0.588,,,,,,,,4.3915,,,,,
1123,K05873,,,0.55,,,,,,,,2.1098,,,,,
1124,K05879,,,0.7225415410073508,,,,,,,,13.9012,,,,,
1125,K05881,,,0.7112661621231114,,,,,,,,31.518299999999996,,,,,
1126,K05896,,,0.6563253531253259,,,,,,,,102.91099999999999,,,,,
1127,K05898,,,0.676199488403714,,,,,,,,14.2071,,,,,
1128,K05913,,,0.6390752601014155,,,,,,,,28.793499999999998,,,,,
1129,K05921,,,0.7300060901775668,,,,,,,,21.6433,,,,,
1130,K05936,,,0.7263214955335988,,,,,,,,21.912,,,,,
1131,K05937,,,0.6394858068511036,,,,,,,,5.9277999999999995,,,,,
1132,K05970,,,0.562,,,,,,,,2.6509,,,,,
1133,K05972,,,0.6190487230014171,,,,,,,,22.697300000000002,,,,,
1134,K05973,,,0.6026991726436617,,,,,,,,50.8466,,,,,
1135,K05989,,,0.6859454552763912,,,,,,,,24.7528,,,,,
1136,K05995,,,0.6844538399758351,,,,,,,,74.3995,,,,,
1137,K06001,,,0.616,,,,,,,,4.7598,,,,,
1138,K06006,,,0.5956830038052245,,,,,0.691,,,19.6694,,,,,2.7616
1139,K06013,,,0.6334115402124002,,,,,,,,6.7577,,,,,
1140,K06015,,,0.6551798732657771,,,,,,,,9.447700000000001,,,,,
1141,K06023,,,0.6412946896183963,,,,,,,,37.047,,,,,
1142,K06024,,,0.661243538367447,,,,,,,,93.2773,,,,,
1143,K06041,,,0.6427878976366167,,,,,,,,43.7644,,,,,
1144,K06048,,,0.6833391984216396,,,,,,,,91.80569999999999,,,,,
1145,K06075,,,0.628005444372394,,,,,,,,31.193099999999998,,,,,
1146,K06076,,,0.635,,,,,,,,1.9302,,,,,
1147,K06077,,,,,,,,0.706,,,,,,,,3.0862
1148,K06078,,,0.625,,,,,,,,3.7699,,,,,
1149,K06117,,,0.737,,,,,,,,10.79,,,,,
1150,K06118,,,0.655,,,,,,,,17.0671,,,,,
1151,K06132,,,0.6409999999999999,,,,,,,,4.9805,,,,,
1152,K06133,,,0.7305674679003163,,,,,0.785,,,23.1385,,,,,4.1101
1153,K06136,,,0.6503354925094421,,,,,,,,30.1426,,,,,
1154,K06137,,,0.6058347460569531,,,,,,,,24.2996,,,,,
1155,K06138,,,0.6391796279465928,,,,,,,,30.0908,,,,,
1156,K06142,,,0.5563761483965883,,,,,,,,20.086,,,,,
1157,K06152,,,0.6150478642942367,,,,,0.675,,,42.427899999999994,,,,,11.4425
1158,K06153,,,0.6677053105186911,,,,,,,,172.18560000000002,,,,,
1159,K06162,,,0.6457340242048162,,,,,,,,9.4824,,,,,
1160,K06164,,,0.655,,,,,,,,5.5333,,,,,
1161,K06165,,,0.6940000000000001,,,,,,,,2.2884,,,,,
1162,K06166,,,0.6955491517107469,,,,,,,,9.2698,,,,,
1163,K06167,,,0.6255001586793025,,,,,,,,21.665300000000002,,,,,
1164,K06168,,,0.7090000000000001,,,,,,,,16.6183,,,,,
1165,K06173,,,0.7175374430063785,,,,,,,,14.573,,,,,
1166,K06177,,,0.53,,,,,,,,5.3373,,,,,
1167,K06178,,,0.6629999999999999,,,,,,,,4.7445,,,,,
1168,K06179,,,0.6404344559916222,,,,,,,,21.052100000000003,,,,,
1169,K06180,,,0.645,,,,,,,,5.6287,,,,,
1170,K06186,,,0.6100741476564349,,,,,,,,7.279300000000001,,,,,
1171,K06187,,,0.6724683464943974,,,,,,,,105.63149999999997,,,,,
1172,K06190,,,0.6127251417646293,,,,,,,,40.1108,,,,,
1173,K06191,,,0.627,,,,,,,,4.2013,,,,,
1174,K06195,,,0.684,,,,,,,,4.9267,,,,,
1175,K06196,,,0.695808603067333,,,,,,,,20.9299,,,,,
1176,K06197,,,0.6459999999999999,,,,,,,,2.8694,,,,,
1177,K06198,,,,,,,,0.551,,,,,,,,4.2493
1178,K06199,,,0.6750986498104496,,,,,0.6116511191509165,,,43.6492,,,,,6.5655
1179,K06200,,,0.5952184545285403,,,,,,,,6.2718,,,,,
1180,K06202,,,0.6729999999999999,,,,,,,,2.8449,,,,,
1181,K06203,,,0.5796864516440622,,,,,,,,6.5158,,,,,
