,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Duplodnaviria,GC_adj Eukaryota,GC_adj environmental samples,GC_adj unclassified viruses,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Duplodnaviria,gene_counts Eukaryota,gene_counts environmental samples,gene_counts unclassified viruses,gene_countsUnclassified
827,K09125,,,0.6332097289139142,,,,,,,,7.0029,,,,,
828,K09131,,,0.684,,,,,,,,2.6102,,,,,
829,K09154,,,0.64,,,,,,,,2.8284,,,,,
830,K09164,,,0.687,,,,,,,,2.0574,,,,,
831,K09165,,,0.6457721043305046,,,,,,,,9.1309,,,,,
832,K09457,,,0.616,,,,,,,,2.364,,,,,
833,K09539,,,0.643,,,,,,,,6.0122,,,,,
834,K09607,,,0.725,,,,,,,,3.3024,,,,,
835,K09701,,,0.72,,,,,,,,2.9585,,,,,
836,K09710,,,0.6261718582423026,,,,,,,,15.179,,,,,
837,K09712,,,0.6920000000000001,,,,,,,,2.2236,,,,,
838,K09747,,,0.6501089935878369,,,,,,,,14.172799999999999,,,,,
839,K09760,,,0.6509999999999999,,,,,,,,3.7322,,,,,
840,K09762,,,0.6890000000000001,,,,,,,,1.8234,,,,,
841,K09767,,,0.5799445896814215,,,,,,,,4.2039,,,,,
842,K09769,,,0.713,,,,,,,,2.7071,,,,,
843,K09780,,,0.664,,,,,,,,3.2117,,,,,
844,K09791,,,0.616,,,,,,,,6.6523,,,,,
845,K09794,,,0.488,,,,,0.551,,,2.9034,,,,,2.8416
846,K09795,,,0.652,,,,,,,,8.3944,,,,,
847,K09796,,,0.5856436576574099,,,,,,,,5.1074,,,,,
848,K09806,,,0.667,,,,,,,,4.9761,,,,,
849,K09808,,,0.6091584266143911,,,,,,,,9.2924,,,,,
850,K09811,,,0.609,,,,,,,,3.5603,,,,,
851,K09812,,,0.654,,,,,,,,7.2142,,,,,
852,K09823,,,0.64,,,,,,,,2.7,,,,,
853,K09862,,,0.674,,,,,,,,1.1095,,,,,
854,K09882,,,0.6395662717769038,,,,,,,,24.0313,,,,,
855,K09883,,,0.6575423292872651,,,,,,,,17.8398,,,,,
856,K09889,,,0.684,,,,,,,,3.244,,,,,
857,K09892,,,0.63,,,,,,,,3.7297,,,,,
858,K09903,,,0.6751177443890478,,,,,,,,32.7489,,,,,
859,K09919,,,0.6417017009442944,,,,,,,,11.4576,,,,,
860,K09922,,,0.63,,,,,,,,3.7798,,,,,
861,K09924,,,0.49667111426917204,,,,,,,,5.5185,,,,,
862,K09927,,,0.7313692268781605,,,,,,,,6.7507,,,,,
863,K09930,,,0.650672959103383,,,,,,,,3.2633,,,,,
864,K09931,,,0.706,,,,,,,,2.5475,,,,,
865,K09932,,,0.488,,,,,,,,2.2689,,,,,
866,K09940,,,0.514,,,,,,,,2.3412,,,,,
867,K09945,,,,,,,,0.711,,,,,,,,3.0556
868,K09948,,,0.645,,,,,,,,2.7719,,,,,
869,K09955,,,0.632,,,,,,,,1.9502,,,,,
870,K09958,,,0.63038653354067,,,,,,,,14.297099999999999,,,,,
871,K09960,,,0.63,,,,,,,,3.5738,,,,,
872,K09961,,,0.612,,,,,,,,2.0452,,,,,
873,K09962,,,0.684,,,,,,,,2.3878,,,,,
874,K09966,,,0.69,,,,,,,,5.3457,,,,,
875,K09967,,,0.645,,,,,,,,3.0474,,,,,
876,K09969,,,0.62,,,,,,,,7.8912,,,,,
877,K09983,,,0.5914580529747273,,,,,,,,11.816,,,,,
878,K09984,,,0.654,,,,,,,,2.4282,,,,,
879,K09985,,,0.649,,,,,,,,6.1083,,,,,
880,K09986,,,0.595,,,,,,,,2.0981,,,,,
881,K09987,,,0.6459999999999999,,,,,,,,6.7547,,,,,
882,K09989,,,0.6449594706303978,,,,,,,,16.399,,,,,
883,K09990,,,0.6779999999999999,,,,,,,,2.2563,,,,,
884,K09992,,,0.607,,,,,,,,3.1302,,,,,
885,K10006,,,0.619,,,,,,,,2.3442,,,,,
886,K10219,,,0.63,,,,,,,,11.1869,,,,,
887,K10229,,,0.6859999999999999,,,,,,,,5.5585,,,,,
888,K10533,,,0.6212524900330736,,,,,,,,21.043799999999997,,,,,
889,K10713,,,0.628,,,,,,,,7.01,,,,,
890,K10732,,,,,0.5429999999999999,,,,,,,,6.163,,,
891,K10773,,,0.7040000000000001,,,,,,,,4.8254,,,,,
892,K10800,,,0.5589999999999999,,,,,,,,2.6434,,,,,
893,K10804,,,0.622,,,,,,,,3.7789,,,,,
894,K10822,,,0.6039951117459598,,,,,,,,7.7913,,,,,
895,K10947,,,0.6526105955695962,,,,,,,,26.8313,,,,,
896,K10979,,,0.6054652671182958,,,,,,,,31.3294,,,,,
897,K11175,,,0.6679999999999999,,,,,,,,3.1718,,,,,
898,K11212,,,0.6804869799577683,,,,,,,,7.3801,,,,,
899,K11477,,,0.6423997875326507,,,,,,,,30.4667,,,,,
900,K11529,,,0.613,,,,,,,,4.2951,,,,,
901,K11621,,,0.6677486666576194,,,,,,,,2.859,,,,,
902,K11690,,,0.6350474369692994,,,,,,,,68.2557,,,,,
903,K11741,,,0.606,,,,,,,,1.9938,,,,,
904,K11749,,,0.6213069796412515,,,,,,,,12.4828,,,,,
905,K11753,,,0.691,,,,,,,,3.0688,,,,,
906,K11891,,,,,,,,0.706,,,,,,,,2.1346
907,K11895,,,,,,,,0.716,,,,,,,,3.0141
908,K11904,,,0.627486792022706,,,,,,,,13.2357,,,,,
909,K11991,,,0.6896476878065688,,,,,,,,7.4025,,,,,
910,K12132,,,0.6890731827302696,,,,,,,,7.0957,,,,,
911,K12140,,,0.66,,,,,,,,9.7047,,,,,
912,K12234,,,0.675,,,,,,,,2.3233,,,,,
913,K12510,,,0.52,,,,,,,,2.7505,,,,,
914,K12511,,,0.627,,,,,,,,7.8112,,,,,
915,K12574,,,0.674,,,,,,,,7.1585,,,,,
916,K12942,,,0.622,,,,,,,,5.885,,,,,
917,K13018,,,0.556,,,,,,,,1.9552,,,,,
918,K13075,,,0.693,,,,,,,,13.789,,,,,
919,K13256,,,0.535,,,,,,,,3.1587,,,,,
920,K13280,,,0.6779999999999999,,,,,,,,1.6549,,,,,
921,K13282,,,0.7040000000000001,,,,,,,,2.0307,,,,,
922,K13288,,,0.6740000000000002,,,,,,,,3.8645,,,,,
923,K13292,,,0.6454395720708727,,,,,,,,23.772699999999997,,,,,
924,K13527,,,0.684,,,,,,,,15.0146,,,,,
925,K13583,,,0.7090000000000001,,,,,,,,1.5285,,,,,
926,K13584,,,0.6147849469125444,,,,,,,,24.5321,,,,,
927,K13588,,,0.636,,,,,,,,2.6601,,,,,
928,K13628,,,0.598073123467446,,,,,,,,7.7247,,,,,
929,K13639,,,0.594,,,,,,,,2.6427,,,,,
930,K13640,,,0.6121337948935441,,,,,,,,4.4776,,,,,
931,K13775,,,0.6918028820867018,,,,,,,,5.933199999999999,,,,,
932,K13992,,,0.5920000000000001,,,,,,,,3.562,,,,,
933,K13993,,,0.6158031538819917,,,,,,,,8.6932,,,,,
934,K14058,,,0.6809999999999999,,,,,,,,5.0611,,,,,
935,K14060,,,0.6227546667827936,,,,,,,,4.1374,,,,,
936,K14083,,,0.6859999999999999,,,,,,,,4.4034,,,,,
937,K14673,,,0.589,,,,,,,,1.3736,,,,,
938,K14731,,,0.6659999999999999,,,,,,,,6.2226,,,,,
939,K14941,,,0.754,,,,,,,,4.0809,,,,,
940,K15255,,,,,0.32269623770299766,,,0.442,,,,,70.69800000000001,,,2.9181
941,K15257,,,0.583,,,,,,,,4.4691,,,,,
942,K15342,,,0.6990000000000001,,,,,,,,1.705,,,,,
943,K15532,,,0.544,,,,,,,,2.4367,,,,,
944,K15537,,,0.619,,,,,,,,1.6004,,,,,
945,K15539,,,0.5770000000000001,,,,,,,,2.1247,,,,,
946,K15633,,,0.6766388124109868,,0.688,,,,,,9.597100000000001,,2.838,,,
947,K15977,,,0.5785153495052751,,,,,,,,6.6234,,,,,
948,K16079,,,0.6358936145042717,,,,,,,,11.9014,,,,,
949,K16137,,,0.5895245363862719,,,,,,,,7.6299,,,,,
950,K16149,,,0.583,,,,,,,,3.9554,,,,,
951,K16841,,,0.6729999999999999,,,,,,,,2.7585,,,,,
952,K16845,,,0.621,,,,,,,,2.6765,,,,,
953,K17103,,,0.6214733697429591,,,,,,,,6.227,,,,,
954,K17223,,,0.669,,,,,,,,2.6144,,,,,
955,K17226,,,0.5705830979094462,,,,,,,,6.4007000000000005,,,,,
956,K17230,,,0.6251912289887747,,,,,,,,5.8919,,,,,
957,K17247,,,0.631,,,,,,,,1.9978,,,,,
958,K17662,,,0.5920000000000001,,,,,,,,4.0077,,,,,
959,K17675,,,0.682,,,,,,,,7.7119,,,,,
960,K17763,,,0.6972338206393014,,,,,,,,16.1426,,,,,
961,K17783,,,,,0.585,,,,,,,,1.7129,,,
962,K17865,,,0.6759999999999999,,,,,,,,2.6494,,,,,
963,K18013,,,0.588,,,,,,,,3.9808,,,,,
964,K18029,,,0.664158916014195,,,,,,,,15.060500000000001,,,,,
965,K18068,,,0.626,,,,,,,,9.1059,,,,,
966,K18189,,,0.618943559441943,,,,,,,,8.0932,,,,,
967,K18199,,,0.6509999999999999,,,,,,,,5.8015,,,,,
968,K18290,,,0.599,,,,,,,,7.1627,,,,,
969,K18351,,,0.695,,,,,,,,12.961,,,,,
970,K18352,,,0.6729999999999999,,,,,,,,16.4806,,,,,
971,K18476,,,0.6459999999999999,,,,,,,,2.5446,,,,,
972,K18588,,,0.66,,,,,,,,1.8935,,,,,
973,K18622,,,0.64,,,,,,,,4.1868,,,,,
974,K18672,,,0.5479999999999999,,,,,,,,2.8389,,,,,
975,K18682,,,0.6865117604581575,,,,,,,,13.035,,,,,
976,K18828,,,0.621,,,,,,,,3.3135,,,,,
977,K18917,,,0.637,,,,,,,,2.7055,,,,,
978,K18955,,,0.6918577459289006,,,,,,,,6.7639,,,,,
979,K18979,,,0.6855511178622067,,,,,,,,14.6511,,,,,
980,K19033,,,0.56,,,,,,,,2.7485,,,,,
981,K19055,,,0.536,,,,,,,,2.4794,,,,,
982,K19158,,,0.523,,,,,,,,1.9933,,,,,
983,K19165,,,0.677,,,,,,,,1.9545,,,,,
984,K19166,,,0.55,,,,,,,,2.1952,,,,,
985,K19267,,,0.611199913957909,,,,,,,,17.203300000000002,,,,,
986,K19294,,,0.684,,,,,,,,5.4718,,,,,
987,K19710,,,0.653,,,,,,,,2.8496,,,,,
988,K19745,,,0.633,,,,,,,,3.8538,,,,,
989,K19784,,,0.6620013693789474,,,,,,,,4.5691,,,,,
990,K20523,,,0.593,,,,,,,,1.9846,,,,,
991,K20531,,,0.6930297328419626,,,,,,,,3.6646,,,,,
992,K20807,,,0.5539999999999999,,,,,,,,3.03,,,,,
993,K20844,,,0.6703632083783685,,,,,,,,5.7725,,,,,
994,K21395,,,0.622665597529069,,,,,,,,26.1002,,,,,
995,K21420,,,0.6622251666627632,,,,,,,,14.3003,,,,,
996,K21470,,,0.6499450838857798,,,,,,,,16.1013,,,,,
997,K21472,,,0.691,,,,,,,,2.0,,,,,
998,K21498,,,0.631,,,,,,,,1.6825,,,,,
999,K21741,,,0.619,,,,,,,,4.7574,,,,,
1000,K21745,,,0.695,,,,,,,,2.064,,,,,
1001,K21908,,,0.657124264397873,,,,,,,,8.4854,,,,,
1002,K21929,,,0.6900580602359092,,,,,,,,12.667300000000001,,,,,
1003,K22044,,,0.669,,,,,,,,2.4119,,,,,
1004,K22074,,,0.616,,,,,,,,4.1378,,,,,
1005,K22278,,,0.672,,,,,,,,3.9382,,,,,
1006,K22302,,,0.634,,,,,,,,5.303,,,,,
1007,K22468,,,0.6548348536807987,,,,,,,,12.9165,,,,,
1008,K22522,,,0.7004433693592571,,,,,,,,10.329699999999999,,,,,
1009,K22622,,,0.6778305811129454,,,,,,,,13.615,,,,,
1010,K22684,,,0.578,,,,,,,,3.78,,,,,
1011,K22736,,,0.666704232746319,,,,,,,,4.586399999999999,,,,,
1012,K22737,,,0.708,,,,,,,,3.2085,,,,,
1013,K23167,,,0.711,,,,,,,,3.494,,,,,
1014,K23264,,,0.6508326548028169,,,,,0.6729999999999999,,,8.2856,,,,,3.2964
1015,K23265,,,0.606,,,,,,,,3.194,,,,,
1016,K23555,,,0.675,,,,,,,,3.4177,,,,,
1017,K23779,,,0.6779999999999999,,,,,,,,3.9813,,,,,
1018,K24017,,,0.6709999999999999,,,,,,,,3.0444,,,,,
