,KEGG,GC_adj ,GC_adj Archaea,GC_adj Bacteria,GC_adj Duplodnaviria,GC_adj Eukaryota,GC_adj environmental samples,GC_adjUnclassified,gene_counts ,gene_counts Archaea,gene_counts Bacteria,gene_counts Duplodnaviria,gene_counts Eukaryota,gene_counts environmental samples,gene_countsUnclassified
829,K03189,,,0.659743487604084,,,,,,,14.768699999999999,,,,
830,K03190,,,0.6920000000000001,,,,,,,1.3991,,,,
831,K03192,,,0.56,,,,,,,2.9851,,,,
832,K03208,,,0.703,,,,,,,4.4771,,,,
833,K03210,,,0.674065052464764,,,,0.679,,,60.64930000000001,,,,7.1551
834,K03216,,,0.659,,,,,,,2.8317,,,,
835,K03217,,,0.6271107733819647,,,,,,,67.6497,,,,
836,K03218,,,0.7612783455272412,,,,,,,14.541,,,,
837,K03269,,,0.649,,,,,,,3.311,,,,
838,K03270,,,0.6859999999999999,,,,,,,4.5177,,,,
839,K03271,,,0.721004763089738,,,,,,,46.277699999999996,,,,
840,K03273,,,0.6943957097199973,,,,,,,13.952200000000001,,,,
841,K03282,,,0.6512665015154717,,,,,,,46.091100000000004,,,,
842,K03284,,,0.6784201364096142,,,,,,,66.3863,,,,
843,K03286,,,0.668747564111406,,,,,,,18.2804,,,,
844,K03297,,,0.6759999999999999,,,,,,,2.9266,,,,
845,K03298,,,0.77,,,,0.779,,,7.6785,,,,6.9805
846,K03300,,,0.6940000000000001,,,,,,,4.2861,,,,
847,K03301,,,0.659334919707312,,,,,,,19.8989,,,,
848,K03303,,,0.660546251109254,,,,,,,60.765200000000014,,,,
849,K03306,,,0.6859999999999999,,,,,,,6.6806,,,,
850,K03312,,,0.657,,,,,,,3.1335,,,,
851,K03313,,,0.7069290618675742,,,,,,,140.77879999999996,,,,
852,K03315,,,0.6815412586462793,,,,,,,13.945799999999998,,,,
853,K03320,0.674,0.46799999999999997,0.6822882637249406,,,,,3.3158,1.7902,169.82930000000002,,,,
854,K03325,,,0.6906448217013802,,,,,,,13.9373,,,,
855,K03327,,,0.685,,,,,,,3.6023,,,,
856,K03333,,,0.7359999999999999,,,,,,,7.8234,,,,
857,K03335,,,0.7178254614975598,,,,,,,21.105900000000002,,,,
858,K03337,,,0.6756776070275388,,,,,,,23.7045,,,,
859,K03338,,,0.7120000000000001,,,,,,,5.1438,,,,
860,K03365,,,0.736,,,,,,,6.3019,,,,
861,K03385,,,0.6274910870989595,,,,,,,25.993899999999996,,,,
862,K03394,,,0.6569968799752162,,,,,,,8.857099999999999,,,,
863,K03402,,,0.7422826567024429,,,,,,,49.7574,,,,
864,K03405,,,0.765,,,,,,,8.0559,,,,
865,K03406,,,0.7105544546245047,,,,,,,105.5878,,,,
866,K03411,,,0.7259520545596437,,,,,,,11.3643,,,,
867,K03412,,,0.693,,,,,,,2.4399,,,,
868,K03413,,,0.621643484803542,,,,,,,8.1442,,,,
869,K03418,,,0.611,,,,,,,2.4171,,,,
870,K03424,,,0.7014690396754036,,,,0.6990000000000001,,,97.2178,,,,2.1021
871,K03426,,,0.7378201464534173,,,,,,,31.1097,,,,
872,K03427,,,0.7719464193673392,,,,,,,11.905299999999999,,,,
873,K03430,,,0.639,,,,,,,8.1876,,,,
874,K03432,,,0.6926914476624759,,,,,,,9.642,,,,
875,K03433,,,0.7147729858222205,,,,,,,38.142799999999994,,,,
876,K03438,,,0.7331479364235444,,,,,,,50.156099999999995,,,,
877,K03439,,,0.7230974635468462,,,,,,,27.3624,,,,
878,K03449,,,0.6996341393496286,,,,,,,9.3844,,,,
879,K03455,,,0.7140794912169967,,,,,,,32.9133,,,,
880,K03457,,,0.6872408514918643,,,,,,,9.9662,,,,
881,K03464,,,0.648,,,,,,,3.615,,,,
882,K03465,,,0.6560503933428133,,,,,,,20.071,,,,
883,K03466,,,0.6970588312812367,,,,,,,434.7072,,,,
884,K03469,,,0.6826173215863106,,,,,,,23.3665,,,,
885,K03470,,,0.7157264494748105,,,,0.732,,,93.74340000000002,,,,5.8938
886,K03474,,,0.6883317837336882,,,,,,,5.1178,,,,
887,K03478,,,0.7041279983477576,,,,,,,37.2489,,,,
888,K03495,,,0.6665022728987081,,,,,,,5.8068,,,,
889,K03496,,,0.668936114480011,,,,,,,157.2912,,,,
890,K03497,,,0.6938284301553643,,,,,,,84.58510000000003,,,,
891,K03498,,,0.670222804673881,,,,,,,32.174800000000005,,,,
892,K03499,,,0.6973267558901056,,,,,,,32.172200000000004,,,,
893,K03500,,,0.7780016095791545,,,,,,,11.9388,,,,
894,K03501,,,0.720441473349279,,,,,,,32.114,,,,
895,K03517,,,0.6918493205721193,,,,,,,75.4314,,,,
896,K03518,,,0.6626527288816699,,,,,,,41.11110000000001,,,,
897,K03519,,,0.7340309959169855,,,,,,,22.593,,,,
898,K03521,,,0.7071029688600653,,,,,,,168.04670000000002,,,,
899,K03522,,,0.7094616124745657,,0.718,,,,,111.44170000000001,,3.3565,,
900,K03523,,,0.699591705282725,,,,,,,20.1587,,,,
901,K03524,,,0.741252245967123,,,,,,,19.9819,,,,
902,K03525,,,0.697258608522146,,,,,,,98.0678,,,,
903,K03526,,,0.6894624257662832,,,,,,,264.6695,,,,
904,K03527,,,0.6907035134047953,,,,,,,182.205,,,,
905,K03530,,,0.6666326373954808,,,,,,,48.30120000000001,,,,
906,K03531,,,0.6935277477941515,,,,,,,261.1195,,,,
907,K03534,,,0.7133356721236213,,,,,,,30.2376,,,,
908,K03536,,,0.7309524729062489,,,,,,,36.97879999999999,,,,
909,K03538,,0.3979999999999999,,,,,,,2.0131,,,,,
910,K03544,,,0.6451888787856839,,,,,,,176.3867,,,,
911,K03545,,,0.7062067172016171,,,,,,,150.79399999999998,,,,
912,K03546,,,0.72,,,,,,,6.9938,,,,
913,K03547,,,0.7337576254080647,,,,,,,12.4771,,,,
914,K03549,,,0.6681347892303265,,,,,,,15.5347,,,,
915,K03550,,,0.7287254501848048,,,,,,,69.6774,,,,
916,K03551,,,0.7199452868619552,,,,,,,147.30110000000002,,,,
917,K03553,,,0.6672588080708349,,,,,,,164.1624,,,,
918,K03556,,,0.7101771501901025,,,,0.7163301133935427,,,391.1711999999998,,,,58.4984
919,K03558,,,0.6476795119848422,,,,,,,6.129300000000001,,,,
920,K03559,,,0.6024466430112841,,,,0.611,,,21.585700000000003,,,,1.5917
921,K03561,,,0.6268672310207531,,,,,,,18.3915,,,,
922,K03563,,,0.632,,,,,,,8.336,,,,
923,K03564,,,0.6868996683400626,,,,,,,23.7262,,,,
924,K03565,,,0.7263887499724351,,,,0.748,,,17.317400000000003,,,,2.1679
925,K03566,,,0.634,,,,,,,2.1915,,,,
926,K03567,,,0.6805135298550935,,,,,,,10.0226,,,,
927,K03568,,,0.726,,,,,,,9.2875,,,,
928,K03569,,,0.6777576085936079,,,,,,,206.20300000000003,,,,
929,K03570,,,0.7080625096593062,,,,0.7203869198881669,,,49.5491,,,,8.4944
930,K03571,,,0.6936559799913647,,,,,,,26.2105,,,,
931,K03574,,,0.712796854915788,,,,,,,88.32809999999999,,,,
932,K03575,,,0.7721689405137991,,,,,,,21.262600000000003,,,,
933,K03576,,,0.693,,,,,,,7.1959,,,,
934,K03578,,,0.69,,,,,,,6.3402,,,,
935,K03581,,,0.7277606405177367,,,,,,,14.1615,,,,
936,K03583,,,0.7320000000000001,,,,,,,17.2697,,,,
937,K03584,,,0.7289999365551022,,,,0.7399982589655286,,,81.7183,,,,4.945
938,K03586,,,0.7,,,,0.747,,,4.875,,,,4.2928
939,K03587,,,0.741,,,,,,,7.7194,,,,
940,K03588,,,0.728,,,,,,,9.7403,,,,
941,K03589,,,0.7016895337194929,,,,0.7168414375251583,,,29.056399999999996,,,,10.8778
942,K03590,,,0.6689008517237285,,,,,,,33.7093,,,,
943,K03591,,,0.648,,,,,,,2.6103,,,,
944,K03592,,,0.755,,,,,,,9.293,,,,
945,K03593,,,0.7052277273675751,,,,,,,155.05189999999996,,,,
946,K03594,,,0.6436195815741954,,,,,,,61.56819999999999,,,,
947,K03595,,,0.7132803372111959,,,,,,,30.924599999999998,,,,
948,K03599,,,0.626658029496435,,,,,,,12.5146,,,,
949,K03601,,,0.7372098089314241,,,,0.7493004016159962,,,68.2019,,,,14.8495
950,K03602,,,0.7033580438489241,,,,,,,44.994600000000005,,,,
951,K03605,,,0.727510353842228,,,,,,,11.663699999999999,,,,
952,K03608,,,0.5881126811618056,,,,,,,6.7309,,,,
953,K03610,,,0.7166557804161292,,,,,,,14.985,,,,
954,K03620,,,0.613674384417752,,,,,,,7.3784,,,,
955,K03621,,,0.7215459332946752,,,,,,,90.23840000000001,,,,
956,K03624,,,0.6464555323827005,,,,,,,19.0645,,,,
957,K03625,,,0.7114035270117492,,,,,,,24.9548,,,,
958,K03628,0.679,,0.6639359879156999,,,,,8.0297,,173.1376,,,,
959,K03629,,,0.7250092385017914,,,,,,,63.6187,,,,
960,K03630,,,0.6690416855812269,,,,,,,58.14849999999999,,,,
961,K03631,,,0.7357131241905426,,,,,,,68.8031,,,,
962,K03634,,,0.647556188719607,,,,,,,9.618099999999998,,,,
963,K03635,,,0.7295987815135708,,,,,,,96.0244,,,,
964,K03636,,,0.7097578713973387,,,,,,,111.71119999999999,,,,
965,K03637,,,0.7062776034826157,,0.561,,,,,94.0103,,1.861,,
966,K03639,,,0.7092263811916389,,,,,,,62.77119999999999,,,,
967,K03640,,,0.657058272712353,,,,,,,17.022599999999997,,,,
968,K03641,,0.65,0.689746152155778,,,,,,2.7075,20.059199999999997,,,,
969,K03642,,,0.7013627902268015,,,,,,,14.1761,,,,
970,K03643,,,0.6703270283043876,,,,,,,9.0527,,,,
971,K03644,,,0.7102368231225972,,,,,,,116.60600000000001,,,,
972,K03648,,,0.7127952478933948,,,,,,,43.4029,,,,
973,K03649,,,0.7385233627817313,,,,,,,9.307400000000001,,,,
974,K03650,,,0.655,,,,,,,2.8595,,,,
975,K03651,,,0.6854922469735752,,,,,,,16.2702,,,,
976,K03652,,,0.7213482398470332,,,,,,,79.4229,,,,
977,K03657,,,0.7360577827724472,,,,,,,18.807699999999997,,,,
978,K03664,,,0.686278822060474,,,,,,,105.3474,,,,
979,K03665,,,0.7147650191766488,,,,,,,71.87429999999999,,,,
980,K03667,,,0.6853957426522154,,,,,,,14.3769,,,,
981,K03668,,,0.6565843404554684,,,,0.695117351208024,,,10.85,,,,15.9249
982,K03671,,,0.6910991271746849,,,,,,,129.9091,,,,
983,K03672,,,0.738,,,,,,,4.2047,,,,
984,K03676,,,0.628,,,,,,,6.1075,,,,
985,K03684,,,0.7595867167406534,,,,,,,29.2408,,,,
986,K03685,,,0.7025427320270408,,,,,,,28.697700000000005,,,,
987,K03687,,,0.7117620456174469,,,,0.7279338359281418,,,94.33030000000001,,,,11.3728
988,K03690,,,0.6920000000000001,,,,,,,6.1442,,,,
989,K03698,,,0.654,,,,,,,3.6242,,,,
990,K03701,,0.4579999999999999,0.7195173187058167,,,,,,3.3594,55.14660000000001,,,,
991,K03702,,,0.6840000000000002,,,,,,,21.2357,,,,
992,K03703,,,0.7064686733411708,,,,,,,83.8169,,,,
993,K03704,,,0.6347553333531553,,,,,,,226.61950000000002,,,,
994,K03705,,,0.6954638103982571,,,,,,,161.0457,,,,
995,K03707,,,0.6937559742470594,,,,,,,8.5536,,,,
996,K03709,,,0.6998900576949076,,,,,,,65.0182,,,,
997,K03710,,,0.6788079583769449,,,,,,,12.5521,,,,
998,K03711,,,0.6769155391752678,,,,,,,20.026,,,,
999,K03717,,,0.6621112120913554,,,,,,,6.726100000000001,,,,
1000,K03718,,,0.6851848747300646,,,,,,,14.327,,,,
1001,K03719,,,0.6883186194999457,,,,,,,50.016,,,,
1002,K03722,,,0.7319889799622588,,,,,,,19.535200000000003,,,,
1003,K03724,,,0.726822660925053,,,,,,,93.43440000000002,,,,
1004,K03734,,,0.7341150627301141,,,,0.7560067711969533,,,55.650999999999996,,,,19.1777
1005,K03741,,,0.6856706254271935,,,,,,,35.688100000000006,,,,
1006,K03742,,,0.6994350781758439,,,,,,,8.5521,,,,
1007,K03744,,,0.6639750596543655,,,,0.659,,,109.83,,,,4.6923
1008,K03747,,,0.624,,,,,,,4.236,,,,
1009,K03750,,,0.7381788097970944,,,,,,,43.359300000000005,,,,
1010,K03752,,,0.7535073411695933,,,,,,,16.5615,,,,
1011,K03753,,,0.68950730746335,,,,,,,13.727699999999999,,,,
1012,K03768,,0.674,0.6714187205273533,,,,,,5.4155,19.9631,,,,
1013,K03781,,,0.6766774473672162,,,,,,,62.058800000000005,,,,
1014,K03783,,,0.7035964399826283,,,,,,,28.0106,,,,
1015,K03784,,,0.685,,,,,,,5.1713,,,,
1016,K03786,,,0.7003062222139129,,,,,,,43.708600000000004,,,,
1017,K03787,,,0.7047857669688715,,,,,,,37.4086,,,,
1018,K03789,,,0.704057006005693,,,,,,,45.294000000000004,,,,
1019,K03790,,,0.7110392766401454,,,,,,,102.79340000000002,,,,
1020,K03791,,,0.709622426113126,,0.649,,,,,14.808900000000001,,4.0932,,
1021,K03795,,,0.7365508901536172,,,,,,,17.8627,,,,
1022,K03797,,,0.6482460953692476,,,,,,,59.68600000000001,,,,
1023,K03799,,,0.7035438673590253,,,,,,,107.7585,,,,
1024,K03801,,,0.72927449051698,,,,,,,14.866700000000002,,,,
1025,K03806,,,0.621,,,,,,,1.9501,,,,
1026,K03808,,,0.649710041062569,,,,0.713,,,13.6004,,,,3.5673
1027,K03809,,,0.6889461342741774,,,,,,,13.948,,,,
1028,K03811,,,,,,,0.61,,,,,,,1.466
1029,K03814,,,0.7040000000000001,,,,,,,4.3171,,,,
1030,K03820,,,0.7199705744336776,,,,,,,49.564299999999996,,,,
1031,K03821,,,0.6746309995020926,,,,,,,52.3386,,,,
1032,K03824,,,0.732437606152036,,,,,,,12.457799999999999,,,,
1033,K03828,,,0.607,,,,,,,2.7103,,,,
1034,K03829,,,0.7182918139781483,,,,,,,53.907199999999996,,,,
1035,K03830,,,0.7442518088327464,,,,,,,6.2263,,,,
1036,K03832,,,0.6997866112222417,,,,0.6914148736059097,,,16.3288,,,,11.3579
1037,K03841,,,0.6431190121430969,,,,,,,7.9313,,,,
1038,K03855,,,0.698,,,,,,,4.9617,,,,
1039,K03885,,,0.705403702405446,,,,,,,31.911,,,,
1040,K03886,,,0.711,,,,,,,4.2701,,,,
1041,K03888,,,0.657,,,,,,,19.523,,,,
1042,K03889,,,0.7401661899509108,,,,,,,27.060399999999998,,,,
1043,K03890,,,0.7179190593264418,,,,,,,39.2074,,,,
1044,K03891,,,0.6579999999999999,,,,,,,5.3625,,,,
1045,K03892,,,0.6902185638452623,,,,,,,63.3137,,,,
1046,K03921,,,0.6970000000000001,,,,,,,12.1533,,,,
1047,K03924,,,0.700060472557953,,,,,,,385.3761000000001,,,,
1048,K03925,,,0.686276261604874,,0.7659999999999999,,0.7378788914478275,,,84.92219999999999,,6.1636,,18.5752
1049,K03926,,,0.700371967897095,,,,,,,17.8034,,,,
1050,K03928,,,0.7234868641850806,,,,,,,15.7515,,,,
1051,K03932,,,0.6992108087139615,,,,0.7490000000000001,,,41.875499999999995,,,,5.7883
1052,K03969,,,0.677740341992798,,,,,,,45.608399999999996,,,,
1053,K03972,,,0.7289121270832674,,,,,,,22.7928,,,,
1054,K03973,,,0.7306253625132991,,,,0.7272471278029277,,,86.12180000000001,,,,13.743500000000001
1055,K03975,,,0.6846340084052054,,,,0.7258830307282017,,,150.12259999999995,,,,13.8549
1056,K03976,,,0.7356519914362175,,,,,,,27.8806,,,,
1057,K03977,,,0.7303711789001008,,,,,,,29.0208,,,,
1058,K03978,,,0.6983130284077655,,,,,,,18.3575,,,,
1059,K03979,0.767,,0.7328144711416424,,,,,3.5198,,39.353,,,,
1060,K03980,,,0.7461379616541627,,,,,,,13.8102,,,,
1061,K04042,,,0.7297772763300362,,,,,,,11.8383,,,,
1062,K04047,,,0.6613454870095481,,,,,,,13.7868,,,,
1063,K04062,,,0.685,,,,,,,1.7108,,,,
1064,K04063,,,0.6940238801533096,,,,,,,68.0721,,,,
1065,K04065,,,0.6974374868382338,,,,0.6471903789944814,,,35.9823,,,,4.5249
1066,K04066,,,0.730580019222558,,,,,,,68.31830000000001,,,,
1067,K04069,,,0.6717145276385192,,,,,,,40.275600000000004,,,,
1068,K04070,0.6729999999999999,,0.65839689755674,,,,,5.3538,,23.106099999999998,,,,
1069,K04074,,,0.7144404266144393,,,,,,,49.2336,,,,
1070,K04075,,,0.755348389923579,,,,,,,43.6952,,,,
1071,K04077,,,0.678838916379065,,,,,,,392.3934,,,,
1072,K04078,,,0.6694338807300014,,,,,,,170.40249999999997,,,,
1073,K04079,,,0.627259222082387,,,,,,,17.7496,,,,
1074,K04080,,,0.631,,,,,,,5.1334,,,,
1075,K04083,,,0.7038741849833349,,,,,,,10.8618,,,,
1076,K04085,,0.606,0.6901117976041452,,,,,,4.7782,89.98150000000003,,,,
1077,K04087,,,0.6759999999999999,,,,,,,5.0118,,,,
1078,K04088,,,0.6654099857538671,,,,,,,10.424800000000001,,,,
1079,K04095,,,0.599,,,,,,,3.3525,,,,
1080,K04096,,,0.7293768930670065,,,,0.7299230286983028,,,89.5618,,,,6.7128
1081,K04098,,,0.699,,,,,,,7.3135,,,,
1082,K04100,,,0.632,,,,,,,6.6186,,,,
1083,K04102,,,0.7,,,,,,,3.8014,,,,
1084,K04343,,,0.7095531833603138,,,,,,,42.1606,,,,
1085,K04477,,,0.7559999999999999,,,,,,,11.0101,,,,
1086,K04485,,,0.7258213857934378,,,,,,,100.0997,,,,
1087,K04486,,,0.6983216630918183,,,,,,,10.2776,,,,
1088,K04487,,,0.7264016076492436,,,,,,,16.0034,,,,
1089,K04488,,,0.6612726441635105,,,,,,,33.680699999999995,,,,
1090,K04517,,,0.6920000000000001,,,,,,,3.1239,,,,
1091,K04561,,,0.6665061093511201,,,,,,,106.6391,,,,
1092,K04564,,,0.641246664941118,,,,,,,90.33030000000002,,,,
1093,K04565,,,0.6821719981140218,,,,,,,11.106300000000001,,,,
1094,K04566,,,0.683,,,,,,,2.8422,,,,
1095,K04567,,,0.6813525014653206,,,,,,,75.3888,,,,
1096,K04651,,,,,,,0.5920000000000001,,,,,,,2.023
1097,K04652,,,0.6839241293536478,,,,,,,18.831899999999997,,,,
1098,K04653,,,0.677966834743861,,,,0.71,,,33.3572,,,,2.5345
1099,K04654,,,0.6850631890442388,,,,,,,54.493,,,,
1100,K04655,,0.635,0.7319771270611432,,,,,,3.1489,63.6096,,,,
1101,K04656,,,0.7300492722574279,,,,,,,76.39680000000001,,,,
1102,K04719,,,0.73,,,,,,,5.4113,,,,
1103,K04744,,,0.6585954353578409,,,,,,,17.897599999999997,,,,
1104,K04749,,,0.6610015401921319,,0.7390000000000001,,0.6841266447313405,,,198.4593,,3.4553,,49.930699999999995
1105,K04750,,0.6990000000000001,0.7011106149516427,,,,,,2.5131,122.1948,,,,
1106,K04751,,,0.6700392582154103,,,,,,,40.506299999999996,,,,
1107,K04752,,,0.621,,,,,,,4.8847,,,,
1108,K04754,,,0.659,,,,,,,2.8434,,,,
1109,K04755,,,0.648,,,,,,,3.4365,,,,
1110,K04757,,,0.7043515015972353,,,,0.7113136926157644,,,134.39980000000003,,,,12.7842
1111,K04758,,,0.7207312338374607,,,,0.72,,,23.6301,,,,3.9313
1112,K04759,,,0.6683631618733781,,,,,,,23.1871,,,,
1113,K04762,,,0.7408823903872421,,,,,,,20.1632,,,,
1114,K04763,,,0.6995647803821855,,,,,,,47.247,,,,
1115,K04764,,,0.6101652601846319,,,,,,,16.4368,,,,
1116,K04767,,,0.648,,,,,,,4.1525,,,,
1117,K04768,,,0.6729999999999999,,,,,,,4.0589,,,,
1118,K04773,,,0.6696592789831517,,,,,,,19.5179,,,,
1119,K04794,,0.482,,,,,,,4.2531,,,,,
1120,K05275,,,0.7290000000000001,,,,,,,6.7142,,,,
1121,K05281,,,0.7149932589560232,,,,,,,17.1249,,,,
1122,K05303,,,0.691114226966062,,,,0.747,,,21.467999999999996,,,,3.1803
1123,K05306,,,0.67,,,,,,,3.4151,,,,
1124,K05337,,,0.6894324155181404,,,,0.7260664706711277,,,113.41359999999997,,,,8.2797
1125,K05343,,,0.652,,,,,,,16.5663,,,,
1126,K05375,,,0.568,,,,,,,3.062,,,,
1127,K05518,,,0.7240120268282761,,,,,,,7.2924,,,,
1128,K05520,,,0.6848400605482096,,,,,,,77.5281,,,,
1129,K05522,,,0.7135855068965993,,,,,,,10.239,,,,
1130,K05524,,,0.6344193744269073,,,,,,,33.604,,,,
1131,K05539,,,0.597,,,,,,,2.0156,,,,
1132,K05555,,,0.6937900826309576,,,,,,,43.3043,,,,
1133,K05558,,,0.7176560405333596,,,,,,,34.884499999999996,,,,
1134,K05566,,,0.634,,,,,,,3.1934,,,,
1135,K05567,,,0.6993368782225607,,,,,,,10.0898,,,,
1136,K05568,,,0.701,,,,,,,8.7433,,,,
1137,K05571,,,0.685,,,,,,,4.4034,,,,
1138,K05589,,,0.685,,,,,,,4.1609,,,,
1139,K05593,,,0.6759241794594036,,,,,,,6.883100000000001,,,,
1140,K05594,,,0.6197935799692564,,,,0.7490000000000001,,,6.5776,,,,3.2598
1141,K05595,,,0.7120000000000001,,,,,,,4.546,,,,
1142,K05602,,,0.748,,,,,,,7.0585,,,,
1143,K05606,,,0.7093676603595714,,,,,,,56.0309,,,,
1144,K05710,,,0.661194730167016,,,,,,,22.1229,,,,
1145,K05712,,,0.7140000000000001,,,,,,,8.6985,,,,
1146,K05713,,,0.691,,,,,,,7.7061,,,,
1147,K05772,,,0.682487922284537,,,,,,,9.029900000000001,,,,
1148,K05786,,,0.6968599027150076,,,,,,,24.7352,,,,
1149,K05788,,,0.683633452613716,,,,,,,8.9296,,,,
1150,K05794,,,0.6555393829756917,,0.7090000000000001,,,,,101.78109999999998,,13.3094,,
1151,K05799,,,0.7165965900609833,,,,0.647,,,17.7571,,,,4.0822
1152,K05800,,,0.624,,,,,,,6.5077,,,,
1153,K05801,,,0.6248186190906344,,,,,,,8.6588,,,,
1154,K05807,,,0.6646036026186793,,,,,,,22.615099999999998,,,,
1155,K05808,,,0.6895614393684687,,,,,,,14.6335,,,,
1156,K05810,,,0.7117981252585514,,,,,,,46.842,,,,
1157,K05825,,,0.7290000000000001,,,,,,,7.7404,,,,
1158,K05826,,0.486,0.603,,,,,,3.0701,5.4125,,,,
1159,K05838,,,0.7139892128659766,,,,,,,34.5524,,,,
1160,K05845,,,0.6841524777305565,,,,0.6934621334901472,,,128.8939,,,,21.0851
1161,K05846,,,0.7111556252273031,,,,,,,43.7923,,,,
1162,K05847,,,0.716,,,,,,,17.089,,,,
1163,K05879,,,0.7140000000000001,,,,,,,13.4503,,,,
1164,K05881,,,0.7157251895739836,,,,,,,11.146899999999999,,,,
1165,K05895,,,0.734448597534975,,,,,,,14.1928,,,,
1166,K05896,,,0.6846965798250403,,,,,,,88.37019999999998,,,,
1167,K05913,,,0.6743165812367313,,,,,,,40.985299999999995,,,,
1168,K05936,,,0.7553866555024389,,,,,,,17.233,,,,
1169,K05937,,,0.604,,,,,,,7.4761,,,,
1170,K05946,,,0.747037632476244,,,,,,,8.910400000000001,,,,
1171,K05970,,,0.696555218499194,,,,,,,8.6537,,,,
1172,K05979,,,0.7429111856315749,,,,0.8000000000000002,,,32.6862,,,,3.0548
1173,K05989,,,0.6990556274390828,,0.654307309267923,,,,,84.7484,,13.539299999999999,,
1174,K05995,,,0.6888779743752155,,,,,,,40.4264,,,,
1175,K05996,,,0.6809999999999999,,,,,,,7.0636,,,,
1176,K06001,,,0.687,,,,,,,9.4235,,,,
1177,K06006,,,0.733,,,,0.596,,,2.9802,,,,3.691
1178,K06013,,,0.7070000000000001,,,,,,,4.9013,,,,
1179,K06015,,,0.6850109801256722,,,,,,,15.367399999999998,,,,
1180,K06023,,,0.683083362470394,,,,,,,31.531999999999996,,,,
1181,K06024,,,0.7234194849303737,,,,,,,105.2146,,,,
1182,K06039,,,0.6540000000000001,,,,,,,2.4847,,,,
1183,K06041,,,0.6617223284137376,,,,,,,14.2802,,,,
1184,K06042,,,0.7786252148337428,,,,,,,11.8686,,,,
1185,K06048,,,0.6988073039391091,,,,,,,151.6949,,,,
1186,K06075,,,0.688,,,,,,,7.7262,,,,
1187,K06076,,,0.608,,,,,,,3.0612,,,,
1188,K06113,,,0.6747659901389756,,0.696,,,,,10.1721,,6.9681,,
1189,K06117,,,0.7559999999999999,,,,,,,6.8971,,,,
1190,K06118,,,0.674,,,,,,,5.185,,,,
1191,K06131,,,0.706,,,,,,,5.258,,,,
1192,K06133,,,0.745430858773545,,,,,,,18.4526,,,,
1193,K06135,,,0.49599999999999994,,,,,,,2.2236,,,,
1194,K06136,,,0.7066645190706629,,,,,,,5.2261,,,,
1195,K06137,,,0.6723435964406227,,,,,,,23.4256,,,,
1196,K06142,,,0.7128654106136584,,,,,,,6.8324,,,,
1197,K06152,,,0.7147329168575893,,,,,,,5.1326,,,,
1198,K06153,,,0.6844911589819928,,,,,,,99.12389999999998,,,,
1199,K06162,,,0.7390000000000001,,,,,,,2.5572,,,,
1200,K06167,,,0.6940606364178129,,,,,,,5.5713,,,,
1201,K06173,,,0.7002764456104442,,,,,,,6.2661999999999995,,,,
1202,K06178,,,0.7338001452175051,,,,,,,28.3536,,,,
1203,K06180,,,0.741,,,,,,,8.5555,,,,
1204,K06187,,,0.7015521385899883,,,,,,,96.4787,,,,
1205,K06193,,,0.631,,,,,,,2.6944,,,,
1206,K06195,,,0.6503808556922243,,,,,,,9.3076,,,,
1207,K06196,,,0.7262923938227566,,,,,,,51.4631,,,,
1208,K06197,,,0.667,,,,,,,3.2438,,,,
1209,K06199,,,0.6824198559912763,,,,0.747,,,25.9752,,,,3.8564
1210,K06200,,,0.688,,,,,,,8.4382,,,,
1211,K06202,,,0.682,,,,,,,3.2252,,,,
1212,K06203,,,0.7037640885736673,,,,,,,18.1049,,,,
1213,K06204,,,0.6837336010371233,,,,0.5489999999999999,,,112.3436,,,,4.7849
1214,K06206,,,0.718,,,,,,,4.2052,,,,
1215,K06207,,,0.6683295936279138,,,,,,,25.643,,,,
1216,K06208,,,0.6965576310552232,,,,,,,58.034000000000006,,,,
1217,K06213,,,0.698145005987154,,,,,,,46.807900000000004,,,,
1218,K06215,,,0.702718735454161,,,,,,,117.2141,,,,
1219,K06217,,,0.6683382857284187,,,,,,,126.8392,,,,
1220,K06218,,,0.6489714963268988,,,,,,,14.750599999999999,,,,
1221,K06219,,,0.778,,,,,,,6.1577,,,,
1222,K06223,,,0.6970000000000001,,,,,,,3.4716,,,,
1223,K06287,,,0.7107382765602254,,,,,,,26.936800000000005,,,,
1224,K06306,,,0.716,,,,,,,8.0899,,,,
1225,K06346,,,0.6901095334382314,,,,,,,30.3573,,,,
1226,K06373,,,0.5660000000000001,,,,,,,2.7847,,,,
1227,K06374,,,0.65,,,,,,,2.1244,,,,
1228,K06378,,,0.62,,,,,,,3.8698,,,,
1229,K06381,,,0.7224441315460384,,,,,,,20.417499999999997,,,,
1230,K06384,,,0.7157953953715721,,,,,,,11.6004,,,,
1231,K06400,,,0.6496508196236521,,,,,,,70.5526,,,,
1232,K06402,,,0.7152641294535288,,,,,,,41.04139999999999,,,,
1233,K06410,,,0.724,,,,,,,3.0652,,,,
1234,K06413,,,0.7100813475466821,,,,,,,46.6901,,,,
1235,K06442,,,0.7393444026820687,,,,0.768,,,68.8697,,,,5.3519
1236,K06518,,,0.736,,,,,,,3.8246,,,,
1237,K06602,,,0.6409999999999999,,,,,,,2.7571,,,,
1238,K06605,,,0.6990000000000001,,,,,,,7.877,,,,
1239,K06864,,0.473,0.7087689511664799,,,,,,2.6298,54.7832,,,,
